Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_ABK,OWID_CZS,OWID_GDR,OWID_GFR,OWID_KOS,OWID_SOS,OWID_WRL,OWID_YGS,OWID_YPR,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1999,5030.0,2665.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.0,948.0,2542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1156.0,0.0,0.0,45191.0,0.0,0.0,0.0,2487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,2365.0,0.0,16.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,70.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,0.0,320.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3196.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,97980.0,0.0,0.0,66.0,0.0,75.0,166.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6162.0,29.0,0.0,1506.0,0.0,0.0,0.0,4504.0,0.0,0.0,509.0,842.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,4.0,3.0,0.0,774.0,0.0,0.0,0.0,1137.0,0.0,0.0,4.0,1005.0,0.0,0.0,0.0,58.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,4205.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,2881.0,0.0,4345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0,49976.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,3871.0,0.0,37.0,188.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,212.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,101.0,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1580.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90623.0,0.0,0.0,114.0,0.0,0.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,4291.0,0.0,0.0,1573.0,47.0,0.0,0.0,850.0,0.0,0.0,148.0,0.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1061.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,266.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,5388.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,0.0,4559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,1694.0,0.0,112.0,36.0,0.0,111.0,0.0,116.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.0,0.0,0.0,36.0,0.0,0.0,749.0,0.0,61.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,978.0,349.0,0.0,910.0,33.0,0.0,0.0,50.0,0.0,0.0,423.0,0.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,37.0,198.0,0.0,0.0,2986.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,1102.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,908.0,0.0,7604.0,225.0,5722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,2870.0,0.0,0.0,111.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,26.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38478.0,0.0,0.0,159.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,1308.0,0.0,0.0,223.0,25.0,0.0,0.0,1.0,0.0,0.0,597.0,0.0,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2003,846.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,3739.0,41.0,4567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,16.0,0.0,57.0,0.0,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,2124.0,0.0,0.0,7989.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39005.0,0.0,0.0,293.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,508.0,0.0,26.0,4661.0,38.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,1585.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,766.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,546.0,0.0,3272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,15.0,34.0,0.0,0.0,191.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,130.0,0.0,1048.0,1891.0,0.0,0.0,4332.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1708.0,0.0,0.0,0.0,2424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34357.0,0.0,0.0,437.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,1280.0,0.0,91.0,8284.0,0.0,0.0,0.0,0.0,34.0,0.0,652.0,0.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,1929.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
2005,1526.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,483.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,273.0,0.0,2777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,6.0,124.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,40.0,0.0,213.0,1799.0,0.0,53.0,3439.0,0.0,40.0,0.0,0.0,59.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,12.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19554.0,0.0,0.0,107.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,650.0,0.0,30.0,1170.0,40.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,436.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,2.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,0.0,47.0,3752.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1170.0,0.0,0.0,0.0,0.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,669.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26292.0,0.0,0.0,420.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,259.0,0.0,11.0,1970.0,124.0,0.0,0.0,0.0,0.0,0.0,1061.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,6464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,2.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.0,0.0,61.0,3759.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,0.0,0.0,39.0,0.0,613.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,81.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26565.0,0.0,0.0,1351.0,0.0,32.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,176.0,0.0,2.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,3.0,132.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,87.0,0.0,0.0,1734.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,339.0,50.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,621.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,1675.0,0.0,114.0,2689.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3729.0,0.0,0.0,112.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38239.0,0.0,0.0,4545.0,0.0,40.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,279.0,0.0,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,0.0,0.0,253.0
2009,5784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,189.0,0.0,0.0,5086.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,0.0,177.0,1472.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,5502.0,0.0,0.0,94.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46193.0,0.0,0.0,5883.0,1.0,50.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,553.0,1.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.0,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
2010,7034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,40.0,0.0,1040.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,9.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1470.0,0.0,81.0,1541.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6195.0,0.0,0.0,20.0,0.0,160.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32094.0,0.0,0.0,6805.0,0.0,28.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,467.0,0.0,0.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,219.0,72.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0
2011,7419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,1131.0,0.0,445.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,31.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,114.0,1314.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4824.0,0.0,0.0,1.0,0.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39154.0,0.0,0.0,3404.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,394.0,0.0,0.0,594.0,25.0,0.0,0.0,0.0,0.0,0.0,1708.0,0.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137.0,1.0,0.0,277.0,21.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0
2012,7591.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,74.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5842.0,0.0,0.0,321.0,0.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86757.0,0.0,0.0,3493.0,0.0,0.0,288.0,0.0,57.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,514.0,9.0,0.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51491.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2440.0,0.0,0.0,0.0
2013,7689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847.0,0.0,0.0,0.0,0.0,0.0,1.0,2112.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,119.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0,3779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344.0,0.0,0.0,859.0,0.0,343.0,0.0,0.0,29.0,0.0,0.0,0.0,68.0,0.0,31.0,3158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108344.0,0.0,0.0,2826.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,1.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,0.0,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72648.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0
