Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,8480.19,9011.82,3771.48,161.85,624.72,59372.3,4018.04,82.36,35578.19,18860.35,10153.69,4370.5,27289.48,3216.26,6442.15,78370.0,16209.38,310.82,297.07,7134.5,28579.68,119.27,5871.12,144176.31,495.26,184.97,316.01,859.91,1655.4,63663.88,16067.39,18844.4,1799497.5,7446.87,8820.23,21436.21,1202.06,13.7,27881.56,305.68,197.31,3050.64,16542.47,1188.52,28402.95,215350.06,360.95,123.4,16142.28,5751.62,22653.26,9024.19,46488.87,1147.41,95580.17,3474.32,45175.93,10351.26,490.09,153534.98,69.17,825.91,151322.1,4641.16,14553.3,5757.3,564.73,648.7,359.92,25459.28,147.81,4928.18,414.76,3158.98,11823.23,5790.71,34513.65,122479.62,464589.03,7654.81,41521.57,11894.96,510.26,9308.16,157057.17,2352.44,3226.56,304553.44,27833.53,12280.0,3801.45,7427.04,57.61,62.52,65409.04,631.84,4730.94,3164.08,1540.61,2713.0,106.12,16823.03,1166.34,8152.21,969.85,5837.43,15727.73,158.81,6413.74,8680.82,216.4,56442.03,24.67,3253.29,8115.44,755.7,46717.53,1583.16,3100.05,10852.67,1152.07,802.47,11177.9,14302.57,1069.2,4587.57,55220.59,1720.98,2.6,39990.89,10913.99,8122.21,7.01,7591.09,1140.77,6801591.0,79850.13,2049.83,18665.4,39031.36,26.7,3329.82,90923.47,29644.21,24601.35,3148.75,213.07,40168.79,304112.72,4951.0,5905.86,7780.91,4578.91,4746.57,153.77,1587.26,2949.63,72.04,5230.18,19918.48,2299.08,65.19,314.63,11837.57,4854.25,21628.9,649.58,88.51,9776.43,3386.66,2009.22,75435.85,3754.11,2941.58,276.54,109.26,1323.37,7342.04,72878.63,8.42,19347.41,18220.61,112625.11,7998.05,563928.25,23316.72,137.8,18986.16,74054.19,79.56,154.05,6454.27,36700.46,6340.72,9726.59
2001,8458.65,9185.35,3169.83,156.92,695.85,59823.92,4201.32,89.85,36324.93,18584.9,9796.09,4270.07,27411.01,3249.64,6538.67,79968.19,16448.7,320.65,308.8,7306.06,29552.2,120.7,5863.27,149187.55,499.64,186.89,320.26,929.8,1670.32,64937.14,16003.74,18916.5,1855958.1,7871.76,8915.43,21923.63,1173.48,13.25,28186.46,304.49,207.89,3376.03,16992.11,1219.66,28332.19,211740.06,366.28,125.22,16121.21,5989.93,23170.73,9281.04,50275.93,1175.96,98137.11,3391.33,45103.7,10471.59,484.14,155610.02,70.16,849.24,156406.31,4401.33,14345.07,5852.51,563.08,649.64,366.53,25932.98,142.34,4996.85,433.78,3262.88,11861.25,5944.67,33140.9,125771.09,473664.53,7619.22,42670.07,12170.23,505.55,9584.6,160797.5,2399.4,3331.58,310624.22,26987.18,12511.25,3600.73,7596.91,58.68,60.96,65517.77,568.02,4836.76,3302.55,1556.26,2870.99,108.21,16194.59,1167.11,8245.16,964.34,6023.93,16230.88,164.16,6470.05,8781.53,222.39,57347.85,25.4,3243.92,8179.33,769.6,47015.05,1628.11,3300.96,10903.46,1178.11,978.85,11460.89,14482.08,1084.34,4762.44,56779.59,1862.03,2.54,40020.8,11025.41,8036.73,6.98,7772.1,1144.94,6914987.0,82974.14,2029.7,15755.41,40916.03,27.33,3626.59,92773.14,30354.88,24740.62,3310.65,225.73,41477.73,298951.06,4926.48,6179.72,7999.74,5384.05,4830.31,157.01,1694.01,3101.3,72.18,5371.67,20199.86,2295.83,63.45,341.98,11916.38,4965.82,22069.22,711.13,90.82,9525.74,3493.01,2070.54,75878.54,3754.2,2920.96,284.14,109.13,1345.28,7505.85,71831.92,8.38,19755.74,18533.85,109789.4,7904.52,564868.9,23372.84,132.2,19911.51,75868.45,83.2,156.5,6584.54,37250.13,6041.52,10646.51
2002,8807.34,9438.17,3440.79,154.22,787.83,60139.04,4304.99,81.55,37047.06,18695.97,9997.25,4222.21,27499.15,3315.47,6591.98,81772.03,16725.68,327.35,320.27,7520.18,29303.24,122.12,5850.84,153413.06,525.85,176.29,324.26,980.37,1696.2,66273.51,15705.8,19611.4,1902258.8,8141.07,9138.1,22178.09,1157.46,13.15,29214.58,305.85,219.16,3221.27,17644.36,1238.06,28963.65,213640.44,378.43,126.95,15726.9,6297.39,23931.41,9434.82,52701.34,1230.7,98220.52,3535.56,44738.2,10447.68,489.43,157532.34,71.38,855.87,156765.92,5439.02,13950.53,5952.23,571.58,656.23,372.42,26040.74,170.11,5127.33,435.12,3382.39,12285.87,6034.55,32817.63,129323.48,481444.56,7494.41,43874.68,12598.4,507.04,9840.61,158511.25,2301.1,3456.21,315097.84,26603.53,13073.51,3785.57,7727.91,60.17,61.53,68108.73,584.33,4865.37,3490.02,1579.94,3025.81,112.66,15877.73,1243.16,8259.93,941.25,5959.47,16717.97,166.4,6555.26,9094.83,227.16,59723.29,26.19,3337.55,8402.58,761.05,47037.23,1665.1,3299.81,11115.32,1193.22,912.91,11857.38,14958.41,1098.91,4842.77,58677.44,1912.32,2.53,40390.39,11158.38,8007.7,6.91,7747.68,1149.02,7036518.0,85570.56,2089.12,17580.19,42970.97,27.91,3671.44,93964.98,30988.92,24573.76,3441.91,242.58,42516.55,300118.97,4925.99,6465.33,8217.5,5447.1,4915.51,162.16,1786.85,3034.19,72.99,5527.64,21050.97,2348.43,63.45,379.19,11573.83,5118.91,21824.58,785.03,95.06,9689.78,3590.84,2145.83,80029.81,3826.86,3013.21,288.8,111.21,1363.89,7705.03,70659.71,8.34,19447.99,18619.91,109321.07,8142.62,567572.3,24600.67,124.7,20420.15,77446.76,83.23,159.12,6887.13,41360.85,6516.68,11747.11
2003,9650.9,9763.27,3795.48,157.83,873.1,62246.89,4422.89,86.4,37031.34,19329.85,10571.66,4217.08,27124.98,3358.86,6720.52,83236.56,16679.52,341.29,330.25,7685.81,27980.88,120.81,5797.79,157957.69,548.55,195.35,333.66,973.45,1715.61,67227.63,16094.91,20150.13,1966861.8,8743.94,9265.73,22944.52,1201.75,13.74,30480.03,306.15,231.38,3422.04,18489.33,1254.26,29454.83,212772.28,382.95,125.53,15659.57,6688.07,24765.43,9599.74,56019.39,1282.22,100404.54,3446.41,44529.75,10645.53,513.05,158658.42,72.27,877.25,155929.81,5384.79,13656.6,6072.04,594.34,668.3,396.04,26579.27,193.74,5411.66,427.34,3505.33,12527.96,6184.67,33303.75,133244.45,490514.66,7590.06,45123.49,12972.95,507.4,10015.68,161443.42,2226.69,3568.95,320610.44,26831.36,13843.73,3822.68,7857.0,61.8,60.24,69793.0,565.88,4932.26,3685.27,1578.37,3122.59,111.71,15958.39,1411.12,8200.04,938.14,6066.93,17441.65,168.38,6608.13,9373.61,231.08,61261.24,26.98,3431.1,8510.55,760.49,47264.23,1688.75,3459.38,11397.28,1195.52,958.06,12370.31,15928.05,1139.39,5018.22,59505.63,2026.1,2.55,40294.08,11026.5,8258.8,6.87,7880.62,1148.85,7169508.0,88350.74,2343.87,17835.02,43692.91,28.53,3869.53,94944.55,31840.32,25321.53,3584.98,256.99,42812.03,298215.53,4865.61,6764.3,8411.49,5327.26,4587.47,167.21,1870.09,3228.56,74.3,5686.23,21393.27,2489.84,68.05,410.14,11735.71,5243.38,22107.11,842.99,99.26,9675.18,3774.29,2230.27,82230.45,3885.08,3043.86,301.32,113.47,1427.84,7897.42,70933.01,8.37,19458.43,18667.92,107715.57,8185.59,567438.44,24646.41,115.14,21978.36,79218.45,83.4,161.79,7162.18,39925.35,6713.38,12338.75
2004,10197.48,10231.27,3753.07,162.78,940.09,62326.39,4741.39,80.25,37928.74,19353.01,10499.41,4311.7,26676.01,3417.9,6893.12,84149.66,17169.57,356.36,333.02,7832.94,27031.7,123.65,5776.06,163097.17,564.1,212.09,340.88,945.65,1740.36,68120.27,16117.77,20406.01,2035855.2,9243.21,9396.9,23259.86,1221.09,14.28,30791.97,296.45,244.78,3597.37,18956.22,1274.37,29484.85,212605.64,404.45,126.46,15958.47,7090.24,25634.72,10271.06,57989.66,1345.85,100663.26,3557.06,44538.28,10707.77,518.0,156682.67,73.46,895.07,154910.72,5850.15,13328.86,6174.04,642.31,682.25,419.74,27298.71,221.5,5664.43,440.63,3644.51,12441.03,6333.89,33263.06,136454.0,494535.3,7791.59,47570.55,13323.63,513.19,9847.14,162419.48,2143.63,3747.87,332513.56,25034.68,14571.79,3621.12,8079.67,63.6,61.12,71587.94,621.07,4993.32,3829.67,1602.04,3128.87,112.13,15873.89,1468.55,8319.32,949.04,6121.32,18126.29,170.34,6667.04,9557.23,227.73,62403.05,27.83,3292.13,8628.7,753.44,47624.44,1711.38,3557.4,11807.08,1232.06,1038.84,12780.21,16503.58,1160.41,5065.9,60925.7,2152.96,2.56,40723.46,10946.4,8353.48,6.98,7985.33,1168.58,7290234.0,90454.87,2398.85,19220.81,45616.35,29.62,3984.03,96631.77,32775.75,25348.92,3405.54,267.28,43073.36,290956.44,4850.87,7044.27,8693.39,5552.84,4651.4,171.68,1950.5,3288.6,73.63,5855.01,22144.21,2632.0,71.19,423.63,11763.39,5184.99,22409.13,890.93,101.06,10000.71,3893.34,2271.02,85556.56,3985.63,3152.43,304.95,113.7,1445.12,8094.7,71351.29,8.46,19518.14,18899.35,105088.1,8126.71,564119.7,24058.67,110.41,22049.69,81108.99,87.11,163.95,7534.57,42227.53,6639.79,13062.87
2005,10652.76,10378.37,4460.95,164.24,1009.4,63650.43,4954.63,77.06,38612.55,19229.8,11070.77,4335.78,27337.23,3512.62,7083.75,87224.51,18710.24,371.36,331.15,8205.33,27281.6,127.46,5800.13,166070.31,562.35,224.98,348.82,924.1,1779.79,68421.11,16005.46,21014.23,2061920.4,9461.85,9606.48,23791.94,1256.82,14.65,31358.28,313.48,258.9,3393.22,19354.76,1230.47,28399.73,214479.12,416.79,127.38,15859.46,7436.51,26521.3,11055.85,59626.65,1372.19,100312.43,3571.35,44770.29,10828.61,541.69,159798.95,74.9,897.39,155031.3,4878.84,13213.39,6251.25,661.53,685.51,438.51,27810.11,247.96,5960.82,429.88,3747.87,12768.34,6497.78,30410.76,140973.77,506515.94,7668.88,50070.16,13654.68,509.78,10250.97,162456.69,2491.16,3932.2,339112.22,25002.0,15003.24,3584.99,8337.87,65.37,60.8,73212.13,695.78,5058.84,4030.89,1674.87,3189.6,109.37,16282.8,1568.07,8435.92,947.66,6240.63,18903.09,172.59,6796.59,9659.93,233.12,64250.4,28.67,3410.87,8772.73,781.43,47574.57,1717.99,3587.16,12313.77,1257.45,920.19,12905.26,17027.83,1237.41,5249.96,62504.72,2159.94,2.55,41136.82,11050.02,8661.61,7.09,7834.92,1194.98,7398526.0,92099.84,2349.17,20859.61,46971.7,30.29,4155.86,97460.02,33776.8,27008.72,3594.81,287.09,43817.19,291852.97,4803.4,7416.27,9154.22,5585.22,4603.15,178.07,2010.11,3391.4,74.14,6002.04,21908.75,2742.13,74.06,426.43,11995.43,5203.26,22462.05,942.91,104.68,10261.72,4023.09,2340.63,87841.32,4153.76,3304.52,315.77,110.01,1451.93,8372.72,73024.32,8.57,20754.83,18855.17,100360.04,8137.34,570000.7,24952.2,112.51,22772.58,83112.87,93.86,165.9,7775.84,43900.43,6454.83,13016.46
2006,11076.48,10753.89,4859.96,163.79,1071.1,64104.92,5331.78,81.03,39747.18,19187.99,11599.27,4386.64,27538.9,3624.37,7292.44,90620.86,18533.89,382.16,350.18,8298.32,27435.89,135.32,5818.1,169387.88,567.64,221.19,354.32,907.85,1820.56,69185.15,16162.56,21267.19,2024054.0,9706.88,9872.54,24488.2,1289.16,15.07,31757.86,306.09,262.42,3630.31,19965.05,1295.2,28281.33,214594.83,424.51,130.79,16301.41,7799.34,27305.43,11498.32,62061.98,1390.4,102057.35,3629.69,44795.99,11040.84,569.67,159253.34,75.83,913.25,156035.77,5387.97,13125.04,6409.21,659.14,697.49,460.8,27261.32,279.16,6074.42,439.93,3851.93,12654.57,6607.61,31055.86,144601.44,518680.88,7985.68,52809.44,13650.97,530.98,10353.77,163314.77,2084.58,4237.07,343150.94,24644.01,15750.7,3613.67,8558.83,67.06,62.86,73625.37,732.72,5110.26,4199.7,1784.25,3174.75,112.01,16132.94,1533.93,8533.03,953.49,6497.14,19695.04,174.55,6971.62,9814.64,235.27,65069.45,29.47,3613.47,8984.44,808.58,47580.11,1705.37,3726.53,12844.96,1295.61,906.49,12959.18,17423.46,1190.56,5352.42,63525.92,2078.58,2.62,41318.82,10901.68,9058.77,7.17,7970.59,1231.35,7414567.5,94036.24,2520.51,21383.36,48102.07,30.41,4326.66,98773.24,34793.23,26246.67,3570.5,321.54,44233.33,283119.53,4800.32,7773.96,9357.0,5597.98,5018.97,184.5,2046.26,3456.19,73.4,6178.02,22236.16,2923.91,76.86,430.62,11873.39,5344.39,22609.92,946.01,108.05,10760.0,4134.44,2437.56,89445.05,4265.54,3423.83,330.1,110.87,1475.35,8634.61,74418.48,8.72,20753.4,18804.01,95654.31,8071.21,570444.06,22338.06,110.87,23536.99,84657.37,97.99,167.87,8026.2,45707.58,6257.23,13002.34
2007,11132.71,11070.07,4990.06,155.9,1118.54,65448.98,5348.97,90.38,39365.55,19094.47,10705.78,4381.99,27387.3,3757.24,7428.43,93052.14,18795.58,392.67,362.76,8849.93,27076.03,139.71,5920.61,174122.56,572.35,220.85,361.62,959.8,1828.76,70753.24,16418.27,21302.21,2036163.6,9839.01,10166.22,25323.76,1333.21,15.61,32880.13,332.36,273.18,3445.58,20641.55,1320.14,27834.72,215325.73,441.84,132.74,16226.86,8040.52,28184.87,11607.6,63586.63,1406.88,104216.71,3632.78,44859.96,11127.45,595.57,160460.55,76.52,928.56,157511.55,5019.43,13034.9,6530.87,672.84,716.16,477.67,28743.94,281.04,6040.31,452.61,3936.0,12796.6,6739.87,31455.64,149328.84,537747.44,7951.91,55219.56,13586.22,543.93,10578.47,165992.0,2995.66,4416.18,351695.34,24863.61,16651.07,3535.32,8905.41,68.89,65.12,75000.24,790.45,5161.0,4376.41,1892.19,3366.43,111.99,16150.35,1517.93,8678.04,969.94,6333.19,20635.09,175.59,6735.01,10048.43,238.98,65093.9,29.91,3815.43,9252.89,847.59,47270.97,1691.06,3604.32,13349.6,1295.33,1012.72,13076.72,17997.21,1208.32,5510.74,65004.42,2247.79,2.65,41526.3,11204.76,9543.61,7.19,8378.23,1267.56,7514809.5,95767.4,2557.82,20825.48,49204.55,30.41,4640.93,100393.91,35806.13,26957.31,3704.42,365.09,44215.43,278971.0,4821.55,8134.16,9735.62,5817.8,5355.94,187.55,2089.63,3512.55,75.11,6382.19,22564.72,3090.38,77.56,436.23,12093.79,5544.29,22483.77,950.07,110.84,11542.71,4322.19,2552.04,90997.43,4406.51,3522.98,349.45,112.08,1553.2,8903.68,75937.94,8.86,21239.72,18794.13,96147.19,8257.97,573988.25,21783.75,110.74,24447.52,86412.82,103.51,169.99,8311.82,46706.12,6311.47,12910.33
2008,11292.96,11585.84,5000.45,154.49,1149.13,64887.28,5636.89,99.96,41322.1,19918.88,11956.58,4415.96,28161.04,3860.73,7495.19,94057.7,19107.22,405.56,385.33,8550.89,27485.97,143.21,5996.0,179582.5,588.57,222.61,370.03,1035.5,1829.14,71679.82,16329.39,21670.74,2083660.6,9966.64,10470.5,26283.33,1361.82,16.24,33274.35,345.5,289.6,3567.23,21501.78,1344.42,28026.36,220131.81,454.91,136.92,16317.18,8223.4,29130.4,12018.48,65605.94,1447.55,105132.04,3595.34,44941.09,11264.57,619.62,163235.9,77.04,954.94,158732.12,5833.7,13460.87,6634.32,664.92,728.51,503.47,29060.75,280.51,6106.02,473.47,4042.65,13192.77,6852.35,31862.91,153761.19,553274.0,8275.21,57680.61,14134.05,567.73,10705.21,166752.44,2897.54,4469.6,360308.38,24455.83,17670.38,3611.27,9222.36,70.76,66.53,76338.93,907.8,5248.33,4548.19,1999.65,3615.37,114.48,16571.84,1531.33,8636.56,1025.78,6308.01,21420.72,180.55,6782.66,10427.71,242.58,67978.52,30.3,3772.62,9602.71,872.92,47677.31,1687.19,3378.8,13996.79,1318.96,1080.54,13174.72,19095.46,1257.0,5478.14,66126.49,2304.04,2.69,42542.82,11187.07,10585.68,7.2,8205.31,1312.67,7674837.0,98407.65,2609.38,22747.78,50925.02,30.42,4692.74,100190.95,36870.02,27462.2,3816.51,398.79,45423.18,283989.72,4867.25,8219.88,10203.44,6052.6,5768.9,186.96,2084.01,3590.33,80.23,6632.08,22791.88,3241.43,78.09,447.4,12122.17,5653.79,22385.28,946.72,113.59,12497.48,4485.45,2706.67,92496.43,4476.64,3583.06,368.52,113.24,1647.85,9171.84,79157.69,8.97,21974.72,18506.5,96488.63,8236.77,577640.4,21551.64,112.79,25646.95,88492.96,107.66,172.28,8753.5,48568.07,6583.48,13554.35
2009,11750.03,12083.82,4976.21,150.09,1179.31,65713.01,5543.06,97.63,41018.61,20187.13,11976.21,4620.85,28033.09,4035.03,7626.31,94985.27,18164.29,420.21,400.25,8552.37,27651.61,144.78,6085.11,184101.75,596.85,238.76,380.69,1103.27,1858.33,72241.98,16522.96,23275.29,2130660.5,10127.02,10871.21,27319.0,1380.1,17.02,33998.24,333.5,306.91,3683.34,21566.88,1441.44,28186.71,220417.62,462.46,139.84,16258.34,8372.45,30143.8,12075.95,68186.33,1486.86,106104.3,3584.82,45102.19,11356.79,632.05,165738.4,77.24,971.04,157961.69,6406.77,13896.91,6732.0,685.65,744.02,537.9,29193.02,270.76,6603.4,469.9,4170.25,13420.36,6976.18,32299.97,158156.89,562142.56,8492.55,60337.77,14743.21,570.19,10365.19,168761.48,2619.17,4550.76,363229.2,24113.33,18607.62,3650.44,9576.33,72.76,67.59,77149.83,921.44,5317.7,4698.13,2155.05,3785.24,113.43,17352.94,1535.08,8502.08,1045.98,6392.2,22245.11,194.19,6782.47,10852.25,246.39,68417.05,30.7,3905.46,9852.69,897.46,46994.95,1676.26,3774.54,14546.68,1413.27,1078.69,13241.02,20197.51,1544.93,5652.15,68545.02,2427.4,2.71,43120.8,11084.57,11016.25,7.18,8251.03,1368.12,7799242.5,100753.93,2542.63,24389.42,52363.33,30.37,4608.79,100488.4,37960.9,27606.39,3792.01,423.55,46730.8,285143.1,4921.87,8080.06,10581.72,6365.28,5736.04,198.26,2129.61,3682.37,84.05,6786.01,23380.72,3401.1,79.58,455.19,12111.95,5764.76,22456.47,943.04,115.96,12985.88,4594.98,2830.97,93116.0,4543.74,3647.0,402.77,113.4,1624.02,9448.98,84811.4,9.06,21713.02,18689.16,93962.73,8154.4,580393.25,21010.57,120.54,26113.86,90949.11,110.26,175.7,8955.51,49591.54,7192.92,14395.99
