Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,217.97,41.94,36.11,0.07,28.74,9.51,0.64,0.0,367.51,202.92,24.71,34.52,155.87,2.29,3.42,371.04,30.79,2.92,0.47,4.98,317.46,0.08,10.93,34.4,0.14,0.0,2.04,9.56,8.37,1063.96,152.73,28.19,5871.66,4.97,4.73,114.55,11.93,0.02,4.67,4.86,0.34,3.45,1.6,14.89,45.29,1029.65,5.02,0.05,168.29,0.9,287.22,1.49,56.71,24.94,430.13,95.15,96.76,204.09,0.28,1498.39,0.12,5.01,1799.65,3.28,2.57,2.04,0.41,0.3,2.72,262.56,0.36,26.87,0.08,13.2,86.76,8.21,21.23,240.36,4623.76,127.71,1655.43,132.73,7.06,10.01,279.88,0.56,4.31,248.24,344.91,96.41,79.74,14.09,3.44,0.01,10.07,7.78,4.68,13.09,0.72,73.06,0.06,85.46,9.88,57.72,8.31,14.46,285.7,0.03,8.53,87.77,0.62,42.97,0.06,9.05,2.92,3.78,37.78,0.7,20.27,48.83,0.7,10.8,56.42,28.8,5.23,2.41,33.37,0.4,0.0,83.67,277.72,52.99,0.01,25.81,8.15,61671.742,670.43,1.09,0.77,28.23,0.0,4.28,61.45,93.94,45.19,0.44,4.0,38.88,7186.66,50.19,27.79,212.34,2.79,9.65,0.51,1.27,5.34,0.05,54.82,35.7,32.35,0.19,0.43,3.29,24.98,223.41,6.19,0.43,121.87,1.79,1.66,59.17,8.27,31.13,0.82,0.1,0.99,99.8,168.6,0.01,229.64,112.02,989.28,10.98,24600.69,134.61,0.05,7.3,645.71,0.21,0.17,183.31,670.93,60.89,33.55
2011,233.44,44.93,30.34,0.06,30.3,19.57,1.32,0.0,400.87,222.93,25.15,37.09,123.26,2.42,3.51,366.43,30.0,2.97,0.42,4.83,310.96,0.08,11.13,37.09,0.13,0.0,2.08,9.54,9.56,1146.32,145.2,29.92,5610.99,5.38,5.04,120.16,12.08,0.01,5.49,4.75,0.35,3.61,3.17,11.82,55.23,928.75,5.75,0.05,187.38,0.9,293.41,2.36,60.8,25.28,466.31,118.91,99.99,227.9,0.36,1539.92,0.12,5.34,1594.03,3.56,2.81,2.15,0.45,0.32,2.94,223.15,0.19,31.65,0.14,13.53,66.71,8.44,13.94,257.99,4612.75,117.46,1610.96,138.98,8.7,14.74,280.97,0.76,3.94,313.03,324.36,91.0,72.55,14.42,3.65,0.01,5.08,7.53,4.82,13.57,0.79,90.52,0.05,90.2,10.58,49.41,3.52,10.74,298.66,0.02,3.76,91.0,0.67,59.69,0.06,7.08,3.08,0.79,38.15,0.75,20.16,53.13,0.76,5.75,59.46,29.03,5.26,2.65,34.87,1.09,0.0,99.5,230.61,56.36,0.01,29.24,9.96,63222.68,685.28,2.83,1.28,35.18,0.0,4.53,51.29,96.1,11.71,0.08,4.03,36.91,6560.24,54.83,24.45,236.79,2.93,19.09,0.52,1.3,5.81,0.04,49.25,28.41,34.59,0.19,0.4,7.52,19.03,225.95,4.6,0.45,126.89,1.88,1.77,61.44,8.6,30.92,0.84,0.1,0.92,92.81,176.69,0.01,231.85,124.22,889.99,7.98,27161.67,141.84,0.0,7.99,672.46,0.22,0.17,186.31,645.26,65.75,36.39
2012,247.39,46.13,22.27,0.06,31.82,15.84,0.0,0.21,387.43,205.92,23.77,40.23,138.62,2.54,3.83,371.45,18.52,3.12,0.37,4.91,278.37,0.08,10.91,41.36,0.11,0.0,2.18,9.72,8.38,1245.16,134.23,41.39,5357.94,5.77,5.37,126.64,13.57,0.01,8.05,5.1,0.36,2.34,1.68,6.51,77.78,949.19,6.3,0.05,141.31,0.96,285.67,3.12,65.36,25.51,509.02,160.92,101.64,218.29,0.45,1592.19,0.12,5.5,1584.92,4.59,2.97,2.22,0.47,0.33,3.09,204.04,0.0,34.8,0.09,24.84,61.97,9.0,24.88,263.22,4497.78,124.09,1528.19,144.35,8.48,8.61,343.3,0.48,3.87,244.89,318.26,95.26,66.45,15.01,3.68,0.01,14.33,9.86,4.95,14.24,0.84,65.25,0.06,87.48,9.11,69.29,4.61,20.16,302.36,0.03,4.13,90.29,0.77,53.31,0.06,0.99,3.27,0.0,38.52,0.75,19.14,53.3,0.87,9.65,61.95,28.95,5.34,2.87,36.17,0.81,0.0,107.23,253.59,57.56,0.01,26.56,12.12,63141.887,711.41,0.95,2.2,32.29,0.0,4.4,51.62,95.44,20.95,1.05,4.01,30.87,6350.02,59.95,21.51,229.97,3.1,16.24,0.53,1.4,5.54,0.05,55.74,28.61,37.36,0.2,0.4,7.12,21.74,221.87,4.84,0.46,128.51,1.98,1.86,64.34,8.97,30.71,0.82,0.1,0.78,91.63,191.84,0.01,240.77,124.11,881.82,8.61,27435.11,142.67,0.0,8.37,696.34,0.23,0.17,192.19,652.39,70.36,37.4
2013,259.73,49.67,22.78,0.08,32.83,18.91,0.0,0.27,392.79,184.16,22.44,43.55,128.18,2.65,4.02,380.28,21.64,3.13,0.34,5.01,279.34,0.07,11.23,50.25,0.12,0.0,2.31,9.75,8.95,1301.43,146.47,30.49,5219.35,6.05,5.7,134.96,12.93,0.01,9.34,5.19,0.37,4.65,2.32,5.86,107.08,1020.51,6.81,0.05,163.89,1.01,293.74,2.31,67.7,26.23,493.36,106.28,100.07,212.26,0.41,1602.69,0.12,5.79,1829.89,5.82,3.2,2.33,0.49,0.34,3.15,173.65,0.0,38.15,0.49,25.12,55.59,9.35,17.76,276.91,4875.42,147.7,1543.09,147.39,8.33,18.21,320.63,0.49,3.94,228.45,322.5,99.01,60.64,15.33,3.87,0.01,14.67,12.05,5.1,15.93,0.86,61.56,0.05,85.11,10.26,59.02,4.37,11.66,316.54,0.04,8.74,93.67,0.76,64.32,0.05,4.58,3.37,0.83,39.42,0.71,17.93,59.96,0.91,2.49,65.72,29.45,5.69,3.1,37.63,0.87,0.0,122.61,238.66,61.23,0.01,24.1,13.37,65891.21,695.77,0.35,0.83,31.26,0.0,4.49,63.41,97.27,31.56,2.44,4.05,32.35,6286.1,64.35,20.82,255.47,3.27,12.51,0.55,1.44,5.41,0.05,61.27,29.7,40.07,0.2,0.4,8.66,24.84,251.28,4.95,0.46,124.58,2.09,1.96,66.01,9.51,31.38,0.83,0.1,0.97,94.85,205.09,0.01,251.89,122.81,827.83,6.49,29512.83,136.68,0.0,8.08,726.71,0.23,0.16,201.37,645.28,73.47,39.86
2014,270.4,49.61,21.72,0.07,32.86,17.88,0.63,0.28,472.76,134.83,22.06,47.37,156.94,2.77,4.17,389.07,15.61,3.42,0.35,5.09,272.91,0.07,11.76,52.15,0.12,0.0,2.42,9.37,10.12,1458.97,151.36,34.63,5101.7,6.07,6.11,145.45,12.96,0.01,7.5,5.63,0.37,1.78,1.69,7.27,92.62,1064.91,8.11,0.05,155.36,1.11,296.66,0.38,67.65,26.47,568.31,95.75,103.31,170.96,0.41,1544.64,0.11,7.08,2219.64,4.8,3.42,2.42,0.51,0.36,3.3,139.64,0.16,38.75,0.49,27.26,64.58,9.46,27.81,303.18,5177.43,134.07,1666.1,159.57,9.39,15.17,314.72,0.5,4.48,245.12,301.19,55.58,54.42,15.7,3.89,0.01,14.41,14.68,5.32,17.81,0.86,97.66,0.05,85.04,12.05,96.42,6.81,14.42,319.82,0.04,3.87,99.31,0.87,57.03,0.05,6.33,3.53,2.49,40.71,0.72,16.77,71.08,0.93,11.9,69.63,31.21,6.57,3.3,39.2,2.08,0.0,109.86,259.93,63.61,0.01,29.05,15.0,69919.5,737.41,1.04,0.0,18.35,0.0,5.29,74.81,99.73,29.05,1.21,4.53,37.04,6378.76,69.7,22.44,256.95,3.49,7.64,0.56,1.51,5.78,0.05,63.43,35.23,41.08,0.22,0.41,10.48,14.81,331.33,4.94,0.48,114.42,2.19,2.07,74.01,9.89,33.38,0.87,0.1,1.01,94.94,243.38,0.01,259.14,121.49,860.77,5.19,32133.25,127.57,0.0,7.96,770.98,0.23,0.18,214.55,679.73,77.45,41.24
2015,282.07,54.37,20.94,0.07,36.06,12.17,2.51,0.16,497.76,134.45,22.02,48.49,138.69,2.95,4.37,403.89,18.88,3.35,0.31,5.09,249.13,0.06,12.34,60.45,0.11,0.18,2.44,8.42,8.9,1758.19,161.24,38.46,5016.07,6.1,6.36,155.14,12.63,0.02,8.13,5.74,0.37,3.45,2.74,10.81,127.66,1157.33,8.52,0.05,136.02,1.14,298.87,2.84,69.89,26.8,556.49,79.0,114.13,162.21,0.41,1627.8,0.11,7.33,2585.5,1.96,3.59,2.49,0.53,0.38,3.59,237.21,0.22,41.63,0.4,32.83,58.18,9.71,30.58,305.82,5335.22,125.0,1618.7,162.51,9.35,20.79,334.29,0.8,4.66,180.32,300.68,66.53,50.65,16.18,3.95,0.01,23.95,20.1,5.42,18.12,0.89,111.21,0.05,86.43,12.48,126.94,6.18,20.1,322.24,0.04,8.03,98.54,1.0,70.46,0.05,5.61,3.69,4.15,41.85,0.72,16.94,79.93,0.94,13.08,73.95,34.09,6.79,3.51,40.17,0.76,0.0,145.79,263.75,65.76,0.01,24.76,12.88,75034.06,761.62,1.72,1.85,51.58,0.0,5.57,73.7,104.84,34.04,0.57,4.85,35.64,5750.07,74.16,21.64,265.38,3.55,17.13,0.58,1.56,6.85,0.04,65.43,27.84,40.89,0.22,0.45,8.61,24.61,376.81,4.93,0.48,110.0,2.27,2.18,77.57,10.21,34.84,0.84,0.1,1.05,99.79,252.37,0.01,281.73,121.96,694.16,9.65,36675.16,121.47,0.0,8.59,806.06,0.23,0.19,218.94,703.67,81.37,44.14
2016,291.44,56.28,21.52,0.08,40.33,12.68,0.62,0.16,544.23,105.72,21.69,51.66,151.96,3.08,4.59,422.77,19.16,3.75,0.33,5.04,231.34,0.06,12.63,62.06,0.12,0.19,2.47,8.8,9.0,2613.22,160.4,45.79,4942.07,6.27,6.65,171.2,13.04,0.02,11.2,5.87,0.37,4.98,1.29,17.1,99.46,1286.44,9.26,0.05,186.84,1.13,300.77,6.33,72.21,26.7,620.62,116.78,125.28,179.77,0.42,1381.01,0.11,7.33,2753.19,3.69,3.83,2.55,0.55,0.4,3.92,181.53,0.29,43.13,0.0,16.79,58.65,9.58,20.38,303.98,5590.77,115.27,1668.06,168.89,13.99,17.68,306.95,0.8,5.07,167.65,278.42,83.32,38.66,16.71,4.05,0.01,42.69,21.14,5.53,17.34,0.93,114.85,0.05,88.1,12.38,124.43,5.35,25.33,323.16,0.04,3.7,104.04,1.08,69.13,0.05,8.56,3.82,4.03,42.91,0.7,17.05,99.11,0.97,19.95,78.42,35.59,6.22,3.71,41.8,0.7,0.0,173.24,281.55,66.06,0.01,29.63,13.88,84754.38,777.84,2.74,4.46,16.21,0.0,5.81,76.52,106.31,33.89,3.03,5.65,41.82,5605.1,79.31,23.31,272.48,3.74,21.34,0.59,1.69,6.09,0.05,67.91,20.38,40.05,0.23,0.47,4.47,29.53,353.36,5.15,0.5,106.38,2.35,2.31,84.89,10.75,37.09,0.88,0.08,1.19,100.25,281.35,0.01,292.03,126.12,657.47,10.14,45162.77,108.54,0.0,12.29,817.43,0.24,0.19,238.29,689.0,84.94,47.64
2017,313.19,59.62,20.69,0.07,47.56,27.16,0.62,0.27,565.36,104.42,22.11,54.64,144.06,3.21,4.79,447.14,17.6,3.91,0.34,5.01,202.24,0.08,12.88,72.6,0.11,0.44,2.58,9.05,10.63,3542.73,175.41,42.18,4918.45,6.5,6.95,189.93,13.4,0.02,12.36,6.0,0.38,2.65,1.8,18.14,113.9,1153.18,10.08,0.05,167.31,1.2,309.75,5.08,75.43,27.19,603.24,102.46,135.27,205.69,0.44,1371.54,0.11,7.36,2784.8,4.51,3.99,2.69,0.59,0.42,4.15,210.8,0.15,45.5,0.0,17.65,76.57,10.05,48.82,308.32,5965.6,112.53,1676.58,174.86,19.92,32.19,363.46,0.84,5.09,199.15,257.29,125.54,41.18,17.27,3.88,0.01,41.97,26.27,5.66,17.46,0.97,134.54,0.04,90.22,12.22,106.02,5.9,41.17,322.89,0.04,2.41,106.02,1.08,75.56,0.05,3.63,3.99,3.61,43.65,0.73,16.94,112.27,1.01,32.4,82.78,37.94,6.56,3.93,43.39,1.73,0.0,198.95,229.02,70.18,0.01,29.88,16.51,91068.125,797.58,3.4,2.4,112.05,0.0,5.71,107.78,102.3,40.78,1.37,6.16,36.93,5097.89,85.5,25.27,289.73,3.87,15.72,0.61,1.81,5.75,0.04,71.38,27.94,36.9,0.24,0.48,8.07,36.34,354.61,6.15,0.51,108.49,2.51,2.42,93.62,11.44,39.25,0.86,0.09,1.27,107.52,266.54,0.01,293.56,131.45,659.56,6.3,50266.11,106.8,0.0,9.73,822.91,0.24,0.19,237.6,651.77,90.5,49.56
2018,326.59,71.06,19.99,0.06,46.64,36.1,6.35,0.17,573.36,126.41,21.21,57.86,131.01,3.35,4.97,465.99,24.85,4.02,0.34,4.93,190.76,0.07,12.99,73.52,0.11,0.51,2.49,8.5,9.61,3810.74,186.21,38.53,5192.33,6.79,7.24,204.25,13.68,0.02,14.07,6.2,0.38,6.76,2.35,15.61,54.07,1228.8,10.65,0.05,156.62,1.15,323.15,8.37,72.98,27.95,589.67,42.73,150.82,215.27,0.44,1180.85,0.12,7.56,3464.35,7.0,3.96,2.84,0.61,0.43,4.47,228.68,0.19,44.57,0.0,18.19,99.43,10.92,24.93,313.12,6197.49,145.95,1669.64,180.72,25.43,40.09,386.14,0.83,5.04,160.78,267.63,156.24,39.08,17.88,3.8,0.01,49.07,25.97,5.87,15.05,1.0,143.86,0.04,92.51,13.24,75.44,7.48,29.14,330.65,0.04,4.2,110.82,0.99,93.42,0.04,5.57,4.14,2.37,45.09,0.78,16.4,117.21,1.04,21.3,86.3,39.7,6.58,4.16,46.1,1.82,0.0,173.73,254.83,72.93,0.01,28.07,18.84,90698.914,806.18,2.35,2.95,67.1,0.0,6.11,120.17,98.51,53.49,3.09,6.54,33.34,4894.6,91.23,27.0,309.92,4.01,30.55,0.62,1.94,5.22,0.04,74.24,30.34,35.85,0.24,0.52,13.73,47.25,351.18,6.75,0.52,113.56,2.67,2.54,101.65,11.96,41.55,0.9,0.09,1.33,111.42,264.49,0.01,301.26,147.52,721.19,12.88,48462.44,96.84,0.0,8.65,841.98,0.25,0.19,240.78,671.1,95.15,54.47
2019,335.48,78.9,18.86,0.07,46.29,24.81,5.45,0.12,546.34,128.86,21.7,60.98,119.81,3.52,5.15,485.33,11.37,3.9,0.35,5.04,188.82,0.07,13.24,66.2,0.13,0.75,2.46,8.16,8.73,3355.95,173.64,44.01,5336.29,7.17,7.68,204.07,14.52,0.01,30.3,6.43,0.38,5.75,3.44,12.35,49.38,1231.49,10.71,0.06,164.36,1.1,330.08,9.02,76.47,28.05,624.59,28.96,162.44,202.83,0.46,1064.76,0.12,7.46,3543.15,25.8,3.96,3.02,0.65,0.46,4.69,224.85,0.16,46.92,0.0,18.82,81.96,11.39,36.65,318.62,6424.36,136.22,1708.29,187.89,24.88,51.3,401.62,0.86,5.24,176.99,286.24,155.95,38.63,18.55,4.11,0.01,32.49,27.66,6.07,14.08,1.05,137.21,0.05,95.54,13.86,59.96,9.74,22.05,339.84,0.04,5.47,116.57,1.38,103.98,0.05,10.67,4.26,3.49,46.18,0.82,17.04,108.73,1.1,27.43,97.14,40.7,6.6,4.42,47.58,0.93,0.0,210.04,248.19,75.3,0.01,28.7,18.8,93767.95,820.61,4.04,3.96,79.42,0.0,6.53,94.88,101.73,45.57,2.06,6.91,33.09,4688.5,97.28,27.44,309.24,4.25,24.89,0.64,2.02,5.54,0.05,77.47,44.32,37.47,0.25,0.52,15.58,41.62,315.58,6.45,0.53,118.84,2.82,2.67,120.55,11.44,43.97,0.96,0.09,1.37,110.21,275.11,0.01,346.48,168.11,718.97,11.47,51564.2,92.16,0.0,7.86,867.22,0.26,0.2,239.14,702.11,95.52,55.1
2020,345.22,73.71,15.92,0.11,46.75,21.34,2.73,0.0,552.09,133.63,40.5,57.19,119.97,3.64,5.32,482.52,23.08,4.16,0.3,4.23,177.14,0.05,12.68,82.41,0.11,0.6,2.62,8.5,9.35,4867.07,178.3,51.99,5523.28,7.25,8.04,193.82,13.68,0.01,32.62,6.18,0.33,4.98,0.98,7.27,61.07,1186.66,9.93,0.05,163.16,0.82,274.35,8.92,66.27,26.64,737.36,30.61,154.22,222.32,0.48,1170.91,0.12,6.46,3781.85,14.04,3.6,3.25,0.67,0.5,4.46,216.45,0.12,45.09,0.0,18.36,69.62,10.22,33.2,289.08,6323.13,221.23,1332.8,177.04,20.44,44.9,386.11,0.79,4.68,171.6,272.77,108.08,31.41,18.62,3.94,0.01,37.28,32.44,5.48,15.74,1.11,120.85,0.05,75.85,15.69,58.5,9.55,29.52,312.95,0.04,4.9,120.13,1.11,127.48,0.04,8.81,4.57,3.75,45.27,0.86,18.99,92.38,1.14,46.1,89.41,33.78,6.95,4.49,51.14,1.0,0.0,239.18,289.09,75.21,0.01,28.62,11.43,113737.73,804.19,2.59,3.24,96.48,0.0,5.35,133.54,90.95,47.19,0.96,5.51,33.99,3960.57,86.1,28.47,284.64,4.42,25.73,0.64,1.88,5.51,0.05,77.76,32.73,34.73,0.25,0.56,11.7,55.0,329.09,5.76,0.48,117.77,2.91,2.77,130.37,9.87,43.58,0.82,0.09,1.41,87.71,235.33,0.02,315.92,148.48,670.16,15.66,70908.09,84.36,0.0,7.69,785.26,0.26,0.19,221.03,755.31,94.93,56.7
2021,380.56,92.05,12.67,0.05,34.93,20.03,5.24,0.0,485.52,158.37,18.67,76.36,122.86,3.71,5.39,494.58,16.27,3.33,0.34,3.86,175.37,0.07,12.44,87.86,0.09,0.6,2.55,8.54,9.83,5601.66,184.32,81.34,5567.77,7.31,8.41,244.36,14.91,0.02,33.16,6.68,0.39,6.93,1.35,15.15,78.57,1164.48,11.58,0.08,165.1,0.83,391.16,13.04,56.09,30.08,725.34,46.68,198.36,221.62,0.43,1331.47,0.12,6.93,4124.58,19.33,4.57,3.08,0.65,0.49,4.57,267.19,0.08,42.46,0.0,19.37,61.74,10.73,25.79,262.69,6191.5,165.19,1640.31,192.46,20.95,52.43,418.12,0.86,4.56,195.29,246.35,82.02,32.5,19.64,3.92,0.01,44.39,27.88,6.53,13.12,1.11,126.57,0.04,91.16,14.44,73.7,11.34,29.73,325.31,0.04,14.18,129.55,0.89,145.53,0.04,16.52,4.56,4.37,45.48,0.66,19.42,110.83,1.1,23.17,119.57,44.49,7.58,4.66,56.54,0.58,0.0,256.85,235.0,77.39,0.01,30.38,8.72,128558.4,829.92,1.81,3.72,121.78,0.0,6.15,188.23,93.75,45.47,1.47,4.69,33.48,4081.39,111.22,22.87,324.4,4.35,28.02,0.68,2.17,5.76,0.02,86.61,67.59,39.8,0.26,0.38,13.1,47.87,284.51,6.97,0.39,124.82,2.87,2.77,138.18,11.11,48.07,0.95,0.09,1.35,78.21,215.37,0.01,428.5,191.36,629.17,14.61,83344.45,86.68,0.0,7.97,838.35,0.27,0.2,264.17,786.29,135.0,64.03
