Date,ABW,AFG,AGO,ALB,AND,ANT,ARG,ARM,ASM,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_CZS,OWID_ERE,OWID_MNS,OWID_PYA,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VIR,VNM,WLF,WSM,YEM,ZAF,ZMB,ZWE
2009,420.0,1208440.0,71831864.0,711683.7,16000.0,2350.0,29354500.0,311200.0,17460.0,127673320.0,2180954.0,737174.5,80970.0,281090.0,3665550.0,,6649240.0,1819286.6,2872200.0,0.0,509860.0,2041190.0,,6476587.0,1395912.0,53238924.0,508570800.0,6300.0,378230.0,2675634.2,16556000.0,22631000.0,333817400.0,1069219.0,13859275.0,126774630.0,4064517.0,20931080.0,137784400.0,22027500.0,14488.0,60640820.0,36318.0,13680.0,2805202.0,2401700.0,,12741.0,142339.9,83690.0,5701750.0,5600.0,47060.0,139526.0,1959472.0,1401400.0,13015068.0,0.0,1062270.0,665530.0,15824224.0,2120486.0,17170900.0,15530381.0,904453.0,0.0,14281600.0,0.0,49591.0,23624468.0,344000.0,2745455.2,7830516.0,0.0,6553700.0,72532.0,303953.0,2072199.0,2415367.0,3733779.0,17490.0,0.0,3667049.8,8040094.0,24000.0,18524252.0,6595750.0,1840984.0,351407.0,1252595.4,95668630.0,56867880.0,80864.305,9656881.0,757619.0,11327.0,65900.0,8331776.5,546423.0,50600.0,14661100.0,2636770.5,3498035.0,1041985.94,10459339.0,4176763.2,0.0,15394775.0,137067.0,7932741.0,0.0,17644.0,6100.0,1901279.0,25850.0,1626182.8,58700.0,2959904.0,,5152547.0,0.0,165190.0,12208149.0,820.0,67023280.0,6270.0,12813500.0,350.0,31505924.0,798900.0,14181889.0,30484.0,39140750.0,341368.0,2500.0,47464.0,20688.0,2604780.0,17681248.0,14092.0,7419999.5,828568.0,1120820.0,440.0,23189052.0,4294677.0,18766.0,41377.0,11987000.0,5731600.5,0.0,7823952.0,2000.0,184.0,,,40364828.0,366868.0,,,3844131300.0,,3881583.0,4285824.0,73230170.0,6539120.0,36128044.0,2054000.0,485220.0,5239620.0,1028300.06,19863582.0,140000.0,0.0,82988.0,5961300.0,795361300.0,130341.0,977000.0,,8474660.0,17667.7,2000.0,2503763.0,2737980.0,618587.0,1000.0,6821250.0,1463.0,2521440.0,,58126.0,15289811.0,1173672.0,1180330.0,15817300.0,359614.0,,28800.0,292040.0,10520.0,5594990.0,1195832.4,16849000.0,296840.0,0.0,4127000.0,936500.0,7950.0,152134.0,489804.0,20374224.0,1000.0,49768970.0,2434752.0,4739400.0,750980.0,282938000.0,1489240.4,0.0,28358.0,46705348.0,18634.0,10260773.0,5296.0,161908.0,549000.0,14306870.0,46677276.0,17842150.0
2010,420.0,1208440.0,71283530.0,711683.7,16000.0,2350.0,29027000.0,310000.0,17430.0,127378200.0,2183900.0,743396.1,80970.0,283500.0,3615150.0,,6593800.0,1816412.0,2920000.0,0.0,509860.0,2041190.0,,6483719.0,1389110.0,53035880.0,504252400.0,6300.0,376290.0,2685541.5,16437699.0,22601000.0,333306460.0,1074190.0,13894870.0,127286220.0,3951630.0,20859380.0,137111300.0,22015500.0,14490.0,60426490.0,35990.0,13680.0,2804600.0,2436000.0,,12720.0,142150.0,87740.0,5704500.0,5600.0,47060.0,139526.0,1962810.0,1420000.0,12943370.0,0.0,1058360.0,665110.0,15948850.0,2129340.0,17057790.0,15333635.0,907060.0,0.0,14346000.0,0.0,49920.0,23619410.0,344000.0,2750428.8,7722950.0,0.0,6517000.0,72460.0,298220.0,2063720.0,2407010.0,3762898.8,17490.0,0.0,3610922.0,8035800.0,24000.0,18519810.0,6575470.0,1845160.0,350380.0,1252595.4,95472700.0,56717308.0,80800.0,9750980.0,758000.0,11370.0,66000.0,8393780.0,550160.0,50600.0,14674000.0,2637729.2,3463550.0,1044920.06,10434700.0,4151549.8,0.0,15344750.0,137010.0,7901620.0,0.0,17620.0,6100.0,1897800.0,25850.0,1634227.0,58700.0,2964460.0,,5151470.0,0.0,162500.0,12146980.0,820.0,66876796.0,6270.0,12766000.0,350.0,31135760.0,819000.0,14173780.0,30320.0,38917500.0,334810.0,2500.0,47610.0,20340.0,2564900.0,17638740.0,13950.0,7348990.0,828630.0,1105900.0,440.0,23027380.0,4172190.0,18760.0,40870.0,11987000.0,5741435.0,0.0,7823800.0,2000.0,190.0,,,40357456.0,366340.0,,,3833787000.0,,3839830.0,4272100.0,73079880.0,6489170.0,36118136.0,2054000.0,491450.0,5221860.0,1030000.0,19519410.0,140000.0,0.0,83290.0,5975000.0,795522700.0,126990.0,977000.0,,8436160.0,17740.4,2000.0,2503630.0,2717580.0,613830.0,1000.0,6744500.0,1440.0,2532600.0,,58100.0,15285710.0,1176710.0,1179800.0,15592000.0,362890.0,,28800.0,295680.0,10520.0,5512300.0,1191540.0,16831000.0,296840.0,0.0,4127000.0,935100.0,7950.0,151710.0,489710.0,20461066.0,1000.0,49396970.0,2383660.0,4731000.0,752200.0,283156000.0,1497331.0,0.0,28350.0,46515780.0,18430.0,10304800.0,5280.0,161430.0,549000.0,14270470.0,46641532.0,17797280.0
2011,420.0,1208440.0,70735190.0,711683.7,16000.0,,28784000.0,310000.0,17400.0,128037896.0,2188458.0,745621.1,98110.0,277020.0,3564750.0,1910.0,6538340.0,1798195.5,2937800.0,0.0,509860.0,2041190.0,170.0,6471295.0,1377388.0,52822756.0,502191330.0,6300.0,376014.0,2687415.0,16319400.0,22571000.0,332862560.0,1078792.0,14025958.0,128085790.0,3838744.0,20801380.0,136009920.0,22003500.0,14490.0,60283324.0,35662.0,13680.0,2818966.0,2480000.0,70.0,12720.0,142031.2,93182.0,5705500.0,5600.0,47060.0,144566.4,1964202.8,1416000.0,12893154.0,0.0,1053180.0,665028.0,15945410.0,2144834.0,16938532.0,15275092.0,909666.0,0.0,14392000.0,0.0,49948.0,23607528.0,344000.0,2750429.0,7702358.0,0.0,6480800.0,71184.0,292488.0,2055242.0,2398652.0,3762898.8,17490.0,0.0,3579537.5,8032500.0,24200.0,18508120.0,6553142.0,1845560.0,346474.0,1255680.8,94450060.0,56934650.0,84014.0,9750980.0,757330.0,11412.0,68000.0,8446512.0,553952.0,50600.0,14684400.0,2687707.5,3444764.0,1046926.0,10008270.0,4132376.0,0.0,15292700.0,137604.0,7870500.0,0.0,17620.0,6100.0,1894340.0,25850.0,1627777.1,58700.0,2962548.0,1240.0,5142754.0,0.0,163540.0,12154362.0,820.0,66750852.0,6270.0,12759200.0,350.0,30825892.0,819000.0,14173160.0,30154.0,38708800.0,328252.0,2500.0,47806.0,20332.0,2525020.0,17662236.0,13890.0,7277982.0,828530.0,1091080.0,440.0,22865708.0,4111036.2,18770.0,40682.0,11996200.0,5741434.0,0.0,7823342.0,2000.0,190.0,,,40328576.0,365824.0,,,3825490000.0,,3807604.0,4259586.0,72891380.0,6521058.0,36087244.0,2054000.0,491936.0,5203988.0,1035199.94,19095610.0,140000.0,0.0,83700.0,5968894.0,795436000.0,126792.0,977000.0,,8396160.0,17486.602,2000.0,2503136.0,2697180.0,609074.0,1000.0,6667750.0,1418.0,2526986.0,,57480.0,15276072.0,1176350.0,1184462.0,15424400.0,366166.0,370.0,28800.0,301680.0,10520.0,5384180.0,1187248.0,16736600.0,298548.62,0.0,4127000.0,933700.0,7950.0,151286.0,489566.0,20555292.0,1000.0,49024970.0,2332568.0,4741800.0,771560.0,283271000.0,1476544.8,0.0,28336.0,46278508.0,18576.0,10278946.0,5264.0,160950.0,549000.0,14234070.0,46453596.0,17751210.0
2012,420.0,1208440.0,70186856.0,711683.7,16000.0,,28541000.0,310000.0,17370.0,128697600.0,2193016.0,747846.0,115250.0,270540.0,3514350.0,1910.0,6482880.0,1779979.2,2955600.0,0.0,509860.0,2041190.0,170.0,6458870.0,1365666.0,52609636.0,500130180.0,6300.0,375738.0,2689288.8,16201100.0,22541000.0,332418660.0,1083394.0,14157046.0,128885350.0,3725858.0,20743380.0,134908540.0,21991500.0,14490.0,60140156.0,35334.0,13680.0,2833332.0,2524000.0,70.0,12720.0,141912.5,98624.0,5706500.0,5600.0,47060.0,149606.8,1965595.8,1412000.0,12842938.0,0.0,1048000.0,664946.0,15941970.0,2160328.0,16819274.0,15216549.0,912272.0,0.0,14438000.0,0.0,49976.0,23595646.0,344000.0,2750429.2,7681766.0,0.0,6444600.0,71318.0,286756.0,2046764.0,2390294.0,3762898.8,17490.0,0.0,3548153.2,8029200.0,24400.0,18496430.0,6530814.0,1845960.0,342568.0,1258766.2,93427420.0,57151984.0,87228.0,9750980.0,756660.0,11454.0,70000.0,8499244.0,557744.0,50600.0,14694800.0,2737685.8,3425978.0,1048932.0,9581840.0,4113202.2,0.0,15240650.0,138198.0,7839380.0,0.0,17620.0,6100.0,1890880.0,25850.0,1621327.1,58700.0,2960636.0,1240.0,5134038.0,0.0,164580.0,12161744.0,820.0,66624900.0,6270.0,12752400.0,350.0,30516024.0,819000.0,14172540.0,29988.0,38500104.0,321694.0,2500.0,48002.0,20324.0,2485140.0,17685732.0,13830.0,7206974.0,828430.0,1076260.0,440.0,22704036.0,4049882.0,18780.0,40494.0,12005400.0,5741433.0,0.0,7822884.0,2000.0,190.0,,,40299696.0,365308.0,,,3817192700.0,,3775378.0,4247072.0,72702870.0,6552946.0,36056348.0,2054000.0,492422.0,5186116.0,1040400.0,18671810.0,140000.0,0.0,84110.0,5962788.0,795349440.0,126594.0,977000.0,19604474.0,8356160.0,17232.799,2000.0,2502642.0,2676780.0,604318.0,1000.0,6591000.0,1396.0,2521372.0,6969100.0,56860.0,15266434.0,1175990.0,1189124.0,15256800.0,369442.0,370.0,28800.0,307680.0,10520.0,5256060.0,1182956.0,16642199.0,300257.28,0.0,4127000.0,932300.0,7950.0,150862.0,489422.0,20649518.0,1000.0,48652970.0,2281476.0,4752600.0,790920.0,283386000.0,1455758.5,0.0,28322.0,46041230.0,18722.0,10253092.0,5248.0,160470.0,549000.0,14197670.0,46265660.0,17705140.0
2013,420.0,1208440.0,69638530.0,711683.7,16000.0,,28298000.0,310000.0,17340.0,129357300.0,2197574.0,750071.0,132390.0,264060.0,3463950.0,1910.0,6427420.0,1761762.9,2973400.0,0.0,509860.0,2041190.0,170.0,6446446.0,1353944.0,52396516.0,498069100.0,6300.0,375462.0,2691162.5,16082800.0,22511000.0,331974800.0,1087996.0,14288134.0,129684904.0,3612972.0,20685380.0,133807170.0,21979500.0,14490.0,59996990.0,35006.0,13680.0,2847698.0,2568000.0,70.0,12720.0,141793.7,104066.0,5707500.0,5600.0,47060.0,154647.3,1966988.5,1408000.0,12792722.0,0.0,1042819.94,664864.0,15938530.0,2175822.0,16700016.0,15158007.0,914878.0,0.0,14484000.0,0.0,50004.0,23583764.0,344000.0,2750429.5,7661174.0,0.0,6408400.0,71452.0,281024.0,2038286.0,2381936.0,3762898.8,17490.0,0.0,3516768.8,8025900.0,24600.0,18484740.0,6508486.0,1846360.0,338662.0,1261851.6,92404780.0,57369324.0,90442.0,9750980.0,755990.0,11496.0,72000.0,8551976.0,561536.0,50600.0,14705200.0,2787664.0,3407192.0,1050938.0,9155410.0,4094028.0,0.0,15188600.0,138792.0,7808260.0,0.0,17620.0,6100.0,1887420.0,25850.0,1614877.4,58700.0,2958724.0,1240.0,5125322.0,0.0,165620.0,12169126.0,820.0,66498950.0,6270.0,12745600.0,350.0,30206156.0,819000.0,14171920.0,29822.0,38291410.0,315136.0,2500.0,48198.0,20316.0,2445260.0,17709228.0,13770.0,7135966.0,828330.0,1061440.0,440.0,22542364.0,3988728.0,18790.0,40306.0,12014600.0,5741432.0,0.0,7822426.0,2000.0,190.0,,,40270812.0,364792.0,,,3808895700.0,,3743152.0,4234558.0,72514370.0,6584834.0,36025456.0,2054000.0,492908.0,5168244.0,1045600.0,18248010.0,140000.0,0.0,84520.0,5956682.0,795262700.0,126396.0,977000.0,19429626.0,8316160.0,16979.0,2000.0,2502148.0,2656380.0,599562.0,1000.0,6514250.0,1374.0,2515758.0,6969100.0,56240.0,15256796.0,1175630.0,1193786.0,15089200.0,372718.0,370.0,28800.0,313680.0,10520.0,5127940.0,1178664.0,16547801.0,301965.9,0.0,4127000.0,930900.0,7950.0,150438.0,489278.0,20743742.0,1000.0,48280970.0,2230384.0,4763400.0,810280.0,283501000.0,1434972.4,0.0,28308.0,45803956.0,18868.0,10227238.0,5232.0,159990.0,549000.0,14161270.0,46077730.0,17659070.0
2014,420.0,1208440.0,69090190.0,711683.7,16000.0,,28055000.0,310000.0,17310.0,130017000.0,2202132.0,752295.9,149530.0,257579.98,3413550.0,1910.0,6371960.0,1743546.4,2991200.0,0.0,509860.0,2041190.0,170.0,6434021.5,1342222.0,52183390.0,496008000.0,6300.0,375186.0,2693036.5,15964500.0,22481000.0,331530880.0,1092598.0,14419222.0,130484470.0,3500086.0,20627380.0,132705800.0,21967500.0,14490.0,59853824.0,34678.0,13680.0,2862064.0,2612000.0,70.0,12720.0,141675.0,109508.0,5708500.0,5600.0,47060.0,159687.7,1968381.4,1404000.0,12742506.0,0.0,1037640.0,664782.0,15935090.0,2191316.0,16580758.0,15099464.0,917484.0,0.0,14530000.0,0.0,50032.0,23571882.0,344000.0,2750429.8,7640582.0,0.0,6372200.0,71586.0,275292.0,2029808.0,2373578.0,3762898.8,17490.0,0.0,3485384.5,8022600.0,24800.0,18473050.0,6486158.0,1846760.0,334756.0,1264937.1,91382140.0,57586660.0,93656.0,9750980.0,755320.0,11538.0,74000.0,8604708.0,565328.0,50600.0,14715600.0,2837642.2,3388406.0,1052944.0,8728980.0,4074854.0,0.0,15136550.0,139386.0,7777140.0,0.0,17620.0,6100.0,1883960.0,25850.0,1608427.4,58700.0,2956812.0,1240.0,5116606.0,0.0,166660.0,12176508.0,820.0,66373000.0,6270.0,12738800.0,350.0,29896288.0,819000.0,14171300.0,29656.0,38082708.0,308578.0,2500.0,48394.0,20308.0,2405380.0,17732724.0,13710.0,7064958.0,828230.0,1046620.0,440.0,22380692.0,3927574.2,18800.0,40118.0,12023800.0,5741431.0,0.0,7821968.0,2000.0,190.0,,,40241932.0,364276.0,,,3800598500.0,,3710926.0,4222044.0,72325864.0,6616722.0,35994564.0,2054000.0,493394.0,5150372.0,1050800.0,17824210.0,140000.0,0.0,84930.0,5950576.0,795176100.0,126198.0,977000.0,19254778.0,8276160.0,16725.201,2000.0,2501654.0,2635980.0,594806.0,1000.0,6437500.0,1352.0,2510144.0,6969100.0,55620.0,15247158.0,1175270.0,1198448.0,14921600.0,375994.0,370.0,28800.0,319680.0,10520.0,4999820.0,1174372.0,16453400.0,303674.6,0.0,4127000.0,929500.0,7950.0,150014.0,489134.0,20837966.0,1000.0,47908964.0,2179292.0,4774200.0,829640.0,283616000.0,1414186.1,0.0,28294.0,45566684.0,19014.0,10201384.0,5216.0,159510.0,549000.0,14124870.0,45889790.0,17613000.0
2015,420.0,1208440.0,68541860.0,711683.7,16000.0,,27812000.0,310000.0,17280.0,130676700.0,2206690.0,754520.9,166670.0,251100.0,3363150.0,1910.0,6316500.0,1725330.0,3009000.0,0.0,509860.0,2041190.0,170.0,6421597.0,1330500.0,51970268.0,493946900.0,6300.0,374910.0,2694910.0,15846200.0,22451000.0,331086980.0,1097200.0,14550310.0,131284030.0,3387200.0,20569380.0,131604424.0,21955500.0,14490.0,59710660.0,34350.0,13680.0,2876430.0,2656000.0,70.0,12720.0,141556.2,114950.0,5709500.0,5600.0,47060.0,164728.11,1969774.1,1400000.0,12692290.0,0.0,1032459.94,664700.0,15931650.0,2206810.0,16461500.0,15040921.0,920090.0,0.0,14576000.0,0.0,50060.0,23560000.0,344000.0,2750430.0,7619990.0,0.0,6336000.0,71720.0,269560.0,2021330.0,2365220.0,3762898.8,17490.0,0.0,3454000.0,8019300.0,25000.0,18461360.0,6463830.0,1847160.0,330850.0,1268022.5,90359500.0,57804000.0,96870.0,9750980.0,754650.0,11580.0,76000.0,8657440.0,569120.0,50600.0,14726000.0,2887620.5,3369620.0,1054950.0,8302550.0,4055680.0,0.0,15084500.0,139980.0,7746020.0,0.0,17620.0,6100.0,1880500.0,25850.0,1601977.5,58700.0,2954900.0,1240.0,5107890.0,0.0,167700.0,12183890.0,820.0,66247050.0,6270.0,12732000.0,350.0,29586420.0,819000.0,14170680.0,29490.0,37874012.0,302020.0,2500.0,48590.0,20300.0,2365500.0,17756220.0,13650.0,6993950.0,828130.0,1031800.06,440.0,22219020.0,3866420.2,18810.0,39930.0,12033000.0,5741430.0,0.0,7821510.0,2000.0,190.0,,,40213052.0,363760.0,,,3792301600.0,,3678700.0,4209530.0,72137360.0,6648610.0,35963670.0,2054000.0,493880.0,5132500.0,1056000.0,17400410.0,140000.0,0.0,85340.0,5944470.0,795089500.0,126000.0,977000.0,19079930.0,8236160.0,16471.398,2000.0,2501160.0,2615580.0,590050.0,1000.0,6360750.0,1330.0,2504530.0,6969100.0,55000.0,15237520.0,1174910.0,1203110.0,14754000.0,379270.0,370.0,28800.0,325680.0,10520.0,4871700.0,1170080.0,16359000.0,305383.22,0.0,4127000.0,928100.0,7950.0,149590.0,488990.0,20932192.0,1000.0,47536964.0,2128200.0,4785000.0,849000.0,283731000.0,1393400.0,0.0,28280.0,45329412.0,19160.0,10175530.0,5200.0,159030.0,549000.0,14088470.0,45701860.0,17566930.0
2016,420.0,1208440.0,67993520.0,711683.7,16000.0,,27695000.0,310000.0,17250.0,131614800.0,2210890.0,793856.9,166670.0,251100.0,3316150.0,1910.0,6261000.0,1725330.0,3024000.0,0.0,509860.0,2057200.0,170.0,6516522.5,1319340.0,51690440.0,492059000.0,6300.0,374790.0,2696781.2,15727900.0,22421000.0,330621300.0,1101790.0,14662930.0,132214530.0,3274310.0,20511380.0,130503040.0,21943500.0,14490.0,59532090.0,34020.0,13680.0,2890800.0,2706000.0,70.0,12720.0,140340.7,119770.0,5709500.0,5600.0,47060.0,170594.61,1953610.0,1435000.0,12631190.0,0.0,1028500.0,665110.0,15971500.0,2207030.0,16342240.0,15040920.0,922700.0,0.0,14624400.0,0.0,50090.0,23548120.0,344000.0,2750430.0,7654300.0,0.0,6295000.0,71660.0,263820.0,2012860.0,2356860.0,3762900.0,17490.0,0.0,3438380.2,8015870.0,28000.0,18452160.0,6443050.0,1849285.9,327740.0,1269080.0,89848104.0,58022400.0,102340.0,9750980.0,751130.0,11620.0,55000.0,8710180.0,573000.0,50600.0,14739000.0,2916880.0,3399180.0,1056950.0,8134920.0,4047280.0,0.0,15032450.0,140580.0,7714900.0,0.0,17620.0,6100.0,1877040.0,25850.0,1594080.0,58700.0,2952990.0,1240.0,5107890.0,0.0,167700.0,12170680.0,820.0,66115976.0,6270.0,12730000.0,350.0,29284350.0,819000.0,14171870.0,24360.0,37562300.0,295470.0,2500.0,48790.0,20300.0,2325600.0,17585850.0,13569.0,6922940.0,828030.0,1016880.0,440.0,22057350.0,3761390.0,18820.0,39520.0,12040800.0,5741430.0,0.0,7820900.0,2000.0,190.0,,,40180532.0,363260.0,,,3786533400.0,,3614340.0,4196750.0,71945890.0,6680510.0,35929130.0,2054000.0,494370.0,5114570.0,1056000.0,17223170.0,140000.0,0.0,85820.0,6033980.0,795760500.0,126000.0,977000.0,18918190.0,8196160.0,16285.5,2000.0,2500670.0,2595180.0,585300.0,1000.0,6284000.0,1310.0,2443040.0,6969100.0,54380.0,15226170.0,1176140.0,1200720.0,14767000.0,382550.0,370.0,28800.0,325680.0,10520.0,4750400.0,1165770.0,16348000.0,305383.22,0.0,4127000.0,926700.0,7950.0,149170.0,488850.0,20929210.0,1000.0,47067960.0,2077110.1,4815000.0,849000.0,283731000.0,1403900.0,0.0,28260.0,45188750.0,19310.0,10242140.0,5200.0,158550.0,549000.0,14052070.0,45513788.0,17520860.0
2017,420.0,1208440.0,67445180.0,711683.7,16000.0,,27555000.0,310000.0,17220.0,131614800.0,2215080.0,800944.9,166670.0,251100.0,3266150.0,1910.0,6205700.0,1725330.0,3047000.0,0.0,509860.0,2057200.0,170.0,6522137.0,1308170.0,51429650.0,490251900.0,6300.0,374740.0,2698650.0,15609600.0,22391000.0,330157150.0,1106390.0,14753700.0,132981390.0,3161420.0,20453380.0,129401670.0,21931500.0,14490.0,59312372.0,33690.0,13680.0,2905170.0,2709340.0,70.0,12720.0,139990.0,124240.0,5709500.0,5600.0,47060.0,182049.61,1953730.0,1437000.0,12570090.0,0.0,1024140.0,664700.0,15972660.0,2222660.0,16222980.0,15040920.0,925310.0,0.0,14672800.0,0.0,50120.0,23536240.0,344000.0,2750430.0,7688610.0,0.0,6254000.0,71600.0,258090.0,2004380.0,2348500.0,3762900.0,17490.0,0.0,3422760.0,8012440.0,28000.0,18442950.0,6422110.0,1858341.2,324630.0,1269910.0,89289500.0,58239212.0,107802.805,9750980.0,747440.0,11670.0,55000.0,8762920.0,576880.0,50600.0,14751000.0,2946150.0,3428740.0,1058957.9,7967290.0,4042880.0,0.0,14980400.0,141180.0,7683780.0,0.0,17620.0,6100.0,1873580.0,25850.0,1591660.8,58700.0,2951080.0,1240.0,5108390.0,0.0,167700.0,12157460.0,820.0,65984908.0,6270.0,12728000.0,380.0,28985930.0,819000.0,14168430.0,24360.0,37338628.0,288960.0,2500.0,48989.0,20670.0,2285700.0,17543610.0,13520.0,6851930.0,827930.0,1001960.0,440.0,21895680.0,3656360.0,18830.0,39120.0,12048600.0,5741430.0,0.0,7803220.0,2000.0,190.0,,,40149012.0,362760.0,,,3777981400.0,,3596020.0,4184029.8,71765010.0,6712400.0,35895600.0,2054000.0,494860.0,5096630.0,1056000.0,16818890.0,140000.0,0.0,86300.0,6033980.0,796431500.0,126000.0,977000.0,18746030.0,8156160.0,16110.001,2000.0,2500170.0,2574780.0,580540.0,1000.0,6207250.0,1290.0,2570410.0,6969100.0,53760.0,15218870.0,1177360.0,1198320.0,14588000.0,385825.0,370.0,28800.0,322680.0,10520.0,4632100.0,1161470.0,16345000.0,305340.0,0.0,4127000.0,925600.0,7950.0,148750.0,488698.0,21049760.0,1000.0,46598960.0,2026020.0,4820000.0,849000.0,282274000.0,1408668.0,0.0,28240.0,45072750.0,19460.0,10236420.0,5200.0,158070.0,549000.0,14015670.0,45325892.0,17474790.0
2018,420.0,1208440.0,66896860.0,711683.7,16000.0,,27416000.0,310000.0,17190.0,131614800.0,2219270.0,809361.9,166670.0,251100.0,3215150.0,1910.0,6150200.0,1725330.0,3070000.0,0.0,509860.0,2057200.0,170.0,6547800.0,1297000.0,51190640.0,488548100.0,6300.0,374740.0,2700520.0,15491300.0,22361000.0,329693000.0,1110980.0,14844480.0,133748216.0,3048530.0,20395380.0,128300296.0,21916500.0,14490.0,59113080.0,33370.0,13680.0,2919530.0,2709340.0,70.0,12810.0,139920.0,128710.01,5709500.0,5600.0,47060.0,193500.0,1953850.0,1502000.0,12509010.0,0.0,1021180.0,665140.0,15975810.0,2222660.0,16103720.0,15040920.0,927920.0,0.0,14722200.0,0.0,50150.0,23524360.0,344000.0,2750430.0,7688610.0,0.0,6213000.0,71540.0,252360.0,1995910.0,2340140.0,3762900.0,17490.0,0.0,3407130.0,8008910.0,28000.0,18433750.0,6401160.0,1862400.0,321520.0,1265060.0,88728830.0,58456628.0,107800.0,9750980.0,743560.0,11710.0,55000.0,8815660.0,580760.0,50600.0,14751000.0,2975411.8,3458300.0,1068190.0,7799660.0,4036480.0,0.0,14928350.0,141780.0,7652660.0,0.0,17620.0,6100.0,1870130.0,25850.0,1593000.0,58700.0,2949170.0,1240.0,5107890.0,0.0,167700.0,12144240.0,820.0,65853844.0,6270.0,12728000.0,420.0,28696220.0,819000.0,14167320.0,24360.0,37154156.0,282350.0,2500.0,49190.0,20720.0,2245800.0,17501380.0,13460.0,6780920.0,827830.0,987040.0,440.0,21734010.0,3551330.0,18840.0,38720.0,12056400.0,5741430.0,0.0,7802540.0,2000.0,190.0,,,40117500.0,362260.0,,,3770515000.0,,3554680.0,4172049.8,71600040.0,6744290.0,35862070.0,2054000.0,495350.0,5078680.0,1056000.0,16528119.0,140000.0,0.0,86780.0,6033980.0,796431500.0,126000.0,977000.0,18573870.0,8116160.0,15930.0,2000.0,2499680.0,2554370.0,575780.0,1000.0,6130500.0,1260.0,2582490.0,6969100.0,53140.0,15206630.0,1177360.0,1195930.0,14415000.0,389090.0,370.0,28800.0,319680.0,10520.0,4515800.0,1157170.0,16342000.0,305690.0,0.0,4127000.0,923900.0,7950.0,148330.0,488550.0,21200708.0,1000.0,46129960.0,1974930.0,4825000.0,849000.0,282274000.0,1413440.0,0.0,28240.0,44981428.0,19610.0,10255520.0,5200.0,157590.0,549000.0,13979270.0,45137910.0,17428720.0
