Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,7.95,0.25,0.85,0.0,0.52,0.21,0.08,0.0,31.95,1.99,0.17,0.27,4.38,0.01,0.01,4.91,1.4,0.11,0.08,0.11,6.94,0.02,1.11,2.35,0.03,0.0,0.03,0.11,0.06,26.65,4.24,0.4,4122.85,0.03,0.03,0.64,0.23,0.0,1.13,0.03,0.0,0.49,0.3,0.61,1.62,35.53,0.04,0.01,6.61,0.33,8.2,0.34,0.38,0.16,20.8,1.95,1.74,6.51,0.08,23.6,0.01,0.07,48.34,0.08,0.13,0.0,0.0,0.0,0.02,2.17,0.02,7.42,0.0,0.75,1.66,0.75,2.19,14.15,116.19,3.68,74.8,1.05,0.2,2.98,9.08,0.15,0.26,8.43,13.21,0.72,2.37,0.4,0.13,0.02,0.79,1.65,0.15,0.33,0.0,3.29,0.02,15.72,0.14,3.55,0.55,2.2,6.07,0.0,1.09,0.54,0.01,13.56,0.0,0.42,0.0,0.18,2.05,0.05,0.28,0.27,0.0,0.56,0.3,0.95,0.11,0.0,0.22,0.22,0.0,3.27,7.15,0.89,0.0,0.51,0.41,5749.81,13.59,0.75,0.48,6.19,0.0,0.06,7.8,13.0,1.84,0.0,0.14,1.37,355.69,0.34,0.11,3.86,0.01,0.18,0.01,0.0,0.77,0.0,0.25,1.34,0.06,0.0,0.21,0.91,1.07,18.33,0.06,0.1,2.46,0.0,0.01,7.16,0.17,0.56,0.02,0.01,0.26,2.41,5.89,0.0,1.09,0.66,20.11,0.1,516.82,2.58,0.0,1.34,27.05,0.0,0.01,2.79,17.75,0.55,1.13
2001,8.24,0.24,0.78,0.0,0.59,0.41,0.09,0.0,18.64,1.95,0.18,0.28,4.97,0.01,0.01,5.09,1.51,0.12,0.09,0.12,7.37,0.02,1.14,2.51,0.03,0.0,0.03,0.1,0.06,30.73,5.01,0.62,3774.11,0.02,0.02,0.67,0.21,0.0,0.74,0.03,0.0,0.2,0.24,0.68,3.06,40.06,0.05,0.01,7.26,0.35,8.68,0.16,0.44,0.17,22.52,2.95,1.73,6.17,0.08,22.81,0.01,0.08,58.66,0.04,0.14,0.0,0.0,0.0,0.02,2.98,0.03,7.11,0.01,0.81,2.25,0.79,2.15,14.74,116.29,3.98,78.07,1.15,0.36,2.41,9.35,0.17,0.27,9.73,14.66,0.75,2.45,0.42,0.13,0.02,0.76,1.36,0.16,0.35,0.0,3.93,0.02,13.92,0.1,3.06,0.53,1.9,6.28,0.0,1.18,0.58,0.02,16.57,0.0,0.46,0.0,0.23,2.05,0.05,0.33,0.28,0.0,0.39,0.31,1.03,0.11,0.0,0.22,0.3,0.0,3.72,11.39,0.89,0.0,1.0,0.46,5523.3203,13.96,0.32,0.35,4.76,0.0,0.06,5.79,12.66,1.93,0.0,0.15,1.35,351.26,0.3,0.12,4.04,0.01,0.18,0.01,0.0,0.85,0.0,0.27,1.44,0.06,0.0,0.26,1.04,1.34,16.98,0.07,0.12,2.45,0.0,0.01,7.79,0.16,0.63,0.02,0.01,0.28,2.6,5.91,0.0,1.12,0.69,20.01,0.36,616.02,2.84,0.0,1.54,29.2,0.0,0.01,2.92,19.01,0.57,1.16
2002,8.35,0.26,0.81,0.0,0.65,0.53,0.11,0.0,18.93,1.77,0.2,0.27,4.93,0.01,0.01,5.26,1.15,0.13,0.09,0.13,8.27,0.02,1.21,2.7,0.03,0.0,0.03,0.11,0.06,38.27,5.85,1.16,3370.47,0.03,0.03,0.72,0.19,0.0,1.24,0.03,0.0,0.7,0.2,0.76,1.4,37.31,0.05,0.01,6.13,0.37,9.0,0.39,0.52,0.18,25.66,6.82,1.71,6.69,0.08,21.91,0.01,0.08,64.37,0.13,0.14,0.0,0.0,0.0,0.03,2.45,0.03,6.49,0.01,0.87,1.81,0.83,1.71,15.39,120.89,4.45,79.96,1.23,0.34,4.13,9.47,0.17,0.28,10.03,16.24,0.91,2.88,0.39,0.14,0.02,0.72,1.47,0.15,0.36,0.0,3.76,0.02,12.13,0.12,2.14,0.49,2.0,6.54,0.0,1.01,0.63,0.02,15.44,0.0,0.53,0.0,0.22,2.06,0.06,0.38,0.29,0.01,0.04,0.32,1.15,0.13,0.0,0.25,0.38,0.0,3.66,11.31,0.89,0.0,1.6,0.48,5392.9,14.83,0.38,0.34,7.33,0.0,0.06,8.47,11.99,2.49,0.05,0.18,1.73,366.49,0.27,0.14,4.18,0.01,0.39,0.01,0.0,0.9,0.0,0.28,0.95,0.06,0.0,0.29,1.11,1.5,14.64,0.1,0.11,2.59,0.0,0.01,8.51,0.17,0.81,0.01,0.01,0.3,2.75,6.12,0.0,1.18,0.7,21.51,0.07,834.25,3.18,0.02,1.68,30.54,0.0,0.01,3.02,23.81,0.64,1.19
2003,8.94,0.32,0.82,0.0,0.71,0.44,0.08,0.02,27.09,3.22,0.25,0.27,6.05,0.01,0.01,5.32,1.34,0.13,0.13,0.13,8.27,0.03,1.26,3.01,0.05,0.0,0.03,0.09,0.06,41.91,7.0,1.03,2885.29,0.04,0.04,0.77,0.19,0.0,1.42,0.03,0.0,0.85,0.32,0.82,1.69,43.1,0.06,0.01,7.14,0.42,8.98,0.83,0.63,0.19,28.74,2.84,1.7,7.45,0.09,29.5,0.01,0.09,66.12,0.08,0.14,0.0,0.0,0.0,0.03,2.89,0.01,6.57,0.0,0.96,2.44,0.87,1.21,15.97,125.67,4.81,77.93,1.27,0.4,4.0,12.2,0.21,0.29,11.72,19.18,0.83,3.84,0.41,0.15,0.01,0.91,1.39,0.15,0.39,0.0,4.01,0.03,10.64,0.16,3.48,0.36,0.87,6.97,0.0,0.47,0.66,0.02,14.79,0.0,0.46,0.0,0.38,2.06,0.06,0.49,0.3,0.01,0.45,0.33,1.38,0.13,0.0,0.31,0.36,0.0,4.32,12.5,0.92,0.0,1.3,0.54,5298.97,15.16,0.6,0.33,10.96,0.0,0.06,8.81,11.43,2.12,0.09,0.19,1.42,453.33,0.23,0.14,4.26,0.01,0.25,0.01,0.0,1.12,0.0,0.3,0.82,0.07,0.0,0.34,0.59,1.15,14.68,0.1,0.11,2.65,0.0,0.01,8.85,0.18,1.02,0.02,0.01,0.35,2.81,6.33,0.0,1.3,0.71,22.66,0.33,1079.76,3.42,0.03,2.08,31.57,0.0,0.01,3.07,28.22,0.64,1.19
2004,9.39,0.35,0.84,0.0,0.81,0.34,0.06,0.02,29.87,3.27,0.33,0.28,5.07,0.01,0.01,5.3,1.19,0.16,0.17,0.14,8.73,0.03,1.33,3.14,0.06,0.0,0.03,0.07,0.06,49.63,8.02,1.6,2566.46,0.05,0.05,0.82,0.22,0.0,1.75,0.03,0.0,1.21,0.17,0.01,2.2,43.69,0.07,0.01,7.82,0.47,9.08,0.27,0.74,0.21,34.92,7.93,1.69,10.41,0.08,31.54,0.01,0.09,78.74,0.01,0.14,0.01,0.0,0.0,0.03,3.37,0.02,6.89,0.0,1.02,3.31,0.89,1.66,16.43,132.22,6.82,85.43,1.35,0.32,5.83,17.95,0.21,0.32,14.42,22.97,0.94,5.48,0.43,0.16,0.01,1.05,1.88,0.16,0.41,0.0,3.94,0.03,8.89,0.15,2.51,0.55,1.47,7.13,0.0,0.71,0.7,0.02,17.0,0.0,0.48,0.0,0.43,2.09,0.06,0.58,0.32,0.01,0.74,0.35,1.53,0.13,0.0,0.41,0.71,0.0,6.25,18.04,0.94,0.0,1.58,0.57,5385.5903,15.88,0.59,0.25,8.45,0.0,0.06,8.39,11.05,2.19,0.05,0.21,0.77,568.01,0.2,0.17,4.34,0.01,0.37,0.01,0.0,1.38,0.0,0.32,2.31,0.08,0.0,0.34,0.78,1.38,18.03,0.11,0.1,3.19,0.0,0.01,8.99,0.2,1.5,0.02,0.01,0.39,3.01,6.71,0.0,1.37,0.71,26.83,0.4,1271.06,3.83,0.03,2.12,33.34,0.0,0.01,3.09,29.72,0.58,1.13
2005,9.56,0.35,1.61,0.0,0.96,0.46,0.06,0.03,35.58,3.52,0.39,0.27,7.96,0.01,0.01,5.59,2.46,0.17,0.17,0.14,8.97,0.03,1.39,3.53,0.07,0.0,0.03,0.11,0.06,59.67,10.08,1.63,2313.73,0.05,0.06,0.85,0.23,0.0,1.54,0.03,0.0,0.58,0.28,1.47,2.4,51.17,0.07,0.02,11.66,0.53,9.38,0.6,0.84,0.22,35.23,4.81,1.68,11.42,0.07,41.41,0.01,0.1,87.9,0.09,0.15,0.01,0.0,0.0,0.04,4.58,0.02,7.89,0.0,1.11,2.96,0.94,1.81,16.85,144.57,6.35,87.77,1.41,0.46,1.57,22.36,0.46,0.34,15.45,26.8,1.04,7.28,0.47,0.17,0.01,0.97,2.26,0.17,0.45,0.0,4.11,0.03,8.94,0.2,2.46,0.59,1.5,7.41,0.0,0.67,0.73,0.02,18.23,0.0,0.32,0.0,0.52,2.13,0.06,0.68,0.34,0.01,1.04,0.36,1.64,0.13,0.0,0.43,0.47,0.0,5.33,16.06,0.97,0.0,2.1,0.63,5615.45,17.0,0.44,0.23,8.31,0.0,0.07,8.35,10.83,2.24,0.22,0.23,0.96,722.18,0.23,0.19,4.44,0.02,1.61,0.01,0.0,1.56,0.0,0.34,2.27,0.09,0.0,0.37,0.63,0.81,18.67,0.12,0.1,3.62,0.0,0.01,8.22,0.23,2.04,0.02,0.01,0.41,3.12,7.05,0.0,1.47,0.78,32.8,0.18,1507.65,4.88,0.0,2.0,36.13,0.0,0.01,3.23,29.37,0.55,1.02
2006,9.34,0.39,1.6,0.0,1.15,0.83,0.12,0.0,31.1,4.04,0.44,0.28,7.69,0.02,0.01,5.89,2.16,0.17,0.2,0.15,8.43,0.04,1.42,4.23,0.07,0.0,0.03,0.13,0.06,67.89,9.89,0.94,2123.78,0.06,0.07,0.9,0.22,0.0,1.01,0.04,0.0,1.78,0.2,1.3,1.75,50.16,0.07,0.01,11.47,0.52,9.56,1.63,0.91,0.23,29.71,4.75,1.68,12.53,0.06,42.68,0.01,0.11,92.96,0.2,0.14,0.01,0.0,0.0,0.04,4.81,0.03,8.22,0.0,1.19,3.21,0.96,2.25,17.12,137.31,7.4,92.13,1.43,0.34,1.48,21.04,0.24,0.35,14.48,29.94,1.26,8.45,0.49,0.18,0.01,1.01,2.58,0.17,0.48,0.0,3.92,0.04,9.01,0.36,5.35,0.89,2.55,7.55,0.0,0.66,0.77,0.03,17.51,0.0,0.23,0.01,0.74,2.18,0.07,0.75,0.36,0.01,1.84,0.37,1.76,0.13,0.0,0.53,0.15,0.0,4.92,18.75,1.0,0.0,1.94,0.68,5762.4697,17.68,0.39,1.0,13.95,0.0,0.07,4.15,10.76,2.0,0.08,0.28,0.87,765.42,0.3,0.21,4.57,0.02,1.94,0.01,0.01,1.61,0.0,0.35,2.11,0.1,0.0,0.38,0.0,0.38,16.35,0.14,0.1,4.19,0.0,0.02,8.63,0.25,2.45,0.02,0.01,0.44,3.22,7.56,0.0,1.64,0.86,34.73,0.23,1778.23,5.63,0.0,2.11,38.6,0.01,0.01,3.23,30.75,0.56,0.98
2007,9.16,0.39,1.71,0.0,1.4,1.3,0.05,0.0,32.09,3.84,0.5,0.27,8.61,0.02,0.02,5.86,2.56,0.19,0.19,0.15,7.73,0.04,1.5,4.86,0.07,0.0,0.03,0.2,0.07,76.94,10.02,2.21,2065.73,0.07,0.08,0.98,0.24,0.0,1.67,0.04,0.0,1.18,0.09,1.32,1.95,56.12,0.08,0.01,9.13,0.53,9.72,0.28,0.95,0.24,32.09,5.77,1.66,15.0,0.05,40.24,0.01,0.12,105.44,0.34,0.16,0.01,0.0,0.0,0.05,4.64,0.0,7.11,0.04,1.26,5.04,1.0,1.91,17.26,134.82,9.61,107.57,1.46,0.22,1.64,25.6,0.8,0.34,17.86,31.89,1.62,8.54,0.53,0.2,0.02,0.53,2.46,0.18,0.53,0.0,4.68,0.04,7.91,0.38,6.43,0.81,2.79,7.51,0.0,0.46,0.78,0.03,16.43,0.0,0.89,0.01,0.66,2.22,0.06,0.82,0.2,0.01,1.14,0.39,1.76,0.12,0.0,0.62,0.41,0.0,4.58,19.64,1.0,0.0,3.05,0.72,5806.66,18.01,0.23,0.46,5.98,0.0,0.07,4.07,10.88,1.36,0.11,0.38,1.47,742.96,0.37,0.22,4.75,0.02,1.22,0.01,0.01,1.54,0.0,0.36,3.08,0.11,0.0,0.38,0.0,1.17,19.3,0.16,0.1,5.02,0.0,0.02,9.22,0.27,2.58,0.02,0.01,0.44,3.34,8.06,0.0,1.77,0.86,41.68,0.32,1829.46,6.46,0.05,2.37,44.49,0.01,0.01,3.56,31.78,0.6,0.92
2008,9.0,0.4,1.77,0.0,1.82,0.86,0.0,0.0,40.25,4.68,0.57,0.27,10.14,0.02,0.02,5.96,3.85,0.21,0.18,0.14,7.33,0.04,1.55,5.37,0.06,0.0,0.03,0.29,0.06,77.79,11.28,1.65,2077.77,0.08,0.1,1.05,0.26,0.0,3.06,0.04,0.0,1.31,0.41,1.3,2.05,65.45,0.08,0.02,12.42,0.56,9.91,1.2,0.98,0.26,35.65,5.56,1.67,15.09,0.04,49.15,0.01,0.13,124.49,0.28,0.18,0.01,0.0,0.0,0.06,3.97,0.09,8.31,0.07,1.3,3.96,1.02,2.14,19.88,136.0,9.63,107.6,1.53,0.18,1.65,21.47,0.63,0.37,17.24,30.36,1.85,8.76,0.56,0.21,0.02,0.31,2.99,0.2,0.58,0.0,5.34,0.03,7.25,0.32,4.78,1.15,2.29,7.79,0.0,0.58,0.8,0.04,21.95,0.0,1.31,0.01,0.59,2.28,0.07,0.92,0.47,0.01,0.52,0.42,1.79,0.12,0.0,0.69,0.28,0.0,6.49,19.9,1.07,0.0,2.97,0.7,5926.41,18.89,0.36,0.38,3.23,0.0,0.08,4.38,11.34,2.06,0.06,0.44,0.58,701.24,0.43,0.24,4.99,0.03,1.41,0.01,0.01,1.47,0.0,0.38,5.03,0.12,0.0,0.39,0.41,2.6,22.48,0.19,0.1,5.53,0.0,0.02,9.46,0.29,2.67,0.02,0.01,0.46,3.41,8.72,0.0,1.82,0.92,44.53,0.39,1889.14,7.3,0.08,2.59,50.89,0.01,0.01,3.7,37.5,0.65,0.93
2009,8.02,0.41,1.85,0.0,2.22,0.55,0.12,0.0,44.97,5.35,0.58,0.3,10.04,0.02,0.02,6.28,2.3,0.2,0.17,0.14,7.81,0.04,1.6,5.94,0.05,0.0,0.03,0.34,0.07,83.29,10.3,2.4,2098.39,0.09,0.11,1.07,0.3,0.0,1.82,0.04,0.0,0.81,0.29,1.15,2.97,63.01,0.09,0.02,15.69,0.6,10.11,0.61,1.01,0.28,31.99,9.55,1.67,17.06,0.02,51.49,0.01,0.15,126.66,0.21,0.2,0.01,0.01,0.0,0.07,5.27,0.1,10.04,0.1,1.37,3.0,1.07,2.22,22.03,139.57,11.34,103.87,1.63,0.35,1.35,20.52,0.36,0.34,22.36,27.18,2.09,8.75,0.57,0.22,0.01,0.36,2.76,0.2,0.64,0.0,6.09,0.03,6.24,0.3,5.63,0.74,2.01,8.16,0.0,0.21,0.82,0.05,19.13,0.0,0.97,0.01,0.5,2.32,0.07,1.02,0.68,0.01,1.16,0.45,1.82,0.19,0.0,0.79,0.68,0.0,7.45,19.5,1.14,0.0,3.26,0.49,5925.52,19.55,0.22,0.05,3.1,0.0,0.08,5.66,11.62,2.44,0.44,0.45,0.96,584.37,0.46,0.22,5.38,0.03,0.56,0.01,0.01,1.72,0.0,0.41,3.87,0.13,0.01,0.37,0.5,3.25,22.67,0.17,0.1,5.65,0.01,0.02,9.52,0.31,2.48,0.03,0.01,0.41,3.69,9.68,0.0,1.97,0.97,36.83,0.46,1959.9,8.13,0.08,2.62,56.07,0.01,0.01,3.83,37.92,0.73,0.81
