Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,368.3,679.33,22.91,0.0,35.22,443.27,25.1,0.84,96.07,149.97,457.51,381.71,93.93,234.76,582.6,1111.24,131.92,14.77,10.66,21.85,1049.65,3.1,181.95,1234.89,3.68,1.32,7.74,74.31,173.63,250.86,34.85,282.21,11887.97,519.43,439.88,1915.17,122.2,0.03,181.23,30.89,10.59,38.29,90.16,4.75,66.18,511.55,30.19,1.18,72.86,79.53,934.01,177.74,1765.53,168.91,203.68,160.57,2927.51,80.28,30.1,434.63,1.51,44.17,484.94,85.85,501.18,205.31,70.06,45.19,29.23,116.59,3.1,159.56,9.59,23.68,63.03,340.03,192.65,1816.82,27671.83,50.36,3119.58,998.27,0.57,40.49,343.8,13.88,160.88,1436.89,719.17,850.62,184.67,188.53,0.74,1.51,639.59,39.38,87.0,51.92,75.38,149.43,2.98,506.83,96.16,166.34,4.54,235.13,1085.41,0.26,153.2,661.29,2.28,762.02,0.86,14.68,403.44,1.12,420.2,12.39,105.34,633.69,54.41,35.5,436.87,187.24,64.75,448.17,2753.9,23.54,0.02,64.23,58.12,301.64,0.17,18.61,28.15,125022.62,4312.44,15.2,185.18,477.98,0.97,173.03,478.87,257.54,131.93,60.92,21.09,498.4,13396.71,699.69,911.37,1714.49,384.34,5.29,5.75,109.13,37.49,0.05,662.92,87.45,303.7,0.03,8.45,56.53,8.83,97.24,45.59,1.43,314.16,280.3,147.95,361.99,281.72,260.68,11.1,3.71,21.14,249.0,471.77,15.01,1126.86,848.66,4283.29,46.2,3419.6,1337.43,1.15,124.3,466.81,2.18,1.58,1167.8,1995.63,367.49,459.43
2001,382.49,607.54,18.98,0.0,44.81,476.85,24.35,0.78,61.06,52.75,418.3,397.91,98.9,255.03,602.41,1100.7,124.22,14.51,10.69,21.86,1081.3,2.37,177.82,1219.57,3.91,0.94,10.12,72.95,168.93,251.7,35.58,318.07,10759.0,533.37,591.62,1929.85,119.91,0.02,199.59,31.03,10.83,5.86,95.0,4.96,65.27,511.84,32.49,1.22,71.29,76.49,866.7,164.61,1757.37,168.57,215.6,179.49,3010.96,54.86,28.41,433.97,1.52,40.18,480.43,78.39,511.63,203.88,82.2,51.13,26.82,136.05,3.97,154.95,6.54,24.42,61.18,330.92,210.13,1718.3,26133.7,54.09,3047.52,998.18,0.83,36.46,296.95,13.82,157.14,1514.7,712.94,897.62,163.28,189.67,0.73,1.68,638.52,36.77,89.29,50.75,72.84,165.2,3.12,459.04,84.22,184.57,4.72,221.31,1001.3,0.25,152.37,742.17,2.17,695.51,0.82,12.25,457.01,1.64,383.74,12.04,101.33,667.17,50.23,35.18,467.99,181.8,64.83,485.06,3103.99,30.19,0.02,71.05,54.77,315.54,0.18,23.9,27.54,123811.445,4125.76,4.57,153.89,750.23,1.02,170.53,457.98,289.29,111.12,32.87,22.91,485.62,14470.3,602.15,955.03,1586.59,304.03,8.22,5.76,127.15,31.44,0.04,694.45,64.68,270.82,0.03,8.34,33.1,16.42,108.59,49.5,1.47,288.22,255.87,159.8,374.11,270.61,247.31,11.07,3.64,24.61,249.26,444.55,0.14,1214.43,895.72,4469.32,42.28,3405.66,1302.98,1.94,124.68,474.14,2.23,1.57,1196.76,2054.62,370.62,509.49
2002,371.15,546.88,19.0,0.0,37.45,457.72,23.06,1.19,112.03,40.76,405.49,435.58,88.99,295.6,602.18,1128.1,122.67,12.99,10.08,22.07,956.53,2.78,172.94,1276.99,3.66,1.02,9.84,74.13,157.0,235.57,30.02,294.29,10734.42,525.52,558.97,2057.93,113.67,0.02,168.32,30.79,10.96,6.74,77.8,5.1,56.47,585.9,37.83,1.15,75.59,94.92,875.45,150.51,1586.52,178.19,184.78,162.54,2926.19,69.66,28.63,495.2,1.8,41.49,471.76,114.73,555.89,287.38,76.3,48.08,25.85,104.85,2.88,148.75,10.35,24.63,54.7,329.44,185.36,1764.35,27135.03,53.19,2914.2,984.64,2.68,31.03,287.85,12.4,156.67,1463.75,653.56,931.7,173.76,158.23,0.77,1.86,576.62,40.97,86.79,48.71,75.84,152.6,3.01,438.45,92.94,148.1,3.37,269.0,1026.06,0.25,150.14,763.91,2.04,685.04,0.85,14.91,470.79,2.22,407.17,11.97,95.1,677.45,60.55,42.87,481.7,179.23,71.06,499.22,3108.46,16.25,0.02,58.69,60.04,282.85,0.18,30.61,25.28,126349.47,4378.1,13.94,143.03,674.59,1.02,185.06,499.94,302.82,85.38,35.13,23.5,439.09,15367.06,658.64,1006.39,1522.1,260.89,2.76,6.07,137.37,34.53,0.05,792.28,71.07,272.74,0.03,8.11,36.12,13.17,120.98,54.48,1.38,274.86,274.27,173.02,420.3,253.91,238.73,10.21,3.6,23.5,242.84,429.92,0.14,1462.57,870.17,4879.52,48.86,3243.66,1275.79,1.8,118.0,525.1,2.25,1.56,1139.18,2229.6,388.05,551.49
2003,497.45,758.71,19.41,0.0,37.52,413.31,24.57,1.64,97.24,44.78,398.72,376.28,94.77,301.26,643.9,1096.2,123.05,12.9,9.11,21.92,935.63,2.78,168.4,1157.03,3.88,1.44,10.73,69.14,153.2,211.42,22.11,333.2,11752.8,536.71,578.16,2143.81,115.06,0.02,150.91,30.22,11.08,9.94,59.34,5.17,67.52,494.29,41.7,1.12,82.72,72.64,767.31,152.75,1371.4,178.9,225.67,164.7,2876.9,88.94,27.39,518.88,1.5,42.03,500.39,98.87,682.9,315.7,77.34,39.87,26.99,110.08,3.61,149.09,7.55,86.13,50.17,325.92,191.54,1693.71,26561.25,45.68,2382.21,922.4,0.99,18.64,218.25,11.23,152.76,1524.4,659.73,923.64,168.58,170.91,0.72,1.49,749.2,37.16,71.73,48.03,70.86,153.72,2.59,424.86,106.95,159.83,1.54,254.04,1014.1,0.25,141.67,725.43,1.99,615.92,0.89,11.63,521.33,2.17,407.42,11.69,91.03,654.13,61.48,43.47,521.43,182.86,73.17,523.35,3542.61,19.49,0.02,53.08,53.43,325.44,0.14,20.69,25.12,127589.12,4398.3,14.1,199.87,777.13,0.89,185.99,569.72,173.76,118.73,29.27,22.13,493.08,15765.39,620.63,1098.71,1401.18,398.97,3.37,6.48,195.78,34.78,0.05,799.45,62.54,291.39,0.03,7.93,46.5,8.53,101.63,56.07,1.41,251.05,242.78,181.12,439.41,241.14,237.71,10.81,3.63,18.22,235.89,414.36,0.13,1352.46,1046.72,4775.54,40.74,3489.36,1205.97,2.63,121.67,475.76,2.25,1.55,1023.02,2380.66,376.63,674.15
2004,534.08,848.82,18.29,0.0,39.26,436.3,23.32,1.77,83.5,46.49,372.71,434.05,101.09,304.18,681.54,1012.32,118.32,12.74,10.18,21.6,876.11,2.79,163.39,1093.25,3.84,1.27,10.6,64.06,172.87,251.26,37.48,264.12,12582.8,582.67,586.36,2205.14,124.99,0.01,129.37,31.09,11.32,25.03,72.04,9.33,70.56,471.16,39.26,1.15,66.44,63.74,754.66,139.47,1189.19,189.62,222.74,150.36,2867.36,96.48,26.76,462.48,1.53,37.74,454.59,150.72,723.04,323.34,76.77,46.26,25.04,104.97,3.28,153.23,10.11,103.26,45.37,252.65,179.06,1300.47,26317.84,44.93,2494.6,918.46,1.97,22.14,243.5,10.41,153.75,1423.1,616.32,944.89,152.48,180.09,0.7,1.24,392.69,31.27,69.93,47.06,78.85,144.39,2.72,404.99,110.55,150.16,1.01,207.97,959.15,0.24,159.39,832.23,1.7,578.97,0.88,13.24,556.28,2.25,424.93,11.38,88.01,648.12,58.8,45.45,535.09,181.06,71.37,535.58,3677.21,15.74,0.01,44.36,57.65,317.4,0.17,19.89,24.09,125987.734,4622.48,9.54,188.74,733.32,1.12,183.66,527.53,170.6,97.93,325.41,21.19,370.76,14798.37,547.42,982.55,1491.93,398.71,6.41,6.34,205.9,36.25,0.05,798.81,70.57,307.48,0.03,8.15,56.13,6.63,67.11,58.61,1.41,239.58,266.55,180.78,426.02,234.12,228.12,10.25,3.57,18.79,233.15,404.8,0.13,1377.66,991.69,4471.56,45.42,3320.29,1125.83,4.25,121.5,474.28,2.28,1.46,946.92,2430.93,401.14,692.27
2005,470.89,738.09,21.64,0.0,40.72,492.02,22.56,1.32,87.48,46.18,399.9,473.71,73.83,302.02,725.7,1035.04,121.8,13.03,9.91,22.34,916.72,2.56,158.68,1015.12,3.86,1.17,10.52,63.61,165.61,232.83,30.06,284.32,12594.5,676.32,608.15,2333.62,129.4,0.02,116.56,30.17,12.19,19.84,66.22,2.53,63.53,509.73,43.67,1.11,75.64,178.49,729.97,163.78,1107.94,194.57,219.26,151.93,2919.7,72.35,29.28,526.87,1.6,49.46,363.26,112.82,743.29,324.41,75.31,50.87,27.46,101.84,4.51,153.91,6.1,24.85,41.05,317.99,178.57,1606.9,28038.83,52.08,2358.74,965.33,1.52,34.68,265.82,15.47,144.26,1611.42,582.83,1098.59,147.13,180.36,0.8,1.13,487.09,28.46,81.23,46.92,90.74,141.4,2.65,392.73,120.97,198.31,1.07,216.22,989.18,0.24,237.49,901.19,1.76,759.65,0.93,11.45,596.25,1.49,394.91,10.98,84.38,636.21,62.17,27.88,565.04,177.84,71.3,604.83,3644.06,14.08,0.02,68.66,61.29,302.27,0.16,19.38,23.92,127208.17,3910.9,11.37,142.55,777.31,0.99,199.05,647.81,171.31,99.54,26.63,21.83,401.02,14540.26,554.35,978.91,1480.39,422.1,5.5,6.65,211.16,38.26,0.04,841.61,73.96,353.24,0.03,7.87,58.1,10.31,74.71,61.77,1.37,226.1,373.59,182.43,417.48,222.32,219.63,10.44,3.49,17.88,227.17,392.81,0.13,1372.41,1009.57,3536.27,50.53,3281.33,1095.14,3.35,135.82,479.92,2.38,1.37,1045.54,2377.91,385.35,686.34
2006,487.62,767.89,21.26,0.0,42.43,501.41,9.84,1.02,75.16,32.9,387.24,511.99,93.82,292.58,779.33,1125.65,127.31,11.44,10.22,22.2,879.08,2.76,151.46,1054.55,3.4,1.25,10.57,61.74,185.44,214.89,29.5,277.81,11936.02,666.09,639.15,2307.62,124.86,0.02,155.89,30.47,11.98,15.92,52.55,5.41,73.22,434.32,41.35,1.07,74.01,79.77,716.22,120.5,999.64,192.78,195.12,167.25,2781.84,110.61,28.42,485.38,1.55,49.32,400.65,82.47,690.11,339.47,73.69,52.21,28.53,73.77,1.84,156.21,12.16,24.82,42.06,315.9,162.64,1530.17,27158.67,46.35,2205.9,883.56,0.79,29.28,226.14,10.17,135.72,1544.61,532.05,1162.5,131.78,176.87,0.74,1.43,433.48,29.1,78.95,45.41,87.5,128.28,2.72,372.41,136.41,190.51,1.04,254.01,948.87,0.24,255.29,908.73,1.8,659.04,0.95,6.46,613.16,2.58,371.29,10.78,81.15,738.82,62.0,23.08,599.02,176.57,68.48,566.51,4018.2,14.07,0.02,62.28,54.83,326.63,0.18,14.66,24.53,124667.35,5184.89,10.73,128.78,639.41,1.02,200.97,665.18,177.84,97.57,31.05,25.47,399.72,13264.17,530.07,981.26,1618.96,451.53,9.33,6.92,213.01,38.87,0.04,873.35,79.09,362.59,0.03,8.1,51.59,7.43,68.02,63.84,1.38,218.33,372.31,192.86,438.44,227.9,217.78,10.84,3.5,16.66,222.86,383.81,0.13,1376.4,1166.21,3034.3,36.88,3215.34,892.55,1.38,119.9,480.62,2.56,1.43,973.79,2468.92,414.63,709.4
2007,547.27,825.39,21.01,0.0,44.75,536.98,20.19,1.63,72.96,29.03,357.61,511.75,82.67,303.32,804.84,1079.8,126.28,12.34,8.3,23.29,785.7,2.07,148.16,1106.45,3.01,1.0,10.17,75.99,186.33,233.58,14.82,328.36,11682.82,622.87,726.77,2515.18,128.46,0.01,146.59,30.02,12.07,9.6,26.11,7.85,54.9,365.03,46.01,1.03,68.51,75.08,695.62,123.8,958.63,195.52,185.38,138.26,2863.29,79.18,29.05,477.45,1.51,48.87,333.92,93.59,727.62,353.06,73.25,50.67,28.46,191.08,0.93,130.55,11.26,25.38,58.84,314.53,161.4,1659.23,28095.94,46.76,2277.26,783.79,1.79,37.88,203.04,20.78,125.89,1499.97,500.05,1042.8,119.14,176.9,0.88,1.46,348.25,27.18,65.3,48.18,94.77,141.27,2.38,348.54,150.39,127.58,1.15,193.75,881.27,0.23,190.04,946.33,1.8,645.73,0.95,19.08,591.8,1.79,359.05,10.19,79.4,797.05,62.11,20.15,605.29,176.53,64.74,593.52,4232.49,17.75,0.02,30.36,66.03,327.03,0.18,19.27,23.82,124646.72,5101.43,12.55,111.06,666.59,0.97,183.24,665.43,189.6,107.62,43.61,33.59,436.23,12051.9,546.34,1021.49,1615.79,442.7,3.27,6.77,223.94,36.76,0.04,896.41,94.52,378.32,0.03,8.19,49.76,13.55,84.82,70.73,1.33,218.28,424.9,193.53,459.7,211.85,199.64,11.54,3.52,14.47,216.54,373.0,0.13,1352.99,1066.34,3049.2,39.95,3400.14,796.8,0.1,123.42,491.4,2.55,1.41,1115.45,2551.67,430.03,718.23
2008,465.9,803.84,20.36,0.0,55.57,486.71,39.17,1.78,83.33,52.38,370.02,476.1,95.88,322.72,790.18,1107.05,137.25,12.71,9.04,22.08,747.03,2.1,146.35,1022.99,3.0,1.27,9.92,94.86,191.89,293.9,28.93,301.18,11338.86,679.03,776.61,2581.61,132.95,0.01,113.38,31.63,12.65,8.88,36.91,9.59,60.2,423.04,41.99,1.06,89.49,80.0,678.64,131.31,943.11,205.56,199.48,100.76,2957.0,91.98,29.39,464.51,1.48,49.08,393.84,85.37,836.32,387.19,75.59,50.76,27.49,104.45,0.71,126.42,10.35,24.36,45.58,298.17,173.09,1651.32,28206.41,39.6,2120.68,858.27,1.16,39.28,228.62,17.45,130.49,1504.17,454.18,1144.83,111.49,180.08,0.89,1.25,357.6,31.64,79.92,47.6,113.14,153.03,2.26,327.31,125.59,127.68,1.11,140.16,877.18,0.24,170.51,925.56,1.84,688.29,0.93,12.26,706.63,2.17,783.24,9.83,77.0,911.94,62.34,18.36,601.55,183.27,64.37,633.58,4767.6,14.03,0.01,57.61,67.77,324.95,0.18,25.52,22.12,125313.336,5421.45,9.26,122.68,597.59,0.96,185.84,660.99,203.95,99.74,40.84,37.31,405.03,11826.35,536.27,946.06,1514.35,447.97,1.24,8.01,235.35,34.69,0.05,977.34,76.33,342.7,0.03,7.62,53.95,10.07,88.1,71.61,1.37,218.98,385.38,203.01,469.76,214.65,174.45,12.04,3.35,17.23,209.8,370.17,0.13,1369.75,957.88,2911.16,33.4,3027.16,757.67,0.82,123.8,493.94,2.56,1.47,1107.19,2778.34,424.09,766.6
2009,473.52,784.67,19.81,0.0,55.07,487.65,29.99,2.38,238.78,34.4,357.88,545.93,108.38,346.01,718.81,1155.39,120.45,12.32,9.66,21.47,730.38,2.59,145.23,882.16,3.06,1.13,9.29,107.42,198.26,246.17,24.08,332.5,11599.89,705.37,747.73,2618.28,139.35,0.02,112.56,31.26,13.02,7.68,33.94,4.85,54.9,456.59,47.3,1.07,66.35,83.72,664.4,153.03,950.95,214.02,166.46,67.6,2787.6,93.11,29.1,472.6,1.46,52.18,386.88,90.84,797.76,364.68,76.97,51.98,30.8,86.23,0.55,116.84,15.98,24.48,38.95,320.01,145.07,1598.62,28428.92,52.58,1957.8,883.98,1.41,27.59,227.21,15.37,123.47,1407.47,402.95,1252.08,106.69,176.55,0.96,1.13,259.92,67.18,79.58,47.54,112.81,167.21,2.23,612.15,123.77,100.09,1.54,133.58,905.0,0.26,192.44,915.73,1.85,687.72,0.95,11.83,663.5,1.13,334.23,9.37,79.87,946.41,63.34,20.96,603.4,191.52,69.85,741.63,5345.91,14.01,0.01,36.75,52.21,345.84,0.18,23.43,15.21,124999.61,5648.47,11.19,124.56,672.46,0.97,198.09,620.37,210.38,81.26,39.05,39.16,357.5,11352.18,529.52,888.45,1682.77,447.39,1.82,7.85,238.75,36.37,0.05,939.69,65.99,351.52,0.03,7.55,42.59,10.96,109.09,71.41,1.35,213.68,461.87,216.23,531.25,217.56,143.24,13.35,2.9,16.06,211.76,373.13,0.11,1492.14,958.8,2357.25,45.18,2855.33,720.76,2.66,122.01,503.43,2.61,1.32,1090.2,2710.62,429.35,741.85
