Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_ABK,OWID_CZS,OWID_GDR,OWID_GFR,OWID_KOS,OWID_SOS,OWID_WRL,OWID_YGS,OWID_YPR,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1999,5857.0,6938.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13499.0,1838.0,2995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1238.0,0.0,0.0,45405.0,0.0,0.0,0.0,5615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.0,3243.0,0.0,16.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,70.0,0.0,0.0,0.0,2698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,77.0,0.0,320.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3786.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.0,0.0,138248.0,0.0,0.0,67.0,0.0,75.0,233.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12715.0,31.0,0.0,2665.0,0.0,0.0,0.0,9897.0,0.0,0.0,658.0,921.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.0,0.0,4.0,3.0,0.0,1262.0,0.0,0.0,0.0,1214.0,0.0,0.0,4.0,1273.0,0.0,0.0,0.0,69.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,5663.0,4353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,4849.0,0.0,5226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,0.0,0.0,49976.0,0.0,0.0,0.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,564.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,4101.0,0.0,64.0,211.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,212.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,101.0,0.0,0.0,0.0,4198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5851.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113067.0,0.0,0.0,115.0,0.0,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,6995.0,0.0,0.0,2542.0,47.0,0.0,0.0,1110.0,0.0,0.0,202.0,0.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1113.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1234.0,0.0,0.0,0.0,307.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,13588.0,3681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3053.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0,0.0,5185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,4.0,0.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,5059.0,0.0,133.0,45.0,0.0,115.0,0.0,126.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4589.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,58971.0,0.0,0.0,52.0,0.0,0.0,1246.0,0.0,81.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,1421.0,2074.0,0.0,910.0,223.0,0.0,0.0,130.0,0.0,0.0,555.0,0.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,71.0,246.0,0.0,0.0,2986.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,1625.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,1090.0,0.0,11262.0,278.0,7022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,3189.0,0.0,0.0,201.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,26.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,883.0,0.0,0.0,0.0,4603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55221.0,0.0,0.0,164.0,0.0,0.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,3558.0,0.0,0.0,249.0,26.0,0.0,0.0,1.0,0.0,0.0,944.0,0.0,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,0.0,0.0,0.0,1385.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0
2003,1294.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,0.0,6006.0,49.0,4737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,32.0,0.0,57.0,0.0,0.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,2489.0,0.0,0.0,14131.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,1878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76597.0,0.0,0.0,344.0,0.0,0.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,696.0,0.0,43.0,27865.0,39.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,2515.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,1416.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,379.0,0.0,1047.0,4.0,3495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,15.0,34.0,0.0,0.0,191.0,0.0,2222.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,516.0,0.0,1215.0,2379.0,0.0,0.0,6456.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2432.0,0.0,0.0,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70942.0,0.0,0.0,979.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,3.0,0.0,1465.0,0.0,145.0,34633.0,0.0,0.0,0.0,0.0,34.0,0.0,942.0,0.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,2654.0,0.0,0.0,0.0,50.0,0.0,67.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
2005,2107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,565.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,329.0,0.0,2890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,6.0,124.0,0.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,74.0,0.0,215.0,2020.0,0.0,62.0,4587.0,0.0,45.0,0.0,0.0,59.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,14.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24697.0,0.0,0.0,290.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,735.0,0.0,53.0,1829.0,50.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,461.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,5855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,2.0,0.0,0.0,0.0,0.0,0.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.0,0.0,118.0,4961.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1346.0,0.0,0.0,0.0,0.0,3042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,852.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.0,0.0,0.0,553.0,0.0,0.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,357.0,0.0,18.0,3998.0,124.0,0.0,0.0,0.0,0.0,0.0,2031.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,8585.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,2.0,0.0,0.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,189.0,4926.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336.0,0.0,0.0,39.0,0.0,795.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,97.0,100.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35970.0,0.0,0.0,1958.0,0.0,32.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0,273.0,0.0,2.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,3.0,188.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,7193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,190.0,0.0,0.0,2144.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,410.0,50.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,0.0,0.0,859.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,1882.0,0.0,251.0,3566.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,10115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3931.0,0.0,0.0,127.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49340.0,0.0,0.0,5671.0,0.0,40.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,0.0,453.0,0.0,0.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,21.0,0.0,0.0,317.0
2009,8199.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,687.0,0.0,0.0,6122.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,0.0,229.0,1781.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,5628.0,0.0,0.0,133.0,0.0,405.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60325.0,0.0,0.0,8173.0,1.0,80.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,780.0,2.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
2010,8669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,143.0,0.0,1105.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,9.0,0.0,0.0,0.0,0.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1780.0,0.0,81.0,1942.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6554.0,0.0,0.0,33.0,0.0,179.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42411.0,0.0,0.0,8768.0,0.0,28.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,694.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,225.0,223.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0
2011,8512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,1481.0,0.0,474.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,31.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,118.0,1759.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5594.0,0.0,0.0,1.0,0.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51786.0,0.0,0.0,4204.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,560.0,0.0,0.0,1279.0,43.0,0.0,0.0,0.0,0.0,0.0,2456.0,0.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.0,1.0,0.0,302.0,30.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,0.0,0.0,0.0
2012,8595.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,74.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,1443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6130.0,0.0,0.0,706.0,0.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103327.0,0.0,0.0,3934.0,0.0,0.0,331.0,0.0,57.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,723.0,14.0,0.0,2840.0,0.0,0.0,0.0,0.0,0.0,0.0,3319.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59432.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0
2013,10271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.0,0.0,0.0,0.0,0.0,0.0,1.0,2688.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,123.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,4106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4480.0,0.0,0.0,1027.0,0.0,435.0,0.0,0.0,112.0,0.0,0.0,0.0,87.0,0.0,31.0,4090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132935.0,0.0,0.0,2970.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,2.0,0.0,6058.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,0.0,3791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81634.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0
