Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,1180.77,670.04,97.72,8.99,87.13,387.6,25.26,0.75,566.3,984.9,207.14,412.32,1101.84,452.94,951.22,2990.68,425.05,20.22,11.32,120.87,1184.36,6.3,587.6,4946.87,12.14,8.68,53.19,33.44,148.47,1588.77,1096.2,346.24,81238.05,715.3,842.96,1739.45,135.98,0.53,891.26,36.93,12.74,68.61,1827.09,22.43,1960.4,7908.53,34.72,4.13,601.5,177.43,1034.69,432.44,1594.28,178.65,1519.64,145.46,3757.49,1072.6,22.51,5304.52,4.35,67.07,5200.31,21.88,799.68,432.32,119.8,92.52,27.42,488.01,0.79,708.57,53.75,139.16,565.9,285.56,3221.71,15537.37,127550.38,301.6,1893.28,521.2,17.64,90.68,10302.37,73.74,124.48,6294.11,666.88,1095.57,208.31,1100.75,1.26,2.99,2840.1,59.49,281.74,181.49,133.63,163.6,4.85,1968.4,52.46,471.51,34.48,403.82,976.85,3.56,309.82,605.61,11.16,2444.49,2.01,84.1,700.1,37.44,3949.47,50.5,147.77,822.49,102.35,31.05,900.08,904.56,33.11,641.02,5419.44,20.95,0.14,739.23,880.69,1466.06,0.37,250.68,118.14,425832.62,10092.27,81.7,82.88,1622.72,2.53,142.14,4425.03,1169.76,736.62,32.38,50.77,1564.01,17218.9,674.67,565.74,939.81,606.05,146.3,17.73,231.11,272.45,2.02,584.11,176.7,254.08,9.41,14.55,490.58,363.03,505.5,18.82,3.32,311.53,458.81,270.41,3277.58,269.62,83.43,37.52,2.88,47.0,328.48,2979.83,0.54,1490.58,829.35,5418.7,28.04,13515.64,1210.93,2.11,760.96,8918.12,8.25,6.46,782.28,716.85,434.33,288.82
2001,1230.9,621.05,75.07,9.54,91.4,380.97,23.87,0.45,617.2,968.36,187.16,415.24,1078.67,461.99,989.76,3093.19,404.2,20.43,11.44,120.35,1266.76,5.48,586.62,6093.72,11.61,8.18,61.82,33.38,144.75,1754.64,1069.4,304.25,87326.73,718.32,958.83,1812.04,133.91,0.45,890.33,37.15,13.38,75.34,1845.28,23.78,1929.17,7565.79,38.15,4.21,333.61,182.74,1000.68,415.09,1653.59,179.14,1501.46,146.84,3848.45,1057.1,22.32,5295.94,4.4,64.59,3556.84,30.45,879.53,428.86,125.28,93.54,26.75,573.36,0.07,699.17,14.4,142.58,539.41,288.33,3068.68,15914.16,128846.84,316.96,1835.42,521.94,21.67,81.7,10900.76,73.56,123.98,6470.51,650.8,1093.43,192.44,1153.91,1.27,2.93,2916.78,57.9,295.24,182.29,133.9,180.82,4.95,1865.71,47.0,525.17,36.39,457.08,940.45,3.67,231.82,647.81,11.35,2500.98,1.98,65.66,735.01,44.74,3926.66,51.04,146.68,817.33,96.32,42.96,967.89,902.46,33.49,673.83,5736.9,31.88,0.14,910.46,883.19,1520.79,0.38,288.67,116.91,438671.25,10147.23,63.45,150.37,1684.64,2.63,148.76,4293.29,1263.52,723.64,29.9,54.53,1506.22,18699.03,665.36,599.26,916.12,545.68,146.44,18.14,242.43,276.22,1.99,610.14,180.26,248.14,9.56,15.66,467.36,357.08,571.94,20.08,3.44,309.32,431.82,281.74,3573.93,261.45,84.19,39.09,2.91,47.04,335.9,2923.17,0.58,1506.68,872.44,5639.38,25.67,15227.3,1190.0,3.99,779.46,9256.05,8.75,6.58,819.3,725.37,429.6,302.16
2002,1200.65,615.4,81.06,9.79,95.47,360.43,25.58,0.02,611.34,980.68,187.16,416.97,1058.81,504.15,984.11,3318.71,392.24,19.74,11.37,120.6,1434.3,5.38,587.86,6183.94,11.68,7.51,64.25,33.22,143.26,1798.04,1070.77,546.56,94110.96,717.71,951.09,1886.33,128.45,0.44,882.22,37.02,14.14,84.28,1632.01,24.67,1878.43,7662.35,42.94,4.25,283.78,188.2,1033.01,375.82,1750.74,189.19,1607.24,147.82,3901.29,1141.06,22.52,5439.42,4.76,62.6,3398.15,51.28,964.61,496.46,128.93,87.91,27.06,504.16,0.88,684.67,17.39,146.4,618.42,294.16,3155.75,16220.84,136037.92,322.54,1813.05,529.6,18.27,79.78,10859.23,66.41,126.89,6406.23,634.05,1175.66,203.97,1107.79,1.33,2.81,3282.57,64.69,303.16,183.73,142.7,173.04,4.86,1799.05,49.21,534.11,40.08,433.94,969.9,3.7,267.26,667.39,11.6,2448.33,2.04,80.5,744.8,58.21,4061.01,51.17,142.32,841.52,104.12,13.41,1030.75,919.52,34.57,691.37,5696.68,39.18,0.13,904.28,855.32,1449.74,0.37,300.59,109.64,458424.22,10400.83,89.33,250.92,1874.78,2.67,157.74,4064.12,1340.68,662.39,27.32,57.73,1631.36,19468.49,693.71,634.14,918.17,514.1,118.03,19.35,262.91,273.21,2.09,639.91,218.44,250.5,9.78,16.69,415.57,324.1,612.42,21.01,3.33,308.92,455.46,293.46,3893.36,253.48,91.77,37.69,2.92,44.82,345.42,2956.43,0.59,1643.23,881.72,6072.67,25.23,16509.25,1180.87,4.08,756.5,9542.59,9.25,6.77,820.6,774.39,444.89,313.07
2003,1755.08,761.44,88.9,10.11,98.5,400.35,26.88,0.0,696.28,1104.86,190.33,405.21,1163.57,514.54,1009.59,3432.52,397.94,20.92,12.49,121.79,1414.21,5.63,589.08,6984.33,12.77,8.57,69.87,32.51,135.07,2026.96,1189.25,662.94,102733.44,733.8,972.81,1969.25,126.0,0.42,991.2,36.88,15.02,83.08,1771.32,25.06,2112.99,8383.41,45.62,4.22,397.63,193.68,1003.2,405.28,1844.85,189.27,1634.55,161.51,3946.47,1203.41,22.08,5860.14,4.54,62.47,3613.88,50.91,1093.25,524.41,130.79,77.34,28.36,469.9,1.78,703.64,23.44,151.88,646.77,301.26,3081.82,16514.43,142714.55,288.1,1641.52,508.81,13.86,101.09,2784.35,66.15,122.77,6828.15,713.67,1194.4,202.4,1172.6,1.31,2.71,3737.66,63.66,293.9,187.74,137.0,177.87,4.92,1762.77,52.96,492.33,37.65,395.05,1021.71,3.74,262.19,656.48,12.17,2458.07,2.11,71.7,762.02,59.98,4143.76,49.7,144.21,823.45,105.46,20.39,1111.23,967.18,35.33,718.4,5994.53,79.38,0.14,1082.7,845.26,1603.23,0.31,331.43,109.79,474619.1,10406.85,88.55,217.01,2118.36,2.61,165.86,4031.68,1110.14,927.29,44.18,57.01,1636.55,19463.3,674.39,659.24,906.63,636.71,135.08,20.73,301.06,289.5,2.12,658.79,148.32,264.08,9.48,17.85,401.89,382.31,705.03,21.28,3.43,305.83,411.99,300.0,4136.78,251.27,95.34,42.06,2.97,44.4,350.59,3020.93,0.57,1627.72,936.51,6082.06,30.45,17487.52,1133.81,3.68,807.4,9839.47,9.65,7.05,769.41,796.03,420.93,331.41
2004,1887.25,791.62,87.22,10.77,107.05,323.61,26.17,1.06,858.1,1020.61,185.9,417.19,1265.26,527.15,1030.85,3372.95,379.43,21.8,12.67,122.01,1409.48,5.97,589.11,7710.8,13.16,6.28,73.57,32.01,142.83,2275.98,1121.23,706.33,110246.83,719.0,976.07,2034.18,133.37,0.41,1040.13,37.71,16.08,93.9,1808.4,23.71,2125.52,8391.73,46.3,4.17,383.24,201.42,1027.19,450.83,1913.92,200.8,1681.9,125.75,4009.47,1149.56,21.97,5342.15,4.69,61.55,3926.07,99.47,1168.61,533.12,130.72,82.07,28.17,513.96,4.7,730.52,25.99,152.66,745.4,296.75,2981.75,16321.02,147376.62,273.68,1774.62,509.91,12.44,86.43,2803.58,62.89,127.35,6527.79,784.65,1241.94,200.09,1244.23,1.32,2.64,3603.43,69.8,306.1,192.13,146.86,172.58,4.96,1715.57,53.38,478.68,37.79,304.79,1024.44,3.8,303.95,705.09,11.69,2443.07,2.14,80.96,779.98,57.65,4209.4,48.15,144.26,821.91,106.44,43.02,1164.55,1000.6,35.16,740.3,6225.97,66.5,0.13,1114.4,783.42,1594.6,0.36,352.29,107.08,489824.38,10765.63,75.28,304.81,2173.1,2.91,170.31,4071.31,1122.7,652.6,35.95,57.13,1496.55,18569.3,633.13,683.94,942.5,647.59,128.77,20.3,309.67,300.54,1.99,681.98,96.06,278.38,9.57,18.34,469.88,350.32,767.78,21.74,3.51,310.12,454.88,302.32,4315.02,250.82,97.37,43.94,3.03,45.76,362.84,3097.53,0.59,1683.81,932.82,5824.73,38.6,19107.52,1074.53,5.54,818.03,10190.81,10.04,7.14,749.72,813.18,449.28,334.92
2005,1666.05,782.96,102.7,10.95,118.27,350.79,27.39,2.05,1017.59,1177.41,205.01,417.91,1169.53,534.23,1048.64,3509.43,421.44,23.14,12.13,125.98,1494.5,5.66,591.28,8044.64,12.86,7.25,76.7,31.64,134.98,2349.21,1084.87,712.08,113879.62,771.16,1002.28,2106.8,137.51,0.44,1092.4,38.05,17.69,87.35,1818.07,19.97,1548.8,8909.39,48.37,4.29,303.67,214.1,1035.27,607.99,1977.41,205.74,1769.92,142.83,4064.76,1257.01,23.08,5320.13,4.88,72.75,4005.76,60.43,1210.55,527.85,128.19,82.3,29.8,522.62,4.04,782.16,25.4,162.13,748.1,311.33,2075.63,16980.74,155037.4,301.07,1762.97,550.43,18.97,102.92,2937.51,77.99,132.56,6825.11,838.35,1342.54,201.64,1304.24,1.45,2.61,3454.74,72.86,334.07,197.86,148.68,173.68,4.96,1708.89,55.58,567.76,36.74,276.85,1090.4,3.89,323.14,745.94,12.32,2500.03,2.23,71.16,799.29,50.65,4254.37,46.42,147.64,807.3,110.32,20.38,1178.34,1028.55,35.39,788.37,6083.49,86.19,0.13,1192.09,354.11,1591.98,0.35,328.59,106.78,502224.47,9963.63,65.94,312.77,2443.26,2.85,181.04,4073.18,1163.22,654.93,54.86,59.86,1371.78,17724.66,636.01,699.65,961.1,659.99,176.51,21.69,317.57,324.61,1.94,705.76,183.63,293.42,9.98,18.56,530.52,343.58,819.72,22.16,3.51,313.24,533.82,306.22,4304.9,249.11,102.32,45.93,3.05,45.99,367.79,3158.26,0.59,1712.2,927.19,4845.25,46.83,19951.03,1115.5,5.93,832.25,10487.09,10.48,7.27,835.16,806.94,438.79,331.16
2006,1792.63,831.97,102.05,10.93,126.87,382.79,26.83,3.91,1327.52,979.26,210.81,435.13,1124.7,541.6,1082.55,3762.0,390.15,21.67,12.98,127.17,1453.75,6.08,584.94,8843.64,12.83,7.18,78.27,30.36,149.59,2626.15,1256.75,826.9,112541.38,814.09,1029.27,2157.3,134.07,0.48,1110.22,38.75,18.5,92.11,1703.72,31.4,1296.44,8837.73,47.84,4.34,326.7,220.35,1042.16,605.32,2023.19,207.29,1655.74,126.49,4072.28,1194.8,23.7,5231.98,4.85,74.09,4100.74,42.14,1251.1,552.12,125.78,83.59,30.74,487.72,4.49,797.77,21.01,164.9,730.56,314.88,1833.55,17246.47,157357.72,290.21,1800.64,517.93,24.11,84.02,2917.52,58.19,136.16,6726.18,826.45,1402.18,189.75,1352.72,1.42,2.76,3720.95,76.3,334.58,199.07,158.76,162.27,5.14,1708.41,56.13,630.63,38.02,336.95,1096.36,3.94,267.02,763.55,13.14,2443.36,2.27,93.8,824.63,49.73,4267.15,45.49,148.3,930.89,114.38,36.64,1251.08,1057.2,35.86,813.2,6713.34,62.81,0.13,1276.33,339.76,1666.79,0.37,379.69,109.58,506757.75,11345.74,96.13,354.42,2237.27,2.82,187.19,4095.51,1221.6,611.0,68.28,70.92,1281.85,15749.05,631.11,718.66,1029.05,671.53,155.53,22.57,319.58,332.31,2.0,724.52,298.54,307.61,10.56,18.91,517.05,442.58,812.95,22.56,3.58,319.61,549.84,316.2,4358.26,248.78,95.09,47.67,3.1,46.64,372.03,3224.32,0.61,1733.64,946.19,4279.33,35.21,21149.71,1007.75,6.96,855.61,10787.48,11.19,7.57,810.7,841.22,464.07,329.93
2007,2132.25,839.86,106.12,10.14,135.59,374.73,22.88,1.88,1336.23,836.02,203.53,433.5,1234.81,552.48,1097.48,3810.52,381.62,23.98,13.5,133.4,1332.95,6.21,592.02,9484.54,13.45,7.21,78.45,36.71,147.84,2730.4,1292.98,756.47,113280.47,857.88,1072.24,2280.71,138.89,0.46,1102.62,39.25,19.78,91.7,1805.9,36.36,1066.16,8074.29,51.48,4.36,285.25,220.44,1044.97,525.11,2084.18,209.53,1748.72,125.26,4152.39,1126.68,24.59,5411.87,4.81,72.06,4219.7,30.36,1303.44,565.84,125.62,81.98,31.52,563.95,3.19,719.42,19.07,170.29,804.39,325.13,1883.26,18039.83,166342.86,257.44,1953.67,467.24,27.17,100.73,2941.48,97.96,134.37,7121.58,814.52,1443.51,185.87,1426.81,1.55,3.13,3259.34,72.35,317.5,211.45,167.34,178.14,5.11,1672.55,60.69,578.67,38.81,297.77,1092.11,3.94,230.93,778.21,13.62,2240.08,2.28,92.57,846.97,54.75,4224.77,42.84,150.71,1045.03,116.82,41.84,1261.11,1097.23,35.84,850.56,6936.16,74.42,0.13,1340.88,347.93,1669.02,0.38,417.02,108.44,521189.28,11420.88,83.81,233.6,2454.27,2.72,184.65,4329.62,1312.71,540.52,45.57,96.32,1317.76,15015.84,664.78,730.92,1057.86,681.13,161.82,24.0,334.49,333.81,2.11,736.95,325.59,321.83,11.13,19.25,529.83,491.48,829.55,23.17,3.55,333.07,575.64,319.55,4410.42,253.32,91.96,50.64,3.14,51.26,376.17,3334.6,0.62,1749.17,919.83,4466.28,47.99,23001.0,933.9,5.31,838.43,11205.11,11.49,7.69,936.39,847.2,470.72,325.5
2008,1754.65,845.35,105.27,9.62,154.64,338.19,42.28,1.3,1471.59,876.13,215.5,432.58,1364.19,568.05,1119.62,3878.47,373.53,25.41,14.12,131.16,1410.59,6.08,593.91,9883.17,13.67,8.76,79.61,46.41,148.03,3155.33,1302.08,705.57,114755.74,942.01,1114.02,2367.17,141.82,0.5,1253.8,40.72,21.57,85.01,1956.44,32.69,1084.35,8816.1,49.19,4.59,330.04,224.65,1059.9,518.79,2142.21,219.17,1859.35,136.64,4192.72,1170.06,24.78,5563.06,4.79,73.58,4343.17,36.83,1407.81,586.1,128.42,81.54,33.39,535.03,3.95,799.45,14.12,170.7,843.3,329.56,1953.72,17439.58,171209.19,291.98,1950.47,519.02,25.64,108.78,2986.1,94.52,142.61,7338.69,754.35,1534.15,174.66,1490.35,1.57,3.13,2765.52,86.51,348.68,219.46,179.43,190.7,5.35,1657.33,51.84,568.78,37.96,219.49,1120.31,4.12,218.21,788.77,14.21,2354.29,2.29,57.54,897.3,50.13,5061.09,42.36,156.19,1095.98,121.77,26.18,1225.16,1168.83,36.06,883.99,7149.8,78.99,0.13,1381.12,389.4,1709.07,0.38,457.84,107.5,534937.25,11876.41,77.18,268.86,2628.92,2.66,189.57,4593.26,1433.18,539.98,49.96,110.7,1415.33,15108.54,684.77,729.6,1074.36,714.38,146.39,26.55,344.1,340.21,2.41,772.04,344.55,324.81,11.25,19.45,600.84,545.24,920.28,23.86,3.75,342.99,575.11,333.78,4424.17,263.17,91.09,53.68,3.13,55.42,378.7,3460.02,0.63,1793.75,909.08,4367.71,44.24,24373.12,914.91,6.54,836.01,11592.31,11.84,7.91,959.08,872.76,484.02,336.44
2009,1976.87,850.1,104.08,8.92,173.8,308.58,57.08,0.82,1452.81,886.72,210.23,463.85,1283.12,589.95,1114.09,3906.89,320.55,25.79,15.26,130.61,1416.45,7.11,596.34,10556.03,14.13,8.67,78.99,51.63,157.43,3662.29,1361.24,733.73,117590.47,1026.45,1130.81,2411.9,149.64,0.54,1198.45,40.53,23.43,81.17,2072.62,40.3,1547.25,9039.88,52.71,4.73,374.26,226.84,1067.88,554.49,2204.15,228.16,1936.28,143.81,4211.83,1207.23,25.48,5924.53,4.73,77.9,4554.22,24.61,1447.26,585.98,129.94,82.84,36.82,526.18,5.14,1024.71,12.67,172.12,942.66,341.72,1993.66,16998.67,169820.84,308.17,1943.5,546.67,22.8,113.06,3219.75,86.78,141.79,7483.13,691.38,1615.95,166.29,1533.99,1.64,3.24,2403.96,77.12,352.44,225.49,188.21,204.19,5.33,1979.89,51.48,400.4,45.11,176.6,1173.61,4.67,185.35,798.21,14.6,2398.97,2.33,65.16,909.4,44.84,4123.86,42.03,164.62,1155.67,133.6,43.02,1185.32,1246.74,36.65,942.94,7495.17,94.33,0.13,1545.32,400.35,1813.02,0.38,443.72,79.58,539253.4,12164.96,91.27,218.68,2591.31,2.6,202.44,3912.5,1513.0,551.58,73.16,121.14,1436.06,14276.87,707.63,709.86,1170.88,726.14,139.11,26.83,352.34,354.98,2.54,782.13,375.02,336.88,11.37,19.7,557.08,548.43,849.64,23.71,3.74,352.06,607.99,345.17,4430.21,272.26,86.81,65.17,3.04,52.2,392.23,3618.16,0.62,1871.43,907.38,3504.29,30.58,25194.81,884.59,5.0,800.11,11948.56,12.39,7.61,960.88,873.65,490.02,327.97
