Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,804.79,266.29,13.51,0.0,17.22,225.29,34.61,0.22,33.74,24.62,65.65,218.51,61.59,116.72,227.03,269.4,61.93,3.0,0.8,71.91,501.3,1.39,62.39,187.61,0.39,1.11,0.74,40.19,67.7,111.42,14.3,48.21,26392.09,192.87,240.92,894.07,37.32,0.02,47.64,10.29,1.6,7.21,15.33,0.01,109.7,102.4,14.18,0.6,11.93,19.22,228.27,81.79,283.25,72.98,229.85,11.88,1331.14,60.06,2.3,267.62,0.75,15.14,204.89,18.84,244.71,117.22,22.61,17.33,8.62,22.03,0.47,157.51,1.62,48.55,18.77,50.2,91.32,946.97,2350.07,14.29,772.69,83.04,1.36,1.2,187.34,2.15,45.55,490.15,531.87,642.63,50.74,69.38,1.98,0.07,184.94,15.25,26.59,8.35,36.9,50.81,0.3,48.25,65.83,206.39,3.38,48.84,322.04,0.32,266.91,334.5,0.52,556.44,0.4,10.3,212.47,0.25,596.73,2.55,75.83,344.78,17.9,2.28,189.96,182.1,27.83,230.3,1779.34,12.26,0.01,15.23,15.66,885.59,0.08,13.04,2.38,68251.56,230.14,15.74,406.68,186.63,0.32,40.91,342.18,334.98,17.76,10.65,16.06,515.33,8497.87,149.01,151.35,480.89,140.66,1.37,4.56,76.89,55.09,0.15,354.69,46.45,118.33,0.88,1.36,32.64,9.19,24.46,38.25,0.46,67.96,169.43,71.44,164.92,86.12,19.23,3.86,1.68,2.11,71.85,353.14,0.05,514.78,346.48,1454.07,16.24,1247.54,234.13,0.4,71.54,935.3,1.54,0.64,373.94,916.82,154.12,424.29
2011,837.97,265.9,13.25,0.0,17.88,240.24,17.18,0.03,52.14,17.1,63.58,225.82,49.13,123.61,232.15,237.55,53.67,2.96,0.66,72.37,385.46,1.15,61.7,169.5,0.34,0.57,0.73,39.5,76.98,106.85,8.01,72.96,26096.0,204.75,246.74,970.62,36.6,0.02,46.21,10.15,1.59,7.47,14.04,12.97,105.56,101.52,14.06,0.65,18.09,20.44,225.93,96.6,292.57,73.11,201.98,16.41,1364.38,51.66,2.23,225.81,0.75,15.84,172.47,4.38,256.6,119.5,23.83,17.72,8.99,19.34,0.55,174.89,0.59,48.3,19.19,62.68,55.32,942.99,2481.62,73.85,728.84,85.45,2.85,2.17,173.75,2.7,42.76,459.35,492.61,685.07,50.11,68.13,2.08,0.05,172.47,13.72,26.44,8.48,42.45,65.36,0.25,50.64,69.23,115.14,2.21,26.37,322.51,0.3,207.88,337.05,0.54,664.1,0.4,12.27,218.74,0.3,583.54,2.63,84.82,364.05,18.72,9.45,187.14,178.79,24.87,256.22,1586.28,12.87,0.01,20.39,10.99,889.3,0.08,10.06,2.63,66812.8,238.85,9.04,251.87,168.84,0.32,42.6,276.28,343.29,16.25,5.61,15.32,500.58,7752.3,151.09,129.71,539.07,142.7,2.4,4.68,78.99,58.55,0.14,323.32,30.22,116.47,0.84,1.2,33.44,11.36,15.93,28.26,0.46,91.19,176.65,74.33,169.9,86.72,19.96,3.93,1.65,1.83,65.38,348.19,0.05,521.79,365.17,1342.7,16.71,1361.17,225.89,0.36,76.27,938.17,1.58,0.67,366.33,873.18,147.35,445.59
2012,780.09,275.69,9.78,0.0,18.35,255.54,32.81,0.0,37.25,18.63,60.5,251.47,42.44,142.61,281.89,240.57,40.8,3.06,0.58,67.92,359.85,1.2,57.46,193.28,0.35,2.94,0.75,37.97,72.12,99.59,9.14,38.56,25603.98,257.87,267.21,953.72,37.79,0.01,55.05,10.73,1.59,6.17,16.38,2.58,111.86,133.43,14.89,0.59,10.3,23.45,217.2,65.77,310.32,71.4,205.96,15.74,1340.38,19.65,2.19,238.26,0.75,16.02,162.71,57.3,285.45,119.79,27.87,17.65,9.3,18.47,0.04,173.07,0.7,77.32,35.16,65.19,75.92,963.02,2282.75,21.9,663.66,85.33,3.66,0.16,227.18,1.89,40.98,401.35,489.88,669.16,50.94,70.21,2.14,0.06,242.82,15.1,26.22,8.64,45.77,41.05,0.31,47.69,57.64,125.0,1.9,37.53,323.06,0.37,150.79,331.83,0.57,532.88,0.35,7.98,241.06,0.33,567.12,2.55,86.84,373.34,20.39,3.66,198.73,170.46,26.78,261.04,1751.24,10.67,0.01,22.26,10.18,856.47,0.07,11.38,2.82,65978.97,272.94,17.71,173.71,205.13,0.31,35.27,267.21,343.0,11.2,11.31,14.72,444.6,7154.06,152.8,111.58,559.06,142.44,1.4,4.71,85.66,49.56,0.15,349.96,25.6,136.6,0.87,1.32,30.07,5.98,16.55,30.04,0.46,489.52,190.72,74.66,173.36,86.81,20.67,3.84,1.6,1.57,64.35,360.49,0.05,522.08,391.7,1330.21,30.96,1276.33,248.73,0.3,78.46,938.06,1.61,0.64,375.07,889.83,155.82,456.01
2013,933.5,279.41,9.69,0.0,18.25,292.99,24.27,0.6,49.87,14.67,57.28,266.35,39.93,141.33,304.24,243.15,47.06,3.06,0.65,67.12,383.88,1.36,56.43,238.21,0.36,0.68,0.75,37.58,71.86,115.77,8.17,54.4,25375.62,264.74,309.86,1107.57,39.9,0.01,48.22,10.84,1.59,5.37,13.32,4.84,112.78,132.8,15.72,0.58,10.22,25.77,219.24,77.77,306.66,73.46,237.94,7.81,1234.88,32.28,2.22,219.09,0.71,16.18,175.92,10.29,301.33,131.24,24.81,17.83,9.07,15.83,0.04,177.48,0.65,78.04,15.26,67.86,54.02,964.72,2263.64,17.85,656.74,80.7,2.09,0.18,202.48,2.09,39.53,325.1,469.92,688.56,47.5,68.85,2.26,0.04,194.15,14.07,26.18,9.3,40.99,36.99,0.3,43.93,63.74,126.13,1.96,20.2,322.39,0.39,120.95,361.84,0.54,565.47,0.34,7.07,240.88,0.0,559.43,2.42,85.97,397.77,20.78,4.28,188.51,166.71,27.97,314.11,1772.55,12.14,0.01,10.18,15.06,911.58,0.07,9.43,2.79,65565.14,228.82,10.29,235.74,187.66,0.31,40.84,244.38,350.05,24.83,12.74,14.49,431.59,6506.7,154.18,104.98,621.68,142.14,3.52,4.61,87.7,49.37,0.15,368.65,24.04,138.63,0.86,1.28,30.49,10.17,13.17,31.56,0.46,633.14,193.3,74.8,175.38,86.69,20.26,3.88,1.58,1.76,64.99,364.87,0.05,571.36,405.66,1156.28,16.96,1268.96,245.45,0.3,74.35,941.97,1.61,0.64,381.65,902.57,158.19,460.06
2014,791.92,271.86,9.15,0.0,17.83,232.5,36.95,0.61,37.67,13.98,55.68,267.01,40.38,140.66,354.06,254.56,45.37,3.22,0.67,63.34,351.7,1.35,57.23,394.71,0.39,2.03,0.75,35.52,72.0,121.1,8.14,43.23,25094.37,235.43,310.12,1196.87,39.42,0.01,55.79,11.32,1.56,6.4,24.84,2.56,88.94,119.97,16.56,0.61,11.31,30.37,219.55,93.82,309.62,70.68,198.31,9.67,1214.94,26.85,2.17,226.74,0.65,16.54,199.73,25.36,316.61,120.66,24.95,18.43,9.57,19.43,0.53,159.88,0.54,82.58,16.03,67.3,50.21,969.42,2242.46,7.19,663.03,71.42,1.53,0.11,183.06,2.05,40.41,307.55,458.0,705.28,46.47,68.44,2.24,0.07,156.68,16.22,26.8,9.93,36.97,52.6,0.31,40.8,73.23,103.78,2.92,28.99,311.75,0.39,231.21,384.08,0.58,476.92,0.32,10.16,251.84,0.0,557.67,2.4,85.91,436.84,20.87,6.42,190.91,173.31,31.03,322.54,1855.02,17.49,0.01,16.42,16.93,906.6,0.07,10.6,2.95,65313.06,289.28,2.54,238.77,201.03,0.3,46.94,224.0,355.55,28.7,15.26,15.2,383.23,6273.71,154.97,108.12,610.06,144.82,1.16,4.46,83.57,56.69,0.15,416.39,24.7,130.91,0.87,1.44,30.36,9.15,11.47,32.36,0.47,505.19,169.61,78.62,189.94,87.37,22.47,4.01,1.56,1.73,64.14,383.39,0.05,587.35,410.41,1175.33,16.59,1343.61,248.42,0.38,67.03,953.01,1.54,0.7,393.23,952.89,176.47,468.82
2015,832.21,282.95,9.05,0.0,18.31,228.71,25.26,0.56,34.67,9.62,53.52,267.09,46.46,132.04,328.22,243.35,56.58,3.12,0.62,65.19,312.96,1.22,58.56,394.9,0.37,1.84,0.71,31.09,75.28,126.23,20.28,59.41,24835.07,246.63,278.26,1063.09,37.09,0.01,50.35,11.58,1.51,5.24,14.43,2.27,89.58,131.77,16.48,0.5,12.48,32.64,217.37,89.75,309.51,71.13,157.36,5.95,1234.84,28.19,2.1,207.32,0.63,16.78,214.07,18.61,276.73,122.16,25.1,19.15,9.69,9.24,0.39,171.99,0.53,94.35,16.16,67.89,40.55,962.43,2259.2,16.69,626.8,75.35,0.37,1.08,189.58,2.76,40.93,311.19,418.81,754.44,47.88,68.78,2.32,0.05,134.81,14.77,26.29,10.07,40.26,56.79,0.34,39.98,72.79,117.1,2.17,17.0,305.43,0.41,232.86,364.57,0.58,622.32,0.31,10.88,243.8,0.0,552.59,2.37,90.33,455.7,21.45,12.52,191.14,190.49,32.55,352.08,1851.34,5.97,0.01,19.44,13.15,710.77,0.06,11.35,2.53,64034.14,295.75,2.69,172.21,168.78,0.3,48.06,169.53,370.01,23.83,7.07,15.57,384.94,5951.09,153.44,99.78,550.98,141.74,3.63,4.71,86.04,73.29,0.14,457.06,29.96,141.06,0.82,1.4,26.76,8.09,17.74,31.89,0.46,386.16,173.97,81.75,198.47,87.11,22.1,3.82,1.54,1.73,65.34,364.13,0.05,588.88,404.65,949.43,16.83,1366.04,238.61,0.0,73.32,960.92,1.57,0.71,394.35,974.44,187.42,467.05
2016,954.09,276.02,8.97,0.0,18.08,181.39,23.66,0.75,35.26,11.2,51.82,272.89,34.36,132.09,341.92,232.85,30.31,3.43,0.68,64.24,250.72,1.04,58.2,285.64,0.39,1.26,0.7,31.08,76.25,106.55,8.16,56.48,24540.22,252.5,277.63,1138.84,33.74,0.01,50.99,11.68,1.5,9.48,21.5,6.12,85.19,144.01,17.34,0.57,7.13,33.26,213.25,84.65,301.32,72.25,180.16,11.47,1313.94,19.77,2.06,238.43,0.64,16.95,203.78,10.83,282.69,125.15,24.71,19.66,10.61,16.79,0.36,165.68,0.9,51.89,17.18,63.79,58.16,945.86,2096.65,10.86,626.84,74.64,0.81,3.16,159.24,2.71,41.55,262.01,372.9,771.45,49.72,68.89,2.42,0.03,151.81,13.6,25.95,9.63,44.6,57.51,0.32,39.91,71.03,112.4,1.4,27.66,299.09,0.41,188.4,398.26,0.61,560.82,0.3,11.55,259.76,0.71,548.57,2.31,94.03,505.73,22.31,16.98,198.36,194.55,29.63,335.0,1768.1,15.46,0.01,15.22,6.08,904.12,0.06,6.11,2.67,63531.625,292.41,3.36,192.4,187.62,0.29,47.5,187.92,370.42,19.19,18.22,16.82,376.13,5789.03,153.31,103.37,549.8,145.55,2.21,4.76,95.85,65.27,0.16,460.67,26.37,140.84,0.84,1.46,24.2,8.31,15.48,32.48,0.47,223.6,171.91,84.39,209.6,86.9,21.23,3.92,1.38,1.84,64.28,365.78,0.05,575.04,407.95,934.6,18.59,1550.71,261.82,0.01,115.66,945.95,1.62,0.71,405.12,925.24,201.3,499.68
2017,836.77,277.85,8.89,0.0,19.04,198.91,23.06,0.55,31.31,12.31,51.78,267.72,44.03,134.23,347.22,228.83,56.92,3.54,0.68,64.01,186.44,1.13,57.33,320.61,0.35,0.01,0.69,30.63,76.44,138.83,9.26,72.81,23837.03,251.65,273.56,1151.56,34.19,0.01,61.39,11.51,1.52,3.33,12.25,2.96,91.8,238.18,18.06,0.54,2.66,36.78,213.18,82.96,287.76,72.13,171.54,7.33,1275.17,20.69,2.15,207.89,0.64,17.16,215.33,42.16,287.28,126.71,23.45,19.08,10.86,27.78,0.0,176.55,0.9,52.44,14.3,67.38,55.46,932.6,2105.44,10.67,600.74,76.61,1.82,3.06,134.25,2.77,40.82,268.7,335.69,802.26,46.64,68.84,2.47,0.04,159.35,13.82,25.94,9.42,46.18,65.84,0.31,39.59,70.14,109.31,0.54,24.99,289.24,0.4,153.88,390.44,0.57,498.62,0.29,8.88,260.01,1.41,535.24,2.37,95.83,514.86,22.55,15.98,207.7,201.3,31.59,342.78,2039.22,11.16,0.01,21.26,11.16,927.67,0.06,10.37,2.92,61983.31,294.19,3.28,136.37,148.82,0.29,45.74,195.85,357.32,31.29,8.75,17.08,382.33,5130.45,160.68,111.58,531.87,140.53,5.19,4.78,86.28,57.26,0.14,462.58,31.23,144.44,0.81,1.42,17.39,7.26,23.62,36.23,0.47,67.54,177.08,95.19,212.5,85.61,20.66,3.84,1.39,1.85,66.02,355.24,0.05,607.38,412.6,918.94,12.62,1553.12,257.66,0.3,96.77,921.16,1.64,0.71,400.5,860.96,197.63,472.77
2018,997.11,310.53,8.86,0.0,19.28,216.17,19.68,0.7,38.27,4.37,48.96,263.23,48.66,136.46,352.19,204.84,32.69,3.58,0.65,61.67,176.87,1.02,56.06,324.92,0.37,0.01,0.63,28.23,77.95,113.93,11.3,86.48,23068.43,261.54,269.81,1135.8,35.93,0.01,69.77,11.56,1.58,8.15,23.32,6.94,48.83,256.73,18.54,0.51,7.03,36.51,214.27,149.68,287.85,73.27,164.02,11.53,1300.17,32.3,2.11,174.18,0.63,17.35,237.05,38.68,278.01,127.91,23.58,19.8,10.97,11.35,0.02,161.9,0.89,53.37,15.24,69.92,38.86,912.66,2032.41,9.26,590.78,86.82,2.22,3.13,204.2,2.64,39.34,254.12,329.11,864.96,56.6,69.04,1.76,0.04,151.01,13.78,25.6,8.97,44.77,69.17,0.3,40.14,76.86,99.88,0.32,20.24,286.23,0.39,175.22,401.13,0.5,502.35,0.26,9.66,251.54,1.31,539.31,2.4,96.18,535.17,23.07,11.65,214.78,207.28,31.41,365.29,2107.88,14.54,0.01,13.03,14.95,933.48,0.06,9.55,3.14,62017.312,297.48,0.31,283.42,153.31,0.28,46.33,304.32,344.15,35.73,7.23,16.9,342.57,4861.89,162.31,114.82,617.13,136.51,0.01,4.83,104.32,49.5,0.14,500.58,28.98,153.74,0.81,1.43,27.48,5.19,13.71,37.75,0.47,199.5,183.47,94.94,217.11,86.38,20.21,3.94,1.34,1.81,66.39,340.59,0.05,636.76,422.83,966.4,12.82,1617.8,261.17,0.29,92.09,911.95,1.69,0.7,427.79,887.32,194.43,530.44
2019,1088.45,328.71,8.81,0.0,18.91,184.29,42.08,0.28,29.67,14.5,49.27,254.55,54.19,140.18,353.18,203.03,37.52,3.32,0.77,63.85,166.81,0.95,54.99,286.78,0.4,0.01,0.59,27.5,77.09,101.48,8.28,71.87,22308.47,262.84,275.97,1127.26,76.92,0.01,75.58,11.24,1.58,4.13,12.18,3.3,39.5,270.74,17.82,0.55,12.29,36.24,212.64,185.73,288.92,72.44,185.67,8.75,1355.09,26.08,2.1,137.39,0.63,17.17,194.14,56.53,281.67,131.79,23.14,20.92,10.88,23.64,1.64,168.08,0.47,54.61,16.3,69.84,48.27,904.94,2280.17,11.1,588.21,85.96,2.0,5.48,168.69,2.71,40.29,239.14,328.76,870.49,54.68,69.4,2.69,0.04,115.31,14.69,25.61,9.06,49.81,64.81,0.31,40.89,80.66,47.63,0.01,12.57,285.42,0.39,141.98,426.55,0.64,600.46,0.26,13.21,256.13,0.69,534.77,2.5,98.46,504.26,22.87,10.53,221.16,209.74,31.6,373.54,2044.5,17.09,0.01,13.81,14.14,909.11,0.06,9.85,3.07,61360.28,289.2,7.13,228.98,258.24,0.28,48.76,447.98,352.49,32.96,19.3,16.42,343.21,4532.69,166.99,111.99,619.47,137.99,1.08,4.82,108.67,51.76,0.15,518.45,20.78,157.74,0.81,1.43,19.77,4.06,19.04,34.62,0.47,56.62,186.96,96.91,224.69,86.74,19.79,4.14,1.31,1.82,64.95,336.66,0.05,664.0,464.28,957.76,15.93,1712.94,230.75,0.29,89.86,908.8,1.71,0.73,396.96,922.05,202.44,487.04
2020,1119.99,327.69,8.37,0.0,18.92,155.19,12.42,0.29,39.38,12.38,70.83,262.76,40.94,141.45,341.45,199.94,55.46,3.34,0.57,59.58,158.17,0.77,51.19,353.7,0.36,0.01,0.62,28.07,83.77,92.8,14.78,76.27,21612.81,254.08,277.22,1142.41,34.34,0.01,85.98,11.74,1.52,8.08,9.81,0.02,42.23,327.27,17.41,0.5,5.08,28.99,189.21,197.36,261.93,73.69,171.69,18.08,1428.42,29.37,2.1,186.25,0.58,14.59,219.24,68.25,272.99,136.64,22.82,21.34,11.23,30.52,1.3,149.62,0.68,52.93,15.01,64.84,46.04,740.72,1890.81,17.15,471.65,80.26,0.67,3.98,171.55,2.53,40.21,198.83,306.2,844.02,45.82,68.13,2.49,0.04,134.32,16.09,22.91,9.57,46.64,57.52,0.31,32.03,91.65,56.84,0.35,19.36,266.9,0.37,126.62,427.47,0.51,715.26,0.23,6.96,251.45,0.34,508.03,2.68,96.99,506.53,22.92,16.61,219.03,168.65,33.36,386.24,2222.02,6.71,0.01,11.83,16.42,852.47,0.07,9.68,2.09,59520.6,262.98,3.75,293.69,210.72,0.29,33.86,585.22,326.53,34.39,12.71,12.77,364.6,3945.37,162.14,107.84,571.35,135.3,1.78,4.54,93.31,49.94,0.12,518.11,14.37,167.72,0.77,1.51,37.31,4.06,10.8,30.49,0.47,59.18,195.49,94.77,256.82,78.66,19.17,3.59,1.32,1.86,54.06,300.19,0.07,647.17,449.42,915.77,16.52,1678.58,205.15,0.01,96.31,835.31,1.66,0.66,406.55,963.36,212.17,499.19
2021,1003.78,336.92,6.12,0.0,14.88,123.08,24.92,0.48,29.91,15.53,41.95,282.61,49.18,142.12,358.03,191.01,52.1,2.79,0.61,55.41,153.42,0.86,46.36,286.92,0.31,0.01,0.59,28.19,77.8,114.21,10.7,81.07,20916.37,261.94,290.46,1238.2,34.45,0.01,98.39,11.22,1.6,6.8,13.74,3.75,59.77,334.41,16.79,0.53,0.03,30.11,224.89,182.7,228.06,75.3,161.19,18.9,1399.93,21.03,1.88,223.19,0.59,14.76,221.09,41.65,284.92,132.92,21.6,20.9,10.06,19.71,1.9,144.69,0.58,53.81,11.71,55.81,44.45,622.6,1732.87,13.22,546.57,82.33,0.01,3.69,181.99,2.74,35.63,221.65,270.54,791.88,43.02,70.51,2.24,0.04,128.79,14.47,25.85,9.01,42.9,59.37,0.26,37.59,82.21,32.55,0.52,15.14,264.75,0.37,123.42,393.38,0.4,504.88,0.21,21.01,272.63,0.47,500.07,2.02,100.22,477.97,22.68,10.25,225.97,218.44,34.7,400.35,2345.47,9.84,0.01,14.1,15.57,875.46,0.07,10.33,1.65,58758.39,281.26,8.8,253.14,267.11,0.27,44.0,465.97,327.49,33.2,11.4,11.02,369.35,3988.89,170.84,93.59,538.61,132.52,0.01,4.44,104.57,49.95,0.09,541.84,23.42,175.52,0.68,1.28,31.62,4.69,15.76,35.46,0.36,59.03,201.05,95.55,271.52,87.27,19.82,3.92,1.35,1.84,49.98,274.05,0.04,664.62,504.53,879.12,15.72,1767.77,196.49,0.0,110.89,883.62,1.71,0.66,499.87,1006.66,228.85,559.77
