Date,AFG,AGO,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AKD,OWID_CYN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2012,0.0,12986.854,0.0,64.397995,0.0,0.0,72082.38,150.261,0.0,0.0,0.0,49521.76,0.0,472.25003,0.0,0.0,601.044,0.0,214.659,21.466,386.387,0.0,472.25003,21.466,837.17004,42.932,0.0,6954.9414,70000.195,0.0,0.0,0.0,5130.3433,2897.894,19211.953,21.466,1953.3961,94578.62,1695.8041,2275.384,44133.83,9144.461,3155.489,0.0,0.0,85.864,1996.328,0.0,0.0,0.0,21.466,0.0,0.0,0.0,21.466,6890.5444,2060.723,558.114,257.59,0.0,343.455,0.0,10604.14,0.0,0.0,85.864,0.0,0.0,214.659,21.466,21.466,0.0,6697.3506,2447.11,0.0,1051.827,4014.12,0.0,1180.624,0.0,0.0,193.194,42.932,0.0,42.932,0.0,643.975,171.727,0.0,321.988,13523.502,0.0,15691.555,0.0,8221.427,10969.06,0.0,193.193,2683.2341,0.0,0.0,0.0,0.0,35096.695,6353.8984,1781.667,1116.2261,0.0,0.0,1137.6909,42.932,0.0,107.33,214.659,0.0,0.0,364.91998,0.0,0.0,0.0,0.0,0.0,107.33,343.454,3327.212,6869.08,0.0,43446.914,0.0,2253.917,21.466,3026.6892,0.0,23784.18,450.78302,0.0,0.0,0.0,17838.139,193.194,0.0,1846.065,0.0,2554.438,14918.777,2447.1108,0.0,0.0,171.727,0.0,21.466,42.932,0.0,0.0,0.0,1309332.2,2296.85,300.52402,3305.747,622.50903,0.0,2168.0571,837.17004,150.261,171.727,214.659,7899.442,0.0,0.0,42.932,0.0,2897.892,141782.05,429.31702,193.19301,43210.793,7598.918,0.0,0.0,0.0,0.0,4185.846,0.0,0.0,85.864,0.0,343.454,26682.074,0.0,64.397995,171.727,0.0,42.932,85.864,0.0,837.169,0.0,259264.75,300.523,3627.738,42.932,0.0,2404.176,0.0,0.0,0.0,815.703,1803.136,0.0,0.0,10088.962,1180.626,17838.139,0.0,407.85098,22904.084,4207.31,0.0,4765.425,0.0,0.0,18761.17,0.0,0.0,0.0,107.329,18203.057,35289.89,515.182
2013,364.919,20027.658,0.0,0.0,0.0,1008.895,63496.04,0.0,0.0,0.0,0.0,55682.46,0.0,107.33,0.0,0.0,686.909,0.0,64.397995,0.0,171.728,0.0,493.71503,0.0,601.044,1502.61,0.0,4228.778,38702.965,0.0,0.0,0.0,15369.561,3477.47,137145.44,0.0,4250.243,53106.562,1846.067,4207.311,59932.707,16743.377,2726.167,21.466,0.0,64.397995,1008.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.466,3112.551,3176.95,1738.735,150.261,0.0,622.511,0.0,19061.691,0.0,0.0,0.0,0.0,0.0,193.19301,0.0,21.466,0.0,14188.938,3434.54,0.0,601.044,1910.466,0.0,536.646,21.466,0.0,279.05698,85.864,0.0,236.12599,128.795,1008.897,0.0,0.0,0.0,9938.703,0.0,14747.058,0.0,29172.113,29021.854,0.0,0.0,450.78497,0.0,0.0,0.0,2554.438,18696.773,901.566,6010.4434,2940.8262,0.0,64.397995,21.466,622.51,0.0,107.328995,0.0,0.0,0.0,171.727,0.0,0.0,0.0,21.466,0.0,0.0,686.908,12578.999,7319.8647,42.932,4572.23,0.0,4078.518,0.0,21.466,0.0,21809.322,3928.254,0.0,0.0,0.0,12257.011,536.64703,0.0,751.30804,0.0,9616.71,17322.959,2232.4521,0.0,0.0,42.932,0.0,64.397995,0.0,0.0,0.0,0.0,1160595.2,1180.623,171.728,11505.704,751.30804,0.0,2833.4968,1073.293,236.125,665.44196,214.658,8543.421,0.0,0.0,1631.4059,0.0,407.852,67510.16,1717.269,1717.2711,98120.48,3091.086,0.0,0.0,0.0,0.0,3219.881,214.66,0.0,85.863,0.0,0.0,30696.191,0.0,279.057,0.0,0.0,0.0,0.0,0.0,10969.062,0.0,2404.179,515.181,3799.4631,0.0,0.0,987.431,0.0,0.0,42.932,214.66,3584.803,0.0,0.0,7191.07,4142.917,10990.527,0.0,794.238,20821.895,965.964,0.0,12686.333,0.0,0.0,17022.436,0.0,0.0,0.0,0.0,19555.408,56820.152,343.455
2014,64.398,11162.256,0.0,0.0,0.0,0.0,63174.05,0.0,0.0,0.0,0.0,56927.484,0.0,150.261,0.0,0.0,214.66,0.0,279.05798,0.0,279.056,0.0,472.24902,0.0,128.79599,64.397995,0.0,2683.234,24986.271,0.0,42.932,0.0,1330.885,3026.689,87344.62,0.0,4636.627,61778.777,965.96606,1974.863,44327.02,5194.7393,4443.441,21.466,0.0,21.466,1674.3401,0.0,0.0,0.0,21.466,0.0,0.0,0.0,107.328995,10217.753,858.635,1245.021,794.237,0.0,321.98798,0.0,12578.998,0.0,193.194,0.0,0.0,0.0,21.466,0.0,0.0,0.0,7062.272,3777.9932,0.0,386.38602,1502.6119,0.0,0.0,0.0,0.0,214.659,85.864,0.0,214.659,21.466,815.70294,0.0,0.0,1008.897,37479.41,0.0,14210.406,0.0,36470.516,21122.418,0.0,0.0,300.524,0.0,0.0,0.0,64.397995,13308.837,1974.8619,2962.29,2210.9858,0.0,42.932,85.864,128.79599,0.0,150.262,0.0,0.0,0.0,107.33,150.261,0.0,0.0,21.466,0.0,665.442,257.592,7555.986,2253.9211,0.0,1717.27,0.0,2618.836,0.0,923.033,0.0,19448.076,64.398,0.0,0.0,0.0,12257.01,1395.285,0.0,880.102,0.0,6482.691,16507.254,1867.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200521.8,2275.383,193.194,4336.105,1094.761,0.0,3198.417,0.0,0.0,257.59,0.0,8006.771,0.0,0.0,150.261,0.0,579.579,100567.6,343.454,1953.3939,110549.21,3756.5298,0.0,0.0,0.0,0.0,8543.415,42.932,0.0,279.057,0.0,0.0,20285.242,0.0,107.329,85.864,0.0,85.863,64.398,0.0,515.182,0.0,159341.14,472.25,1931.9349,21.466,0.0,6031.909,0.0,0.0,107.33,536.647,2232.455,0.0,0.0,4507.835,6117.776,26725.008,0.0,85.864,28742.8,1202.09,0.0,12793.658,21.466,0.0,20929.223,0.0,0.0,0.0,171.72699,21573.197,15090.507,107.33
2015,171.727,21294.145,0.0,0.0,0.0,0.0,60748.414,0.0,0.0,0.0,0.0,68905.44,0.0,386.386,64.397995,0.0,708.373,0.0,214.659,386.385,171.72801,0.0,665.442,0.0,257.591,665.443,0.0,3863.857,47718.625,0.0,21.466,0.0,53450.008,3992.652,32413.46,0.0,4057.051,57764.652,2275.383,3584.8,52376.723,22732.354,3262.815,0.0,0.0,107.33,2125.122,0.0,0.0,364.92,21.466,0.0,0.0,0.0,64.397995,2640.303,4980.082,407.852,364.91998,0.0,193.194,0.0,25995.168,107.328995,150.261,107.329994,0.0,0.0,21.466,0.0,150.261,0.0,13587.896,2769.097,0.0,493.716,2382.7122,0.0,686.908,21.466,0.0,107.33,321.989,0.0,1223.556,0.0,815.70404,128.795,0.0,64.397995,71610.15,0.0,16636.05,64.397995,36513.445,30374.207,0.0,0.0,128.79599,21.466,0.0,236.124,128.795,56262.043,2339.78,257.592,12729.26,0.0,300.522,0.0,279.057,0.0,515.181,21.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.79501,7534.521,5967.512,0.0,10410.945,0.0,2210.988,0.0,965.965,0.0,22324.504,622.51,0.0,0.0,0.0,686.908,794.24,0.0,923.033,0.0,1416.747,22732.354,2404.18,0.0,0.0,21.466,0.0,0.0,0.0,0.0,0.0,0.0,1234738.4,729.84106,300.523,3498.938,622.513,0.0,29257.982,128.795,21.466,300.523,0.0,3112.554,0.0,0.0,2039.258,0.0,944.499,64118.547,4078.513,300.52402,11011.988,4164.38,0.0,0.0,0.0,0.0,27690.969,21.466,0.0,0.0,0.0,0.0,20585.768,0.0,493.715,21.466,0.0,0.0,343.454,0.0,13544.963,0.0,58902.344,1717.269,1717.275,0.0,0.0,2189.52,0.0,0.0,193.192,472.24902,5259.143,0.0,0.0,8650.745,4057.0562,11398.379,0.0,343.455,21015.09,1180.623,0.0,9981.633,0.0,21.466,23505.133,0.0,0.0,0.0,128.795,24642.824,61499.715,407.852
2016,407.851,22925.547,0.0,472.249,0.0,21.466,82922.65,21.466,0.0,0.0,0.0,46602.4,0.0,257.591,85.864,0.0,1223.5541,0.0,622.51,64.397995,171.727,0.0,1116.226,0.0,21.466,429.31802,0.0,6697.351,35504.55,0.0,42.932,64.398,12042.352,4507.834,9294.722,0.0,1180.625,15498.355,4293.174,3820.926,63667.77,11548.639,8715.147,0.0,0.0,42.932,2468.575,0.0,0.0,21.466,0.0,772.771,0.0,0.0,0.0,4529.2993,2919.359,10775.866,7319.861,0.0,643.977,0.0,15605.688,0.0,21.466,794.237,0.0,0.0,107.33,64.398,21.466,0.0,16099.402,6074.8438,0.0,321.988,2318.315,0.0,880.10095,42.932,0.0,429.318,150.26201,0.0,579.58,150.261,1309.4181,21.466,0.0,0.0,5023.017,0.0,16872.178,0.0,21294.14,28893.06,0.0,0.0,858.63696,0.0,0.0,622.51,171.727,30159.545,3026.689,300.523,15348.096,0.0,128.795,1180.623,579.58,0.0,107.328995,1159.157,0.0,0.0,21.466,0.0,0.0,0.0,0.0,0.0,107.329,343.454,13673.756,6010.448,0.0,5774.3193,0.0,2812.033,0.0,558.113,0.0,14210.411,236.124,0.0,0.0,0.0,8758.074,1073.294,0.0,236.125,107.329,4980.081,17280.027,4722.493,0.0,0.0,450.782,0.0,0.0,364.919,0.0,0.0,0.0,1084412.9,1266.487,450.783,7255.468,1180.623,0.0,1996.328,0.0,0.0,493.715,107.33,7019.3438,0.0,0.0,64.397995,0.0,193.194,76418.5,3477.472,1180.625,33143.3,3134.017,0.0,0.0,0.0,0.0,4185.8438,0.0,0.0,171.72801,0.0,64.397995,34259.527,0.0,1180.624,107.329,0.0,0.0,64.397995,0.0,1330.885,0.0,89577.07,1030.362,1953.404,21.466,0.0,1502.613,0.0,0.0,85.864,257.591,4443.439,0.0,107.329,9251.794,4615.167,4572.234,0.0,321.989,24428.164,708.374,0.0,11376.913,0.0,0.0,23183.14,0.0,0.0,0.0,1481.1449,8843.939,101662.35,64.397995
2017,128.795,17902.537,0.0,64.397995,0.0,0.0,87988.59,150.261,0.0,0.0,0.0,64011.22,85.863,429.317,128.79599,0.0,1416.7471,0.0,536.64703,171.727,279.057,0.0,579.579,0.0,0.0,858.63605,0.0,10754.398,47675.7,0.0,0.0,0.0,39239.605,5216.205,53836.4,64.397995,3391.608,54695.035,1030.363,3005.224,45142.72,8715.14,1846.0669,0.0,0.0,42.932,3735.0642,0.0,0.0,21.466,0.0,128.795,0.0,0.0,0.0,5731.39,2168.052,7319.8623,493.715,0.0,214.659,0.0,4701.0273,0.0,536.647,279.057,0.0,0.0,64.397995,21.466,21.466,0.0,10926.126,4314.643,0.0,686.90796,1502.613,0.0,1588.475,0.0,128.795,193.194,21.466,0.0,193.194,0.0,837.171,321.987,0.0,171.72702,4743.958,0.0,14661.19,0.0,22732.357,17344.42,0.0,0.0,4164.3804,0.0,0.0,643.975,193.193,14081.61,1051.828,214.65901,2189.521,0.0,343.45398,171.727,321.98898,0.0,665.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.795,300.523,9080.063,12986.856,85.863,7405.725,0.0,2060.7249,150.262,1588.475,0.0,16743.38,64.397995,0.0,0.0,0.0,11977.954,21.466,0.0,1438.213,0.0,2833.4949,25694.648,1416.7489,0.0,21.466,42.932,0.0,85.864,42.932,0.0,0.0,0.0,1039398.9,1717.27,42.932,4464.903,1159.1589,0.0,2983.758,0.0,85.863,622.51105,2039.258,6439.767,0.0,0.0,85.863,0.0,2339.781,51475.156,42.932,1953.394,118405.73,6203.635,0.0,0.0,0.0,0.0,5065.945,21.466,0.0,0.0,0.0,42.932,46409.207,0.0,193.193,515.181,0.0,0.0,21.466,0.0,6590.023,0.0,815.705,558.11304,2511.513,0.0,0.0,1910.4631,0.0,0.0,0.0,257.59003,3176.952,0.0,0.0,579.578,5473.8013,15197.836,0.0,579.579,26531.814,708.374,0.0,4872.756,0.0,0.0,8521.953,42.932,0.0,0.0,729.84,11698.897,22496.229,407.85202
2018,128.795,11591.57,21.466,64.397995,0.0,321.988,44112.355,0.0,0.0,0.0,0.0,42438.023,0.0,64.397995,0.0,0.0,515.181,0.0,236.12599,1116.225,279.05798,0.0,171.728,0.0,343.453,214.66,0.0,4400.505,22861.158,0.0,0.0,0.0,26166.895,3584.7998,18696.773,0.0,1266.4869,21036.55,1373.818,1438.213,42523.887,12621.933,5108.878,0.0,0.0,85.864,2597.372,0.0,0.0,0.0,21.466,0.0,0.0,21.466,21.466,42.932,2683.235,1266.486,214.659,0.0,107.33,21.466,23977.375,3692.128,107.329,0.0,0.0,0.0,42.932,321.989,536.64703,0.0,8521.949,1567.0099,0.0,794.238,1609.941,21.466,472.249,0.0,0.0,21.466,107.33,0.0,450.78397,64.398,1287.953,0.0,0.0,0.0,19963.262,0.0,16485.793,321.988,46516.54,29365.309,0.0,0.0,64.397995,0.0,0.0,0.0,193.194,21315.607,8629.28,2361.2468,3091.088,0.0,0.0,1674.338,386.387,0.0,42.932,0.0,0.0,0.0,42.932,0.0,0.0,0.0,0.0,0.0,107.329,42.932,5409.399,9659.644,85.864,15283.697,0.0,5151.812,21.466,150.261,0.0,22796.75,21.466,0.0,0.0,0.0,11140.786,601.04504,0.0,1502.612,0.0,22045.445,14210.408,3176.948,0.0,42.932,21.466,0.0,171.727,0.0,0.0,0.0,0.0,1187513.4,2833.4958,150.261,8285.826,493.71698,0.0,2082.189,171.727,64.398,214.659,515.18097,4142.915,0.0,0.0,150.261,0.0,901.567,99580.164,21.466,815.704,126262.234,2210.987,0.0,0.0,0.0,0.0,6117.773,0.0,0.0,42.932,0.0,321.989,31705.084,0.0,171.728,0.0,0.0,257.59,0.0,0.0,3091.085,0.0,151935.4,429.318,1867.5331,21.466,0.0,858.636,0.0,0.0,42.932,128.795,1438.216,0.0,0.0,5924.58,2597.373,46216.016,0.0,515.181,27648.037,5323.535,0.0,12493.135,0.0,0.0,12514.602,0.0,0.0,0.0,0.0,20864.824,29773.16,837.17
2019,0.0,29064.785,0.0,0.0,0.0,386.385,33787.28,0.0,0.0,0.0,0.0,79509.57,0.0,257.591,42.932,0.0,236.125,0.0,321.98898,0.0,343.45502,0.0,257.591,0.0,0.0,665.443,0.0,15219.302,90865.016,0.0,42.932,0.0,64633.73,8028.235,8049.7026,0.0,5946.046,13373.238,665.442,6847.6123,51239.03,13845.488,2404.1802,0.0,0.0,0.0,729.83997,0.0,0.0,21.466,0.0,0.0,0.0,0.0,21.466,3434.539,13523.496,3606.2659,257.591,0.0,64.398,0.0,4550.764,0.0,0.0,0.0,0.0,0.0,85.864,85.863,64.398,0.0,5516.728,4593.6973,0.0,300.522,3284.2788,0.0,85.864,0.0,0.0,407.852,64.398,0.0,772.773,0.0,1309.4191,0.0,0.0,0.0,37715.53,0.0,18374.79,0.0,40205.574,116581.125,0.0,0.0,300.523,85.863,0.0,107.329,515.181,142125.52,1116.2261,837.168,11119.321,0.0,236.124,1116.225,1180.626,42.932,429.31903,1202.0901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.466,85.864,7276.928,9058.598,214.658,51732.742,0.0,2876.429,0.0,1631.406,0.0,19641.27,257.59,0.0,0.0,0.0,3627.733,1416.7479,0.0,128.796,42.932,38745.895,18589.441,3176.949,0.0,0.0,193.193,0.0,150.26201,837.169,0.0,0.0,0.0,1704261.2,3906.79,450.784,3906.7888,1030.363,0.0,3091.0862,0.0,0.0,665.442,0.0,8157.0347,0.0,0.0,21.466,0.0,3820.928,95351.39,3777.9932,2683.234,183876.62,8393.153,0.0,0.0,0.0,0.0,4421.968,64.398,0.0,21.466,0.0,171.727,45507.64,21.466,1051.828,150.261,0.0,0.0,42.932,0.0,66973.51,0.0,75409.59,364.91998,3434.549,0.0,0.0,6654.422,0.0,0.0,0.0,0.0,3219.883,0.0,21.466,8457.556,2919.362,10067.497,0.0,364.921,20950.688,5795.786,0.0,20414.043,0.0,0.0,18245.992,0.0,0.0,0.0,150.26201,10368.015,77577.65,472.24902
2020,4121.4473,12686.333,0.0,472.249,0.0,0.0,370457.94,236.125,0.0,0.0,0.0,43403.98,0.0,257.592,0.0,0.0,1931.928,0.0,536.647,107.33,21.466,0.0,1202.088,0.0,150.261,493.716,0.0,54909.69,372561.6,0.0,0.0,0.0,1330.884,3949.72,3477.47,0.0,2060.724,24063.236,1309.418,5624.058,45378.85,11398.377,2833.499,0.0,0.0,64.397995,1888.999,0.0,0.0,42.932,0.0,558.113,0.0,0.0,0.0,8114.0977,1030.362,3456.006,13716.691,0.0,407.851,0.0,10647.074,0.0,0.0,171.727,0.0,0.0,128.795,0.0,364.92,0.0,14704.121,2039.259,0.0,643.977,3520.403,0.0,64.397995,0.0,0.0,171.728,0.0,0.0,150.26201,0.0,2082.191,0.0,42.932,0.0,10475.345,0.0,16571.654,0.0,68497.586,41429.13,0.0,107.329,643.978,0.0,0.0,0.0,321.988,136930.77,2532.974,2790.563,10668.54,0.0,128.795,2017.792,472.251,0.0,42.932,42.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.932,214.659,18267.455,7663.319,0.0,144765.81,0.0,2790.566,42.932,64.397995,0.0,28935.994,85.864,0.0,0.0,0.0,9251.791,321.989,0.0,3391.608,0.0,12986.848,29880.488,2296.8499,0.0,0.0,21.466,0.0,364.92,2017.792,0.0,0.0,0.0,2831906.2,1202.09,85.864,2833.4978,1051.83,0.0,1116.2261,0.0,0.0,751.305,21.466,33551.156,0.0,0.0,193.193,0.0,1030.362,150003.48,128.796,193.193,353585.75,6010.444,0.0,0.0,0.0,0.0,472.249,0.0,0.0,128.79501,0.0,0.0,20049.121,0.0,279.057,0.0,0.0,0.0,21.466,0.0,11355.444,0.0,498051.06,665.442,2146.59,9831.368,0.0,5087.413,0.0,0.0,128.795,1567.0079,5624.0605,0.0,42.932,8994.201,1030.364,21294.143,0.0,386.387,24857.479,1051.829,0.0,14897.314,0.0,0.0,15004.6455,0.0,0.0,0.0,42.932,18224.527,31662.152,1180.6229
2021,858.63403,14274.804,0.0,42.932,0.0,0.0,110957.07,64.397995,0.0,0.0,0.0,50208.668,0.0,128.79599,0.0,42.932,279.057,0.0,214.66,107.329994,64.397995,0.0,171.728,42.932,21.466,407.852,0.0,55038.48,234493.14,0.0,0.0,0.0,19040.227,3541.873,45185.652,0.0,2296.85,23934.445,493.717,4894.218,56519.633,23054.342,1545.5449,0.0,0.0,0.0,2447.1108,0.0,0.0,0.0,1416.747,107.33,0.0,0.0,0.0,6246.57,429.31903,16077.935,321.98798,0.0,107.329,0.0,17966.932,64.397995,21.466,0.0,0.0,0.0,85.864,0.0,0.0,0.0,5130.3433,2210.9868,0.0,386.386,3842.3901,0.0,3456.005,0.0,0.0,21.466,85.863,0.0,85.863,42.932,601.045,0.0,0.0,0.0,1309.418,0.0,16571.652,0.0,8393.158,24707.215,0.0,42.932,601.045,0.0,0.0,0.0,107.33,136823.45,2554.439,1116.227,4443.435,0.0,0.0,64.397995,300.523,0.0,0.0,0.0,0.0,0.0,21.466,0.0,0.0,0.0,0.0,0.0,0.0,42.932,7813.574,5559.666,0.0,128881.07,0.0,2747.6357,0.0,171.727,0.0,23032.883,107.33,0.0,0.0,0.0,8521.948,901.567,0.0,2404.178,64.398,116924.58,20134.986,1202.09,0.0,0.0,236.126,0.0,85.864,300.522,0.0,0.0,0.0,2266624.0,1910.463,21.466,1781.667,2232.4512,0.0,4142.914,0.0,0.0,407.852,21.466,15884.748,0.0,0.0,85.863,0.0,515.181,113661.78,665.441,901.566,302539.94,3305.746,0.0,0.0,0.0,0.0,2253.916,0.0,0.0,107.328995,0.0,85.864006,7899.44,0.0,0.0,0.0,0.0,0.0,42.932,0.0,815.703,0.0,446060.75,193.193,2082.1929,64.398,0.0,1481.145,0.0,0.0,0.0,536.646,10088.963,0.0,128.795,10260.689,2146.591,7534.5215,0.0,686.909,32349.072,8543.417,0.0,5387.932,0.0,0.0,9552.315,0.0,0.0,0.0,64.397995,19727.133,24814.543,364.92
2022,0.0,18374.785,0.0,0.0,0.0,450.78302,289875.06,0.0,0.0,0.0,0.0,37994.586,0.0,257.59,0.0,0.0,686.907,0.0,579.57904,0.0,171.727,0.0,214.659,0.0,21.466,257.591,0.0,24921.877,49135.375,0.0,0.0,0.0,10067.493,5452.332,22023.98,21.466,2769.0981,25136.537,601.045,3670.666,65127.44,20821.89,2361.247,0.0,0.0,42.932,1073.295,0.0,0.0,0.0,0.0,214.659,0.0,0.0,42.932,3520.404,1931.928,41579.383,1524.077,0.0,729.841,0.0,15648.616,0.0,0.0,558.11304,0.0,0.0,42.932,21.466,472.249,0.0,9316.1875,1051.827,0.0,601.045,450.785,0.0,837.16895,0.0,0.0,214.66,236.124,0.0,128.795,0.0,794.237,107.329,0.0,0.0,965.967,0.0,17924.002,0.0,32413.463,37930.188,21.466,21.466,257.591,0.0,0.0,0.0,837.1699,83008.51,901.568,236.125,3627.7341,0.0,236.12502,0.0,214.66,0.0,107.33,0.0,0.0,0.0,42.932,0.0,0.0,0.0,0.0,0.0,107.329,236.126,11677.431,7062.274,0.0,105161.29,0.0,1996.331,0.0,4314.6387,0.0,22517.695,450.783,0.0,0.0,0.0,1438.213,257.59003,0.0,12450.204,0.0,68755.17,33143.305,579.58,0.0,0.0,300.522,0.0,0.0,21.466,0.0,214.658,0.0,1929760.1,3777.995,214.65901,2704.702,236.125,0.0,2275.384,107.329,0.0,64.398,0.0,21229.744,0.0,0.0,150.261,0.0,2726.166,78715.336,965.964,1888.996,113039.26,4250.245,0.0,0.0,0.0,0.0,7491.5884,0.0,0.0,0.0,0.0,21.466,19533.938,0.0,128.79599,171.727,0.0,0.0,0.0,0.0,429.31802,0.0,358050.66,751.306,343.456,21.466,0.0,1846.066,0.0,0.0,21.466,472.249,3777.995,0.0,0.0,11419.844,1738.739,29708.764,0.0,429.318,25844.91,5967.511,0.0,17580.549,0.0,0.0,2146.59,0.0,0.0,0.0,21.466,32155.871,64826.918,944.497
