Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
1985,3242000.0,308000.0,994900.0,1300.0,28074800.0,,38.0,24942194.0,5551181.0,,256000.0,,535415.0,1583270.0,24134964.0,5382902.0,820.0,,,25209.0,972965.0,36011140.0,2000.0,1082.0,167300.0,20670.0,110772.0,48239300.0,1054400.0,2359916.0,336761060.0,1082424.0,815330.0,1141300.0,16048.0,3144300.0,16550.0,1323.0,380804.0,620420.0,112200.0,,37555296.0,7.0,200.0,7956243.0,607731.0,2918778.0,832235.0,8561300.0,,20972014.0,,,3642000.0,29296.0,55684180.0,,13500.0,22486000.0,,921000.0,908035.0,,116090.0,158000.0,4491643.0,390.0,1282503.0,7810.0,257267.0,15.0,502454.0,,444655.0,14808816.0,43362450.0,165682190.0,2095800.0,10727817.0,2932251.0,,240850.0,18028600.0,8153.0,82711.0,15856023.0,,2915624.0,,1854000.0,8807552.0,3109.0,1428510.0,34450.0,289000.0,234575.0,,2702001.0,167107.0,,,,5312160.0,,2319560.0,5.0,27403856.0,,1724909.0,9130.0,15066662.0,,884000.0,746000.0,107850.0,5025.0,1422875.0,1770367.0,62900.0,2495.0,1848576.0,11889000.0,505722.0,1132319.0,1302100.0,4373360.0,1183506.0,1101.0,11775278.0,4239874.0,40683.0,,169700000.0,1821240800.0,15850119.0,17699400.0,301225.0,1829499.0,12727856.0,2278.0,23741480.0,5286.0,5841000.0,1379569.0,570883.0,,1539.0,12390.0,19502800.0,,336601.0,2187821.0,,1248822.0,5954.0,488150.0,696878.0,513500.0,,,728.0,299434.0,,,5629000.0,178426.0,2542958.0,704919.0,370644.0,25614834.0,,,93000.0,6960.0,2098000.0,26493152.0,3116320.0,3622492.0,1170974.0,,1027846.0,347118200.0,,660.0,1821903.0,16461900.0,660.0,446285.0,11062037.0,1192709.0,3420543.0
1986,3084000.0,341400.0,1046000.0,1175.0,26130800.0,,40.0,24001774.0,5108350.0,,266000.0,,496618.0,1889857.0,24266332.0,8492188.0,820.0,,,22887.0,839006.0,37298400.0,2100.0,1540.0,164350.0,23500.0,177889.0,56964700.0,959900.0,2674806.0,349163840.0,1043119.0,1094453.0,1192860.0,22121.0,3067149.0,16990.0,12138.0,342176.0,666617.0,67800.0,,37257104.0,10.0,180.0,7969109.0,549343.0,2403612.0,1127492.0,8754000.0,,16519723.0,,,3520000.0,26249.0,50373696.0,,21060.0,24509000.0,,866700.0,945395.0,,102060.0,162273.0,5285924.0,245.0,1398526.0,8750.0,276948.0,11.0,550439.0,,475915.0,14301241.0,45647144.0,164955220.0,1954800.0,11898530.0,2280630.0,,285850.0,18697900.0,7030.0,41046.0,15805100.0,,3385292.0,,2144000.0,8637576.0,3148.0,1490981.0,46530.0,288000.0,284850.0,,2638561.0,132455.0,,,,7824550.0,,2385058.0,5.0,22708052.0,,1727744.0,8930.0,14861999.0,,869400.0,829000.0,126850.0,8145.0,1363545.0,1744215.0,81129.0,1947.0,1834229.0,14661322.0,477546.0,1263482.0,1109110.0,3999390.0,1187936.0,3689.0,10805272.0,4819987.0,37565.0,,187001010.0,1834022400.0,18415802.0,20866100.0,293033.0,1890684.0,13337939.0,2199.0,25035598.0,5719.0,6232000.0,1656348.0,572018.0,,1977.0,13475.0,19725200.0,,297331.0,2460924.0,,887042.0,6500.0,577406.0,631450.0,586100.0,,,900.0,300158.0,,,5810730.0,108162.0,3166999.0,634644.0,366002.0,23401196.0,,,94213.0,7421.0,782000.0,29358150.0,2920780.0,3778232.0,1057985.0,,897631.0,315331200.0,,750.0,2250485.0,16572700.0,670.0,700358.0,11691051.0,1318756.0,3098137.0
1987,3394000.0,364400.0,1025800.0,874.0,22947900.0,,48.0,19899620.0,4964599.0,,279300.0,,400650.0,1637101.0,24304320.0,7275590.0,750.0,,,27818.0,865495.0,44148400.0,2100.0,1080.0,139700.0,24275.0,126314.0,51635200.0,939000.0,2819062.0,356365900.0,1079837.0,714801.0,1256060.0,19942.0,3598000.0,16450.0,21182.0,299427.0,562139.0,126000.0,,35061110.0,9.0,180.0,7183951.0,599490.0,2066344.0,1296961.0,9445000.0,,20697404.0,,,2182500.0,24333.0,52939096.0,,23858.0,21698000.0,,1057400.0,960925.0,,92430.0,153000.0,5482023.0,250.0,1378226.0,13030.0,246344.0,5.0,613157.0,,461806.0,14168185.0,45233870.0,156114500.0,2107800.0,12193218.0,1728000.0,,411650.0,18399800.0,6226.0,115268.0,14526600.0,,2896914.0,,1853000.0,8467053.0,3415.0,1242881.0,70482.0,297700.0,275970.0,,2177294.0,146191.0,,,,4336810.0,,2337849.0,5.0,23696540.0,,1639653.0,8735.0,14220309.0,,689210.0,569000.0,151790.0,3905.0,1255066.0,1656699.0,69239.0,692.0,1439055.0,15917000.0,455113.0,1105446.0,1285019.0,4759120.0,1000380.0,3969.0,11776762.0,5707736.0,28135.0,,185021010.0,1771529000.0,15076639.0,18428100.0,304106.0,2353946.0,12818171.0,2450.0,26059920.0,2667.0,6240000.0,1719077.0,679330.0,,3020.0,10575.0,16889500.0,,292285.0,2929420.0,,1053882.0,0.0,517225.0,646518.0,543170.0,,,1200.0,271825.0,,,5170430.0,104200.0,2300477.0,548556.0,368225.0,21413972.0,,,99054.0,9609.0,1919500.0,29282150.0,2874796.0,4034615.0,1220000.0,,1020756.0,280494050.0,,1000.0,2418097.0,15663600.0,660.0,715748.0,12096954.0,1158112.0,1507446.0
1988,2997000.0,334400.0,997630.0,544.0,22336300.0,,57.0,21891006.0,5359343.0,,291700.0,,556977.0,2100562.0,24449928.0,7816939.0,700.0,,,28672.0,834282.0,42905036.0,2200.0,1930.0,94871.0,108280.0,143158.0,35494200.0,1243700.0,2799539.0,348996930.0,1150577.0,899635.0,1332440.0,20805.0,3553800.0,16500.0,16507.0,314997.0,584957.0,158110.0,,36931896.0,10.0,160.0,8067500.0,517751.0,1038303.0,1443901.0,9764000.0,,23833792.0,,,2825700.0,33601.0,56071404.0,,25421.0,21063000.0,,1146000.0,1003971.0,,100170.0,150065.0,5624260.0,252.0,1385280.0,14295.0,229661.0,3.0,526611.0,,469183.0,14966140.0,48328092.0,183867000.0,2077800.0,12116749.0,2590600.0,,309050.0,17400000.0,3793.0,127093.0,13866800.0,,3300425.0,,2541000.0,9163507.0,3687.0,1054211.0,73032.0,297700.0,283231.0,,2523913.0,233910.0,,,,7958960.0,,2307600.0,6.0,21113156.0,,2196345.0,8738.0,13647252.0,,814273.0,562000.0,174256.0,3807.0,1491655.0,1728239.0,83383.0,999.0,2389287.0,16560000.0,505590.0,1221241.0,1065792.0,5306800.0,769347.0,4350.0,11906720.0,6136960.0,38150.0,,172201020.0,1727627500.0,14995725.0,19240300.0,297910.0,2368250.0,13399121.0,2900.0,24504330.0,1910.0,6252000.0,1465352.0,895295.0,,3224.0,13094.0,19286400.0,,291592.0,3692086.0,,866900.0,0.0,547000.0,806559.0,601370.0,,,1500.0,265486.0,,,4743200.0,140385.0,5001600.0,808086.0,503770.0,26168704.0,,,97022.0,10479.0,450000.0,30893702.0,2827357.0,3664265.0,1398000.0,,1302739.0,206528100.0,,1514.0,2484793.0,17814850.0,650.0,842688.0,12140142.0,2055470.0,3082449.0
1989,2834000.0,272400.0,1033350.0,1201.0,18133270.0,,60.0,22375364.0,5009116.0,,295900.0,,565013.0,1951671.0,27886212.0,9527371.0,700.0,,,28572.0,845276.0,43934410.0,2200.0,1560.0,94800.0,77275.0,123580.0,48089308.0,1410700.0,3147704.0,364819680.0,1194341.0,857532.0,1414920.0,21691.0,4007400.0,18550.0,9714.0,245664.0,617481.0,148080.0,,36881160.0,4.0,160.0,8795389.0,577387.0,2006130.0,1439532.0,11130486.0,,19697664.0,,,3808500.0,32622.0,57603036.0,,20695.0,22728932.0,,1183700.0,1027770.0,,96781.0,147931.0,5826480.0,256.0,1421351.0,16422.0,240183.0,3.0,618597.0,,453100.0,15416584.0,50918096.0,199413220.0,1918800.0,10786652.0,1496700.0,,318800.0,17132670.0,3431.0,79576.0,14317700.0,,3160756.0,,2726000.0,8950058.0,2472.0,1447954.0,79361.0,294090.0,321878.0,,2101237.0,199365.0,,,,7428590.0,,2544675.0,11.0,21425180.0,,2156710.0,8515.0,14259141.0,,839200.0,607000.0,183734.0,2415.0,1587917.0,1777444.0,96757.0,792.0,1839930.0,18007000.0,483941.0,1367961.0,1179600.0,5672510.0,671430.0,4700.0,12118340.0,5733573.0,37574.0,,188002020.0,1871355600.0,16109089.0,21017550.0,327850.0,2439960.0,13981140.0,3500.0,26957820.0,780.0,6466000.0,1833280.0,843403.0,,3297.0,13075.0,18379030.0,,261500.0,3931967.0,,1066787.0,0.0,574100.0,801743.0,653760.0,,,2000.0,261081.0,,,5492500.0,99607.0,1404498.0,616841.0,565807.0,25241350.0,,,99344.0,15008.0,655600.0,23498600.0,2816397.0,4785811.0,1635726.0,,1492895.0,284238050.0,,2012.0,1932502.0,19834204.0,660.0,864060.0,15341300.0,1966639.0,2555619.0
1990,2705000.0,248500.0,897000.0,6428.28,19142700.0,,50.0,23045332.0,5289752.0,,293300.0,,545898.0,1517900.0,27746672.0,8125944.0,750.0,,,29835.0,792648.0,32490390.0,2300.0,930.0,121320.0,54430.0,89142.0,56806236.0,1268000.0,2980600.0,403001400.0,1241131.0,816296.0,1490658.0,6014.0,4314100.0,18655.0,11418.0,286772.0,539689.0,108500.0,,37579588.0,10.0,150.0,9606978.0,488250.0,1627035.0,1382675.0,13022243.0,,18775896.0,,,4296400.0,28477.0,55110620.0,,23664.0,22569000.0,,843800.0,1061616.0,,90331.0,167269.0,4463739.0,258.0,1435248.0,21649.0,158740.0,2.0,682954.0,,360900.0,12561481.0,51912780.0,193919310.0,1965820.0,13683863.0,3454800.0,,396564.0,17410540.0,2381.0,129010.0,14449107.0,,2788475.0,,2588000.0,8434015.0,1830.0,1558061.0,77358.0,180000.0,272536.0,,2578860.0,242119.0,,,,6275864.0,,2581217.0,7.0,25562272.0,,1771419.0,8901.0,14423776.0,,718338.0,738050.0,103443.0,2284.0,1413293.0,1919984.0,97948.0,1244.0,2135448.0,17678000.0,487787.0,1388200.0,1567856.0,5847090.0,869904.0,5140.0,12625543.0,6137530.0,37121.92,,209108510.0,1952573800.0,14165349.0,20957200.0,344628.0,1778458.0,14987250.0,4120.0,28013512.0,540.0,6280305.0,1427010.0,779265.0,,3135.0,10510.0,17173554.0,,264908.0,4136772.0,,977080.0,2580.92,563100.0,824923.0,344652.06,,,2700.0,196284.0,,,6379500.0,109975.0,3100767.0,601390.0,483958.0,21169496.0,,,132765.0,16913.0,1654847.0,30201368.0,2784129.0,3960300.0,1580000.0,,1122627.0,312410600.0,,2511.0,1874179.0,19896104.0,700.0,766873.0,11558395.0,1209431.0,2561741.0
1991,2721302.2,372060.0,446152.0,6013.62,22838060.0,,55.0,22682618.0,5044859.0,,299800.0,,584864.0,2454900.0,28326730.0,8983806.0,750.0,,,42005.0,902497.0,36682064.0,2100.0,1300.0,100025.47,52300.0,91504.0,53852300.0,1273639.0,2863844.0,396095000.0,1224938.0,994961.9,1458967.2,6225.0,3947900.0,5080.0,8258.0,265288.0,483643.5,65180.0,,39267856.0,9.86,159.4,9231245.0,525975.4,3809857.0,1131385.0,13864365.0,,19472662.0,,,3429000.0,29575.06,60262164.0,41.89,24677.0,22629200.0,,1436200.0,1099509.0,,110988.0,178920.0,6182700.0,295.0,1381809.0,28687.0,254421.0,0.0,691674.7,,400000.0,15832169.0,50944144.0,193101200.0,1968048.4,14450208.0,2672653.0,,277320.0,19219130.0,3466.0,101779.0,13069925.0,,2923992.0,,2460000.0,7720465.0,884.95,1292405.0,83213.0,100000.0,257988.97,,2429895.0,67253.8,,,,8664685.0,,2497184.0,4.0,23672210.0,,2414210.0,6900.0,13661934.0,,595000.0,551080.44,105125.0,2130.0,1679752.0,1926354.0,114785.0,690.0,2197164.5,18615000.0,400558.0,1339247.0,1482090.0,4882080.0,809022.2,32918.16,11939283.0,5810665.0,38223.61,,155959900.0,1893842700.0,19262686.0,21137950.0,324953.0,1729083.0,14332247.0,4720.0,27811536.0,500.0,8823710.0,1789423.0,689192.0,,3749.0,13349.0,19306620.0,,340704.78,4574269.0,,1021134.0,2588.55,559700.0,728608.0,255660.0,,,3600.0,229445.0,,,5160200.0,63079.0,3288640.0,812000.0,464877.0,24462238.0,,,157966.0,19100.0,2575807.8,31129156.0,2801060.0,3857815.0,1576000.0,,1073708.0,280063400.0,,2000.0,2250495.0,20293904.0,650.0,447647.0,11292511.0,1222673.8,2069933.0
1992,2470000.0,401800.0,428918.16,6779.49,25622020.0,299949.0,50.95,19863778.0,4322590.0,1325023.0,306100.0,,609496.0,2478600.0,28516928.0,6593633.0,500.0,1080400.0,7135000.0,38130.0,952128.0,44057990.0,1800.0,1100.0,101312.04,22500.0,93947.0,49642650.0,1182772.0,2900504.0,401702620.0,1245791.0,1019074.5,1502518.8,6442.0,3673663.0,5019.2,10265.0,241909.0,442005.5,181645.0,,34758464.0,9.88,161.78,6954231.0,629154.5,3330382.2,1624244.0,14611271.0,,14495661.0,598084.0,,2602500.0,23482.62,60473756.0,43.57,25369.94,22057172.0,496050.0,1254200.0,1141553.0,,96206.0,168916.0,5035400.0,337.0,1513512.0,24404.0,289200.0,0.0,686528.0,2359523.8,451796.0,10011896.0,56235468.0,201468400.0,2025770.8,16029234.0,2959211.0,,342715.06,19890868.0,4334.0,144313.0,14285807.0,29649100.0,2997899.0,1596100.0,2281000.0,7677307.0,136.6,1561060.0,88401.0,110000.0,218124.02,,2373882.0,93800.14,2206141.8,,1143400.0,2950232.2,1978255.0,2590967.0,8.0,26889368.0,623663.0,1809361.5,7200.0,15324551.0,,493900.0,244554.12,106573.0,2000.0,688786.0,2012732.0,31031.0,808.0,2332800.0,19597000.0,498180.0,1349658.0,1010010.0,5812440.0,736193.0,32795.81,10197895.0,5034885.0,32966.81,7018843.0,,1969182000.0,,22123350.0,325403.0,1521728.0,13750627.0,5420.0,19962168.0,460.0,8681000.0,1387311.0,778097.0,,3872.0,15780.0,12288452.0,103793990.0,239687.4,4702572.0,,973178.0,2596.19,534215.0,991700.0,208862.89,,,4000.0,261239.0,,368753.0,3759700.0,95608.09,4360612.0,976310.0,494785.0,23864310.0,271733.0,731705.0,134932.0,25522.0,2219391.0,29139250.0,2572610.0,3538050.0,1742800.0,35558040.0,1557536.0,353025150.0,2408200.0,1660.54,1978459.0,22338204.0,660.0,810541.0,5056342.0,608801.0,482169.0
1993,2981774.0,322000.0,665720.0,4492.44,25568080.0,306410.0,50.22,24099636.0,4206456.0,1136987.0,299700.0,,625249.0,2527355.0,28177410.0,5697849.0,400.0,962300.0,7329074.0,43640.0,1113756.0,43073468.0,1600.0,1200.0,116779.57,46375.59,93637.0,51483100.0,1252968.0,2643035.0,405173950.0,1267664.0,986587.2,1607622.0,8663.0,3521972.0,4996.58,11888.0,208883.0,254233.7,204840.0,6485852.0,35547424.0,9.91,160.0,8198500.0,498279.0,1453453.6,1893990.0,14962240.0,86850.0,17495716.0,810703.0,5304825.0,3340300.0,22844.23,55422572.0,44.78,27320.0,19481622.0,402751.0,1644700.0,1216315.0,,96977.0,180738.0,4859715.5,386.0,1446343.0,27598.0,339707.0,0.0,691213.94,2737666.0,422377.1,8548410.0,54640824.0,208626900.0,1633158.6,16786212.0,3239908.0,,297038.66,19771428.0,3564.0,88891.5,10737390.0,21530700.0,2539301.0,1537600.0,2428764.0,6814911.0,787.0,1298250.0,80905.0,65000.0,180161.03,,2609310.0,153256.22,2681041.8,,1230700.0,2817864.0,3218589.0,2723977.2,10.0,25201020.0,478926.0,2227998.0,7300.0,17219676.0,,478822.5,765216.1,168682.0,1816.0,2137147.0,2104447.0,74900.0,450.0,2267300.0,20090600.0,587701.0,1466100.0,1383645.0,5183210.0,803099.0,32683.59,,,32598.05,7410559.0,,1901099800.0,,23869650.0,328912.0,2013066.0,14235789.0,6030.0,23417080.0,428.0,9137000.0,1478937.0,951831.8,,5368.0,14188.0,15493054.0,96225190.0,233498.11,5042521.0,,1185204.0,2603.83,542425.0,909194.0,164925.0,,,4000.0,217239.0,3150687.0,421684.0,5241500.0,85555.45,5387053.0,617078.0,633126.0,22017634.0,266735.0,1008800.0,156289.0,21204.0,1939794.8,31733450.0,2756511.0,3916590.0,1880000.0,42732796.0,1491079.0,259105340.0,2271400.0,1541.85,2184188.0,23718800.0,670.0,833846.0,12805479.0,1756388.0,2566994.0
1994,3144000.0,285000.0,646026.0,4952.0,23789592.0,227620.0,49.43,27487012.0,4435935.0,1024216.0,224724.0,,645357.0,2232037.0,26325480.0,6441668.0,312.0,847400.0,5951814.5,34364.0,956890.0,45845332.0,1300.0,1200.0,131911.14,55405.27,100706.0,46618500.0,1213740.0,2618939.0,393891040.0,1290241.0,960797.5,1659940.0,8909.85,3630507.0,4994.55,8163.0,239960.0,487047.84,162150.0,6798603.5,36328710.0,9.94,174.37,7800025.0,416849.3,964743.6,2057769.5,15011740.0,253390.0,15249059.0,510391.0,5254031.5,3399600.0,19586.89,53185120.0,46.74,30506.0,19945396.0,470638.0,1593915.0,1269642.0,,95332.0,190141.0,5268468.5,347.0,1296160.0,25225.0,381732.0,0.0,674003.0,2600256.2,425000.0,11748979.0,53510380.0,211941400.0,1618110.6,16692465.0,2830150.0,,183954.0,19186472.0,4081.0,74916.0,15787203.0,16399233.0,3624079.0,1059790.0,2268500.0,7158465.0,1235.0,1632811.0,79109.0,50000.0,165154.92,,2722454.0,222852.81,2106741.8,,896100.0,9638630.0,1627891.0,2517000.0,11.0,26810968.0,647716.0,2457451.0,7300.0,18692538.0,,333592.47,790926.7,206867.73,880.0,1107716.0,2138788.0,116234.0,497.0,1864700.0,20373200.0,521084.0,1354800.0,1091070.0,6047242.0,843015.0,32811.3,,,30245.36,8409448.0,,1966857900.0,,22338150.0,342890.0,2405339.0,15062260.0,6850.0,21763444.0,473.24,7215000.0,1630319.0,931695.0,32334.0,3940.0,16783.0,18183776.0,78650930.0,130072.51,4859501.0,,1066462.0,2611.47,466400.0,727310.0,405209.38,,,4300.0,218321.0,3701137.2,528787.0,4471600.0,85873.37,5393352.5,1174869.0,572507.0,25347074.0,215435.0,1120000.0,158200.0,22312.6,679200.0,27000400.0,2569065.0,2952900.0,1936000.0,32860972.0,1514886.0,355934900.0,2602900.0,1429.92,2269076.0,24672200.0,700.0,802012.0,15985688.0,1187964.0,2563155.5
1995,3242179.2,296000.0,645400.0,4972.0,26281514.0,248200.0,45.0,15699410.0,4451882.0,909592.0,269037.0,,734332.0,2307988.0,27704116.0,6543382.0,312.0,671360.0,5329555.0,43264.0,1089553.1,49641824.0,1100.0,800.0,149534.31,62769.17,112818.0,49344200.0,1245612.0,2765799.0,416113700.0,1321407.0,1179857.5,1479045.0,11143.25,3435137.0,5011.96,8166.0,209994.0,500900.0,145170.0,6619711.0,39863870.0,10.0,170.0,9149900.0,553093.7,2139705.5,1901110.0,16097252.0,124145.0,11593293.0,513469.0,6751322.0,3333000.0,19771.0,53284870.0,148.0,29451.62,21859744.0,501476.0,1796920.0,1351036.0,,98480.0,200531.0,4901335.0,354.0,1163637.0,25305.0,529300.0,0.0,769613.0,2764526.5,412795.72,11298996.0,57990040.0,210012500.0,1803329.6,17191140.0,2540110.0,,309380.0,19679024.0,3899.0,90546.0,14121766.0,9476320.0,3229877.0,911080.0,3502700.0,6767246.0,1961.0,1468204.0,100385.0,56200.0,146510.94,,2850089.0,81221.0,1915041.6,,689040.0,1783230.0,2610779.0,2641973.8,11.0,26883810.0,724919.0,2188973.0,7400.0,18456300.0,,262712.9,1126331.2,221643.67,289.0,1773119.0,2127271.0,70885.0,1018.0,2246328.0,22512600.0,621528.0,1504900.0,1227030.0,6209613.0,752049.0,32949.02,,,31748.89,9245186.0,,1888057000.0,,25036450.0,352390.0,2132281.0,14673162.0,7650.0,25905314.0,528.66,3805000.0,1394255.0,1130558.0,65775.0,4256.0,16787.0,19882828.0,61901840.0,142395.7,2668863.0,,1186701.0,2619.1,407600.0,899378.0,284919.88,,,4000.0,216323.0,3490484.8,510936.97,4791000.0,152068.0,6095329.0,907316.0,591264.0,26413004.0,242350.0,1102050.0,149735.0,14604.47,647471.25,28168560.0,2550501.0,4654287.5,2030000.0,32360000.0,1810677.0,277601200.0,3382600.0,1318.27,2428217.0,26140900.0,690.79,810177.0,7514386.5,870488.0,1029453.0
1996,3241914.8,519375.75,503714.0,4701.0,24089764.0,312800.0,48.63,27591196.0,4494852.0,999404.0,272649.0,,714355.0,2481805.0,29620076.0,3403520.0,312.0,841400.0,5496095.0,55948.0,1138597.6,42436960.0,800.0,700.0,162306.75,89530.31,126400.0,58494100.0,1317471.0,2577562.0,451045060.0,1354230.0,1296414.0,1556773.1,11680.64,3177322.0,4961.68,10190.0,266319.0,717530.9,141190.0,6661644.0,42135616.0,10.1,172.59,9218042.0,527213.1,4901678.0,2061846.4,16542173.0,85361.0,22385972.0,629158.0,9388993.0,3711000.0,19465.86,62253508.0,151.3,29311.16,24510178.0,630103.0,1770069.0,1420176.0,,103417.0,174588.0,4890858.5,330.0,1139597.1,31006.0,546537.0,0.0,784468.56,2766036.8,412198.0,11343967.0,60408930.0,218750900.0,2150592.0,16102130.0,3004520.0,,264166.62,20899946.0,4067.0,72773.0,13668044.0,11210020.0,2669157.0,1325419.0,3468563.0,7505223.0,3417.0,1491595.0,93796.0,94450.0,159800.0,,2098777.0,257418.0,2623641.8,,960800.0,10103304.0,1976169.0,2684976.8,9.0,29312360.0,545632.0,2219312.0,7000.0,18199400.0,,221409.73,1378290.8,234354.73,438.0,1943377.0,2228489.0,89320.0,1894.0,2089056.0,21665000.0,673859.0,1659400.0,1345340.0,6308630.0,904022.0,32991.73,,,33275.99,7294465.0,,2053337000.0,,25394800.0,355881.0,2541198.0,15439998.0,8650.0,25297820.0,572.02,2614000.0,1607468.0,1296764.5,51502.0,5195.0,16347.0,14199688.0,67441816.0,183428.88,1931516.0,,976079.0,2570.13,444300.0,867270.0,282030.4,,,4500.0,228817.0,3322454.8,489041.75,5954200.0,120593.0,5991428.0,877738.0,686596.0,27143794.0,387377.0,544800.0,159223.0,22245.21,2896345.2,29329100.0,2394246.0,4873811.5,1588000.0,23449056.0,2221641.0,335780130.0,3479100.0,1000.0,2250035.0,27933400.0,695.99,659902.0,13670070.0,1572874.0,2521121.8
1997,3682722.5,448888.12,602043.0,4498.0,36698490.0,254180.0,48.94,35990812.0,5010607.0,1074720.8,304757.0,,876553.0,2013552.0,29673516.0,6187844.0,348.0,1242059.0,5937335.5,59873.0,944951.9,44874820.0,650.0,700.0,169824.81,43946.35,138400.0,49606900.0,1194083.0,3077333.0,443493440.0,1221428.0,1267561.6,1531845.5,11934.03,3207093.0,4920.52,4900.0,281857.0,817272.3,47780.0,6999309.0,45485680.0,10.23,173.76,9529361.0,564168.0,870017.0,2148137.0,18071326.0,99380.0,19344464.0,650546.0,9484807.0,3811500.0,18539.28,63031640.0,153.78,24896.67,23523248.0,891707.0,1669220.6,1493690.0,,100476.0,139936.0,4969279.0,300.0,953852.4,31272.0,576068.0,0.07,756955.0,3182961.0,490000.0,14139126.0,58147908.0,223232400.0,1952836.8,15787881.0,2215530.0,,187072.69,19916520.0,3150.0,71590.0,13319770.0,12358980.0,2700368.0,1610388.0,3457340.0,7607782.0,3616.0,1738300.0,89657.0,168400.0,206200.0,,2268861.0,206026.0,2953841.8,,1035200.0,4097670.8,3486746.0,2741980.2,96.44,28065536.0,609613.0,2137259.0,10543.0,17386500.0,,241690.58,1529972.5,153762.0,232.0,1474809.0,2119615.0,157984.0,1878.0,1850285.0,21853000.0,607607.0,1450290.0,1290495.0,6409270.0,980100.0,32964.44,,,32649.37,10355247.0,,2100410800.0,,25259600.0,236828.0,2593234.0,15604612.0,9600.0,25399486.0,616.09,2886000.0,1509650.0,1560599.2,42863.0,5768.0,11797.0,22107324.0,86710504.0,223433.0,2338534.0,,801217.0,1932.1,466800.0,773383.0,305334.28,,,4000.0,213192.0,3741302.0,545220.0,5986000.0,139182.11,4322580.0,985833.0,748221.0,27617108.0,559463.0,759300.0,136968.0,11626.9,1084468.0,29747176.0,2437984.0,3364446.2,1625000.0,34394720.0,2057040.0,336582180.0,3960000.0,1323.06,2412971.0,29174500.0,700.0,646169.0,13254451.0,1137129.0,1967739.8
1998,3875506.0,609612.0,605746.0,4308.68,40418870.0,322730.0,49.35,30711400.0,4772664.5,915652.0,260539.0,,867173.0,2656756.0,31577496.0,5378183.0,377.0,1326660.0,4510976.0,52236.0,1157807.1,40742024.0,520.0,700.0,168080.92,14934.0,147500.0,50984500.0,1240975.0,3098078.0,456246880.0,1243200.0,1411778.5,1621402.8,12838.4,2892815.0,4921.25,4883.0,263065.0,618526.25,65820.0,6681420.0,44574852.0,10.36,168.15,9334138.0,519711.94,3026097.5,1485076.0,17964394.0,457811.0,22579122.0,576133.0,7210329.0,2780000.0,6424.1,67947150.0,156.29,27128.84,22767928.0,588570.0,1787521.2,1572228.0,,106346.0,138900.0,4609251.5,289.13,1165000.9,24925.0,526007.0,0.05,590306.0,3214302.8,402596.0,13037591.0,59406188.0,226877000.0,1875440.0,18984494.0,2431550.0,,248700.0,20731020.0,2228.0,65317.0,11933530.0,6380160.0,2927285.0,1607530.0,3558381.0,7070638.0,6148.0,1784400.0,102843.0,209400.0,212700.0,,2730821.0,171933.0,2725441.2,,958900.0,6629516.5,2428062.0,2609984.0,92.01,29124932.0,659838.0,2548018.8,10700.0,17774500.0,,195900.0,1687210.6,189507.45,259.0,1904024.0,1944240.0,121180.0,2029.0,2977968.0,22040000.0,642120.0,1497400.0,1371430.0,6524470.0,869300.0,32452.53,,,20263.99,8667498.0,,2083172100.0,,27985200.0,322431.0,2845066.0,12385314.0,9810.89,27158724.0,1012.0,4440000.0,1398328.0,1204788.8,52522.0,5750.0,11718.0,15452719.0,46853330.0,194226.0,2201566.0,,730335.0,1300.0,373010.0,783085.0,201114.0,,,1352.0,188520.0,3485707.8,558625.0,5618400.0,119176.0,5271967.0,1291715.0,624267.0,27814014.0,490619.0,1278400.0,95779.0,11577.0,1697420.0,33175972.0,2147861.0,4466774.5,2085000.0,25699040.0,1960858.0,349425760.0,4328200.0,2000.0,2133677.0,31020144.0,700.0,832987.0,10232323.0,797593.0,1557967.0
