Date,AFG,AGO,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AKD,OWID_CYN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2002,0.0,14920538.0,0.0,0.0,0.0,0.0,1205673.4,0.0,0.0,0.0,0.0,6226604.5,42.932,450.78302,53149.49,0.0,909444.4,0.0,0.0,21.466,1974.8599,0.0,3434.538,364.92,44412.875,5280.605,0.0,2305670.2,12131263.0,0.0,0.0,150.26201,11698.9,10602851.0,1004538.1,21.466,3026.687,175419.06,3502843.2,3453428.8,20235788.0,564616.7,1553957.1,0.0,0.0,5430.8657,41858.44,0.0,21.466,0.0,0.0,0.0,0.0,0.0,1438.215,3456.005,2812.028,85.863,0.0,0.0,6804.6787,171.727,5596409.0,21.466,0.0,1223.5549,0.0,0.0,7920.906,0.0,21.466,0.0,1713598.8,4074393.5,0.0,2812.029,673448.7,0.0,1717.269,0.0,0.0,54244.246,0.0,0.0,3885.324,0.0,29129.182,923.03296,21.466,386.38602,674242.9,0.0,72683.43,0.0,85.864,0.0,0.0,0.0,5538.193,0.0,0.0,0.0,2597.3699,1674.3391,37522.34,21.466,1117341.4,0.0,0.0,0.0,34216.594,0.0,42.932,0.0,0.0,0.0,31232.836,0.0,193.19301,0.0,1524.077,0.0,64.398,0.0,115250.24,400982.4,64.398,206437.25,0.0,116495.266,0.0,23032.875,0.0,11577744.0,0.0,0.0,0.0,0.0,291334.75,1524.078,0.0,128.796,7191.0664,0.0,1646861.4,30610.328,0.0,0.0,2253.917,0.0,0.0,0.0,0.0,0.0,0.0,158605730.0,2189.5188,20006.19,1781.669,60147.367,0.0,107501.06,450.784,0.0,4529.298,22603.559,2267697.2,0.0,0.0,0.0,0.0,364.91998,4709590.0,2168.052,0.0,341479.0,361635.47,0.0,0.0,0.0,0.0,413497.0,815.704,0.0,279.057,0.0,1137.6909,18407282.0,0.0,17537.613,0.0,0.0,0.0,9015.664,0.0,0.0,0.0,840238.5,591878.4,214615.75,0.0,0.0,0.0,16507.254,0.0,0.0,64.398,1030.361,0.0,0.0,7362277.5,1367826.5,33229.164,0.0,11205.185,394907.56,0.0,0.0,829612.9,0.0,0.0,189994.39,0.0,0.0,0.0,0.0,107737.19,12072941.0,282168.84
2003,0.0,17063884.0,0.0,1888.9979,0.0,0.0,2073753.1,0.0,0.0,0.0,0.0,5386881.0,0.0,21.466,52162.06,21.466,623132.6,0.0,21.466,386.38602,1352.3501,0.0,429.317,8586.346,8693.676,9423.517,0.0,1451200.0,7447175.0,0.0,0.0,0.0,7105.201,18002456.0,649728.9,0.0,22882.615,802844.9,3233339.0,4734554.5,22282666.0,1213079.1,2392392.5,729.84,0.0,12257.01,35783.61,0.0,0.0,837.16797,386.385,0.0,0.0,300.522,8650.741,4035.585,12879.523,107.33,0.0,0.0,13094.183,515.18,3975435.5,128.79599,3069.6182,7598.918,0.0,0.0,11248.114,17322.955,751.305,0.0,2148733.2,3474680.0,0.0,2060.7239,636377.06,0.0,493.715,0.0,0.0,80539.945,107.33,0.0,49049.508,257.591,187332.62,5967.5117,0.0,42.932,191625.8,0.0,146225.48,944.49896,107.329,300.522,0.0,0.0,5946.047,64.397995,0.0,0.0,1330.8839,25351.191,103894.8,0.0,1092977.6,0.0,4078.5142,0.0,34109.26,0.0,1931.93,0.0,0.0,0.0,36191.453,0.0,2125.119,0.0,2640.301,0.0,64.398,0.0,218608.4,562749.2,0.0,192999.62,0.0,307133.62,665.441,17108.297,0.0,12615340.0,0.0,0.0,0.0,21.466,360776.84,708.375,0.0,21.466,1395.281,42.932,2392006.0,149595.62,0.0,558.113,6117.773,0.0,0.0,0.0,0.0,0.0,214.659,177561680.0,880.101,67681.875,7083.7397,71996.516,0.0,131886.3,5194.7407,128.795,11977.955,143499.33,2798977.2,0.0,0.0,0.0,0.0,2082.19,6990059.5,2468.575,0.0,407787.1,172499.7,0.0,0.0,0.0,0.0,655288.56,2490.042,0.0,2940.824,0.0,472.24902,18389638.0,0.0,6375.36,21.466,0.0,0.0,6890.543,0.0,42.932,0.0,1097356.6,604285.6,239924.0,0.0,0.0,0.0,3756.5288,0.0,107.33,21.466,1867.531,0.0,150.261,10512372.0,2420169.2,16249.664,0.0,12879.523,276780.9,0.0,0.0,1496857.9,0.0,0.0,253168.45,21.466,0.0,0.0,0.0,120616.71,13700654.0,289274.03
2004,0.0,17170504.0,0.0,21.466,0.0,0.0,1780658.1,21.466,0.0,0.0,0.0,4846585.0,0.0,64.397995,43275.19,64.398,451148.12,0.0,21.466,515.18,579.58,0.0,26596.209,2060.7239,4915.684,1008.896,0.0,2579338.8,9531811.0,0.0,42.932,21.466,1030.361,14477826.0,941857.9,0.0,11806.23,418820.53,1661823.0,2720734.2,23676144.0,1281319.0,2849250.5,21.466,0.0,8865.403,137467.42,0.0,0.0,0.0,21.466,0.0,0.0,794.237,4336.1064,2618.839,14553.857,171.728,0.0,0.0,14768.517,257.591,4506351.0,0.0,558.113,2747.6318,0.0,0.0,36341.715,0.0,1137.6909,0.0,1761274.4,2918198.8,0.0,1803.132,514043.12,0.0,1287.9519,0.0,0.0,24256.43,107.328995,0.0,3928.253,343.45398,32091.479,472.25,42.932,128.796,577410.4,0.0,182867.7,0.0,150.26201,0.0,0.0,0.0,3413.073,0.0,0.0,0.0,472.24902,22646.492,37264.746,0.0,1635677.5,0.0,3198.4148,0.0,46988.79,0.0,1481.146,0.0,0.0,0.0,54652.1,0.0,257.591,0.0,751.305,0.0,21.466,0.0,141610.33,230865.4,0.0,227387.94,0.0,302153.56,0.0,1416.748,0.0,11219823.0,0.0,0.0,0.0,0.0,251086.27,1931.929,0.0,85.864006,5988.9785,0.0,1295636.8,54287.18,0.0,0.0,12257.012,0.0,42.932,0.0,0.0,0.0,21.466,162904820.0,901.568,63689.23,4572.229,39175.207,0.0,191861.92,193.194,0.0,10561.208,26939.668,1439372.2,0.0,0.0,0.0,0.0,3305.744,1940643.2,1416.747,0.0,422577.06,315891.7,0.0,0.0,0.0,0.0,675724.06,3735.059,0.0,772.771,0.0,0.0,18044872.0,0.0,16228.197,0.0,0.0,0.0,9702.573,0.0,536.64703,0.0,995544.0,374686.7,295263.03,0.0,0.0,0.0,13824.02,0.0,128.795,0.0,1609.9401,0.0,21.466,9249020.0,1714908.0,6804.683,0.0,23870.045,1162677.2,0.0,0.0,1011214.06,0.0,0.0,345042.34,0.0,0.0,0.0,0.0,92045.64,13331570.0,293202.28
2005,64.398,16833940.0,0.0,107.328995,0.0,0.0,1333051.9,85.864,0.0,0.0,0.0,5521751.0,407.851,128.795,26982.592,0.0,1149926.5,0.0,21.466,880.101,858.635,0.0,5860.1816,429.317,3756.528,6117.773,0.0,3034500.8,11215057.0,0.0,0.0,279.056,3069.621,15925613.0,561353.9,21.466,18567.975,305309.03,3869029.5,4442039.5,23486944.0,1658002.1,1671890.5,2039.258,0.0,5795.783,89877.586,0.0,0.0,279.056,42.932,0.0,0.0,0.0,19018.76,6611.49,25887.836,64.397995,0.0,0.0,33315.027,0.0,5506617.5,21.466,42.932,9874.301,0.0,0.0,20864.822,1953.394,2189.518,0.0,2795049.0,4200870.0,0.0,3176.949,428823.66,0.0,1223.554,0.0,0.0,73864.055,85.864,0.0,11935.024,0.0,186624.25,1824.5979,193.193,321.988,160070.97,0.0,99193.77,536.64703,0.0,0.0,0.0,0.0,1287.954,364.91998,0.0,0.0,1051.827,9638.177,82622.125,0.0,564831.4,0.0,3670.663,0.0,110141.36,0.0,643.976,0.0,0.0,0.0,56025.92,0.0,0.0,0.0,0.0,0.0,493.715,128.79599,392310.2,824461.0,0.0,317050.88,0.0,298955.12,0.0,3091.085,0.0,12135556.0,0.0,0.0,0.0,0.0,332055.5,3155.4841,0.0,42.932,2318.314,0.0,2944473.2,167262.03,0.0,0.0,8672.212,0.0,0.0,0.0,0.0,0.0,0.0,183639900.0,5001.547,8779.539,31318.707,62658.867,0.0,78457.75,3305.745,0.0,6461.226,84768.71,2278559.0,0.0,0.0,0.0,0.0,150.26201,2782813.5,3627.733,0.0,413625.8,313358.72,0.0,0.0,0.0,0.0,724408.6,2189.519,0.0,236.125,0.0,107.329,20246712.0,0.0,1159.157,21.466,0.0,0.0,11054.921,0.0,0.0,0.0,712387.75,1169245.8,311018.97,0.0,0.0,0.0,16442.855,0.0,257.59,0.0,1609.942,0.0,236.125,11085382.0,3241024.0,76053.57,0.0,25372.656,830535.9,0.0,0.0,1199491.2,0.0,0.0,223502.61,0.0,0.0,0.0,0.0,164707.6,14175866.0,323340.34
2006,64.398,17039756.0,0.0,321.988,0.0,0.0,1463757.5,558.11304,0.0,0.0,0.0,5401520.5,42.932,128.796,24342.295,0.0,648097.44,0.0,21.466,1008.896,4722.4907,0.0,6117.773,579.578,7899.441,2747.6318,0.0,2028846.5,5045509.0,0.0,0.0,171.727,729.83997,14465140.0,607956.3,0.0,5581.129,215710.5,3009901.0,2877778.5,23776196.0,1583215.0,1189810.1,944.49805,0.0,4464.901,84768.71,0.0,0.0,0.0,0.0,0.0,0.0,107.328995,4808.354,8307.294,13952.816,364.91998,0.0,0.0,14103.074,128.796,3651966.5,1567.01,42.932,665.443,0.0,0.0,62894.992,1159.157,944.498,0.0,2554288.0,3671414.5,0.0,1631.4071,568158.56,0.0,8071.166,0.0,0.0,36384.645,21.466,0.0,1223.556,343.454,98979.12,407.852,64.397995,3155.484,729517.5,0.0,71867.72,708.37396,236.125,0.0,0.0,21.466,558.114,321.989,0.0,0.0,1051.8279,4185.8447,18009.867,0.0,1197602.2,0.0,944.498,0.0,36062.66,21.466,1352.35,0.0,0.0,0.0,23226.07,0.0,257.59,0.0,407.85202,0.0,257.591,42.932,222515.17,335211.0,0.0,185851.47,0.0,291764.06,794.237,5023.0127,0.0,11470501.0,0.0,0.0,0.0,85.864006,243422.94,128.79599,0.0,21.466,4099.981,0.0,1460151.2,58000.77,0.0,150.262,4142.912,0.0,279.057,0.0,0.0,0.0,64.398,150567600.0,1953.396,28978.924,16120.864,40463.16,0.0,140257.97,128.796,0.0,4915.684,17559.078,2013691.5,0.0,0.0,0.0,0.0,6375.364,2803957.5,2189.52,0.0,363138.06,369985.7,0.0,0.0,0.0,0.0,1013382.1,2511.507,0.0,128.795,0.0,923.032,13550544.0,0.0,8393.154,0.0,0.0,64.397995,4486.3667,0.0,21.466,0.0,897402.0,699980.5,156378.84,0.0,0.0,0.0,13888.418,0.0,257.59,0.0,4400.503,0.0,0.0,7359122.0,405425.8,32907.176,0.0,11269.582,260982.02,0.0,0.0,1023621.3,0.0,0.0,198795.4,0.0,0.0,0.0,0.0,112717.266,12143370.0,284487.12
2007,0.0,16619346.0,0.0,43489.85,0.0,0.0,1229822.5,42.932,0.0,0.0,0.0,3865766.8,0.0,236.125,19834.46,128.795,569103.06,0.0,21.466,1008.8961,10196.289,0.0,9745.506,7555.9873,3391.607,6053.3765,0.0,1568854.4,18641496.0,0.0,0.0,193.19301,3048.154,15446280.0,520032.12,0.0,16378.456,338559.66,2937003.0,2468489.0,20714562.0,1407860.4,2598443.2,279.056,0.0,4786.888,57421.195,0.0,343.45398,64.397995,0.0,0.0,0.0,837.17,10582.672,14596.794,18911.43,407.852,0.0,0.0,8693.677,0.0,5010799.0,321.988,193.19301,364.91998,0.0,0.0,31554.824,12085.283,2017.791,0.0,1876954.0,3369690.5,0.0,3391.607,489228.56,0.0,153996.14,0.0,0.0,78908.52,0.0,0.0,2490.039,85.864,55145.82,6504.158,107.329,2425.645,102177.52,0.0,146933.86,2726.166,193.193,128.79501,0.0,0.0,33873.137,107.329,0.0,0.0,1996.3259,14768.518,87194.36,0.0,1220527.8,0.0,3219.88,0.0,98528.336,64.398,2962.29,0.0,0.0,0.0,27605.11,0.0,0.0,0.0,321.988,0.0,279.056,321.988,282190.3,453165.94,4057.051,205771.81,0.0,337207.3,8157.03,24750.146,0.0,12294232.0,0.0,0.0,0.0,0.0,310804.28,601.044,0.0,364.92,0.0,0.0,1315922.1,51367.82,21.466,257.59,5001.549,0.0,751.306,0.0,0.0,0.0,5817.25,171324320.0,2554.441,10325.082,14661.191,55789.79,0.0,58408.625,21.466,0.0,7427.19,5838.717,2867453.5,0.0,0.0,0.0,0.0,3241.345,1762927.2,193.193,0.0,476714.0,364426.03,0.0,0.0,0.0,0.0,982063.44,1008.897,0.0,407.852,0.0,9659.641,19326212.0,0.0,858.635,21.466,0.0,0.0,27583.64,0.0,515.18,0.0,926939.1,337851.3,332398.94,0.0,0.0,0.0,9359.118,0.0,364.919,21.466,3842.394,0.0,0.0,8466181.0,2640430.5,63538.97,0.0,10282.157,333751.3,0.0,0.0,1145311.4,0.0,0.0,307906.4,0.0,0.0,0.0,0.0,189328.95,12840796.0,433202.66
2008,171.727,16525670.0,0.0,643.97705,0.0,0.0,1909689.4,321.987,0.0,0.0,0.0,4386743.0,0.0,214.659,27476.312,0.0,308056.66,0.0,0.0,1931.927,2275.384,0.0,10260.686,3949.7197,3112.5522,6847.613,0.0,1480651.1,7351093.5,0.0,0.0,42.932,1545.543,17660936.0,418305.34,0.0,12621.93,616156.25,2449234.0,2944752.0,21937666.0,1410822.6,1998407.8,1996.325,0.0,3284.2761,43833.3,0.0,42.932,0.0,42.932,0.0,0.0,21.466,10732.937,8801.005,2490.0413,193.192,0.0,0.0,4765.423,21.466,3716514.5,429.31702,622.511,5774.318,0.0,0.0,120273.25,0.0,236.125,0.0,2042005.1,3733429.5,0.0,815.702,286225.88,0.0,13308.838,0.0,0.0,31833.883,150.261,0.0,3756.527,515.181,75409.59,3219.8801,21.466,85.864,54995.56,0.0,112760.195,0.0,150.262,321.989,0.0,21.466,5430.864,0.0,0.0,0.0,1502.612,67617.484,94041.96,0.0,1174161.5,0.0,2769.0972,0.0,47954.75,0.0,601.045,0.0,0.0,0.0,15069.04,0.0,1180.623,0.0,0.0,0.0,0.0,21.466,111321.99,434147.16,751.305,256710.31,0.0,234214.06,1717.27,74636.82,0.0,12880358.0,21.466,0.0,0.0,0.0,286225.88,343.454,0.0,1996.326,0.0,0.0,1383453.8,87602.21,0.0,150.261,6632.952,0.0,150.261,0.0,0.0,0.0,0.0,164778300.0,923.033,18932.895,4872.755,15541.287,0.0,82965.57,64.397995,0.0,3799.46,1202.0901,1727465.6,0.0,0.0,0.0,0.0,815.704,6216322.0,1330.884,21.466,473794.62,297366.66,0.0,0.0,0.0,0.0,619268.8,686.908,0.0,1030.362,0.0,515.18097,19048854.0,0.0,3627.734,0.0,0.0,0.0,20328.176,0.0,21.466,0.0,656469.1,541927.25,165823.83,0.0,0.0,0.0,10088.957,0.0,0.0,21.466,9294.722,0.0,42.932,8663517.0,1800363.8,44198.223,0.0,20435.508,186302.27,0.0,0.0,1092677.1,0.0,0.0,179347.33,0.0,0.0,0.0,0.0,187032.11,13334747.0,426784.38
2009,450.783,16113417.0,0.0,622.511,0.0,0.0,965727.9,0.0,0.0,0.0,0.0,7184604.5,0.0,0.0,23698.32,0.0,457866.94,0.0,0.0,300.523,643.977,0.0,9273.256,364.92,6203.638,1846.0662,0.0,1086387.6,3852243.0,0.0,0.0,64.397995,1588.4751,10827984.0,120444.984,0.0,15884.745,376618.62,2118938.8,2457691.5,21908064.0,1230037.1,1326247.1,21.466,0.0,3670.6648,84038.875,0.0,0.0,0.0,64.398,0.0,0.0,0.0,4357.5728,4271.711,24170.566,150.261,0.0,0.0,9852.833,0.0,4191060.5,472.24902,1760.201,4636.6284,0.0,0.0,9874.298,1631.406,1481.1449,0.0,1816742.2,3294517.0,0.0,1330.884,331776.44,0.0,13072.712,0.0,0.0,56841.62,0.0,0.0,8006.77,279.056,73992.85,665.441,193.193,171.727,463662.72,0.0,299856.7,0.0,64.397995,42.932,0.0,0.0,6461.2246,42.932,0.0,0.0,2318.315,2103.655,41278.863,0.0,1253327.6,0.0,2447.108,0.0,79488.11,0.0,11140.785,0.0,0.0,0.0,31318.701,0.0,2060.7239,0.0,236.125,0.0,107.328995,0.0,253039.66,407014.34,21.466,170739.5,0.0,352018.75,0.0,39604.523,0.0,11782292.0,0.0,0.0,0.0,0.0,217277.5,1416.7471,0.0,150.261,0.0,0.0,963881.9,27970.025,0.0,0.0,9938.697,0.0,0.0,0.0,0.0,0.0,64.397995,146766180.0,4443.437,42545.348,8672.211,35225.492,0.0,76697.55,450.783,0.0,16035.003,27347.52,1189166.1,0.0,0.0,0.0,0.0,6504.1587,2958468.8,1438.2139,0.0,280043.7,296186.03,0.0,0.0,0.0,0.0,473537.03,708.375,0.0,21.466,0.0,858.634,19911244.0,0.0,13759.621,0.0,0.0,0.0,10732.935,0.0,0.0,107.329,491439.56,659173.9,181257.8,0.0,0.0,0.0,6869.076,0.0,193.192,0.0,1116.226,0.0,21.466,9280210.0,1048328.5,77921.1,0.0,14167.477,317866.56,0.0,0.0,955381.4,0.0,0.0,195468.2,0.0,0.0,0.0,0.0,170159.94,11169142.0,395551.53
2010,0.0,16521119.0,0.0,558.112,0.0,0.0,830235.4,858.63403,0.0,0.0,0.0,2120055.0,0.0,965.96405,24363.762,0.0,274226.44,0.0,0.0,2339.7788,1287.953,0.0,1159.157,772.771,1910.4651,5559.6597,0.0,3733300.8,18766514.0,64.397995,21.466,407.85202,429.31802,13376799.0,840753.6,0.0,29408.24,516254.1,1872725.1,2627186.0,22666368.0,1535625.2,1432760.8,407.851,0.0,4529.297,34967.9,0.0,42.932,0.0,0.0,0.0,0.0,0.0,16099.404,2769.1,5108.876,450.784,0.0,0.0,3456.005,64.397995,3532680.8,64.398,1824.5989,3928.2551,0.0,0.0,18739.703,2618.837,407.852,0.0,1795555.4,2895080.0,0.0,2704.7,328019.94,0.0,4572.2305,0.0,0.0,39905.047,214.659,0.0,23719.783,214.659,70794.43,21.466,64.397995,0.0,22882.613,0.0,182717.47,6761.748,1051.828,0.0,0.0,42.932,601.044,321.98798,0.0,0.0,1223.5549,19147.553,36534.91,0.0,1111438.2,64.398,64.397995,0.0,134140.2,64.397995,128.79501,0.0,0.0,0.0,10389.481,0.0,21.466,0.0,193.193,0.0,21.466,493.71503,277854.2,231294.72,42.932,175826.92,0.0,378421.78,150.261,1459.679,0.0,12916399.0,0.0,0.0,0.0,0.0,335554.44,1373.8169,0.0,407.85202,0.0,0.0,1412862.0,100524.66,0.0,0.0,9788.436,0.0,386.386,0.0,0.0,0.0,236.125,160999600.0,536.648,8285.824,18696.771,63410.17,0.0,115894.22,686.91003,0.0,2125.123,40656.355,1179420.6,0.0,0.0,0.0,42.932,1073.295,2218476.0,2769.0972,0.0,219681.69,327204.25,0.0,0.0,0.0,0.0,301423.72,300.523,0.0,21.466,0.0,300.522,15265773.0,0.0,1180.622,0.0,0.0,0.0,22968.477,0.0,21.466,0.0,707643.8,453165.9,231831.36,0.0,0.0,0.0,0.0,0.0,2168.053,64.398,923.034,0.0,214.658,9687847.0,1659547.8,57678.793,0.0,11655.97,229276.94,0.0,0.0,1070846.2,0.0,0.0,232561.2,0.0,0.0,0.0,0.0,175354.67,12813835.0,530099.56
2011,601.044,16269840.0,0.0,6568.557,0.0,0.0,1237743.4,0.0,0.0,0.0,0.0,6843683.5,0.0,85.864,21272.674,321.988,411114.3,0.0,42.932,708.374,1846.0669,0.0,15090.508,6225.101,1245.0199,10818.796,0.0,1767692.8,6547347.0,0.0,0.0,214.658,386.385,15067966.0,242864.83,0.0,20220.848,242521.38,2253723.0,1946610.8,21205958.0,1604552.1,1104204.2,665.442,0.0,1459.68,81291.234,0.0,0.0,21.466,42.932,0.0,0.0,21.466,10453.876,6396.8306,36534.906,171.727,0.0,0.0,16356.992,0.0,3754273.0,236.125,0.0,901.56604,0.0,0.0,54136.918,4980.081,42.932,0.0,2063470.9,3211186.5,0.0,1888.996,271392.97,0.0,9101.527,0.0,0.0,40205.57,0.0,0.0,1116.225,85.864,89984.914,6697.351,279.056,107.33,258642.23,0.0,172156.25,5302.0684,107.33,729.84,0.0,0.0,6353.8955,214.659,0.0,0.0,1245.0209,6761.749,32155.87,0.0,1340865.4,0.0,8607.812,0.0,54823.83,0.0,837.16797,0.0,0.0,0.0,15369.561,0.0,321.988,0.0,171.727,0.0,64.397995,923.033,189436.28,843694.5,901.568,212576.48,0.0,237841.81,3777.993,6310.966,0.0,11710103.0,0.0,0.0,0.0,0.0,234364.34,236.125,0.0,858.635,42.932,0.0,1075719.0,50251.594,0.0,0.0,3112.549,0.0,536.647,0.0,0.0,0.0,2017.793,153554620.0,579.58,4894.216,5903.113,33315.027,0.0,59138.47,42.932,0.0,15412.494,22517.697,1526502.2,0.0,0.0,0.0,42.932,21916.65,3827149.2,579.57904,0.0,393276.16,283692.94,0.0,0.0,0.0,0.0,400381.34,64.397995,0.0,0.0,0.0,794.239,19133280.0,0.0,7491.59,0.0,21.466,0.0,22517.697,0.0,0.0,0.0,569854.4,1014498.4,94793.28,0.0,0.0,0.0,2060.722,0.0,0.0,171.727,815.70404,0.0,0.0,8612557.0,808297.25,41364.73,0.0,8779.544,303033.66,0.0,0.0,533963.44,0.0,0.0,219853.44,0.0,0.0,0.0,0.0,124008.32,12038402.0,450246.56
