Date,AFG,AGO,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AKD,OWID_CYN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2012,5559.6606,17469954.0,0.0,25093.604,0.0,0.0,1209601.6,3520.403,0.0,0.0,0.0,80120840.0,0.0,48555.79,2275.382,0.0,793550.2,0.0,1819060.5,22646.49,15348.095,0.0,2554.438,37973.117,22431.832,2854.962,0.0,631397.0,8096710.5,0.0,0.0,7148.1343,4853990.5,2338255.5,974206.94,0.0,34924.97,290218.53,407915.88,378443.25,6985959.0,2044473.5,364554.8,128.795,0.0,10818.797,8650.745,0.0,1695.804,21.466,21.466,0.0,0.0,0.0,2447.1099,190917.44,11956.491,0.0,5752.852,0.0,142039.64,42.932,1287179.2,0.0,0.0,15519.823,0.0,0.0,394134.78,1116.225,4121.447,0.0,3173406.5,494723.84,0.0,138519.23,24320.828,0.0,31211.371,0.0,0.0,79466.63,1931.928,0.0,49736.418,21.466,12965.385,15648.617,1051.828,1330.885,360411.94,0.0,634230.56,0.0,14188.943,17237.092,0.0,1674.338,22925.549,300.522,0.0,21.466,450.784,4932105.0,811345.4,13416.167,335640.28,0.0,343.454,0.0,316321.03,42.932,39625.992,0.0,0.0,0.0,13180.041,55124.348,21.466,0.0,0.0,0.0,9530.845,708.375,3971335.8,515524.25,15047.574,5121627.0,0.0,1006276.94,19555.406,2087190.6,0.0,4039854.8,283843.16,0.0,0.0,0.0,162646.89,6310.9663,0.0,8068869.5,0.0,189479.22,3281766.2,23805.65,0.0,0.0,30674.723,0.0,107.329,0.0,0.0,150.261,5216.206,233160080.0,29987.818,6976.4087,75152.01,13716.695,0.0,61327.984,987.42896,85.864,2296.849,61886.094,226786.89,0.0,0.0,0.0,0.0,59696.58,7579555.0,25608.777,3520.4038,7186944.0,2837251.0,0.0,0.0,0.0,0.0,229835.05,579.579,0.0,64376.133,0.0,6332.4316,11906236.0,0.0,23290.469,85.864006,214.659,0.0,51389.285,0.0,9595.244,0.0,7229339.0,376103.47,386492.94,1459.679,0.0,67939.47,1502.6119,0.0,42.932,3219.88,25329.723,0.0,0.0,3612362.0,1274514.4,144679.95,0.0,16764.844,2720863.0,65771.414,0.0,1057988.2,0.0,0.0,137038.11,0.0,0.0,0.0,0.0,3577050.8,7886946.0,2591917.8
2013,5946.045,18911366.0,0.0,257.59,0.0,42.932,1444266.5,11462.773,0.0,0.0,0.0,22751910.0,0.0,25909.3,3627.7332,0.0,849747.9,0.0,2128662.8,70858.83,3606.2668,0.0,17537.615,1609.9401,6869.078,36663.703,0.0,477143.3,3896956.5,0.0,0.0,1609.9401,3907174.2,2759737.8,1479921.2,0.0,7470.124,273110.25,439470.72,525377.1,7347530.0,2092728.8,440329.34,150.261,0.0,19812.994,18847.033,0.0,2039.2579,85.863,0.0,0.0,0.0,21.466,9337.652,18975.826,3262.813,364.92,6976.4062,0.0,24599.887,558.113,1213723.0,987.43,21.466,1373.8151,0.0,0.0,418670.25,0.0,3327.21,0.0,3918787.2,447284.28,0.0,138111.39,10496.81,0.0,8500.483,0.0,0.0,145667.39,0.0,0.0,50659.45,536.646,92796.945,579.578,386.38602,279.057,302282.34,0.0,275836.4,0.0,43983.566,31468.96,0.0,2017.792,3134.019,472.25,0.0,0.0,3627.732,1176952.0,273818.6,1309.418,467719.78,0.0,450.784,0.0,374965.78,0.0,20864.822,4765.423,0.0,0.0,3799.46,42137.5,0.0,0.0,1717.2699,0.0,3026.687,622.511,3502070.2,602482.5,5065.947,5776873.0,0.0,756500.06,708.37396,946172.56,0.0,4278899.0,266391.44,0.0,0.0,21.466,125725.586,5538.192,0.0,3505633.8,0.0,227967.52,2803979.0,83974.48,0.0,0.0,22818.215,0.0,772.772,0.0,0.0,85.863,0.0,153898700.0,10389.479,4121.4473,39711.86,16378.455,0.0,59353.125,386.38602,665.442,6053.376,83051.445,552381.2,0.0,0.0,0.0,0.0,5366.47,2573521.5,31426.03,1416.7479,6350290.5,3592763.5,0.0,0.0,0.0,0.0,100224.13,8994.2,0.0,70794.43,0.0,0.0,11169678.0,0.0,2962.288,0.0,0.0,0.0,53407.08,0.0,6332.432,0.0,6617755.0,421804.3,238013.53,8779.54,0.0,65986.08,150.261,0.0,858.635,10153.356,34796.17,0.0,42.932,3069747.8,675895.75,23526.596,0.0,7598.92,1114701.0,38402.438,0.0,1516091.2,0.0,0.0,68068.266,0.0,0.0,0.0,107.328995,3418053.0,7490514.5,1915206.1
2014,965.964,16533011.0,0.0,128.795,0.0,0.0,1407023.2,3005.222,0.0,0.0,0.0,39086532.0,493.715,18525.041,1309.4191,0.0,874218.9,0.0,1961057.2,68819.57,1481.144,0.0,3241.3457,1309.418,20521.371,9337.653,0.0,324928.84,5877612.0,0.0,64.397995,6031.909,2832850.5,2314900.5,1168880.9,214.66,47031.715,396023.78,249733.9,374042.72,6791757.5,1864246.1,682163.8,536.647,0.0,14618.255,11956.492,0.0,536.646,0.0,128.796,0.0,0.0,0.0,6912.0127,92582.29,2704.701,42.932,4701.024,0.0,16314.059,64.397995,945850.5,85.863,4486.3647,9681.105,0.0,0.0,316342.47,0.0,2103.657,0.0,3750366.0,532825.75,0.0,107436.664,13394.699,0.0,6611.488,0.0,0.0,49650.55,1073.2941,0.0,55575.133,21.466,131800.44,729.84,236.125,3219.8809,930738.5,0.0,349786.3,0.0,59846.844,63302.848,0.0,708.374,4336.105,386.384,0.0,0.0,4293.1743,5905196.0,134440.72,2511.508,318102.7,0.0,343.45398,0.0,237219.3,0.0,102070.2,0.0,0.0,0.0,5130.3447,34345.387,85.864,0.0,429.318,0.0,3885.321,1996.3269,3104522.5,153631.22,128.79501,5126564.5,0.0,959910.7,193.193,1230144.4,0.0,5282578.0,36105.59,0.0,0.0,42.932,93011.61,28012.957,0.0,2459859.5,0.0,275256.8,2709529.0,106878.555,0.0,0.0,43253.723,0.0,601.044,0.0,0.0,0.0,0.0,172331550.0,26660.607,5709.92,36749.566,26896.736,0.0,181622.7,150.26201,64.398,13480.566,6225.1,187804.88,0.0,0.0,0.0,0.0,4593.6953,7809304.0,27132.857,1416.748,5334998.0,3234112.0,0.0,0.0,0.0,0.0,256538.58,450.785,0.0,14661.188,0.0,0.0,9897632.0,0.0,23698.316,85.863,0.0,5838.716,59417.523,0.0,1867.5321,0.0,6125779.0,346394.7,353435.5,3584.7979,0.0,108724.62,5559.6587,0.0,1116.2251,7835.0435,9444.983,0.0,0.0,2700835.5,549461.8,192291.25,0.0,3348.678,1473181.0,61370.914,0.0,1600001.4,0.0,0.0,142125.5,0.0,0.0,0.0,42.932,3447568.5,7136477.5,2132419.2
2015,1481.145,17716510.0,0.0,2103.655,0.0,0.0,1269555.8,8908.335,0.0,0.0,0.0,35924204.0,0.0,125081.61,9681.108,0.0,709683.0,0.0,1513386.6,14425.0625,3735.06,0.0,4808.3545,5259.1377,52183.523,17430.285,0.0,604156.9,7419891.5,0.0,214.65799,4679.56,1780958.6,2976285.5,2069717.4,0.0,62014.89,286225.88,285345.78,317823.62,7238677.0,2208430.0,450160.72,558.113,0.0,16743.377,30309.812,0.0,214.659,128.795,107.33,0.0,0.0,0.0,9273.256,42309.22,6697.3496,751.30505,2511.5059,0.0,50680.914,279.057,1103495.9,472.25,1910.463,2790.563,0.0,0.0,324091.7,21.466,19018.758,0.0,3452806.2,474331.25,0.0,70279.25,21744.922,0.0,4615.162,0.0,0.0,104259.72,601.04504,0.0,96059.76,0.0,63968.29,2296.8481,171.727,171.727,1028859.06,0.0,214272.3,107.33,40591.957,125403.59,0.0,171.727,1910.464,729.83997,0.0,0.0,1974.86,7081825.5,102113.13,1245.02,478688.84,0.0,85.863,0.0,343389.47,85.864,234085.28,0.0,0.0,0.0,2747.631,43833.305,257.59,0.0,1051.827,0.0,150.261,558.112,3077518.5,302668.72,3413.076,4932899.5,0.0,833455.2,11097.8545,1868882.9,0.0,4935711.5,42459.49,0.0,0.0,0.0,137918.2,14382.129,0.0,2384621.8,1760.2009,177780.31,2675677.5,33486.754,0.0,0.0,7233.998,0.0,1008.896,0.0,0.0,0.0,1330.885,173074720.0,10046.029,12879.519,43618.645,30223.945,0.0,338452.3,472.249,236.125,8500.485,25157.996,199117.39,64.398,0.0,0.0,0.0,4851.2876,4723392.5,49070.973,5151.807,5496271.0,2176252.5,0.0,0.0,0.0,64.398,389047.38,5731.388,0.0,2232.449,0.0,622.51,12183382.0,0.0,18117.191,0.0,0.0,0.0,27605.104,0.0,10518.273,0.0,6181332.5,428608.97,298568.75,300.522,0.0,107071.74,1116.227,0.0,558.11304,6418.294,74422.164,0.0,0.0,2877048.8,721424.9,227709.92,0.0,15219.304,2121149.8,35225.49,0.0,1500335.4,0.0,0.0,136651.72,21.466,0.0,0.0,0.0,2399862.5,7345620.0,2700835.5
2016,3091.086,17207190.0,0.0,1502.61,0.0,0.0,2080107.0,8350.221,0.0,0.0,0.0,19349140.0,0.0,21766.393,3885.324,0.0,887334.56,0.0,2130830.8,5666.989,7148.1357,0.0,8715.144,5860.1816,2661.769,16206.731,0.0,955080.75,5937738.0,0.0,64.398,1867.531,1416081.8,2907165.5,453445.0,107.329,26445.947,194652.48,461516.12,515502.8,7347831.0,2176166.8,627533.2,107.328995,0.0,23011.41,10196.289,0.0,2210.984,21.466,128.795,0.0,0.0,0.0,21.466,26059.562,11849.161,2189.519,1910.4619,0.0,31812.414,21.466,991014.7,2296.848,279.056,7641.8467,0.0,0.0,367538.6,0.0,11956.489,0.0,3710869.0,608428.56,0.0,141030.75,15240.77,0.0,17473.217,0.0,0.0,175526.39,2189.519,0.0,39261.074,601.044,120208.86,2683.233,300.522,0.0,119672.21,0.0,349915.1,0.0,73542.07,116430.87,0.0,1330.885,6418.294,236.125,0.0,0.0,558.112,2201324.8,153480.95,858.635,515030.56,0.0,171.726,0.0,507023.8,0.0,13630.827,0.0,0.0,0.0,3241.345,68798.11,21.466,0.0,0.0,0.0,3112.55,257.59097,4369527.5,488713.4,1502.6111,6890135.5,0.0,671903.1,536.647,1117813.6,0.0,3307525.2,160607.62,0.0,0.0,0.0,136952.23,26038.098,0.0,1798646.5,21.466,313594.84,3842798.0,92882.805,0.0,0.0,126927.67,0.0,2168.053,0.0,0.0,0.0,0.0,150360720.0,51174.625,12278.477,113747.63,31125.512,0.0,35654.81,21.466,0.0,880.10205,85219.49,226293.17,300.522,0.0,0.0,0.0,1652.873,4119493.2,46902.92,2060.723,5802546.0,3661411.5,0.0,0.0,0.0,0.0,138733.9,343.453,0.0,5602.592,0.0,515.18097,11439676.0,0.0,5795.783,21.466,300.522,0.0,20542.834,0.0,4164.377,0.0,7708285.5,484742.22,370672.6,1073.292,0.0,117804.67,42.932,0.0,2425.643,2490.042,82171.34,0.0,0.0,3350800.5,656748.25,48233.805,0.0,7856.511,1800492.6,20886.29,0.0,1486382.5,0.0,0.0,111643.98,0.0,0.0,0.0,64.398,1287436.9,7064524.5,1381393.0
2017,665.44196,17366638.0,0.0,16700.445,0.0,0.0,2982617.8,18503.578,0.0,0.0,0.0,44311390.0,450.784,64483.47,171.72699,0.0,799088.4,0.0,1854629.5,1309.418,6654.4224,0.0,10046.026,36942.758,1609.941,14253.335,0.0,714770.44,6844842.5,0.0,0.0,3649.198,4732172.0,2646054.5,1502460.4,0.0,167004.45,169065.17,315526.78,387351.56,7108486.0,2132762.8,462546.5,21.466,0.0,14768.518,23462.195,0.0,0.0,107.329,944.498,0.0,0.0,0.0,64.397995,56755.754,4228.7773,3520.403,1051.828,0.0,92925.74,42.932,832510.75,0.0,407.851,22753.82,0.0,0.0,415235.72,279.056,8951.268,0.0,3850246.8,452328.75,0.0,138562.17,12407.272,0.0,7534.52,0.0,2146.587,99902.15,21.466,0.0,73670.85,0.0,51067.297,40613.42,236.124,579.57904,43897.7,0.0,380697.16,193.19301,50981.438,48834.85,0.0,321.988,33572.617,42.932,0.0,0.0,965.96405,13744123.0,10840.264,1738.736,300028.44,0.0,1760.202,0.0,172220.66,128.795,25995.17,0.0,0.0,0.0,85.864006,20521.37,0.0,0.0,0.0,0.0,2168.052,150.26099,2865628.8,685211.94,15305.164,5136782.0,0.0,668296.8,18525.043,487854.78,0.0,3297243.0,81505.9,0.0,0.0,0.0,86829.44,279.056,0.0,2486949.5,3112.552,258320.23,3137494.2,24642.814,0.0,0.0,17172.693,0.0,1008.895,21.466,0.0,0.0,2039.256,177478430.0,21852.25,5624.058,45078.324,13351.771,0.0,61220.656,257.591,0.0,1910.463,337314.62,563715.1,0.0,0.0,0.0,0.0,18696.771,3521862.0,0.0,1953.395,5332872.5,3417924.2,0.0,0.0,0.0,0.0,142662.16,5430.863,0.0,21.466,0.0,1245.019,8005373.5,0.0,17151.229,64.398,128.795,0.0,24514.021,0.0,1631.406,0.0,5592159.0,423907.94,190960.38,279.057,0.0,46602.4,1073.293,0.0,558.11304,9187.389,33121.836,0.0,0.0,78522.14,462009.84,102392.19,0.0,5881.649,2503521.2,29257.979,0.0,1417047.8,0.0,0.0,34667.383,364.91998,0.0,0.0,0.0,2582429.8,5685686.0,1743264.6
2018,321.989,14507599.0,0.0,1202.089,0.0,0.0,2105329.2,9273.255,0.0,0.0,0.0,46107350.0,0.0,42781.473,686.909,0.0,763326.25,0.0,1341681.1,18675.305,2382.712,0.0,450.78198,708.37396,23934.441,12836.59,0.0,591084.1,3382054.8,0.0,0.0,1567.009,2709829.5,2445477.5,984295.9,0.0,11655.965,231616.72,237047.58,367173.66,6919050.0,2033161.0,839637.44,107.33,0.0,14897.3125,9809.905,0.0,0.0,42.932,64.397995,0.0,0.0,21.466,751.306,965.965,5581.126,3992.651,150.261,0.0,6804.6787,64.397995,937629.1,1159.157,601.044,601.045,0.0,0.0,282104.44,987.431,6010.444,0.0,2669795.8,358351.2,0.0,126498.36,14961.712,0.0,8092.6333,42.932,0.0,37672.6,1395.281,0.0,35118.164,128.795,115357.57,901.56604,1631.406,0.0,303162.44,0.0,416566.62,128.796,39647.46,84983.37,0.0,21.466,2618.838,85.864,0.0,0.0,2747.6318,3300184.0,110699.48,3713.595,359596.22,0.0,0.0,0.0,140064.78,0.0,6268.035,0.0,0.0,0.0,321.989,7083.7383,236.12502,0.0,1159.157,0.0,128.795,171.728,2966153.5,519001.75,1159.1589,4297746.0,0.0,570219.3,2146.586,33014.504,0.0,3551613.8,22345.969,0.0,0.0,0.0,171598.14,4722.492,0.0,1947211.8,407.852,285281.38,2678210.2,78629.48,0.0,257.591,28098.824,0.0,128.795,0.0,0.0,0.0,901.567,161991020.0,29451.17,3670.665,39046.414,21058.023,0.0,269868.88,450.784,0.0,7083.736,14575.323,202680.72,0.0,0.0,0.0,0.0,2468.578,4476299.0,25157.998,4078.5159,5031814.0,2598829.5,0.0,0.0,0.0,0.0,90521.56,3456.008,0.0,407.852,0.0,1245.021,11753958.0,0.0,5581.127,0.0,0.0,8758.074,23870.047,0.0,1159.157,0.0,6666096.5,216783.8,116495.266,343.45398,0.0,20456.975,1159.157,0.0,128.795,193.192,31146.979,0.0,0.0,2411604.2,715199.75,102327.8,0.0,6310.97,2388657.2,54287.18,0.0,1940772.0,0.0,0.0,50273.066,0.0,0.0,0.0,0.0,2726895.0,5846808.5,1806674.8
2019,14167.472,16563127.0,0.0,1695.8041,0.0,0.0,1072971.4,14317.734,0.0,0.0,0.0,26302428.0,0.0,102327.78,1245.0221,0.0,854019.5,0.0,1394980.9,17666.41,7040.8057,0.0,1824.599,5302.0693,8543.414,27004.062,0.0,1371432.8,6394210.0,0.0,21.466,2404.177,1090230.0,2050505.5,842621.1,0.0,46387.742,344892.1,157194.55,328492.16,7084723.5,1965715.4,509599.7,472.248,0.0,16678.979,6031.911,0.0,0.0,128.795,21.466,0.0,0.0,0.0,2554.438,38423.902,14017.211,10732.934,6568.5547,0.0,35826.527,193.193,910367.44,2490.041,0.0,17280.023,0.0,0.0,374214.47,2575.9048,16872.174,0.0,3079879.8,417940.44,0.0,105161.28,20306.71,0.0,3799.458,0.0,364.91998,86206.92,279.056,0.0,51582.48,0.0,133667.95,2168.053,472.24902,257.591,954415.4,0.0,311813.2,21.466,111837.164,915497.75,0.0,815.703,4400.502,686.908,0.0,0.0,2125.122,7794042.0,143177.33,2339.7788,508934.25,0.0,343.454,0.0,328642.44,794.237,94492.75,3649.198,0.0,0.0,343.456,27089.926,0.0,0.0,64.397995,0.0,2447.11,343.454,3299003.5,715392.94,10239.222,4873739.5,0.0,659517.3,729.84,321365.5,0.0,3249867.8,156250.05,0.0,0.0,0.0,108703.15,13244.44,0.0,905902.5,4808.354,204762.9,2669602.5,78608.01,0.0,1202.089,49607.617,0.0,2275.384,0.0,0.0,0.0,3241.345,145932050.0,10325.084,20778.963,86335.72,24449.627,0.0,75516.92,107.33,42.932,14403.598,18761.166,551114.7,107.329,0.0,0.0,0.0,31383.1,5309045.5,23848.58,837.17,4456163.5,3319159.8,0.0,0.0,0.0,0.0,103186.42,5666.99,0.0,2490.0398,0.0,4443.438,6127346.0,0.0,23741.25,0.0,0.0,0.0,75989.164,0.0,175054.16,0.0,5132210.0,347553.84,296701.22,85.863,0.0,321966.53,3777.9932,0.0,214.659,2575.9048,45829.633,0.0,21.466,2363499.2,148500.88,83502.234,0.0,8414.627,1492521.8,50208.664,0.0,2008883.2,0.0,0.0,71674.54,0.0,0.0,0.0,0.0,2462500.0,6376006.5,1784092.6
2020,14768.517,14484051.0,0.0,3456.004,0.0,0.0,2393315.5,1888.997,0.0,0.0,0.0,10969552.0,128.796,10153.355,1717.27,0.0,746282.4,0.0,1477645.9,61435.31,5001.5483,0.0,11398.377,17795.207,12879.5205,22088.377,0.0,1146856.9,7089167.0,0.0,107.329,343.454,3190235.8,2402245.2,100996.91,0.0,24986.271,232690.02,207167.1,583334.94,7363544.0,1986644.5,776334.56,0.0,0.0,11570.102,50680.918,0.0,515.18097,0.0,21.466,0.0,0.0,0.0,1309.417,62122.223,12621.93,8350.223,38037.52,0.0,27712.434,300.522,1081751.0,0.0,0.0,3477.4722,0.0,0.0,331368.6,1073.293,5666.9907,0.0,4172106.0,517606.44,0.0,159985.11,21337.074,0.0,5430.864,0.0,0.0,98914.72,107.329,0.0,92045.63,0.0,351203.06,6847.612,1524.078,42.932,59052.598,0.0,212404.77,171.72699,135685.75,411736.8,0.0,1030.362,6568.559,193.194,0.0,321.989,1910.463,3882252.5,458553.84,6718.817,426612.66,0.0,386.38602,21.466,615340.56,708.374,12729.261,493.715,0.0,0.0,429.31702,7362.794,257.59003,0.0,128.795,0.0,4314.64,601.045,3358420.8,482466.84,300.522,5955984.0,0.0,1041459.5,3928.255,61607.04,0.0,3163553.8,157838.52,0.0,0.0,0.0,106062.86,2812.03,0.0,2737585.0,429.317,307863.47,3075973.0,127314.06,0.0,0.0,8865.402,0.0,5302.0693,0.0,0.0,643.976,472.25003,139635540.0,31576.29,12986.849,143477.86,27583.645,0.0,42845.87,1481.1449,0.0,987.43,22023.984,478731.78,0.0,0.0,0.0,0.0,15348.099,4591484.5,27347.516,2683.2341,6161863.0,3610236.8,0.0,0.0,0.0,0.0,63045.254,2962.292,0.0,15627.153,0.0,386.38602,8810794.0,0.0,9573.777,0.0,0.0,0.0,28399.344,0.0,47611.293,0.0,6467108.0,366744.34,312392.78,1567.008,0.0,146526.02,1137.692,0.0,858.635,13759.623,36556.38,0.0,0.0,2982145.8,1054188.8,173165.16,0.0,12793.664,2880483.2,28742.797,0.0,2597133.8,0.0,0.0,69248.89,0.0,0.0,0.0,0.0,2646462.5,5805143.5,643503.75
2021,6375.364,15463840.0,0.0,9509.379,0.0,0.0,1078574.0,7384.258,0.0,0.0,0.0,22017862.0,0.0,111858.64,1008.897,0.0,848116.44,0.0,1732531.6,47203.44,1137.693,0.0,4057.0488,20542.836,4078.5159,12364.341,0.0,1304545.1,5010198.0,0.0,0.0,1695.803,10538754.0,2593570.5,2415962.0,0.0,21594.664,100674.914,149831.75,502430.1,7403663.5,1616551.6,397655.2,0.0,0.0,9187.392,19684.203,0.0,4615.162,150.261,0.0,0.0,0.0,0.0,2747.6309,53407.08,11913.557,15262.232,14146.005,0.0,36041.19,85.864,1133269.0,729.841,0.0,7770.6445,0.0,0.0,252288.34,0.0,4658.093,0.0,2946662.5,266649.0,0.0,134097.28,11720.362,0.0,40463.16,0.0,0.0,43146.395,0.0,0.0,19190.482,64.398,31168.44,3584.7988,643.976,42.932,30803.521,0.0,699164.8,0.0,53106.56,70086.06,0.0,1867.531,19770.064,42.932,0.0,42.932,171.727,4957434.5,205900.6,965.96497,354938.12,0.0,0.0,0.0,179282.92,1073.2941,3370.142,0.0,0.0,0.0,21.466,41085.668,21.466,0.0,42.932,0.0,2468.5752,515.182,2745398.5,470188.34,6246.568,5949265.0,0.0,827294.56,11720.363,105783.8,0.0,3922479.5,271586.16,0.0,0.0,0.0,115207.31,2232.45,0.0,3503551.5,858.635,696438.6,3611417.5,27154.324,0.0,0.0,94492.75,0.0,2060.7231,0.0,0.0,0.0,858.635,159391280.0,39110.81,1760.2009,35890.934,14231.868,0.0,44520.207,0.0,107.328995,407.85098,11312.513,459004.62,21.466,0.0,0.0,0.0,6353.899,5320508.5,21401.469,4357.57,5494704.0,3722932.8,0.0,0.0,0.0,0.0,86893.83,300.52197,0.0,4980.081,0.0,1438.2141,10426916.0,0.0,257.59,0.0,0.0,0.0,43618.64,0.0,3091.084,0.0,6242896.5,282984.53,148500.88,1738.736,0.0,47117.58,0.0,0.0,193.193,17408.82,77835.234,0.0,0.0,2898343.0,779769.1,22796.754,0.0,8393.157,1954810.8,68325.85,0.0,1437225.6,0.0,0.0,33400.895,0.0,0.0,0.0,85.864,4620678.0,6177383.0,1353895.2
2022,1202.089,15217411.0,0.0,3026.689,0.0,0.0,1572439.2,21079.484,0.0,0.0,0.0,24097582.0,42.932,45121.254,1781.6691,0.0,697812.4,0.0,1385836.4,6289.4985,4421.9717,0.0,558.11304,5988.977,2253.917,6847.611,0.0,1062818.0,4755462.5,0.0,0.0,1266.486,7509104.0,1888846.0,677054.94,0.0,32155.871,138991.48,179497.58,431378.1,7472418.5,2279138.5,625300.7,107.328995,0.0,16786.309,13051.251,0.0,42.932,21.466,751.307,0.0,0.0,0.0,7684.7817,22152.775,14253.336,41493.523,15326.631,0.0,182717.47,193.193,832789.75,0.0,214.659,23848.578,0.0,0.0,450010.44,2554.438,4400.503,0.0,3905822.0,458704.12,0.0,137767.94,15026.107,0.0,6396.829,0.0,0.0,47267.844,386.385,0.0,17280.023,0.0,48169.41,8221.429,558.112,2125.121,22968.475,0.0,411822.62,0.0,12214.083,29665.832,0.0,64.397995,5516.7266,21.466,0.0,0.0,2597.3699,1636064.0,74078.71,1373.816,143048.55,0.0,1910.4619,0.0,94943.54,0.0,16077.9375,0.0,0.0,21.466,472.25,25587.316,21.466,0.0,257.591,0.0,17945.465,3370.142,2605441.0,416631.03,1266.487,5718593.0,0.0,434597.94,1631.406,418112.16,0.0,4304357.0,157130.14,0.0,0.0,0.0,121883.19,85.863,0.0,2441162.8,0.0,458875.84,3717759.5,19319.285,0.0,0.0,31275.768,0.0,450.783,0.0,0.0,1717.2699,193.19301,141455680.0,57378.26,3262.812,213306.31,9037.131,0.0,42244.83,214.659,0.0,558.11304,46859.99,231487.9,0.0,0.0,0.0,0.0,38681.496,3085589.5,25565.848,8285.825,3845309.5,3640289.0,0.0,0.0,0.0,0.0,113683.234,751.30597,0.0,1309.418,0.0,1695.8049,6277843.5,0.0,9144.459,0.0,858.635,0.0,25115.064,0.0,42.932,0.0,5143157.5,456943.94,34667.383,987.43,0.0,12986.853,0.0,0.0,0.0,4550.7656,12986.856,0.0,0.0,2056752.1,692896.75,103164.96,0.0,10174.828,1948199.2,21701.992,0.0,1692326.0,0.0,0.0,13008.316,0.0,0.0,0.0,364.919,3085718.2,6656694.0,2080107.0
