Date,AFG,AGO,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AKD,OWID_CYN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2012,0.0,165673.56,0.0,257.59,0.0,0.0,268945.84,751.305,0.0,0.0,0.0,598468.4,21.466,81462.97,3992.6519,42.932,608192.4,0.0,173701.8,1287.952,151913.94,0.0,0.0,16335.523,4314.64,407.851,0.0,64612.258,1128074.2,0.0,0.0,64.397995,0.0,63045.25,56584.03,0.0,14832.916,4260245.0,7920.9062,763991.7,27025.531,4035.585,10818.795,0.0,0.0,12471.669,97283.31,0.0,21.466,2039.257,64.397995,0.0,0.0,150.261,4357.5737,34882.035,3198.414,37908.72,450.783,0.0,21766.389,0.0,555364.94,0.0,0.0,5602.589,0.0,0.0,42.932,85.863,214.659,0.0,745917.44,282190.28,0.0,66071.94,343.454,0.0,40570.49,0.0,0.0,110441.89,0.0,0.0,15734.48,21.466,10389.481,3305.7432,1609.94,14446.529,98957.65,0.0,3386541.2,0.0,85863.47,23912.977,0.0,107.329,114520.4,1524.078,0.0,0.0,1695.8041,915562.25,14360.666,1824.599,307884.94,0.0,64.397995,0.0,6804.682,0.0,3735.0608,0.0,0.0,0.0,17473.215,0.0,214.65799,0.0,21.466,0.0,1352.35,8843.939,4872.75,210301.1,579.578,484098.25,0.0,251107.72,0.0,729.84,0.0,61027.465,64.397995,0.0,0.0,858.635,39604.523,7126.669,0.0,13652.292,0.0,19941.79,2029404.6,42781.47,0.0,0.0,1888.997,0.0,0.0,0.0,0.0,21.466,1245.021,29195490.0,173723.27,2468.574,1416.748,15391.027,0.0,16163.799,2125.122,2425.644,7942.371,2425.644,106105.78,0.0,0.0,0.0,0.0,215903.7,1524420.0,665.442,4765.4243,842342.1,348069.06,0.0,0.0,0.0,0.0,165480.38,3219.882,0.0,279.057,0.0,170331.66,1156452.1,0.0,2876.426,2189.519,0.0,0.0,8758.073,0.0,13416.166,0.0,1564561.2,71352.55,656104.25,364.92,0.0,21659.059,0.0,0.0,0.0,5387.9326,250807.2,0.0,0.0,44155.297,750747.25,416287.56,0.0,5774.3184,454518.28,6740.2817,0.0,49972.543,0.0,0.0,559057.06,0.0,0.0,0.0,0.0,237262.23,62980.855,543859.2
2013,837.168,146976.8,0.0,558.11304,0.0,0.0,270491.4,2747.6318,0.0,0.0,0.0,307734.66,42.932,69205.96,3005.2239,0.0,631933.7,0.0,174302.84,1695.804,58558.887,0.0,0.0,493.715,2189.519,1159.158,0.0,80260.875,942416.0,0.0,0.0,0.0,0.0,71760.4,48534.33,0.0,3756.527,2867002.8,5044.48,919876.8,24106.17,4743.959,6117.772,0.0,0.0,17537.613,82557.73,0.0,21.466,42.932,429.318,0.0,0.0,2146.587,6654.419,9015.666,3799.458,95823.625,3606.267,0.0,43017.6,300.522,580200.94,0.0,321.988,7233.998,0.0,0.0,128.79599,0.0,128.795,0.0,814737.0,244904.08,0.0,72060.92,21.466,0.0,53600.27,0.0,0.0,101748.21,0.0,0.0,20521.367,0.0,13630.826,214.65901,1545.542,1781.668,29944.887,0.0,3225353.8,0.0,139871.6,36449.043,0.0,5903.114,30653.258,1824.5981,0.0,64.397995,10389.478,58086.64,10110.427,1309.418,186774.52,0.0,2039.2571,0.0,6761.75,236.125,643.97705,858.635,0.0,0.0,12299.945,193.19301,0.0,0.0,0.0,0.0,729.83997,36899.824,12643.397,256474.17,1137.691,534285.44,0.0,301509.56,0.0,193.19301,0.0,53686.137,923.032,0.0,0.0,1309.419,39819.184,20821.89,0.0,13909.881,0.0,13802.553,2001992.8,39625.992,0.0,0.0,3048.153,0.0,1803.133,0.0,0.0,0.0,1330.883,25744938.0,261175.2,2468.576,171.72699,16700.445,0.0,19362.209,1094.76,2296.848,5559.661,35697.734,128000.97,0.0,0.0,0.0,0.0,116752.84,863121.06,300.522,12815.123,724408.6,399973.5,0.0,0.0,0.0,0.0,121690.01,7427.19,0.0,1202.088,0.0,5903.1143,762789.6,0.0,8908.334,1180.623,0.0,0.0,9380.585,0.0,54609.168,0.0,1480286.2,82021.08,594411.4,1030.362,0.0,32563.719,0.0,0.0,42.932,3348.676,574598.4,0.0,42.932,40999.81,651896.94,637815.3,0.0,1867.533,499059.97,14446.528,0.0,57034.812,0.0,0.0,805506.7,0.0,0.0,0.0,0.0,211717.84,76010.63,498244.25
2014,150.261,153652.69,0.0,85.863,0.0,0.0,190488.1,2854.96,0.0,0.0,0.0,556803.1,21.466,17687.877,1051.828,0.0,569296.25,0.0,163827.5,4894.2188,37651.133,0.0,0.0,665.441,15004.645,450.784,0.0,98506.87,1061980.9,0.0,0.0,42.932,0.0,61886.098,78393.35,0.0,13244.441,4647875.5,3391.608,655438.8,21251.21,5259.1396,11741.831,21.466,0.0,16077.936,55532.2,0.0,0.0,150.261,1738.7351,0.0,0.0,0.0,5838.716,12171.1455,2597.3699,70322.18,7620.382,0.0,12214.078,85.864,416480.75,0.0,2940.825,8843.9375,0.0,0.0,150.261,0.0,321.988,0.0,799088.4,211331.47,0.0,46817.055,64.397995,0.0,39239.605,0.0,0.0,104238.25,0.0,0.0,39304.0,0.0,11484.24,0.0,1459.6799,18653.838,114735.06,0.0,3078162.5,0.0,117869.08,87945.66,0.0,107.33,96338.81,85.864,0.0,0.0,9702.572,298783.4,18675.307,300.52203,229341.33,0.0,2532.973,0.0,4142.912,0.0,1137.691,85.863,0.0,0.0,10904.659,42.932,64.397995,0.0,536.646,0.0,450.78302,63302.848,11269.58,180485.02,171.727,457244.44,0.0,324284.84,0.0,64.398,0.0,51818.605,193.193,0.0,0.0,1674.3389,28334.945,35976.793,0.0,14897.3125,0.0,13308.838,2109708.5,54780.895,0.0,0.0,3949.719,0.0,0.0,0.0,0.0,0.0,686.908,30557672.0,121496.81,2168.053,4894.218,26896.73,0.0,18138.656,1223.5549,21.466,10432.412,1717.271,97390.64,0.0,0.0,0.0,0.0,148200.34,3245467.5,429.318,6912.0107,659302.7,268666.8,0.0,0.0,0.0,0.0,118727.72,6289.499,0.0,643.97595,0.0,3906.7908,991680.1,0.0,6568.5547,2017.792,0.0,0.0,8650.746,0.0,19104.623,0.0,1040128.6,61285.055,457029.78,386.386,0.0,81699.086,128.795,0.0,0.0,11827.694,350408.8,0.0,0.0,35805.07,521577.66,2477719.2,0.0,1888.9979,443978.53,8500.485,0.0,97390.64,0.0,0.0,712173.06,0.0,0.0,0.0,0.0,223223.56,70150.46,508934.22
2015,493.715,136823.44,0.0,0.0,0.0,0.0,208841.42,1459.679,0.0,0.0,0.0,392202.88,0.0,242757.48,7319.8613,0.0,595141.1,0.0,135471.1,2726.165,46194.55,0.0,0.0,2962.29,22345.969,450.78403,0.0,76890.74,1110794.2,0.0,0.0,64.398,42.932,72812.22,72447.305,0.0,26467.416,3452269.5,5752.8525,650523.1,19984.725,3627.732,11849.158,0.0,0.0,16571.648,92818.41,0.0,300.522,279.056,3799.4578,0.0,0.0,1588.4739,4765.422,3627.7336,107.33,42974.664,15133.4375,0.0,18954.361,42.932,500712.84,0.0,729.839,12342.875,0.0,0.0,128.796,965.964,22818.215,0.0,750532.6,142876.81,0.0,24771.611,193.194,0.0,18160.125,0.0,0.0,109046.61,21.466,0.0,50487.723,0.0,16507.25,0.0,579.57904,2983.7559,123149.68,0.0,2959284.5,0.0,141567.4,201693.3,0.0,944.4979,13244.438,300.522,0.0,0.0,7384.258,260101.92,15262.2295,751.305,368848.0,0.0,4894.2183,0.0,5903.116,21.466,1824.599,0.0,0.0,0.0,19512.473,0.0,450.784,0.0,300.522,0.0,2404.176,38939.086,14274.805,182760.4,815.703,402742.6,0.0,311190.7,0.0,1008.897,0.0,55489.27,64.397995,0.0,0.0,0.0,34796.17,12364.339,0.0,13308.838,0.0,12943.916,2947070.5,45915.492,0.0,0.0,1567.008,0.0,0.0,0.0,0.0,0.0,0.0,29904144.0,121110.42,4550.765,3670.663,30760.59,0.0,20328.176,3692.129,472.249,16485.787,1846.065,89684.39,815.703,0.0,0.0,0.0,96360.28,1955948.4,1567.0071,3906.788,643868.7,231638.17,0.0,0.0,0.0,0.0,210215.23,6869.079,0.0,0.0,0.0,5023.0127,851787.06,0.0,10432.411,1180.623,0.0,558.113,12257.011,0.0,105354.47,0.0,997368.6,90371.3,511488.7,150.261,0.0,15605.684,193.19301,0.0,0.0,236.125,915626.56,0.0,236.125,42910.273,555643.94,2220772.8,0.0,6482.6943,939110.25,6976.407,0.0,42974.668,0.0,0.0,974292.8,0.0,0.0,0.0,0.0,193343.06,82514.8,520826.34
2016,601.04504,149423.9,0.0,321.988,0.0,0.0,318982.78,1588.475,0.0,0.0,0.0,369620.78,0.0,142597.77,5194.7407,0.0,619826.94,0.0,192162.44,944.499,54673.57,0.0,0.0,8822.472,1867.531,171.727,0.0,95630.44,1094072.2,0.0,0.0,0.0,42.932,66351.0,40913.945,0.0,14811.447,1028300.94,18546.512,807975.25,25351.191,5946.047,8672.215,0.0,0.0,9874.298,52398.18,0.0,0.0,2125.12,42.932,0.0,0.0,0.0,794.23804,6933.4746,19340.746,61607.043,6010.4424,0.0,29300.908,0.0,510694.47,0.0,364.91998,11248.114,0.0,0.0,343.45502,0.0,15584.22,0.0,990199.0,411801.2,0.0,76246.76,193.194,0.0,32864.242,0.0,0.0,104474.375,193.192,0.0,17580.547,0.0,18503.578,0.0,1588.474,128.796,13931.353,0.0,3899790.0,0.0,160822.28,152579.39,0.0,1202.0891,43854.766,364.91998,0.0,0.0,2511.5068,243208.28,22045.45,4464.901,218823.06,0.0,2082.188,0.0,5087.412,0.0,1996.3259,193.193,0.0,0.0,16099.401,0.0,279.057,0.0,150.261,0.0,1481.1451,61134.79,9444.984,314904.28,2361.245,669434.56,0.0,297044.7,0.0,1094.76,0.0,48920.72,364.92,0.0,0.0,0.0,34946.43,5516.728,0.0,15283.696,0.0,17129.762,3800789.5,35890.93,0.0,0.0,5216.207,0.0,3842.3901,0.0,0.0,0.0,0.0,28726954.0,198688.06,3091.085,13931.349,26510.354,0.0,18203.059,1309.418,279.056,3477.4712,4486.368,149960.55,85.863,0.0,0.0,0.0,147513.45,1018920.3,2554.439,4958.6147,698671.06,437195.3,0.0,0.0,0.0,0.0,148479.4,2339.781,0.0,214.65903,0.0,5946.0454,970879.75,0.0,1652.8721,708.374,0.0,0.0,12106.75,0.0,25136.531,0.0,1382058.5,132358.53,413196.47,193.193,0.0,17602.012,21.466,0.0,0.0,2919.3591,720823.9,0.0,0.0,44412.88,949478.25,1462898.9,0.0,2490.041,621243.7,10947.59,0.0,40978.34,0.0,0.0,796748.56,0.0,0.0,0.0,0.0,91766.586,90349.836,481028.62
2017,150.261,153760.02,0.0,3649.197,0.0,0.0,329651.3,7684.78,0.0,0.0,0.0,981333.56,107.329,105869.66,3348.676,0.0,490173.06,0.0,164213.89,3735.062,70408.05,0.0,0.0,6139.2373,4658.094,107.33,0.0,63903.887,1179635.2,0.0,0.0,42.932,321.98898,67338.43,154768.9,0.0,9058.598,3739160.8,5774.319,696610.4,17602.014,7555.9883,6718.8174,0.0,0.0,10217.753,92217.37,0.0,0.0,3584.802,214.65799,0.0,0.0,0.0,2812.028,9402.051,3091.085,27218.719,1352.349,0.0,18868.5,321.988,463491.0,0.0,472.249,8779.541,0.0,0.0,300.522,0.0,11355.444,0.0,1015399.94,255293.56,0.0,59632.18,193.193,0.0,18095.727,0.0,0.0,129503.58,0.0,0.0,9101.528,0.0,15305.166,407.85098,837.16797,1996.325,24256.432,0.0,3352281.5,0.0,160972.53,76740.48,0.0,1287.953,51818.6,1459.678,0.0,85.863,4593.6953,578913.0,1416.7471,1631.4061,176857.28,0.0,1588.475,0.0,4829.823,0.0,128.796,21.466,0.0,0.0,472.24902,0.0,64.398,0.0,0.0,0.0,622.51,32649.584,9058.597,229298.4,321.988,521985.5,0.0,319669.7,0.0,42.932,0.0,38831.754,343.454,0.0,0.0,0.0,24149.102,386.386,0.0,8371.6875,21.466,22968.477,3191802.8,37264.746,0.0,0.0,3777.992,0.0,0.0,0.0,0.0,0.0,128.795,30282780.0,244925.55,3584.8,4615.162,16163.799,0.0,18503.578,128.795,257.591,9101.529,2039.257,110914.13,472.249,0.0,0.0,0.0,102542.45,1699796.1,21.466,1781.667,760149.3,443356.0,0.0,0.0,0.0,0.0,148007.16,7083.738,0.0,0.0,0.0,25887.842,791510.94,0.0,1395.282,171.72699,0.0,0.0,8994.196,0.0,17000.967,0.0,1068034.2,116151.81,441896.34,407.852,0.0,17151.227,42.932,0.0,0.0,2919.356,446747.62,0.0,21.466,2490.041,580136.5,2282766.2,0.0,3906.789,523380.78,11076.389,0.0,50723.848,0.0,0.0,346587.88,0.0,0.0,0.0,0.0,213070.2,59503.383,383294.53
2018,1073.293,152064.2,0.0,1008.89496,0.0,0.0,274720.16,6632.953,0.0,0.0,0.0,343067.5,0.0,90306.91,2447.108,0.0,397247.34,0.0,121346.56,407.851,42416.555,0.0,0.0,472.25003,7856.506,42.932,0.0,65170.38,977383.9,0.0,0.0,0.0,257.59003,52269.39,31490.426,0.0,11956.489,1034547.5,10067.494,539952.44,18224.52,10861.731,6933.477,0.0,0.0,13845.485,41686.715,0.0,0.0,450.785,3305.7441,0.0,0.0,171.72699,7233.998,4464.9023,2447.109,472.249,7083.7363,0.0,3026.688,257.59003,385398.2,0.0,601.044,472.24902,0.0,0.0,579.579,343.454,7233.997,0.0,577410.4,172070.4,0.0,52011.797,236.12599,0.0,17666.408,0.0,0.0,107372.266,0.0,0.0,28034.424,0.0,17280.021,0.0,987.43005,279.057,45271.516,0.0,3824487.8,21.466,80239.414,43232.258,0.0,64.398,12943.917,1223.555,0.0,0.0,11591.567,200298.0,9573.778,2189.519,179969.84,0.0,0.0,0.0,3262.813,0.0,558.112,0.0,0.0,0.0,9681.107,0.0,450.784,0.0,85.864,0.0,3391.6082,13029.782,6074.844,203174.44,965.964,440307.88,0.0,393040.03,0.0,0.0,0.0,44391.414,128.795,0.0,0.0,107.33,33637.016,6525.623,0.0,2361.246,0.0,32456.393,2468789.5,38896.15,0.0,0.0,5108.878,0.0,171.727,0.0,0.0,0.0,0.0,22586450.0,285496.03,1631.406,1008.896,18932.896,0.0,15970.605,1888.9971,386.386,5130.342,1459.6791,150776.27,0.0,0.0,0.0,0.0,56433.766,1349838.1,708.374,386.386,640820.5,331969.62,0.0,0.0,0.0,0.0,170632.19,6139.238,0.0,0.0,0.0,52097.656,810551.1,0.0,8672.21,0.0,0.0,150.261,10883.195,0.0,7963.839,0.0,995393.75,52977.766,456235.56,0.0,0.0,13265.904,0.0,0.0,0.0,729.83997,298268.22,0.0,0.0,28377.879,447048.16,890726.2,0.0,2060.7239,522221.62,23397.797,0.0,73241.54,0.0,0.0,496655.78,0.0,0.0,0.0,0.0,194716.88,45271.516,345579.0
2019,107.329,146161.08,0.0,1202.088,0.0,0.0,250807.2,3112.5508,0.0,0.0,0.0,453273.25,0.0,159942.17,2747.632,0.0,432601.62,0.0,143198.8,450.784,155176.77,0.0,0.0,3928.2537,15970.606,901.56805,0.0,68776.64,1372463.1,0.0,0.0,0.0,0.0,33272.094,19898.86,0.0,16292.594,1942854.1,3198.415,529734.7,16636.05,11205.185,12643.4,0.0,0.0,15519.822,49414.426,0.0,0.0,5409.398,5280.602,0.0,0.0,343.454,2490.042,21380.004,2017.7921,815.70404,31447.496,0.0,5838.716,128.795,373613.4,0.0,0.0,5860.182,0.0,0.0,1330.883,42.932,21465.867,0.0,617186.6,166575.12,0.0,42717.08,85.864,0.0,11398.377,0.0,0.0,117246.56,0.0,0.0,24793.076,0.0,15584.22,193.19301,686.909,2382.7112,123063.82,0.0,3801948.5,0.0,175569.33,524561.4,0.0,2082.19,63174.05,2833.4949,0.0,64.398,7255.464,403322.2,24857.473,3284.2778,232325.08,0.0,1609.939,0.0,4894.218,0.0,2962.29,1395.281,0.0,0.0,4035.583,0.0,21.466,0.0,42.932,0.0,1287.9501,13008.316,7427.192,253533.36,1438.2129,439041.38,0.0,272122.8,0.0,0.0,0.0,33658.48,880.101,0.0,0.0,0.0,27068.459,7920.905,0.0,3928.254,21.466,42051.637,2639292.8,43854.766,0.0,0.0,6525.625,0.0,1266.486,0.0,0.0,0.0,0.0,27439538.0,169258.36,6310.966,3842.391,27004.064,0.0,15262.232,729.83997,1330.8839,7856.5093,3305.7449,126627.16,450.78302,0.0,0.0,0.0,156872.55,1579887.9,300.523,300.522,679995.75,360068.47,0.0,0.0,0.0,0.0,130297.82,4851.288,0.0,0.0,0.0,25608.78,644448.25,0.0,12707.794,42.932,0.0,0.0,16099.398,0.0,554377.5,0.0,906417.7,69077.164,649213.7,85.864006,0.0,36277.312,0.0,0.0,21.466,3627.731,349829.25,0.0,493.71503,28850.125,351031.34,1923277.2,0.0,6074.8423,738941.0,4808.355,0.0,77921.1,0.0,0.0,701118.2,0.0,0.0,0.0,0.0,164428.55,44563.15,344205.2
2020,17516.146,153566.81,0.0,171.727,0.0,0.0,401025.34,579.57904,0.0,0.0,0.0,113339.78,0.0,34474.184,5302.07,1094.759,454926.12,0.0,124072.72,4400.504,9616.709,0.0,0.0,6482.692,9080.06,364.919,0.0,67424.29,1399231.1,0.0,0.0,0.0,42.932,47632.76,108509.95,0.0,17365.889,1960520.8,4078.515,701053.75,16915.105,10818.802,12278.477,0.0,0.0,10947.594,133238.64,0.0,21.466,236.125,386.386,0.0,0.0,0.0,4314.642,21873.719,4786.89,6310.9653,40248.5,0.0,9337.651,0.0,324177.53,0.0,0.0,1996.3259,0.0,0.0,815.704,42.932,15197.834,0.0,679502.0,211374.4,0.0,62487.14,128.79599,0.0,5473.795,0.0,0.0,116924.58,0.0,0.0,53514.406,0.0,17644.945,300.522,2232.451,1180.6221,11935.022,0.0,3960109.2,0.0,148093.03,368740.66,0.0,880.101,27283.117,1352.348,0.0,429.31802,9037.131,206952.44,13287.372,321.988,192505.9,0.0,2747.632,0.0,7062.274,794.237,85.864006,1395.281,0.0,0.0,1309.418,0.0,1051.827,0.0,0.0,0.0,493.715,3155.4832,10754.402,244045.45,407.851,564681.1,0.0,354294.12,0.0,21.466,0.0,46130.15,579.579,0.0,0.0,0.0,36127.06,9122.995,0.0,2919.359,0.0,56948.945,3041842.2,33379.426,21.466,0.0,2210.9849,0.0,2404.177,0.0,0.0,214.659,0.0,27007452.0,144615.55,5645.525,9122.991,25866.367,0.0,12428.738,601.046,0.0,7985.3022,944.49896,163484.05,171.727,0.0,0.0,0.0,61607.043,1466848.6,364.919,3219.88,972554.0,642580.7,0.0,0.0,0.0,0.0,109390.055,5688.455,0.0,0.0,0.0,12815.121,792970.6,0.0,13759.62,321.988,0.0,0.0,12600.466,0.0,259393.55,0.0,977061.94,65213.305,514901.75,686.90796,0.0,63860.957,128.795,0.0,171.72699,4615.16,436186.4,0.0,0.0,16185.265,413089.16,886647.7,0.0,5130.345,711614.94,14038.678,0.0,77727.914,0.0,0.0,789493.1,0.0,0.0,0.0,0.0,241233.4,44455.812,248317.16
2021,1609.9401,141846.45,0.0,708.374,0.0,0.0,273088.75,2897.8918,0.0,0.0,0.0,510973.5,0.0,70858.82,2812.03,0.0,445695.8,0.0,140386.77,1116.225,25072.13,0.0,0.0,5087.4116,3434.538,64.397995,0.0,72232.64,1317081.2,0.0,0.0,85.863,21.466,48190.875,35890.934,0.0,22625.027,2294164.5,1824.6011,666300.5,16013.542,10861.73,4872.752,0.0,0.0,8672.21,86958.23,0.0,321.988,515.181,0.0,0.0,0.0,0.0,2511.507,12986.851,1459.68,1631.407,19254.88,0.0,17644.941,0.0,326624.62,42.932,665.442,8393.154,0.0,0.0,901.568,0.0,6031.9077,0.0,572365.9,149552.69,0.0,65105.973,128.79599,0.0,2897.893,0.0,0.0,102649.77,0.0,0.0,6375.3623,0.0,6890.5444,171.72699,1116.224,214.65999,5881.648,0.0,4123421.5,0.0,129052.8,80926.32,0.0,429.317,151012.38,515.181,0.0,85.863,5216.206,173658.88,12643.396,1717.27,97175.984,0.0,0.0,0.0,3305.7458,42.932,236.125,0.0,0.0,0.0,472.249,150.261,64.397995,0.0,64.397995,0.0,558.11304,21787.857,9831.368,226572.22,1223.556,645950.9,0.0,257139.62,0.0,0.0,0.0,35075.227,85.864,0.0,0.0,0.0,24020.31,5860.1816,0.0,3241.3462,42.932,64590.793,3240745.0,45743.766,0.0,0.0,6568.5566,0.0,364.92,0.0,0.0,0.0,128.796,25509522.0,245011.4,2769.0972,4894.2183,23676.852,0.0,12106.749,193.19302,0.0,5302.068,1481.1449,141245.4,729.84,0.0,0.0,0.0,121453.875,993096.94,171.727,1481.145,745767.2,685211.94,0.0,0.0,0.0,0.0,116473.8,4443.435,0.0,686.908,0.0,11870.625,636463.0,0.0,2747.632,321.989,0.0,0.0,17537.613,0.0,31812.416,0.0,1071082.4,51496.617,181622.7,2447.1091,0.0,16571.648,0.0,0.0,0.0,4336.107,462482.12,0.0,880.101,20843.36,558842.4,580480.0,0.0,4207.313,643203.25,15348.096,0.0,61886.098,0.0,0.0,460850.72,0.0,0.0,0.0,0.0,338988.97,41278.867,292214.84
2022,21.466,154017.61,0.0,858.634,0.0,0.0,230264.36,5087.4116,0.0,0.0,0.0,490001.38,0.0,19469.545,4336.106,0.0,448293.16,0.0,132551.73,1395.282,10518.277,0.0,0.0,1094.76,3649.198,171.727,0.0,53514.41,764141.94,0.0,0.0,0.0,300.523,37779.93,8350.223,0.0,14060.145,2441356.0,3928.253,550277.5,17924.002,12729.264,5709.92,0.0,0.0,13244.441,76783.41,0.0,0.0,601.046,1695.8049,0.0,0.0,815.703,1245.02,11698.898,17752.273,7727.7144,18095.729,0.0,10368.014,558.11304,292815.9,0.0,622.51,7663.315,0.0,0.0,1008.896,2618.836,2704.7002,0.0,693841.25,242778.95,0.0,62143.688,64.397995,0.0,9208.856,0.0,0.0,97519.44,0.0,0.0,9294.721,0.0,13566.432,107.33001,923.032,1652.871,4486.366,0.0,4311870.5,0.0,58193.97,7233.998,0.0,300.522,27733.898,429.318,0.0,257.591,13008.315,85713.21,3091.088,193.193,38123.383,0.0,794.237,0.0,2404.179,0.0,1416.746,0.0,0.0,0.0,923.031,0.0,0.0,0.0,150.261,0.0,1953.393,12536.071,15069.038,217384.84,772.771,506186.62,0.0,201521.56,0.0,300.523,0.0,29021.855,601.045,0.0,0.0,0.0,23633.922,3348.676,0.0,3735.061,0.0,49070.97,3566661.2,38509.766,150.261,0.0,2404.178,0.0,0.0,0.0,0.0,0.0,0.0,24071072.0,189522.14,3241.347,6096.3086,6804.681,0.0,10518.273,2704.7,0.0,1030.362,2618.836,91959.78,0.0,0.0,0.0,0.0,27175.79,1599185.6,42.932,536.647,627018.0,579471.1,0.0,0.0,0.0,0.0,152622.31,4035.584,0.0,0.0,0.0,8414.62,466603.56,0.0,2189.518,815.704,0.0,0.0,7470.123,0.0,12858.058,0.0,881410.0,73348.875,156464.72,85.864,0.0,2854.958,42.932,0.0,0.0,1674.337,319841.44,0.0,0.0,14510.929,354122.44,664583.25,0.0,3563.337,684932.9,2168.052,0.0,91036.75,0.0,0.0,137102.5,0.0,0.0,0.0,0.0,219831.95,41514.99,378936.94
