Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1950,2386.0,221568.0,133982.0,180.0,74856.0,594.0,2487.0,702510.0,112591.0,441.0,1876.0,667273.0,722468.0,197103.0,72672.0,950113.0,175288.0,989.0,84534.0,1603144.0,458002.0,3361.0,3876.0,107532.0,145.0,535556.0,2468.0,2121.0,189466.0,1270698.0,10956.0,2325.0,4295.0,17911.0,72019.0,1056933.0,445515.0,219504.0,27433853.0,60558.0,150022.0,463127.0,28074.0,424.0,376183.0,6149.0,6805.0,30941.0,257529.0,5069.0,452.0,29369.0,739425.0,6272621.0,1229.0,3837.0,385431.0,64701.0,313744.0,182601.0,623644.0,26337.0,359.0,2034997.0,116388.0,531822.0,266048.0,19149.0,173.0,4767880.0,2388.0,1301.0,34124.0,5425230.0,308908.0,5370.0,234403.0,1545.0,160670.0,11860.0,7656.0,18770.0,12575.0,516315.0,3952.0,441.0,71015.0,1849.0,697.0,16181.0,49182.0,61571.0,255204.0,118019.0,729190.0,1202222.0,7611.0,10739065.0,319202.0,859508.0,157183.0,10726.0,51102.0,3753607.0,53938.0,7048.0,22074.0,4234229.0,438693.0,305497.0,138294.0,116843.0,2683.0,2524.0,541789.0,4421.0,35955.0,97641.0,27198.0,58926.0,3082.0,1077.0,590477.0,36786.0,181429.0,28817.0,194080.0,6107.0,124.0,255633.0,3060.0,123220.0,128608.0,2329.0,827844.0,764.0,81453.0,131140.0,21442.0,569845.0,31560.0,30863.0,208.0,186015.0,9510.0,1025.0,13709.0,17270.0,90471.0,300488.0,1350.0,21169.0,3169.0,23732.0,1116799.0,36132.0,208.0,782734.0,312271.0,230135.0,290.0,173361.0,13949.0,42607.0,126304079.0,647913.0,30178.0,263119.0,729933.0,622.0,16912.0,1298425.0,79956.0,304134.0,591220.0,56149.0,45072.0,1909.0,847.0,9554.0,1184581.0,5279946.0,59569.0,56419.0,187476.0,86203.0,23849.0,443.0,4905.0,60347.0,85734.0,1304.0,57564.0,277.0,368658.0,86248.0,2371.0,7505.0,229994.0,108967.0,714561.0,7278.0,168.0,4177.0,262972.0,289.0,108575.0,60099.0,653792.0,66076.0,73.0,70858.0,13004.0,2274.0,25580.0,159589.0,791607.0,232.0,162922.0,167905.0,164035.0,2824004.0,183806.0,12293170.0,365997.0,31.0,4676.0,125738.0,636.0,1960.0,1033867.0,2894.0,146.0,2199.0,183679.0,530029.0,64226.0,88967.0
1951,2181.0,225314.0,136402.0,176.0,76570.0,607.0,2578.0,725962.0,113542.0,447.0,1880.0,686416.0,736802.0,194436.0,74206.0,963117.0,171612.0,949.0,88597.0,1558364.0,481755.0,3441.0,3800.0,108372.0,145.0,524741.0,2569.0,2126.0,189117.0,1306640.0,10933.0,2386.0,4406.0,18444.0,72420.0,1093289.0,454450.0,214903.0,27087927.0,62857.0,155044.0,453553.0,28985.0,428.0,379818.0,6222.0,6905.0,31328.0,262231.0,5060.0,479.0,29776.0,752578.0,6474132.0,1302.0,3663.0,395007.0,66059.0,317810.0,184746.0,655751.0,26472.0,383.0,2075866.0,116679.0,540753.0,269723.0,18335.0,159.0,4826515.0,2395.0,1309.0,34775.0,5492553.0,307752.0,5476.0,230319.0,1542.0,161384.0,11384.0,7957.0,19326.0,12879.0,521512.0,3848.0,457.0,72171.0,1821.0,723.0,15945.0,49788.0,61071.0,262306.0,117517.0,748780.0,1278216.0,7702.0,11032913.0,317403.0,866239.0,158451.0,10997.0,54411.0,3839249.0,55531.0,7201.0,23250.0,4334570.0,449950.0,298132.0,139826.0,118801.0,2643.0,2554.0,539249.0,4564.0,37644.0,98292.0,27618.0,59384.0,2989.0,1102.0,553871.0,36056.0,178483.0,29361.0,196315.0,6192.0,131.0,260787.0,3224.0,123891.0,131901.0,2389.0,846244.0,760.0,79006.0,132183.0,21215.0,585270.0,31265.0,32309.0,212.0,187398.0,10320.0,996.0,13463.0,17656.0,92334.0,285855.0,1325.0,21799.0,3052.0,23681.0,1153597.0,37273.0,208.0,806691.0,318622.0,235375.0,275.0,177922.0,14433.0,41782.0,127874057.0,690590.0,30359.0,272019.0,707690.0,577.0,17299.0,1332477.0,81081.0,274522.0,602799.0,58527.0,44638.0,1868.0,878.0,9767.0,1185691.0,5401783.0,63507.0,58881.0,193091.0,86557.0,24022.0,424.0,4779.0,63212.0,86090.0,1338.0,60826.0,278.0,368745.0,85643.0,2327.0,7059.0,234682.0,110307.0,728779.0,7563.0,172.0,4028.0,258965.0,274.0,109666.0,60251.0,661259.0,69566.0,78.0,73074.0,13102.0,2210.0,25352.0,158364.0,821682.0,229.0,171977.0,173947.0,160687.0,2829419.0,185382.0,12622001.0,375836.0,35.0,4410.0,130641.0,597.0,1947.0,1076651.0,2837.0,149.0,2302.0,186479.0,527890.0,67049.0,92996.0
1952,2002.0,228844.0,138475.0,168.0,78637.0,607.0,2654.0,755850.0,115033.0,453.0,1899.0,705966.0,751376.0,191824.0,75760.0,976404.0,168019.0,927.0,92652.0,1519253.0,494008.0,3529.0,3768.0,109250.0,135.0,517029.0,2704.0,2130.0,189048.0,1350242.0,11004.0,2440.0,4504.0,18983.0,72742.0,1126640.0,463122.0,214531.0,26865144.0,65198.0,160077.0,446029.0,29906.0,437.0,384918.0,6277.0,7044.0,31847.0,268919.0,5057.0,502.0,30332.0,765934.0,6673913.0,1371.0,3517.0,404597.0,67559.0,323734.0,187471.0,689724.0,26638.0,407.0,2110882.0,117039.0,549348.0,275722.0,17542.0,153.0,4879566.0,2413.0,1317.0,35399.0,5563470.0,306652.0,5563.0,226433.0,1565.0,161434.0,11082.0,8258.0,19895.0,13174.0,528208.0,3802.0,467.0,73520.0,1786.0,752.0,15812.0,50683.0,61163.0,269343.0,117520.0,764974.0,1358092.0,7785.0,11448622.0,316079.0,873955.0,159712.0,11230.0,57743.0,3918939.0,56639.0,7316.0,24490.0,4469187.0,462876.0,291000.0,141648.0,121148.0,2590.0,2569.0,554271.0,4684.0,39425.0,98738.0,28046.0,59859.0,2972.0,1126.0,521246.0,35312.0,177185.0,29924.0,199007.0,6348.0,134.0,264247.0,3305.0,125204.0,135368.0,2448.0,863693.0,765.0,77074.0,133325.0,21145.0,601638.0,31073.0,33669.0,211.0,188728.0,11166.0,976.0,13151.0,18037.0,94165.0,274796.0,1294.0,22453.0,2954.0,23638.0,1190480.0,38464.0,205.0,831207.0,326231.0,240907.0,264.0,182457.0,14888.0,41283.0,129789920.0,737297.0,30754.0,281907.0,686855.0,542.0,17688.0,1368492.0,82973.0,264764.0,613583.0,61157.0,44209.0,1835.0,917.0,10023.0,1183081.0,5493381.0,67650.0,61323.0,198684.0,87013.0,24396.0,407.0,4663.0,66017.0,86414.0,1376.0,64085.0,277.0,371140.0,85261.0,2294.0,7893.0,239249.0,111785.0,744858.0,7843.0,170.0,3868.0,255294.0,270.0,110809.0,60397.0,669441.0,73390.0,83.0,75631.0,13255.0,2150.0,25056.0,158307.0,853827.0,224.0,182621.0,180243.0,157687.0,2840603.0,187112.0,12951353.0,386652.0,39.0,4178.0,135618.0,567.0,1976.0,1121637.0,2784.0,155.0,2403.0,189177.0,526772.0,69870.0,97037.0
1953,1850.0,232091.0,140481.0,170.0,80897.0,616.0,2742.0,790353.0,116518.0,482.0,1936.0,727282.0,766428.0,189487.0,77287.0,990158.0,164628.0,906.0,96679.0,1486502.0,504427.0,3622.0,3770.0,108852.0,141.0,518707.0,2836.0,2138.0,189184.0,1397975.0,11090.0,2513.0,4613.0,19513.0,72992.0,1158553.0,472250.0,216903.0,26776004.0,67624.0,165164.0,440490.0,30824.0,446.0,390958.0,6345.0,7206.0,32509.0,276451.0,5066.0,515.0,31052.0,779206.0,6871681.0,1443.0,3401.0,414078.0,69235.0,330343.0,190453.0,725182.0,26820.0,423.0,2162158.0,117461.0,557517.0,281834.0,16781.0,152.0,4932508.0,2426.0,1329.0,36011.0,5644979.0,305539.0,5647.0,222694.0,1604.0,161039.0,10876.0,8555.0,20429.0,13453.0,535688.0,3765.0,475.0,74887.0,1756.0,788.0,15821.0,52097.0,61638.0,275481.0,117847.0,779567.0,1442154.0,7880.0,11922768.0,317167.0,881319.0,161689.0,11443.0,61143.0,4018943.0,57519.0,7417.0,25796.0,4605821.0,475734.0,284045.0,143327.0,123828.0,2544.0,2588.0,581035.0,4777.0,41299.0,99094.0,28504.0,60364.0,3032.0,1149.0,492596.0,34569.0,177236.0,30430.0,201971.0,6547.0,135.0,267264.0,3400.0,126989.0,139001.0,2501.0,880087.0,761.0,75609.0,134547.0,21135.0,618854.0,30956.0,34999.0,213.0,190096.0,12037.0,970.0,12979.0,18313.0,95974.0,266110.0,1271.0,23106.0,2853.0,23789.0,1227474.0,39682.0,209.0,855345.0,333971.0,246824.0,248.0,186827.0,15330.0,41078.0,132153401.0,786407.0,31289.0,292461.0,667898.0,511.0,18176.0,1403364.0,85568.0,269999.0,626910.0,63718.0,43794.0,1817.0,947.0,10306.0,1178723.0,5693154.0,71816.0,63732.0,204209.0,87554.0,24995.0,397.0,4552.0,68763.0,86763.0,1414.0,67326.0,281.0,375996.0,85080.0,2279.0,8522.0,243981.0,113397.0,761583.0,8130.0,164.0,3709.0,251899.0,267.0,112017.0,60513.0,677613.0,77229.0,78.0,78143.0,13393.0,2091.0,24747.0,158960.0,888386.0,221.0,194274.0,186746.0,154986.0,2857891.0,188969.0,13282240.0,397739.0,43.0,3978.0,140712.0,533.0,2015.0,1168594.0,2731.0,158.0,2504.0,191710.0,526276.0,72622.0,101074.0
1954,1734.0,235121.0,142895.0,175.0,83271.0,627.0,2815.0,827304.0,117247.0,496.0,1961.0,749711.0,780808.0,187679.0,78725.0,1003365.0,161561.0,921.0,100754.0,1462752.0,519104.0,3704.0,3815.0,107422.0,151.0,523946.0,2969.0,2149.0,189359.0,1449404.0,11114.0,2588.0,4723.0,20014.0,73158.0,1190440.0,481148.0,221136.0,26745792.0,70150.0,170333.0,437227.0,31737.0,460.0,397328.0,6422.0,7402.0,33329.0,283309.0,5079.0,528.0,31826.0,790186.0,7066062.0,1521.0,3311.0,423496.0,71030.0,335579.0,193545.0,761245.0,26994.0,448.0,2205282.0,117930.0,565588.0,287439.0,16081.0,140.0,4985485.0,2446.0,1338.0,36605.0,5716958.0,304348.0,5739.0,219133.0,1641.0,160473.0,10781.0,8846.0,20919.0,13719.0,543595.0,3738.0,477.0,76346.0,1724.0,821.0,15968.0,54246.0,62211.0,280507.0,118319.0,793092.0,1530480.0,7972.0,12365116.0,317726.0,886542.0,165785.0,11712.0,64677.0,4132853.0,58470.0,7518.0,27175.0,4745846.0,485990.0,277437.0,144369.0,126669.0,2495.0,2591.0,612755.0,4856.0,43278.0,99550.0,28988.0,60889.0,3091.0,1173.0,467808.0,33863.0,178505.0,30908.0,204933.0,6804.0,140.0,271531.0,3511.0,129331.0,142793.0,2566.0,897232.0,779.0,74414.0,135787.0,21236.0,636662.0,30849.0,36398.0,211.0,191613.0,12939.0,951.0,12947.0,18503.0,97808.0,258171.0,1249.0,23686.0,2763.0,24479.0,1265123.0,40813.0,208.0,878659.0,341216.0,253586.0,236.0,190690.0,15746.0,41053.0,134605044.0,836153.0,31925.0,303298.0,651665.0,490.0,18682.0,1437391.0,88939.0,281618.0,634833.0,66058.0,43444.0,1810.0,983.0,10599.0,1175418.0,5890548.0,75727.0,66106.0,209717.0,88170.0,25925.0,389.0,4455.0,71446.0,87153.0,1452.0,70597.0,282.0,383623.0,85096.0,2275.0,9018.0,248145.0,114952.0,776959.0,8405.0,166.0,3562.0,248820.0,262.0,113169.0,60535.0,686045.0,80496.0,74.0,80110.0,13390.0,2051.0,24497.0,159724.0,925812.0,218.0,206094.0,193449.0,152518.0,2881984.0,190996.0,13623714.0,408096.0,47.0,3804.0,145972.0,506.0,2066.0,1217122.0,2681.0,165.0,2614.0,193927.0,526680.0,75226.0,105117.0
1955,1645.0,238196.0,145878.0,196.0,85433.0,630.0,2876.0,864002.0,116961.0,519.0,1989.0,772512.0,792581.0,186308.0,80091.0,1015583.0,158859.0,933.0,104894.0,1449283.0,531365.0,3787.0,3869.0,106367.0,157.0,528251.0,3114.0,2176.0,189474.0,1505173.0,11062.0,2668.0,4835.0,20479.0,73301.0,1220945.0,489371.0,226531.0,26633395.0,72818.0,175600.0,436363.0,32642.0,474.0,403864.0,6485.0,7582.0,34277.0,288968.0,5114.0,542.0,32550.0,802804.0,7250687.0,1592.0,3250.0,433234.0,72984.0,339430.0,196617.0,797303.0,27149.0,482.0,2256291.0,118472.0,573749.0,292488.0,15491.0,139.0,5039461.0,2480.0,1356.0,37183.0,5779813.0,303278.0,5807.0,215753.0,1675.0,159747.0,10891.0,9143.0,21368.0,13977.0,552155.0,3725.0,472.0,78028.0,1722.0,866.0,16238.0,57386.0,62791.0,284475.0,118932.0,806760.0,1623140.0,8035.0,12751440.0,317257.0,889461.0,172445.0,11992.0,68506.0,4240321.0,59645.0,7618.0,28584.0,4877282.0,492887.0,271244.0,144629.0,129663.0,2453.0,2604.0,646997.0,5055.0,45333.0,100120.0,29527.0,61415.0,3155.0,1193.0,448870.0,33227.0,181005.0,31415.0,207758.0,7134.0,148.0,277688.0,3609.0,132275.0,146711.0,2616.0,916079.0,793.0,73439.0,137065.0,21489.0,655190.0,30760.0,37900.0,223.0,193355.0,13877.0,948.0,12990.0,18682.0,99657.0,250451.0,1227.0,24181.0,2701.0,25788.0,1303499.0,41853.0,216.0,901573.0,348459.0,261240.0,213.0,194072.0,16141.0,41205.0,136880351.0,885127.0,32603.0,314303.0,639242.0,477.0,19205.0,1470794.0,92776.0,297230.0,647624.0,68030.0,43154.0,1835.0,1012.0,10890.0,1173202.0,6009431.0,79291.0,68444.0,215217.0,88873.0,27308.0,394.0,4357.0,74075.0,87623.0,1484.0,73917.0,290.0,392137.0,85270.0,2281.0,9450.0,251861.0,115895.0,792727.0,8681.0,163.0,3403.0,246021.0,262.0,114338.0,60461.0,695201.0,83058.0,75.0,81372.0,13257.0,2015.0,24368.0,160491.0,965135.0,218.0,217812.0,200340.0,150271.0,2912923.0,193208.0,13975253.0,417743.0,50.0,3660.0,151445.0,483.0,2098.0,1269414.0,2637.0,194.0,2716.0,195791.0,528358.0,77716.0,109142.0
1956,1588.0,241405.0,149341.0,238.0,86251.0,640.0,2931.0,902501.0,115726.0,527.0,2005.0,794969.0,804006.0,185239.0,81408.0,1026958.0,156498.0,900.0,109084.0,1445154.0,541544.0,3880.0,3939.0,105869.0,152.0,536596.0,3255.0,2209.0,189542.0,1565018.0,10936.0,2772.0,4953.0,20921.0,73395.0,1249335.0,497822.0,233328.0,26473736.0,75634.0,180967.0,437759.0,33538.0,488.0,410643.0,6556.0,7766.0,35348.0,293502.0,5165.0,552.0,33091.0,819490.0,7427279.0,1672.0,3199.0,443693.0,75089.0,342147.0,199633.0,833324.0,27308.0,509.0,2296419.0,119108.0,582214.0,298355.0,15015.0,141.0,5084700.0,2508.0,1370.0,37752.0,5843876.0,302548.0,5898.0,212488.0,1716.0,158918.0,11157.0,9444.0,21781.0,14217.0,560194.0,3706.0,494.0,79871.0,1735.0,907.0,16611.0,61288.0,63352.0,287738.0,119725.0,821382.0,1720364.0,8135.0,13083048.0,317486.0,890459.0,181570.0,12357.0,72751.0,4323015.0,61112.0,7727.0,30054.0,4997597.0,496817.0,265408.0,144206.0,132796.0,2415.0,2631.0,681992.0,5384.0,47490.0,100833.0,30123.0,61952.0,3220.0,1211.0,435484.0,32720.0,184594.0,31877.0,210547.0,7515.0,154.0,285518.0,3711.0,135643.0,150833.0,2676.0,936515.0,801.0,72624.0,138475.0,21830.0,674390.0,30687.0,40335.0,230.0,195378.0,14836.0,949.0,13058.0,18907.0,101554.0,243001.0,1208.0,24594.0,2656.0,27666.0,1342252.0,42813.0,223.0,924614.0,357019.0,269177.0,206.0,197177.0,16518.0,41395.0,139124988.0,932436.0,33336.0,325520.0,629982.0,469.0,19779.0,1504764.0,96884.0,314075.0,658402.0,69597.0,42932.0,1882.0,1046.0,11167.0,1180891.0,6205927.0,82529.0,70753.0,220742.0,89678.0,29281.0,401.0,4268.0,76660.0,88183.0,1509.0,77285.0,294.0,399998.0,85523.0,2299.0,9909.0,256241.0,116500.0,810093.0,8950.0,164.0,3239.0,243470.0,273.0,115494.0,60310.0,704958.0,84957.0,77.0,82004.0,13011.0,1981.0,24358.0,161330.0,1003889.0,219.0,228459.0,207433.0,148633.0,2950762.0,195590.0,14316235.0,426586.0,51.0,3549.0,157189.0,461.0,2122.0,1326038.0,2583.0,226.0,2816.0,197392.0,531237.0,80110.0,113153.0
1957,1552.0,244764.0,153305.0,294.0,86415.0,646.0,2981.0,942206.0,113544.0,530.0,2009.0,817135.0,816473.0,184408.0,82663.0,1040304.0,154545.0,869.0,113346.0,1450709.0,550138.0,3985.0,4018.0,106048.0,155.0,544878.0,3386.0,2243.0,189561.0,1627711.0,10764.0,2885.0,5064.0,21349.0,73439.0,1275954.0,507813.0,241603.0,26448982.0,78605.0,186332.0,441357.0,34448.0,498.0,418000.0,6639.0,7987.0,36451.0,297086.0,5236.0,557.0,33388.0,835036.0,7699908.0,1750.0,3171.0,453348.0,77351.0,343269.0,202595.0,869451.0,27254.0,537.0,2319485.0,119860.0,586958.0,304474.0,14633.0,140.0,5130454.0,2529.0,1377.0,38313.0,5920238.0,302013.0,6010.0,209486.0,1742.0,158200.0,11457.0,9739.0,22142.0,14457.0,567883.0,3687.0,532.0,81799.0,1761.0,953.0,17112.0,65930.0,63899.0,290999.0,120680.0,837331.0,1822457.0,8233.0,13352402.0,317661.0,889281.0,193188.0,12797.0,77236.0,4399609.0,62928.0,7844.0,31588.0,5103365.0,497862.0,260010.0,143091.0,136071.0,2372.0,2651.0,716948.0,5659.0,49749.0,101777.0,30762.0,62572.0,3297.0,1231.0,425049.0,32441.0,189290.0,32296.0,213679.0,7923.0,155.0,295046.0,3805.0,139015.0,155258.0,2739.0,957554.0,820.0,71830.0,140091.0,22240.0,694446.0,30647.0,43780.0,237.0,197686.0,15831.0,957.0,13106.0,19178.0,103556.0,235577.0,1190.0,24939.0,2654.0,30109.0,1381224.0,43689.0,226.0,948543.0,365998.0,277130.0,198.0,199792.0,16859.0,41504.0,141568304.0,977596.0,34139.0,336920.0,623024.0,472.0,20368.0,1531448.0,101259.0,331993.0,663170.0,70792.0,42774.0,1960.0,1077.0,11425.0,1197672.0,6417558.0,85436.0,73026.0,226313.0,90567.0,31565.0,405.0,4186.0,79207.0,88835.0,1514.0,80697.0,297.0,407990.0,85795.0,2331.0,10464.0,260521.0,117408.0,826335.0,9223.0,171.0,3081.0,241163.0,278.0,116619.0,60090.0,714999.0,86210.0,80.0,82000.0,12665.0,1976.0,24457.0,162206.0,1043071.0,221.0,236696.0,214744.0,148120.0,2996556.0,198162.0,14662443.0,434323.0,50.0,3448.0,163269.0,440.0,2129.0,1384909.0,2551.0,256.0,2900.0,198790.0,535344.0,82371.0,117168.0
1958,1539.0,248065.0,157469.0,350.0,87306.0,651.0,3015.0,984128.0,110856.0,527.0,2021.0,838635.0,829882.0,183876.0,83946.0,1055670.0,153025.0,848.0,117610.0,1464150.0,561171.0,4094.0,4113.0,107307.0,158.0,559849.0,3523.0,2271.0,189500.0,1692368.0,10592.0,2996.0,5184.0,21716.0,73566.0,1303596.0,519554.0,250936.0,26573369.0,81746.0,191684.0,446506.0,35368.0,503.0,426063.0,6723.0,8220.0,37610.0,300494.0,5320.0,569.0,33526.0,851496.0,7982320.0,1840.0,3172.0,462927.0,79761.0,344616.0,205499.0,905357.0,27018.0,572.0,2364065.0,124402.0,587712.0,309575.0,14323.0,143.0,5192569.0,2580.0,1403.0,38861.0,5997646.0,301799.0,6126.0,206834.0,1761.0,157630.0,11811.0,10037.0,22486.0,14677.0,578228.0,3663.0,567.0,83928.0,1796.0,998.0,17681.0,71353.0,64524.0,294904.0,121914.0,858204.0,1929506.0,8337.0,13612408.0,316747.0,887162.0,206596.0,13250.0,82202.0,4496955.0,64969.0,7962.0,33116.0,5221101.0,497032.0,254875.0,141561.0,139512.0,2331.0,2687.0,750739.0,5976.0,52083.0,102778.0,31440.0,63262.0,3364.0,1248.0,417238.0,32427.0,195506.0,32770.0,217272.0,8303.0,160.0,305815.0,3903.0,142593.0,159905.0,2801.0,979792.0,829.0,71185.0,141872.0,22695.0,715370.0,30628.0,47472.0,245.0,200283.0,16845.0,972.0,13161.0,19468.0,105599.0,229203.0,1169.0,25256.0,2668.0,32979.0,1420479.0,44544.0,228.0,975992.0,375069.0,285054.0,189.0,202198.0,17201.0,41572.0,144363538.0,1020658.0,35021.0,348591.0,617968.0,461.0,20979.0,1571983.0,106051.0,350263.0,675662.0,71765.0,42615.0,2043.0,1121.0,11651.0,1215716.0,6693631.0,88092.0,75291.0,231809.0,91600.0,33720.0,404.0,4112.0,81684.0,89581.0,1526.0,84106.0,302.0,416813.0,85833.0,2371.0,11185.0,266370.0,118530.0,842877.0,9484.0,189.0,2905.0,239094.0,283.0,117854.0,59823.0,725799.0,87193.0,80.0,81640.0,12284.0,1986.0,24666.0,163188.0,1084416.0,219.0,243235.0,222264.0,149077.0,3007194.0,200933.0,15018733.0,442273.0,48.0,3365.0,169751.0,426.0,2155.0,1445317.0,2505.0,288.0,2988.0,200155.0,540448.0,84619.0,121168.0
1959,1548.0,251420.0,161461.0,413.0,88750.0,658.0,3052.0,1029531.0,108279.0,529.0,2064.0,857939.0,845417.0,183901.0,85454.0,1074052.0,151866.0,830.0,121878.0,1484462.0,571904.0,4222.0,4207.0,109952.0,163.0,578215.0,3670.0,2291.0,189334.0,1758948.0,10485.0,3129.0,5311.0,22001.0,73878.0,1333288.0,532450.0,261168.0,26492191.0,85074.0,197130.0,452816.0,36365.0,506.0,435029.0,6851.0,8487.0,38886.0,304705.0,5430.0,587.0,33708.0,871431.0,8175224.0,1929.0,3189.0,473674.0,82323.0,348920.0,208305.0,941630.0,27030.0,611.0,2416831.0,129055.0,593048.0,315691.0,14027.0,146.0,5271513.0,2640.0,1427.0,39408.0,6068198.0,302341.0,6227.0,204793.0,1791.0,157177.0,12244.0,10360.0,22873.0,14902.0,590425.0,3657.0,609.0,86389.0,1833.0,1036.0,18305.0,77435.0,65425.0,299610.0,123734.0,880289.0,2041944.0,8466.0,13949179.0,316066.0,886059.0,220928.0,13697.0,88049.0,4604850.0,67000.0,8083.0,34547.0,5379108.0,496278.0,250151.0,140114.0,143138.0,2285.0,2751.0,783859.0,6444.0,54428.0,103687.0,32146.0,63953.0,3458.0,1268.0,411631.0,32599.0,206129.0,33014.0,221320.0,8640.0,169.0,317051.0,4012.0,146688.0,164653.0,2863.0,1004121.0,843.0,70730.0,143858.0,23189.0,737041.0,30626.0,51424.0,250.0,203127.0,17893.0,991.0,13311.0,19780.0,107640.0,225346.0,1164.0,25599.0,2694.0,36047.0,1460232.0,45442.0,235.0,1005186.0,384679.0,293132.0,183.0,204434.0,17552.0,41616.0,147197366.0,1062200.0,35999.0,360673.0,617296.0,462.0,21591.0,1634007.0,111311.0,367936.0,687831.0,72690.0,42352.0,2106.0,1160.0,11880.0,1236601.0,6954165.0,90712.0,77526.0,237207.0,92856.0,35843.0,398.0,4042.0,84142.0,90454.0,1541.0,87512.0,306.0,427138.0,85622.0,2408.0,12078.0,274332.0,120014.0,861355.0,9752.0,207.0,2728.0,237241.0,289.0,119426.0,59563.0,739277.0,88514.0,80.0,81328.0,12009.0,2017.0,24980.0,164430.0,1128856.0,219.0,250038.0,229978.0,152552.0,3033500.0,203905.0,15436430.0,452888.0,45.0,3309.0,176717.0,413.0,2189.0,1506396.0,2474.0,316.0,3069.0,201743.0,547472.0,87110.0,125122.0
