Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1950,3384.0,694489.0,422221.0,500.0,107022.0,489.0,6451.0,1554713.0,160568.0,1625.0,3242.0,638523.0,493322.0,320415.0,198749.0,654815.0,167594.0,342.0,386721.0,3595158.0,696283.0,10831.0,6790.0,281898.0,164.0,719106.0,6356.0,3130.0,266146.0,5101065.0,16163.0,4098.0,15055.0,36014.0,123023.0,1104225.0,349097.0,685270.0,45864391.0,249209.0,381663.0,1068346.0,72588.0,1203.0,1060265.0,14565.0,15328.0,81808.0,505578.0,8609.0,584.0,41997.0,702009.0,5210669.0,5516.0,3505.0,296512.0,212934.0,811829.0,283802.0,1935320.0,71978.0,1161.0,2654573.0,97685.0,1542214.0,327121.0,25195.0,162.0,3225407.0,2503.0,2752.0,37786.0,3410789.0,373642.0,3061.0,521783.0,1734.0,258793.0,17312.0,27865.0,47455.0,18923.0,730301.0,5466.0,2220.0,302652.0,1824.0,11600.0,34932.0,235877.0,131891.0,364794.0,275051.0,783533.0,6603297.0,3343.0,31408788.0,196377.0,1503835.0,448736.0,12031.0,110449.0,4015596.0,121194.0,4051.0,34865.0,8140263.0,725805.0,496567.0,182867.0,391532.0,3195.0,3281.0,1510593.0,17308.0,153805.0,123292.0,83322.0,98148.0,8458.0,1000.0,680231.0,40383.0,228858.0,23927.0,171428.0,20057.0,236.0,943849.0,1103.0,251157.0,342379.0,6852.0,2438008.0,790.0,119190.0,410111.0,21584.0,1673627.0,37629.0,64663.0,623.0,475543.0,60115.0,886.0,17526.0,45424.0,253420.0,518490.0,1727.0,46370.0,5423.0,224644.0,3260612.0,121028.0,394.0,800206.0,231760.0,755365.0,246.0,140631.0,40116.0,68268.0,220066630.0,3264429.0,74142.0,650614.0,1583077.0,505.0,171393.0,2369236.0,191793.0,994361.0,759996.0,132776.0,72957.0,5488.0,2027.0,21323.0,1562543.0,12272491.0,217427.0,145602.0,555492.0,220780.0,83834.0,351.0,9286.0,176553.0,184140.0,964.0,190782.0,344.0,632198.0,220475.0,7597.0,16155.0,301647.0,132991.0,463729.0,23830.0,87.0,2835.0,312479.0,327.0,214237.0,118108.0,1893751.0,163746.0,126.0,125469.0,36675.0,4413.0,53187.0,296909.0,1813052.0,527.0,709078.0,676392.0,552461.0,3933940.0,194396.0,11770479.0,673399.0,88.0,4298.0,476463.0,500.0,1746.0,2181998.0,4428.0,759.0,7708.0,402171.0,1119050.0,203584.0,243745.0
1951,3513.0,704687.0,431853.0,500.0,109897.0,457.0,7014.0,1564999.0,166094.0,1669.0,3373.0,639756.0,484349.0,335913.0,200159.0,652633.0,169352.0,351.0,388414.0,3682404.0,680712.0,10993.0,6897.0,299207.0,175.0,736406.0,6413.0,3155.0,270624.0,5221897.0,16636.0,4404.0,15574.0,36812.0,124373.0,1095872.0,351997.0,693119.0,46706223.0,257159.0,387506.0,1095699.0,73824.0,1240.0,1083011.0,14866.0,15443.0,84373.0,515697.0,8733.0,600.0,42459.0,690496.0,5137648.0,5714.0,3526.0,293032.0,219825.0,839613.0,291377.0,1966915.0,73946.0,1359.0,2662746.0,100219.0,1577815.0,325339.0,26050.0,173.0,3241809.0,2438.0,2815.0,37832.0,3377910.0,373153.0,3025.0,543559.0,1683.0,262013.0,17471.0,28718.0,47565.0,19169.0,749214.0,5604.0,2303.0,309798.0,1803.0,10728.0,35615.0,238563.0,135080.0,375809.0,278804.0,778078.0,6813289.0,3276.0,31951199.0,199557.0,1527071.0,457582.0,12284.0,111370.0,4019615.0,126645.0,3961.0,38043.0,8289920.0,734310.0,517800.0,186395.0,399945.0,3237.0,3199.0,1515909.0,16964.0,155610.0,126189.0,84798.0,97976.0,8205.0,987.0,691960.0,42567.0,234499.0,24413.0,173267.0,19751.0,240.0,962061.0,1116.0,254892.0,349100.0,7124.0,2486585.0,787.0,122453.0,411747.0,21996.0,1698792.0,39383.0,65372.0,613.0,481874.0,61413.0,863.0,17707.0,45698.0,260175.0,529348.0,1715.0,46001.0,5492.0,232271.0,3327878.0,123169.0,398.0,804518.0,226701.0,767906.0,272.0,140102.0,40596.0,71556.0,222920436.0,3343467.0,75566.0,670905.0,1645512.0,513.0,173214.0,2379054.0,190082.0,939308.0,755593.0,132807.0,74521.0,5581.0,2081.0,21787.0,1589083.0,12316407.0,222694.0,152636.0,570128.0,226184.0,88928.0,339.0,9496.0,178455.0,188669.0,972.0,193459.0,342.0,642973.0,224823.0,6844.0,16803.0,303494.0,137383.0,456938.0,24171.0,102.0,2888.0,318553.0,341.0,216863.0,119921.0,1953162.0,172404.0,115.0,130024.0,36926.0,4545.0,53294.0,302013.0,1875988.0,518.0,725968.0,694908.0,559159.0,3877828.0,195996.0,11575546.0,688669.0,90.0,4407.0,500396.0,491.0,1842.0,2220527.0,4542.0,795.0,7823.0,411366.0,1137315.0,208795.0,249055.0
1952,3640.0,714246.0,441178.0,483.0,112446.0,395.0,7661.0,1568067.0,164163.0,1702.0,3530.0,631168.0,476197.0,350026.0,201908.0,651971.0,171562.0,363.0,390319.0,3774147.0,671155.0,11188.0,7025.0,313516.0,177.0,746830.0,6425.0,3210.0,274209.0,5329913.0,17105.0,4678.0,16103.0,38039.0,125677.0,1099401.0,357996.0,693620.0,47621881.0,264863.0,393651.0,1123419.0,75135.0,1269.0,1105761.0,15098.0,15517.0,86738.0,525375.0,8846.0,617.0,42680.0,676466.0,5039816.0,5918.0,3584.0,289727.0,227162.0,864793.0,299023.0,2002949.0,76041.0,1552.0,2654428.0,100958.0,1614401.0,322257.0,26936.0,183.0,3254729.0,2368.0,2880.0,37896.0,3314081.0,362983.0,2996.0,563248.0,1632.0,265196.0,17788.0,29610.0,47856.0,19441.0,764117.0,5748.0,2383.0,315471.0,1780.0,9536.0,36042.0,240826.0,139001.0,385242.0,283560.0,773955.0,7009337.0,3180.0,32514893.0,201656.0,1557036.0,468347.0,12282.0,112767.0,3991040.0,131476.0,3911.0,41641.0,8445494.0,703893.0,538203.0,183291.0,408388.0,3269.0,3118.0,1562312.0,16454.0,157222.0,128313.0,86448.0,98444.0,7675.0,979.0,701524.0,45007.0,238025.0,24773.0,172615.0,19198.0,246.0,971811.0,1076.0,256851.0,356651.0,7441.0,2533447.0,794.0,125815.0,413433.0,22287.0,1721000.0,40810.0,66076.0,599.0,485883.0,62766.0,839.0,17974.0,45939.0,267076.0,536501.0,1704.0,45461.0,5565.0,240144.0,3396375.0,125354.0,393.0,804668.0,221939.0,779533.0,299.0,140021.0,41143.0,74438.0,225179482.0,3425882.0,77148.0,692960.0,1719416.0,522.0,174671.0,2382784.0,187545.0,923869.0,754007.0,131384.0,76439.0,5746.0,2138.0,22478.0,1608744.0,12002446.0,227268.0,159543.0,585099.0,231680.0,94562.0,330.0,9727.0,180451.0,194178.0,981.0,195833.0,345.0,649371.0,229369.0,5990.0,17414.0,305037.0,140249.0,452092.0,24543.0,120.0,2941.0,324649.0,348.0,219717.0,121815.0,2004469.0,175992.0,112.0,131285.0,36897.0,4677.0,53358.0,308141.0,1940222.0,497.0,739120.0,714130.0,565016.0,3656603.0,197360.0,11380068.0,685701.0,90.0,4535.0,523102.0,484.0,1942.0,2282270.0,4655.0,862.0,7927.0,420950.0,1155697.0,214261.0,253295.0
1953,3757.0,723181.0,449119.0,452.0,115236.0,370.0,8391.0,1566147.0,158400.0,1719.0,3710.0,615653.0,466080.0,362411.0,203849.0,647863.0,174145.0,381.0,392329.0,3863955.0,669338.0,11405.0,7174.0,321232.0,177.0,744938.0,6423.0,3272.0,277267.0,5422001.0,17532.0,4966.0,16630.0,39498.0,126958.0,1107982.0,364500.0,689360.0,48666618.0,272451.0,400117.0,1150133.0,76507.0,1295.0,1127536.0,15285.0,15523.0,88941.0,535263.0,8955.0,639.0,42699.0,661680.0,4904876.0,6134.0,3675.0,287954.0,234831.0,886506.0,306701.0,2039827.0,78221.0,1740.0,2659599.0,100600.0,1650864.0,316827.0,27850.0,191.0,3252327.0,2295.0,2948.0,37977.0,3272286.0,351529.0,2988.0,580503.0,1598.0,268408.0,18138.0,30501.0,48172.0,19713.0,774929.0,5908.0,2449.0,318825.0,1759.0,8283.0,36381.0,242284.0,143343.0,391756.0,289294.0,770127.0,7196113.0,3097.0,33056075.0,201725.0,1589106.0,480267.0,12241.0,114608.0,3969700.0,135170.0,3924.0,45620.0,8576650.0,657134.0,556744.0,176532.0,416448.0,3290.0,3034.0,1643010.0,15859.0,158808.0,129807.0,88221.0,99588.0,7101.0,989.0,709805.0,47686.0,239765.0,24925.0,170555.0,18527.0,252.0,974998.0,1046.0,257899.0,364418.0,7787.0,2577907.0,809.0,129156.0,414907.0,22671.0,1739082.0,41793.0,66783.0,602.0,487248.0,64155.0,821.0,18424.0,46093.0,274106.0,542790.0,1696.0,44851.0,5640.0,248139.0,3464157.0,127657.0,383.0,800855.0,216948.0,790261.0,326.0,139960.0,41767.0,77022.0,227022151.0,3510845.0,78902.0,715577.0,1804067.0,532.0,176009.0,2381930.0,183913.0,946115.0,754929.0,129209.0,78617.0,5983.0,2194.0,23298.0,1619631.0,11362229.0,230991.0,166243.0,600041.0,237277.0,100324.0,314.0,9977.0,182478.0,200355.0,997.0,198245.0,345.0,651276.0,234025.0,5321.0,18027.0,305175.0,141481.0,444292.0,24934.0,137.0,2993.0,330954.0,358.0,222808.0,123757.0,2050045.0,176414.0,115.0,130903.0,36849.0,4812.0,53510.0,314751.0,2003042.0,470.0,746250.0,733983.0,569902.0,3357047.0,198470.0,11189921.0,671815.0,89.0,4684.0,544446.0,488.0,2053.0,2353009.0,4770.0,926.0,8009.0,430861.0,1171905.0,219963.0,256932.0
1954,3858.0,732269.0,455547.0,425.0,118541.0,399.0,9214.0,1563323.0,155600.0,1700.0,3898.0,601424.0,452710.0,372660.0,205974.0,639756.0,176942.0,397.0,394843.0,3951713.0,669167.0,11638.0,7365.0,323957.0,175.0,733893.0,6437.0,3310.0,280479.0,5500365.0,17899.0,5267.0,17159.0,40854.0,128271.0,1115665.0,370348.0,684900.0,49833934.0,279969.0,406902.0,1176775.0,77928.0,1318.0,1147966.0,15431.0,15451.0,91210.0,546662.0,9052.0,659.0,42679.0,643518.0,4863918.0,6347.0,3796.0,287212.0,242494.0,903208.0,314382.0,2069265.0,80389.0,1925.0,2646733.0,100357.0,1687369.0,309711.0,28833.0,191.0,3238464.0,2203.0,3021.0,38062.0,3239638.0,346374.0,3000.0,595374.0,1581.0,271738.0,18511.0,31306.0,48400.0,19962.0,781318.0,6122.0,2461.0,320405.0,1741.0,7187.0,36824.0,242618.0,147442.0,393231.0,295859.0,761959.0,7378840.0,2998.0,33592702.0,200386.0,1616704.0,492406.0,12220.0,116782.0,3946155.0,136727.0,4007.0,49880.0,8691548.0,630556.0,573732.0,172024.0,424243.0,3308.0,2939.0,1747777.0,15296.0,160657.0,130944.0,90139.0,101379.0,6750.0,1011.0,718382.0,50558.0,240123.0,24809.0,169242.0,17578.0,260.0,976119.0,1018.0,258692.0,371251.0,8121.0,2621749.0,834.0,131049.0,416301.0,23128.0,1752256.0,42406.0,67542.0,600.0,485763.0,65561.0,802.0,19091.0,46185.0,281281.0,553446.0,1696.0,44337.0,5717.0,256008.0,3532709.0,130115.0,377.0,795277.0,211137.0,800909.0,348.0,139162.0,42458.0,79327.0,228934849.0,3597438.0,80840.0,737171.0,1896586.0,551.0,176922.0,2377544.0,179654.0,992386.0,750956.0,127469.0,80872.0,6275.0,2253.0,24050.0,1622221.0,10540403.0,233088.0,172645.0,615118.0,242989.0,105952.0,295.0,10240.0,184475.0,206664.0,1020.0,201483.0,349.0,649410.0,238587.0,5082.0,18631.0,303366.0,141143.0,435502.0,25346.0,150.0,3050.0,336795.0,367.0,226088.0,125711.0,2097477.0,176968.0,120.0,130851.0,37135.0,4952.0,53954.0,320808.0,2060588.0,454.0,745266.0,754246.0,573721.0,3162561.0,199443.0,11035561.0,660056.0,88.0,4858.0,564416.0,504.0,2162.0,2407302.0,4890.0,908.0,8077.0,440905.0,1187623.0,225842.0,260889.0
1955,3934.0,742033.0,460287.0,401.0,122250.0,467.0,10123.0,1562130.0,157535.0,1663.0,4097.0,595061.0,435988.0,385224.0,208369.0,626453.0,179961.0,406.0,398170.0,4040159.0,665159.0,11890.0,7621.0,326366.0,173.0,718492.0,6471.0,3325.0,284223.0,5571875.0,18169.0,5579.0,17679.0,41938.0,129622.0,1122683.0,375149.0,682614.0,50842636.0,287440.0,413849.0,1204922.0,79386.0,1349.0,1168026.0,15535.0,15523.0,93703.0,559757.0,9147.0,671.0,42823.0,620011.0,4969569.0,6568.0,3938.0,286650.0,249841.0,914037.0,322210.0,2084294.0,82508.0,2098.0,2612661.0,100609.0,1724617.0,304683.0,29883.0,191.0,3202114.0,2104.0,3094.0,38143.0,3219312.0,350727.0,3006.0,605355.0,1576.0,275201.0,18836.0,32031.0,48497.0,20168.0,783792.0,6402.0,2439.0,321468.0,1757.0,6433.0,37419.0,240304.0,151002.0,389963.0,303035.0,749666.0,7562149.0,2883.0,34132347.0,196995.0,1637193.0,504562.0,12061.0,119198.0,3893289.0,136092.0,4147.0,54490.0,8812525.0,641350.0,589324.0,171499.0,432197.0,3322.0,2911.0,1869228.0,16304.0,162854.0,131840.0,92230.0,104072.0,6624.0,1042.0,728036.0,53576.0,239292.0,24466.0,169476.0,16368.0,269.0,977161.0,994.0,259633.0,376722.0,8430.0,2670268.0,866.0,131132.0,418081.0,23617.0,1760595.0,42907.0,68338.0,597.0,483523.0,66965.0,794.0,19770.0,46365.0,288575.0,569170.0,1706.0,44055.0,5797.0,263767.0,3603647.0,132784.0,365.0,789857.0,205990.0,812086.0,369.0,138222.0,43191.0,81241.0,231273584.0,3684952.0,82962.0,757244.0,1989645.0,580.0,177365.0,2368131.0,176025.0,1054825.0,745848.0,127193.0,83151.0,6597.0,2318.0,24624.0,1618582.0,10010709.0,233832.0,178682.0,630586.0,248770.0,111431.0,277.0,10531.0,186456.0,212935.0,1052.0,205682.0,354.0,643789.0,243026.0,5292.0,19198.0,299785.0,139038.0,430755.0,25758.0,151.0,3109.0,341198.0,367.0,229501.0,127666.0,2148463.0,178732.0,123.0,132026.0,37847.0,5094.0,54810.0,326511.0,2110528.0,441.0,736730.0,774777.0,576574.0,3127877.0,200326.0,10923709.0,654862.0,89.0,5053.0,583129.0,525.0,2242.0,2436018.0,5013.0,808.0,8146.0,450919.0,1205703.0,231855.0,265686.0
1956,4010.0,752890.0,463558.0,384.0,125975.0,536.0,11130.0,1562840.0,164204.0,1636.0,4308.0,598685.0,418660.0,401346.0,211096.0,608822.0,183175.0,415.0,402378.0,4129932.0,654106.0,12169.0,7950.0,329031.0,178.0,715437.0,6534.0,3329.0,288419.0,5649220.0,18360.0,5898.0,18196.0,42792.0,131050.0,1135078.0,378846.0,682210.0,51764671.0,295044.0,421123.0,1234529.0,80901.0,1387.0,1187618.0,15617.0,15735.0,96455.0,574570.0,9245.0,685.0,43412.0,594836.0,5148956.0,6800.0,4094.0,286234.0,257183.0,920742.0,330146.0,2087566.0,84623.0,2257.0,2583166.0,101425.0,1763378.0,301302.0,30976.0,193.0,3144457.0,2067.0,3172.0,38246.0,3218540.0,365288.0,3009.0,609496.0,1593.0,278892.0,19115.0,32695.0,48428.0,20347.0,783925.0,6739.0,2447.0,321777.0,1799.0,6103.0,38165.0,236389.0,154215.0,383996.0,310984.0,723308.0,7747161.0,2767.0,34683498.0,192094.0,1653930.0,516620.0,11795.0,121693.0,3824679.0,133600.0,4348.0,59471.0,8889858.0,695362.0,603649.0,175009.0,440381.0,3338.0,2980.0,2004963.0,18808.0,165464.0,132590.0,94455.0,107507.0,6658.0,1081.0,739265.0,56669.0,237682.0,23838.0,171264.0,15082.0,278.0,978681.0,983.0,261207.0,381208.0,8715.0,2726036.0,900.0,130208.0,420236.0,24120.0,1764474.0,43390.0,69471.0,594.0,486176.0,68407.0,782.0,20374.0,46672.0,296089.0,591203.0,1715.0,44019.0,5902.0,271594.0,3677888.0,135666.0,359.0,785538.0,201289.0,823407.0,389.0,138282.0,44001.0,82750.0,234291822.0,3773471.0,85278.0,776381.0,2082248.0,612.0,177326.0,2357125.0,173612.0,1128759.0,742208.0,128807.0,85479.0,6922.0,2392.0,24994.0,1611839.0,9923498.0,233328.0,184440.0,646687.0,254782.0,117120.0,261.0,10831.0,188516.0,219332.0,1090.0,211060.0,359.0,633474.0,247326.0,5861.0,19708.0,294604.0,136337.0,429779.0,26189.0,148.0,3165.0,344892.0,360.0,233167.0,129664.0,2204670.0,181997.0,124.0,135679.0,39038.0,5238.0,56057.0,331213.0,2157575.0,437.0,738186.0,795947.0,578760.0,3248693.0,201053.0,10853927.0,656712.0,91.0,5271.0,600981.0,555.0,2281.0,2437904.0,5139.0,697.0,8243.0,461209.0,1225583.0,238103.0,271089.0
1957,4088.0,765286.0,465846.0,368.0,129666.0,596.0,12219.0,1565792.0,177173.0,1604.0,4525.0,610544.0,406078.0,416612.0,214197.0,593866.0,186492.0,427.0,407667.0,4222622.0,639653.0,12469.0,8355.0,332380.0,180.0,722058.0,6614.0,3317.0,292970.0,5739295.0,18520.0,6216.0,18722.0,43452.0,132615.0,1153713.0,381147.0,683846.0,52495558.0,302938.0,428561.0,1265756.0,82505.0,1431.0,1206663.0,15745.0,15890.0,99579.0,591415.0,9350.0,698.0,44578.0,574596.0,5332680.0,7038.0,4248.0,287406.0,264738.0,925500.0,338119.0,2083560.0,86708.0,2403.0,2534857.0,103139.0,1803206.0,300532.0,32090.0,199.0,3090017.0,2099.0,3251.0,38388.0,3238503.0,387333.0,3022.0,609611.0,1613.0,282939.0,19385.0,33286.0,48160.0,20491.0,782185.0,7129.0,2510.0,321187.0,1842.0,6139.0,39090.0,231773.0,157190.0,376219.0,319845.0,694853.0,7929575.0,2652.0,35219216.0,185257.0,1667240.0,528335.0,11649.0,123982.0,3777440.0,129558.0,4591.0,64624.0,8877156.0,789411.0,616454.0,183891.0,448920.0,3362.0,3082.0,2159111.0,20726.0,168630.0,133341.0,96775.0,111194.0,6784.0,1125.0,752891.0,58834.0,235971.0,22905.0,174956.0,13756.0,287.0,981527.0,989.0,263461.0,384862.0,8973.0,2784146.0,926.0,128361.0,422671.0,24583.0,1764665.0,43841.0,70862.0,592.0,494506.0,69924.0,776.0,20911.0,47111.0,303954.0,621710.0,1740.0,44260.0,6058.0,279593.0,3756867.0,138737.0,364.0,782833.0,198360.0,834479.0,408.0,140003.0,44898.0,84015.0,237909354.0,3863770.0,87798.0,794930.0,2176281.0,661.0,176895.0,2309333.0,171969.0,1212098.0,734791.0,132239.0,87886.0,7159.0,2490.0,25205.0,1603272.0,10316162.0,231760.0,190017.0,663701.0,261186.0,122577.0,266.0,11139.0,190745.0,225906.0,1139.0,217989.0,357.0,619036.0,251351.0,6674.0,20136.0,288839.0,134038.0,432478.0,26662.0,143.0,3226.0,349112.0,351.0,237169.0,131757.0,2268987.0,187736.0,126.0,142639.0,40757.0,5376.0,57676.0,332187.0,2203863.0,441.0,769793.0,818124.0,580637.0,3563759.0,201623.0,10838892.0,667673.0,95.0,5518.0,618484.0,594.0,2278.0,2409283.0,5279.0,582.0,8389.0,472135.0,1247033.0,244690.0,276927.0
1958,4181.0,777904.0,467034.0,356.0,133636.0,656.0,13374.0,1571721.0,192508.0,1550.0,4747.0,626914.0,402480.0,427751.0,217439.0,586582.0,190091.0,441.0,413551.0,4310477.0,619638.0,12807.0,8840.0,335187.0,183.0,733903.0,6707.0,3308.0,298062.0,5846291.0,18613.0,6522.0,19251.0,43904.0,134278.0,1167268.0,382847.0,687469.0,52626539.0,311035.0,435804.0,1296308.0,84175.0,1466.0,1225822.0,15929.0,16034.0,102968.0,609041.0,9474.0,705.0,46137.0,561530.0,5597600.0,7288.0,4378.0,291406.0,271867.0,929373.0,346485.0,2067038.0,88741.0,2541.0,2434078.0,101926.0,1842041.0,305159.0,33226.0,205.0,3043437.0,2124.0,3336.0,38539.0,3271907.0,408375.0,3030.0,605986.0,1621.0,287212.0,19589.0,33863.0,47757.0,20623.0,777084.0,7545.0,2585.0,320592.0,1889.0,6422.0,40132.0,226183.0,159931.0,367897.0,329118.0,682426.0,8100603.0,2521.0,35759986.0,176934.0,1674294.0,540024.0,11557.0,125920.0,3775516.0,125083.0,4829.0,69689.0,8755811.0,894333.0,625848.0,194866.0,457243.0,3398.0,3236.0,2319915.0,22813.0,172174.0,133861.0,99091.0,115064.0,6904.0,1167.0,768825.0,59881.0,234512.0,21837.0,179694.0,12507.0,295.0,983511.0,1004.0,265937.0,387805.0,9199.0,2847983.0,939.0,126021.0,425598.0,24708.0,1761609.0,44157.0,72045.0,592.0,506295.0,71478.0,769.0,21213.0,47624.0,312050.0,653340.0,1768.0,44796.0,6249.0,288025.0,3835994.0,142025.0,375.0,785562.0,199168.0,844350.0,414.0,143222.0,45868.0,85198.0,241418662.0,3956807.0,90484.0,812714.0,2267616.0,712.0,176247.0,2260487.0,170872.0,1295472.0,724505.0,136970.0,90276.0,7283.0,2619.0,25354.0,1590458.0,11041839.0,229322.0,195389.0,680873.0,267740.0,127007.0,295.0,11446.0,192993.0,232286.0,1181.0,225455.0,368.0,602041.0,254771.0,7534.0,20472.0,285298.0,131641.0,439158.0,27156.0,147.0,3280.0,354096.0,336.0,241375.0,133916.0,2331954.0,194965.0,129.0,150844.0,42726.0,5504.0,59669.0,330743.0,2248008.0,449.0,819197.0,841008.0,582593.0,3928579.0,202028.0,10893857.0,681681.0,99.0,5782.0,636025.0,640.0,2246.0,2360587.0,5429.0,476.0,8580.0,483448.0,1268472.0,251525.0,283514.0
1959,4296.0,790223.0,466588.0,336.0,137932.0,708.0,14575.0,1581840.0,201584.0,1486.0,4953.0,647104.0,427900.0,432534.0,221002.0,584103.0,194311.0,459.0,419906.0,4401146.0,596640.0,13207.0,9409.0,336337.0,185.0,756530.0,6810.0,3291.0,304096.0,5976670.0,18690.0,6792.0,19766.0,44173.0,136008.0,1173352.0,385401.0,692619.0,52200010.0,319325.0,442552.0,1328572.0,85877.0,1486.0,1249600.0,16155.0,16135.0,106307.0,624990.0,9622.0,706.0,47713.0,558800.0,5927426.0,7538.0,4469.0,297489.0,277590.0,932044.0,355902.0,2043201.0,90862.0,2674.0,2312644.0,99997.0,1883454.0,313257.0,34385.0,209.0,3005556.0,2156.0,3424.0,38638.0,3304372.0,420264.0,3033.0,599578.0,1612.0,291408.0,19646.0,34525.0,47391.0,20767.0,766234.0,7932.0,2662.0,321840.0,1926.0,6779.0,41246.0,220063.0,162448.0,359634.0,337902.0,679491.0,8253374.0,2383.0,36271648.0,169312.0,1676862.0,552838.0,11439.0,127629.0,3804528.0,121582.0,5016.0,74361.0,8669908.0,976753.0,634165.0,201364.0,465575.0,3448.0,3438.0,2457171.0,25750.0,175617.0,134045.0,101517.0,119069.0,6966.0,1219.0,786263.0,60581.0,232670.0,21607.0,179151.0,11429.0,303.0,982793.0,1027.0,268870.0,390301.0,9383.0,2927476.0,957.0,123656.0,430634.0,24322.0,1758182.0,44219.0,72901.0,603.0,521531.0,72995.0,765.0,21242.0,48230.0,320160.0,675994.0,1802.0,45631.0,6460.0,297284.0,3916663.0,145565.0,381.0,795012.0,202715.0,853878.0,419.0,147449.0,46866.0,86460.0,244569662.0,4053600.0,93281.0,829541.0,2354577.0,743.0,175585.0,2246795.0,170503.0,1366752.0,717642.0,142136.0,92392.0,7330.0,2804.0,25652.0,1571113.0,11884905.0,226707.0,200482.0,698588.0,274005.0,130738.0,326.0,11745.0,195211.0,238463.0,1212.0,231833.0,378.0,584059.0,257985.0,8232.0,20711.0,285441.0,129874.0,449498.0,27636.0,163.0,3325.0,359549.0,323.0,245535.0,136072.0,2383152.0,199652.0,133.0,155773.0,44523.0,5632.0,61956.0,330891.0,2293853.0,444.0,870502.0,864039.0,585005.0,4231137.0,202265.0,10982346.0,686680.0,102.0,6070.0,653920.0,698.0,2212.0,2313456.0,5582.0,374.0,8808.0,494603.0,1295823.0,258403.0,291371.0
