Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1950,1750.0,318866.0,181349.0,205.0,48414.0,410.0,2853.0,957978.0,66807.0,605.0,2303.0,483466.0,541752.0,142057.0,90683.0,649082.0,110094.0,454.0,174030.0,1652714.0,440259.0,4149.0,3391.0,127506.0,131.0,394111.0,2910.0,2038.0,120209.0,1984153.0,11331.0,2240.0,6275.0,16167.0,67044.0,730913.0,333044.0,263137.0,27753012.0,98398.0,184931.0,440394.0,35424.0,495.0,411185.0,6751.0,7338.0,33218.0,302164.0,4607.0,327.0,24001.0,675192.0,5418781.0,2065.0,1743.0,276858.0,77966.0,356175.0,144898.0,905972.0,27316.0,503.0,1673368.0,70414.0,667196.0,244156.0,9055.0,86.0,3043028.0,1488.0,1278.0,27414.0,3571843.0,195318.0,3085.0,146778.0,1494.0,126553.0,8988.0,11263.0,21325.0,10800.0,422817.0,2904.0,937.0,108181.0,1252.0,2058.0,19639.0,82580.0,59803.0,241174.0,144029.0,635823.0,2808321.0,4210.0,15082556.0,164741.0,725378.0,304115.0,7610.0,72524.0,2744468.0,72362.0,3981.0,15928.0,4057461.0,353635.0,165035.0,101160.0,167193.0,1687.0,2190.0,758462.0,5603.0,71939.0,61906.0,34462.0,43595.0,3496.0,830.0,293773.0,24811.0,149734.0,21939.0,127858.0,10607.0,128.0,383462.0,1735.0,127591.0,190914.0,2428.0,1054270.0,562.0,54319.0,205558.0,15298.0,825682.0,17670.0,42845.0,274.0,250555.0,24363.0,459.0,9994.0,20592.0,100197.0,226910.0,757.0,22362.0,2963.0,78588.0,1455176.0,45006.0,203.0,593114.0,215471.0,344804.0,120.0,109838.0,18018.0,33475.0,124750871.0,1416080.0,32791.0,305591.0,566961.0,256.0,40418.0,1556479.0,77320.0,386954.0,464341.0,48292.0,32489.0,2440.0,958.0,9911.0,969553.0,5559964.0,74248.0,69059.0,200594.0,98599.0,45233.0,189.0,3686.0,87088.0,79466.0,792.0,93908.0,235.0,372049.0,90566.0,2410.0,8359.0,219640.0,92327.0,485895.0,10196.0,76.0,1967.0,123733.0,221.0,113271.0,52596.0,787829.0,80596.0,68.0,68185.0,16777.0,1659.0,29416.0,148053.0,919628.0,187.0,279303.0,260643.0,209063.0,2299291.0,126455.0,9168422.0,404784.0,36.0,2459.0,197715.0,250.0,1124.0,1421396.0,1710.0,249.0,2574.0,178712.0,539549.0,81971.0,105096.0
1951,1894.0,320854.0,181062.0,211.0,49821.0,405.0,2882.0,981108.0,69428.0,599.0,2327.0,495155.0,541129.0,142367.0,92335.0,647491.0,110221.0,445.0,177957.0,1693124.0,451797.0,4297.0,3471.0,131682.0,138.0,398553.0,2980.0,2074.0,122435.0,2045608.0,11454.0,2312.0,6445.0,16245.0,67469.0,749321.0,337296.0,269671.0,28166467.0,101494.0,188198.0,451009.0,35976.0,499.0,421613.0,7018.0,7621.0,34175.0,312526.0,4894.0,321.0,24261.0,680047.0,5458273.0,2143.0,1798.0,280314.0,79831.0,363562.0,146820.0,930776.0,27816.0,556.0,1666078.0,71512.0,686972.0,249378.0,9257.0,110.0,3051090.0,1528.0,1307.0,27506.0,3611913.0,199545.0,3165.0,151598.0,1475.0,128781.0,9169.0,11562.0,22045.0,10900.0,432653.0,2809.0,961.0,109904.0,1262.0,2126.0,19765.0,88690.0,60591.0,246213.0,147464.0,636055.0,2915349.0,4243.0,15486988.0,162006.0,739427.0,310562.0,7782.0,77812.0,2812225.0,74149.0,4072.0,16873.0,4068183.0,364966.0,167559.0,101237.0,170887.0,1693.0,2291.0,772365.0,5579.0,73719.0,63416.0,35222.0,44086.0,3459.0,857.0,302583.0,24428.0,154051.0,22337.0,130934.0,10793.0,132.0,383131.0,1800.0,127987.0,198363.0,2518.0,1072536.0,556.0,55725.0,212250.0,15730.0,840093.0,17666.0,43837.0,281.0,256097.0,25100.0,473.0,10297.0,20970.0,100309.0,239570.0,760.0,22514.0,3060.0,82057.0,1474844.0,46086.0,197.0,605741.0,216906.0,353559.0,125.0,112638.0,18256.0,34106.0,127026990.0,1458492.0,33561.0,313032.0,591676.0,260.0,43354.0,1603636.0,78347.0,360911.0,465531.0,49012.0,32200.0,2582.0,975.0,10321.0,986127.0,5722918.0,75591.0,70215.0,206615.0,101059.0,48230.0,203.0,3750.0,88578.0,80823.0,796.0,95892.0,241.0,376372.0,92349.0,2429.0,8351.0,221024.0,93230.0,492452.0,10439.0,74.0,1984.0,122018.0,217.0,114393.0,53563.0,806528.0,80823.0,64.0,69276.0,16742.0,1687.0,30310.0,150308.0,945415.0,187.0,291867.0,267879.0,217323.0,2386126.0,128167.0,9305504.0,390972.0,37.0,2511.0,206374.0,254.0,1107.0,1427469.0,1738.0,255.0,2650.0,181637.0,554186.0,84677.0,106701.0
1952,2049.0,322343.0,180102.0,211.0,51897.0,388.0,2917.0,1002778.0,71125.0,581.0,2341.0,509289.0,537472.0,142618.0,94000.0,643909.0,110433.0,435.0,181613.0,1731047.0,468796.0,4456.0,3564.0,136689.0,141.0,401048.0,3077.0,2085.0,124833.0,2110157.0,11412.0,2367.0,6623.0,16054.0,68067.0,773044.0,340099.0,277002.0,28360568.0,104627.0,191544.0,461959.0,36568.0,507.0,431477.0,7287.0,7888.0,35343.0,319926.0,5189.0,319.0,24852.0,685984.0,5469686.0,2228.0,1850.0,284249.0,81766.0,379371.0,148524.0,957082.0,28376.0,607.0,1677655.0,72006.0,701742.0,256457.0,9535.0,135.0,3041359.0,1575.0,1329.0,27594.0,3638889.0,202345.0,3200.0,157471.0,1467.0,130923.0,9435.0,11871.0,22977.0,11026.0,441455.0,2734.0,971.0,111841.0,1272.0,2184.0,19683.0,95186.0,61553.0,251769.0,150383.0,642211.0,3019126.0,4218.0,16039093.0,161945.0,751835.0,315858.0,7949.0,83475.0,2885047.0,74262.0,4166.0,17971.0,4137398.0,371737.0,170309.0,99337.0,174527.0,1702.0,2432.0,811842.0,5504.0,75234.0,64779.0,35997.0,44975.0,3383.0,878.0,310764.0,23939.0,157697.0,22674.0,132637.0,10754.0,136.0,380014.0,1813.0,128674.0,206513.0,2639.0,1092458.0,543.0,57055.0,218236.0,16110.0,852333.0,17857.0,45561.0,285.0,262029.0,25860.0,483.0,10587.0,21413.0,99236.0,257736.0,766.0,22562.0,3168.0,85590.0,1501050.0,47213.0,189.0,614243.0,218697.0,362045.0,127.0,116121.0,18499.0,34774.0,129365709.0,1489224.0,34340.0,322232.0,621921.0,260.0,46389.0,1647447.0,80032.0,345451.0,470660.0,49755.0,32098.0,2695.0,999.0,10734.0,1002759.0,5969025.0,77491.0,71396.0,212951.0,103589.0,51147.0,215.0,3819.0,90047.0,82197.0,798.0,97852.0,244.0,379839.0,94197.0,2452.0,8456.0,224409.0,93939.0,499663.0,10680.0,76.0,1995.0,121146.0,212.0,115776.0,54628.0,826671.0,80655.0,62.0,69431.0,16480.0,1713.0,31127.0,152771.0,968456.0,185.0,304113.0,275279.0,225934.0,2450115.0,129388.0,9479029.0,370093.0,38.0,2566.0,215006.0,244.0,1117.0,1413663.0,1753.0,267.0,2724.0,184870.0,569359.0,87478.0,108251.0
1953,2218.0,323530.0,179532.0,207.0,54049.0,385.0,2959.0,1023629.0,72261.0,574.0,2346.0,525143.0,532981.0,142976.0,95654.0,642272.0,110665.0,428.0,185055.0,1767138.0,479900.0,4632.0,3694.0,141120.0,140.0,404013.0,3182.0,2085.0,127412.0,2180193.0,11291.0,2425.0,6811.0,15690.0,68778.0,799185.0,344450.0,284909.0,28447592.0,107821.0,194993.0,472977.0,37192.0,522.0,441517.0,7561.0,8136.0,36730.0,325359.0,5455.0,331.0,25835.0,692029.0,5489198.0,2315.0,1919.0,288836.0,83774.0,399354.0,150310.0,984453.0,28996.0,670.0,1690775.0,72178.0,713036.0,264318.0,9853.0,145.0,3034993.0,1617.0,1358.0,27690.0,3677965.0,204961.0,3219.0,163696.0,1465.0,133108.0,9718.0,12197.0,24082.0,11173.0,450509.0,2673.0,982.0,114111.0,1285.0,2230.0,19554.0,102178.0,62705.0,257987.0,152920.0,651461.0,3122468.0,4169.0,16656334.0,162425.0,761786.0,320095.0,8019.0,89500.0,2983443.0,73560.0,4281.0,19151.0,4249753.0,376719.0,174049.0,96426.0,178083.0,1714.0,2595.0,865804.0,5454.0,76613.0,66137.0,36798.0,46129.0,3330.0,896.0,318700.0,23367.0,160298.0,22982.0,133409.0,10662.0,140.0,374670.0,1821.0,130616.0,214027.0,2770.0,1114464.0,529.0,58609.0,223614.0,16454.0,863079.0,18253.0,47502.0,285.0,267655.0,26635.0,489.0,10892.0,21892.0,97932.0,277895.0,775.0,22550.0,3279.0,89154.0,1530973.0,48392.0,183.0,622194.0,220959.0,370183.0,127.0,119590.0,18748.0,35669.0,131712781.0,1515201.0,35143.0,332478.0,655704.0,262.0,49741.0,1686751.0,82339.0,339214.0,478251.0,50641.0,32079.0,2781.0,1019.0,11149.0,1023788.0,6106894.0,79981.0,72586.0,219385.0,106205.0,54054.0,225.0,3894.0,91465.0,83585.0,805.0,99784.0,252.0,384495.0,96116.0,2494.0,8582.0,229839.0,95084.0,508822.0,10906.0,79.0,1998.0,121854.0,208.0,117346.0,55779.0,847171.0,80214.0,59.0,69122.0,16129.0,1743.0,31910.0,155539.0,989234.0,185.0,317901.0,282826.0,234889.0,2503111.0,130464.0,9696918.0,346204.0,39.0,2620.0,223622.0,237.0,1134.0,1390426.0,1762.0,277.0,2790.0,188360.0,585906.0,90359.0,109794.0
1954,2370.0,325147.0,179419.0,210.0,55916.0,399.0,3009.0,1044845.0,73417.0,576.0,2342.0,541417.0,529433.0,143699.0,97286.0,639004.0,110802.0,428.0,188558.0,1805272.0,487565.0,4823.0,3854.0,143616.0,136.0,406735.0,3290.0,2099.0,130211.0,2256190.0,11223.0,2486.0,7002.0,15335.0,69490.0,826569.0,349198.0,292948.0,28628629.0,111124.0,198580.0,484242.0,37844.0,534.0,453277.0,7800.0,8355.0,38304.0,330687.0,5652.0,346.0,27056.0,700919.0,5506589.0,2405.0,2016.0,294894.0,85863.0,414616.0,152735.0,1011503.0,29672.0,732.0,1702887.0,72499.0,724390.0,271362.0,10216.0,149.0,3036224.0,1658.0,1387.0,27782.0,3711388.0,208576.0,3238.0,170544.0,1470.0,135574.0,10000.0,12532.0,25116.0,11321.0,459375.0,2631.0,987.0,116909.0,1301.0,2287.0,19568.0,109293.0,64055.0,263584.0,155335.0,666616.0,3225611.0,4124.0,17221995.0,163692.0,768784.0,323704.0,8082.0,95746.0,3091822.0,73370.0,4389.0,20308.0,4384958.0,383965.0,179308.0,94273.0,181662.0,1729.0,2729.0,916568.0,5532.0,78140.0,67800.0,37677.0,47313.0,3334.0,914.0,327215.0,22726.0,161565.0,23266.0,134129.0,10557.0,148.0,368163.0,1826.0,134117.0,218788.0,2904.0,1138661.0,521.0,60369.0,228772.0,16717.0,873750.0,18860.0,48751.0,287.0,272988.0,27410.0,497.0,11204.0,22432.0,97819.0,294422.0,788.0,22574.0,3399.0,92644.0,1561401.0,49623.0,187.0,630424.0,224348.0,378068.0,131.0,122908.0,18993.0,36780.0,134178543.0,1542904.0,35986.0,342343.0,694077.0,266.0,53376.0,1718751.0,85344.0,338175.0,484197.0,51892.0,31993.0,2856.0,1043.0,11588.0,1048487.0,6225209.0,82581.0,73789.0,225712.0,108931.0,57026.0,232.0,3967.0,92842.0,84970.0,812.0,101761.0,261.0,390458.0,98144.0,2551.0,8711.0,236524.0,97132.0,519849.0,11132.0,79.0,2001.0,124838.0,212.0,118972.0,57002.0,866523.0,79891.0,56.0,69107.0,15867.0,1773.0,32742.0,158732.0,1008214.0,187.0,334870.0,290501.0,244182.0,2569451.0,132187.0,9921267.0,325565.0,41.0,2679.0,232238.0,230.0,1168.0,1377279.0,1773.0,284.0,2854.0,191965.0,603127.0,93276.0,111447.0
1955,2496.0,327654.0,179795.0,227.0,57492.0,425.0,3073.0,1066582.0,74625.0,589.0,2327.0,557895.0,526251.0,144459.0,98911.0,634121.0,110824.0,420.0,192219.0,1847324.0,495558.0,5034.0,4055.0,144303.0,129.0,414710.0,3388.0,2116.0,133107.0,2337687.0,11230.0,2560.0,7204.0,15074.0,70152.0,854124.0,352346.0,300786.0,28802957.0,114567.0,202314.0,496039.0,38501.0,540.0,466933.0,8008.0,8524.0,39989.0,336542.0,5761.0,363.0,28263.0,711820.0,5483108.0,2498.0,2127.0,300450.0,88032.0,422591.0,155850.0,1037541.0,30388.0,804.0,1726816.0,73007.0,737401.0,277909.0,10647.0,151.0,3035318.0,1702.0,1414.0,27877.0,3729637.0,213551.0,3247.0,178545.0,1473.0,138373.0,10319.0,12878.0,25978.0,11473.0,467581.0,2604.0,1000.0,120168.0,1338.0,2353.0,19808.0,117383.0,65500.0,267669.0,157730.0,686131.0,3330447.0,4078.0,17697774.0,166262.0,773210.0,327053.0,8141.0,102002.0,3178377.0,74192.0,4501.0,21400.0,4535550.0,394098.0,185793.0,93385.0,185385.0,1751.0,2811.0,957319.0,6076.0,79893.0,69685.0,38660.0,48380.0,3397.0,938.0,336553.0,22053.0,160707.0,23498.0,134894.0,10515.0,153.0,361464.0,1822.0,139013.0,220190.0,3025.0,1164131.0,523.0,62298.0,233904.0,16813.0,885608.0,19531.0,49060.0,287.0,278095.0,28186.0,514.0,11535.0,23062.0,99552.0,305533.0,802.0,22676.0,3511.0,96016.0,1591404.0,50894.0,191.0,636804.0,228414.0,385834.0,138.0,126220.0,19238.0,37905.0,136637734.0,1577800.0,36886.0,351222.0,738424.0,266.0,57242.0,1738766.0,88854.0,341017.0,493623.0,53701.0,31810.0,2938.0,1064.0,12040.0,1073763.0,6460320.0,84731.0,75131.0,231923.0,111779.0,60091.0,242.0,4047.0,94209.0,86414.0,815.0,103823.0,267.0,396798.0,100268.0,2611.0,8830.0,242767.0,99371.0,529372.0,11350.0,83.0,1999.0,132243.0,220.0,120604.0,58273.0,884301.0,79856.0,52.0,69526.0,15784.0,1810.0,33643.0,162329.0,1025453.0,189.0,352719.0,298321.0,253790.0,2648723.0,134707.0,10115780.0,310160.0,42.0,2740.0,240868.0,228.0,1210.0,1380879.0,1798.0,283.0,2913.0,195621.0,620049.0,96214.0,113379.0
1956,2587.0,331004.0,180688.0,246.0,59183.0,448.0,3156.0,1089218.0,76111.0,605.0,2303.0,575450.0,520107.0,144752.0,100532.0,628051.0,110732.0,402.0,196016.0,1892401.0,499235.0,5271.0,4290.0,143893.0,121.0,421935.0,3478.0,2142.0,136171.0,2421901.0,11312.0,2639.0,7413.0,14892.0,70803.0,882227.0,353392.0,308599.0,28825384.0,118175.0,206187.0,508315.0,39180.0,551.0,482670.0,8187.0,8636.0,41687.0,342795.0,5787.0,377.0,29147.0,717956.0,5417157.0,2590.0,2237.0,304206.0,90271.0,424414.0,159772.0,1062516.0,31164.0,883.0,1757278.0,73943.0,751568.0,282552.0,11126.0,152.0,3017712.0,1754.0,1444.0,27972.0,3741973.0,220154.0,3266.0,186702.0,1477.0,141496.0,10681.0,13242.0,26704.0,11623.0,475435.0,2603.0,1022.0,123596.0,1404.0,2436.0,20288.0,126320.0,67154.0,270109.0,160115.0,699335.0,3436173.0,4004.0,18089511.0,170108.0,775178.0,330045.0,8212.0,107972.0,3254504.0,76005.0,4611.0,22395.0,4669922.0,408378.0,192979.0,93984.0,189234.0,1775.0,2834.0,987756.0,7142.0,81855.0,72043.0,39736.0,49326.0,3486.0,953.0,346667.0,21370.0,157554.0,23687.0,135874.0,10481.0,158.0,354331.0,1812.0,144856.0,218300.0,3140.0,1187225.0,531.0,64342.0,238890.0,16732.0,898002.0,20067.0,48588.0,287.0,282804.0,28958.0,531.0,11897.0,23754.0,103037.0,311174.0,823.0,22846.0,3620.0,99302.0,1621252.0,52224.0,191.0,639922.0,232193.0,393538.0,144.0,129485.0,19486.0,38832.0,138767394.0,1621469.0,37822.0,359397.0,782973.0,256.0,61290.0,1750610.0,92602.0,346226.0,507230.0,56161.0,31551.0,3042.0,1084.0,12480.0,1097730.0,6706954.0,86575.0,76754.0,238005.0,114766.0,63185.0,244.0,4133.0,95568.0,87913.0,822.0,105960.0,278.0,402522.0,102454.0,2667.0,8934.0,247219.0,100749.0,535503.0,11560.0,86.0,2002.0,141549.0,231.0,122281.0,59589.0,900885.0,80285.0,50.0,70511.0,15856.0,1851.0,34609.0,165520.0,1039708.0,191.0,371844.0,306295.0,263636.0,2749556.0,138079.0,10281189.0,300701.0,43.0,2799.0,249509.0,232.0,1270.0,1400170.0,1837.0,274.0,2978.0,199384.0,636938.0,99192.0,115449.0
1957,2636.0,335191.0,182076.0,264.0,61036.0,471.0,3270.0,1113417.0,78144.0,614.0,2263.0,593725.0,513637.0,144377.0,102148.0,622131.0,110531.0,382.0,199977.0,1940833.0,503546.0,5530.0,4541.0,142950.0,115.0,427514.0,3557.0,2192.0,139486.0,2505101.0,11488.0,2736.0,7636.0,14788.0,71466.0,911118.0,353697.0,316559.0,28922428.0,121972.0,210044.0,521075.0,39893.0,570.0,501255.0,8346.0,8721.0,43340.0,349627.0,5766.0,393.0,29488.0,717350.0,5373783.0,2685.0,2330.0,307505.0,92575.0,419298.0,164670.0,1086509.0,31946.0,967.0,1770273.0,75462.0,765663.0,284494.0,11644.0,152.0,3004648.0,1810.0,1473.0,28073.0,3742544.0,227519.0,3303.0,194821.0,1481.0,144984.0,11038.0,13635.0,27291.0,11770.0,481954.0,2623.0,1061.0,127078.0,1470.0,2530.0,20959.0,136185.0,69152.0,270598.0,162494.0,706746.0,3536386.0,3898.0,18375683.0,174417.0,774598.0,332590.0,8351.0,113120.0,3323819.0,78895.0,4701.0,23269.0,4747443.0,428002.0,201425.0,96401.0,193205.0,1803.0,2815.0,1007705.0,8332.0,84056.0,75063.0,40925.0,50196.0,3578.0,973.0,357685.0,21490.0,152937.0,23875.0,137526.0,10391.0,167.0,347006.0,1778.0,150553.0,213105.0,3245.0,1205001.0,536.0,66007.0,243690.0,16533.0,910282.0,20335.0,47436.0,285.0,287064.0,29733.0,539.0,12259.0,24470.0,108084.0,310843.0,839.0,23096.0,3721.0,102514.0,1650406.0,53619.0,187.0,644113.0,236362.0,401321.0,151.0,132568.0,19742.0,39373.0,140741549.0,1671730.0,38797.0,366993.0,823764.0,259.0,65433.0,1763942.0,96282.0,353907.0,515880.0,59220.0,31215.0,3178.0,1110.0,12949.0,1116212.0,6910423.0,88210.0,78676.0,243930.0,117896.0,66028.0,250.0,4226.0,96928.0,89446.0,839.0,108185.0,285.0,405357.0,104642.0,2702.0,9032.0,250613.0,101795.0,540112.0,11757.0,87.0,2000.0,148258.0,240.0,123986.0,60966.0,916460.0,81454.0,51.0,72282.0,16077.0,1902.0,35636.0,168308.0,1051043.0,197.0,393191.0,314426.0,273615.0,2881911.0,142539.0,10422420.0,298858.0,44.0,2856.0,258205.0,240.0,1340.0,1437111.0,1890.0,260.0,3053.0,203254.0,653931.0,102214.0,117457.0
1958,2654.0,339808.0,183809.0,283.0,62724.0,498.0,3413.0,1137893.0,79906.0,637.0,2231.0,612378.0,507973.0,143287.0,103700.0,618175.0,110286.0,361.0,203887.0,1990161.0,498366.0,5805.0,4808.0,141270.0,113.0,429373.0,3620.0,2247.0,142711.0,2585272.0,11707.0,2841.0,7868.0,14790.0,72109.0,939856.0,352943.0,324374.0,29271274.0,125995.0,213871.0,533855.0,40627.0,585.0,520682.0,8498.0,8774.0,44888.0,356457.0,5752.0,404.0,29310.0,714650.0,5332254.0,2779.0,2391.0,309507.0,94944.0,410627.0,169921.0,1109474.0,32723.0,1057.0,1775002.0,77231.0,779209.0,284232.0,12205.0,149.0,3003580.0,1849.0,1506.0,28179.0,3732436.0,232666.0,3319.0,203969.0,1492.0,148674.0,11404.0,14049.0,27754.0,11921.0,485895.0,2649.0,1104.0,130484.0,1539.0,2616.0,21695.0,146295.0,71168.0,268185.0,164798.0,713042.0,3625597.0,3801.0,18608599.0,177401.0,773104.0,334922.0,8525.0,116885.0,3384738.0,82135.0,4746.0,24035.0,4815013.0,447629.0,210739.0,99297.0,197200.0,1825.0,2763.0,1020433.0,9468.0,86405.0,77855.0,42157.0,51083.0,3616.0,1000.0,369332.0,22551.0,147516.0,23970.0,138901.0,10230.0,175.0,340846.0,1721.0,154443.0,206091.0,3348.0,1217610.0,542.0,66721.0,248229.0,16204.0,923791.0,20214.0,46330.0,287.0,290668.0,30513.0,537.0,12616.0,25151.0,114321.0,306853.0,859.0,23409.0,3818.0,105671.0,1679622.0,55056.0,177.0,651596.0,240076.0,409208.0,156.0,135227.0,19996.0,39464.0,142629052.0,1725754.0,39810.0,373934.0,862145.0,279.0,69592.0,1765444.0,99348.0,362735.0,521583.0,62569.0,30868.0,3319.0,1144.0,13423.0,1121530.0,7120101.0,89254.0,80947.0,249697.0,121146.0,68329.0,250.0,4334.0,98255.0,91028.0,868.0,110420.0,284.0,402232.0,106541.0,2722.0,9141.0,252479.0,102518.0,542746.0,11950.0,90.0,1997.0,151810.0,244.0,125748.0,62333.0,930971.0,82770.0,55.0,74075.0,16437.0,1956.0,36683.0,171080.0,1061596.0,205.0,415120.0,322731.0,283627.0,2854833.0,147340.0,10542008.0,301129.0,45.0,2911.0,267055.0,256.0,1411.0,1482797.0,1958.0,250.0,3137.0,207258.0,672098.0,105271.0,119780.0
1959,2667.0,344820.0,185741.0,296.0,64157.0,530.0,3590.0,1160372.0,80030.0,668.0,2224.0,631605.0,497833.0,141512.0,105185.0,614498.0,110114.0,350.0,207574.0,2039961.0,496725.0,6088.0,5092.0,137874.0,114.0,429490.0,3658.0,2295.0,145376.0,2661484.0,11882.0,2958.0,8119.0,14942.0,72710.0,967935.0,350697.0,331552.0,29722615.0,130330.0,217777.0,547131.0,41387.0,604.0,537949.0,8624.0,8800.0,46251.0,362121.0,5772.0,409.0,28835.0,706441.0,5223884.0,2881.0,2430.0,308703.0,97395.0,404462.0,174478.0,1133400.0,33598.0,1154.0,1776511.0,77919.0,794663.0,281520.0,12794.0,148.0,2990542.0,1884.0,1538.0,28283.0,3722231.0,232823.0,3303.0,214329.0,1510.0,152264.0,11746.0,14453.0,28128.0,12092.0,487450.0,2669.0,1143.0,133713.0,1611.0,2681.0,22352.0,155672.0,72640.0,260957.0,166880.0,714689.0,3701937.0,3696.0,18872976.0,178710.0,774725.0,337593.0,8671.0,119063.0,3411978.0,84525.0,4741.0,24778.0,4870688.0,459130.0,219660.0,100594.0,201282.0,1849.0,2692.0,1032327.0,10552.0,88676.0,79230.0,43376.0,52103.0,3595.0,1012.0,381034.0,23881.0,144400.0,23584.0,138443.0,10001.0,182.0,337977.0,1628.0,156544.0,199740.0,3448.0,1225965.0,556.0,66116.0,252598.0,15765.0,941046.0,19749.0,46126.0,291.0,294141.0,31307.0,528.0,12932.0,25772.0,121256.0,304056.0,878.0,23745.0,3904.0,108816.0,1712537.0,56510.0,165.0,658608.0,242225.0,417569.0,167.0,137339.0,20254.0,39200.0,144369296.0,1780851.0,40839.0,380245.0,898402.0,295.0,73739.0,1748770.0,101170.0,371191.0,524809.0,65677.0,30647.0,3438.0,1190.0,13876.0,1106836.0,7305644.0,89664.0,83639.0,255658.0,124481.0,70125.0,250.0,4454.0,99617.0,92775.0,906.0,112653.0,286.0,389731.0,108132.0,2724.0,9255.0,252162.0,101853.0,541416.0,12138.0,95.0,1993.0,153149.0,250.0,127633.0,63583.0,945348.0,83963.0,58.0,74621.0,16889.0,2023.0,37623.0,173220.0,1073455.0,214.0,435465.0,331245.0,293570.0,2807656.0,150997.0,10693158.0,301004.0,45.0,2967.0,276150.0,272.0,1477.0,1521039.0,2042.0,236.0,3232.0,211463.0,689312.0,108342.0,123069.0
