Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1950,3988.0,786671.0,468528.0,469.0,121856.0,487.0,7557.0,1548935.0,151064.0,2198.0,4348.0,552176.0,456616.0,396038.0,227374.0,623772.0,190686.0,400.0,434137.0,4171326.0,688792.0,11597.0,7729.0,325486.0,173.0,736165.0,6847.0,3225.0,296235.0,5685075.0,19101.0,4549.0,17508.0,44416.0,135217.0,1072724.0,330646.0,712465.0,52155057.0,288525.0,431656.0,1251558.0,82232.0,1521.0,1235070.0,16245.0,18327.0,94316.0,568933.0,9261.0,687.0,45944.0,621408.0,5399928.0,6548.0,4359.0,291880.0,261653.0,964126.0,329629.0,2151693.0,86096.0,1264.0,2731064.0,96779.0,1799527.0,314257.0,30815.0,193.0,3142328.0,2656.0,3183.0,39484.0,3160894.0,344558.0,3050.0,614614.0,1591.0,285293.0,19114.0,31477.0,49623.0,20851.0,800210.0,6850.0,2554.0,335207.0,1774.0,7035.0,38579.0,215979.0,156886.0,398466.0,324354.0,758942.0,7742331.0,3406.0,35109141.0,228834.0,1666140.0,518673.0,12174.0,109875.0,4042011.0,144260.0,3713.0,45065.0,8909503.0,579240.0,613194.0,170812.0,452833.0,3422.0,3403.0,1851955.0,15053.0,168529.0,133473.0,95696.0,107851.0,7649.0,974.0,744007.0,50305.0,241122.0,24137.0,167556.0,21245.0,269.0,1016236.0,864.0,264356.0,392995.0,8704.0,2749446.0,878.0,136425.0,445199.0,23976.0,1824409.0,44953.0,70864.0,710.0,496308.0,69841.0,1096.0,20268.0,47188.0,301381.0,581856.0,1858.0,49191.0,5985.0,275829.0,3750506.0,139358.0,503.0,810843.0,207321.0,847541.0,299.0,132930.0,46668.0,83341.0,236815873.0,3778802.0,86727.0,775850.0,1980577.0,632.0,184731.0,2413308.0,217484.0,1257258.0,809169.0,140820.0,93497.0,6761.0,2358.0,24260.0,1637052.0,10248121.0,241048.0,168540.0,650181.0,253240.0,96840.0,427.0,10940.0,197668.0,226316.0,996.0,212974.0,377.0,654989.0,255309.0,2977.0,19924.0,304214.0,140897.0,418136.0,27573.0,109.0,3150.0,350284.0,423.0,238993.0,136274.0,2220440.0,172096.0,140.0,134754.0,40008.0,5231.0,55890.0,338689.0,2148162.0,454.0,776945.0,800157.0,597481.0,3071552.0,200115.0,10849518.0,663087.0,89.0,5162.0,560440.0,632.0,2363.0,2520238.0,5294.0,929.0,8793.0,468427.0,1241036.0,239369.0,277006.0
1951,4063.0,798704.0,472054.0,478.0,125759.0,452.0,8346.0,1552671.0,157389.0,2203.0,4587.0,552262.0,439577.0,412397.0,230367.0,606086.0,193963.0,449.0,438942.0,4266911.0,675642.0,11825.0,7793.0,333502.0,171.0,733084.0,6887.0,3220.0,299719.0,5760886.0,19529.0,4773.0,18005.0,45649.0,136614.0,1067134.0,328148.0,711692.0,53050155.0,295908.0,438547.0,1283325.0,83715.0,1600.0,1255926.0,16563.0,18114.0,96981.0,583983.0,9354.0,701.0,46381.0,593769.0,5476156.0,6784.0,4544.0,293828.0,269234.0,979397.0,337854.0,2153367.0,88235.0,1393.0,2716654.0,98072.0,1841611.0,309945.0,31878.0,199.0,3081754.0,2622.0,3261.0,39549.0,3199380.0,359034.0,3136.0,619374.0,1570.0,289086.0,19460.0,32160.0,49548.0,21028.0,799912.0,7168.0,2557.0,335673.0,1759.0,6117.0,39272.0,211799.0,160336.0,394773.0,332502.0,746595.0,7925942.0,3351.0,35646938.0,236486.0,1684899.0,530872.0,11885.0,111923.0,4003915.0,147087.0,3822.0,49635.0,8991404.0,635268.0,628893.0,174527.0,462357.0,3437.0,3365.0,1957504.0,14659.0,171182.0,134193.0,97767.0,108664.0,7731.0,1003.0,757886.0,53143.0,239488.0,23554.0,169009.0,20108.0,278.0,1018775.0,878.0,265799.0,397456.0,8999.0,2803788.0,942.0,137262.0,448374.0,24667.0,1827298.0,45677.0,71709.0,722.0,498713.0,71305.0,1101.0,21309.0,47602.0,309129.0,606425.0,1869.0,49189.0,6069.0,285563.0,3832299.0,142185.0,490.0,805267.0,202670.0,862295.0,329.0,132952.0,47486.0,84625.0,239783176.0,3866727.0,88956.0,796063.0,2070269.0,663.0,184514.0,2401006.0,216524.0,1260070.0,810725.0,142417.0,95913.0,7089.0,2422.0,24627.0,1633669.0,10159259.0,240737.0,174368.0,667357.0,258939.0,103252.0,423.0,11247.0,199914.0,232994.0,1027.0,218654.0,380.0,641543.0,259611.0,2969.0,20669.0,299896.0,138299.0,416197.0,28073.0,114.0,3210.0,353771.0,441.0,242653.0,138426.0,2279814.0,178158.0,132.0,138073.0,41238.0,5373.0,57031.0,343771.0,2196271.0,479.0,790072.0,821904.0,599251.0,3184115.0,200036.0,10825964.0,664852.0,91.0,5371.0,583521.0,664.0,2581.0,2512767.0,5416.0,970.0,8922.0,478985.0,1263275.0,245836.0,282740.0
1952,4142.0,812127.0,474394.0,497.0,129987.0,384.0,9226.0,1558394.0,170091.0,2144.0,4831.0,560751.0,424599.0,427867.0,233725.0,591142.0,197347.0,491.0,444744.0,4364564.0,658538.0,12056.0,7927.0,340700.0,168.0,735350.0,6964.0,3196.0,303696.0,5849468.0,19877.0,4990.0,18512.0,46720.0,138144.0,1076917.0,327100.0,713094.0,53753597.0,303085.0,445996.0,1316464.0,85277.0,1669.0,1275862.0,16850.0,17728.0,100009.0,601272.0,9459.0,709.0,47182.0,571675.0,5635995.0,7027.0,4754.0,296905.0,277177.0,992188.0,346059.0,2148406.0,90382.0,1510.0,2666643.0,100135.0,1885548.0,309279.0,32975.0,197.0,3024820.0,2559.0,3340.0,39657.0,3219753.0,380944.0,3194.0,619843.0,1583.0,293243.0,20018.0,32771.0,49229.0,21169.0,797604.0,7554.0,2543.0,335132.0,1745.0,5610.0,40189.0,206868.0,163592.0,388897.0,341537.0,737190.0,8106326.0,3256.0,36233715.0,237576.0,1700890.0,542639.0,11650.0,114126.0,3970987.0,147448.0,3989.0,54539.0,9004120.0,731856.0,642244.0,183443.0,472139.0,3461.0,3340.0,2102065.0,14358.0,174404.0,134907.0,99946.0,110015.0,7998.0,1038.0,773702.0,56037.0,237742.0,22648.0,172358.0,18308.0,287.0,1022470.0,872.0,267935.0,401029.0,9271.0,2860593.0,1010.0,137080.0,451743.0,25092.0,1826251.0,46453.0,72658.0,732.0,507240.0,72843.0,1112.0,22299.0,48175.0,317217.0,639273.0,1887.0,49438.0,6157.0,295198.0,3917942.0,145209.0,484.0,799097.0,200115.0,876227.0,358.0,134679.0,48396.0,85544.0,243508564.0,3956360.0,91398.0,815542.0,2161918.0,704.0,183803.0,2393765.0,216591.0,1296498.0,798479.0,145904.0,98435.0,7404.0,2492.0,24814.0,1627434.0,10560834.0,239265.0,180012.0,685275.0,265081.0,109944.0,417.0,11558.0,202285.0,239638.0,1064.0,225912.0,394.0,624115.0,263869.0,3651.0,21009.0,295108.0,135909.0,417670.0,28625.0,112.0,3266.0,357772.0,449.0,246636.0,140713.0,2347067.0,186134.0,134.0,144897.0,43028.0,5522.0,58573.0,348010.0,2234310.0,506.0,810166.0,844677.0,600671.0,3493097.0,200073.0,10866992.0,675756.0,95.0,5602.0,605825.0,697.0,2652.0,2475081.0,5546.0,1032.0,9099.0,490173.0,1285846.0,252657.0,288918.0
1953,4234.0,825697.0,475502.0,522.0,133966.0,355.0,10184.0,1566613.0,185211.0,2106.0,5070.0,574812.0,418556.0,439103.0,237339.0,583928.0,201014.0,527.0,451287.0,4460488.0,633567.0,12317.0,8138.0,343470.0,165.0,744499.0,7060.0,3165.0,308408.0,5955360.0,20110.0,5216.0,19017.0,47557.0,139771.0,1095163.0,325451.0,716614.0,53846279.0,310046.0,453619.0,1349878.0,86914.0,1735.0,1296270.0,17101.0,17192.0,103304.0,619502.0,9583.0,716.0,48258.0,557314.0,5864558.0,7279.0,4946.0,301530.0,284891.0,1003433.0,354617.0,2134492.0,92533.0,1612.0,2534989.0,102392.0,1930192.0,314932.0,34118.0,195.0,2978835.0,2492.0,3426.0,39778.0,3256166.0,401675.0,3228.0,616697.0,1616.0,297626.0,20605.0,33362.0,48776.0,21297.0,792072.0,7990.0,2520.0,334651.0,1730.0,5439.0,41245.0,201131.0,166638.0,381997.0,350958.0,729795.0,8275845.0,3137.0,36796557.0,230944.0,1711344.0,554370.0,11536.0,116164.0,3980755.0,146343.0,4181.0,59548.0,8915722.0,839787.0,652090.0,194323.0,481769.0,3499.0,3345.0,2267069.0,14174.0,178015.0,135509.0,102213.0,111900.0,8298.0,1077.0,791250.0,58978.0,236255.0,21596.0,176698.0,16496.0,297.0,1025695.0,877.0,270296.0,403844.0,9505.0,2923588.0,1076.0,136287.0,455789.0,25400.0,1822236.0,47072.0,73614.0,743.0,518899.0,74406.0,1122.0,23060.0,48726.0,325518.0,674217.0,1910.0,49936.0,6263.0,304943.0,4004698.0,148475.0,476.0,798099.0,200833.0,888755.0,384.0,137994.0,49376.0,86291.0,247126229.0,4048749.0,94020.0,833899.0,2251936.0,753.0,183017.0,2384349.0,217418.0,1353882.0,782862.0,150757.0,100955.0,7687.0,2566.0,24929.0,1615744.0,11297193.0,237043.0,185437.0,703536.0,271420.0,116739.0,423.0,11873.0,204655.0,246124.0,1103.0,233723.0,405.0,604357.0,268216.0,4546.0,21312.0,292070.0,133293.0,423541.0,29208.0,108.0,3316.0,362520.0,440.0,250833.0,143107.0,2413630.0,194974.0,140.0,153057.0,45074.0,5676.0,60518.0,352641.0,2269224.0,536.0,838698.0,868172.0,602141.0,3901959.0,200161.0,10962221.0,689608.0,99.0,5854.0,627564.0,738.0,2699.0,2418229.0,5680.0,1087.0,9323.0,501750.0,1309398.0,259743.0,295861.0
1954,4346.0,838261.0,474781.0,538.0,137317.0,383.0,11210.0,1578539.0,194035.0,2108.0,5296.0,592628.0,441597.0,443810.0,241198.0,581505.0,205326.0,523.0,458194.0,4554923.0,606415.0,12646.0,8443.0,340052.0,164.0,758593.0,7144.0,3158.0,314283.0,6085168.0,20284.0,5445.0,19504.0,48098.0,141424.0,1116755.0,324600.0,721817.0,53422445.0,316657.0,460707.0,1383339.0,88573.0,1796.0,1320653.0,17290.0,16540.0,106573.0,636335.0,9730.0,718.0,49310.0,553957.0,6083824.0,7534.0,5105.0,306557.0,291355.0,1012053.0,364153.0,2111580.0,94692.0,1708.0,2379262.0,103505.0,1974816.0,323892.0,35295.0,195.0,2942907.0,2466.0,3512.0,39844.0,3292191.0,412928.0,3236.0,610361.0,1637.0,301939.0,21118.0,34039.0,48368.0,21435.0,780627.0,8443.0,2509.0,335731.0,1709.0,5481.0,42292.0,194329.0,169493.0,373552.0,359857.0,726238.0,8426617.0,3015.0,37270696.0,223482.0,1714053.0,567221.0,11472.0,117903.0,4013645.0,145124.0,4350.0,64444.0,8865193.0,924322.0,660086.0,200191.0,491004.0,3552.0,3393.0,2415124.0,14176.0,181622.0,135753.0,104608.0,114331.0,8487.0,1126.0,809611.0,61969.0,235083.0,20708.0,180041.0,14913.0,305.0,1026211.0,894.0,272234.0,406182.0,9705.0,3002911.0,1121.0,134587.0,461754.0,25548.0,1817330.0,47252.0,74415.0,743.0,534156.0,75926.0,1127.0,23555.0,49293.0,333801.0,701310.0,1940.0,50645.0,6380.0,315168.0,4090245.0,152005.0,471.0,805777.0,204745.0,899898.0,400.0,143014.0,50384.0,87050.0,250134197.0,4144920.0,96764.0,850941.0,2339028.0,807.0,182093.0,2354393.0,218748.0,1410584.0,771948.0,156075.0,103208.0,7947.0,2640.0,25210.0,1596800.0,12142296.0,235043.0,190560.0,721869.0,277523.0,123103.0,430.0,12171.0,206913.0,252299.0,1132.0,240333.0,414.0,584226.0,272924.0,5406.0,21569.0,291919.0,131130.0,435284.0,29793.0,109.0,3364.0,367735.0,427.0,255007.0,145538.0,2466238.0,200483.0,147.0,157940.0,46943.0,5841.0,62854.0,359934.0,2300888.0,545.0,875420.0,891769.0,604063.0,4196798.0,200305.0,11065227.0,694050.0,102.0,6131.0,649015.0,783.0,2749.0,2365269.0,5816.0,1082.0,9588.0,513150.0,1336225.0,266889.0,304084.0
1955,4480.0,850204.0,472618.0,536.0,140105.0,441.0,12280.0,1594863.0,193650.0,2135.0,5492.0,613837.0,490676.0,437133.0,245312.0,574766.0,210269.0,518.0,465361.0,4650710.0,585649.0,13042.0,8835.0,334227.0,165.0,768457.0,7223.0,3180.0,321420.0,6232825.0,20483.0,5677.0,19990.0,48348.0,143077.0,1140375.0,324350.0,728520.0,53028961.0,322887.0,467127.0,1417506.0,90264.0,1850.0,1350663.0,17432.0,16375.0,109784.0,650797.0,9906.0,715.0,50103.0,564562.0,6225326.0,7798.0,5211.0,311252.0,296510.0,1019646.0,374807.0,2087095.0,96887.0,1809.0,2295694.0,103074.0,2020210.0,326178.0,36500.0,199.0,2891856.0,2487.0,3599.0,39856.0,3306470.0,408799.0,3198.0,603241.0,1628.0,306049.0,21318.0,34847.0,48051.0,21591.0,761715.0,8899.0,2527.0,338971.0,1703.0,5594.0,43541.0,187023.0,172285.0,363693.0,367794.0,728386.0,8551814.0,2872.0,37657748.0,215631.0,1710603.0,581356.0,11432.0,119545.0,4035791.0,144512.0,4452.0,68878.0,8970036.0,960845.0,668535.0,199800.0,499979.0,3618.0,3579.0,2533096.0,15256.0,185146.0,135704.0,107086.0,117271.0,8696.0,1205.0,828957.0,64979.0,234308.0,20083.0,180100.0,13603.0,312.0,1024102.0,921.0,272449.0,408280.0,9856.0,3098525.0,1143.0,132720.0,471739.0,25605.0,1813966.0,47002.0,75017.0,740.0,551757.0,77724.0,1138.0,23583.0,50311.0,342116.0,718736.0,1973.0,51552.0,6503.0,325911.0,4174997.0,155695.0,469.0,817645.0,210359.0,916317.0,408.0,150136.0,51411.0,87876.0,252494439.0,4245895.0,99596.0,867236.0,2426543.0,859.0,181298.0,2301904.0,220074.0,1459185.0,757982.0,161404.0,105133.0,8190.0,2721.0,25740.0,1569990.0,12603638.0,234146.0,195483.0,740512.0,283287.0,128546.0,446.0,12456.0,209118.0,258201.0,1150.0,245335.0,423.0,564703.0,278129.0,6082.0,21779.0,294552.0,129870.0,448324.0,30386.0,124.0,3410.0,373661.0,428.0,259075.0,148017.0,2502769.0,201269.0,145.0,158003.0,48492.0,6006.0,65546.0,370525.0,2329034.0,520.0,922048.0,915646.0,606869.0,4294152.0,200534.0,11167846.0,684689.0,104.0,6422.0,670677.0,830.0,2786.0,2328059.0,5946.0,1016.0,9867.0,524458.0,1368045.0,274102.0,313474.0
1956,4613.0,861847.0,469831.0,518.0,143079.0,500.0,13368.0,1616307.0,185611.0,2145.0,5658.0,637729.0,538343.0,414737.0,249585.0,559432.0,215660.0,530.0,472761.0,4746783.0,575284.0,13503.0,9280.0,327384.0,175.0,763249.0,7300.0,3232.0,329790.0,6387193.0,20717.0,5913.0,20476.0,48309.0,144755.0,1173183.0,329001.0,737074.0,52963481.0,328815.0,473028.0,1452360.0,91995.0,1879.0,1385899.0,17537.0,16808.0,113032.0,662915.0,10136.0,707.0,50372.0,585925.0,6298356.0,8069.0,5269.0,316072.0,300573.0,1026702.0,386447.0,2066000.0,99130.0,1901.0,2246637.0,101415.0,2066673.0,333870.0,37746.0,199.0,2816637.0,2561.0,3688.0,39846.0,3305027.0,386920.0,3096.0,597939.0,1577.0,310631.0,21307.0,35772.0,47804.0,21773.0,736975.0,9370.0,2607.0,344537.0,1714.0,5636.0,45031.0,178807.0,175093.0,353829.0,374707.0,718891.0,8648172.0,2747.0,37963417.0,207812.0,1702484.0,596376.0,11476.0,121425.0,4035260.0,144665.0,4443.0,72648.0,9144710.0,942869.0,678294.0,196203.0,508565.0,3706.0,3902.0,2625779.0,17249.0,188686.0,135518.0,109570.0,120518.0,8959.0,1286.0,850050.0,67983.0,234253.0,19726.0,176590.0,12492.0,317.0,1020227.0,956.0,269936.0,410190.0,9956.0,3210021.0,1143.0,131860.0,485749.0,25802.0,1812781.0,46362.0,75475.0,735.0,567720.0,79813.0,1150.0,23226.0,52261.0,350585.0,727564.0,1999.0,52666.0,6647.0,337075.0,4258914.0,159455.0,468.0,829849.0,214833.0,940577.0,411.0,158600.0,52471.0,88769.0,254328436.0,4352585.0,102502.0,883097.0,2512673.0,904.0,180894.0,2235994.0,222052.0,1495250.0,738510.0,167120.0,106764.0,8411.0,2810.0,26474.0,1536314.0,12548054.0,234617.0,200349.0,759554.0,288796.0,132508.0,477.0,12751.0,211311.0,263766.0,1160.0,249020.0,430.0,546153.0,283741.0,6452.0,21968.0,299441.0,129280.0,460381.0,31001.0,147.0,3461.0,381368.0,430.0,263051.0,150569.0,2525616.0,196951.0,148.0,154120.0,49777.0,6179.0,68581.0,384236.0,2362458.0,477.0,965577.0,940216.0,611039.0,4222861.0,200895.0,11360041.0,664001.0,105.0,6721.0,693056.0,868.0,2803.0,2304078.0,6075.0,956.0,10135.0,535429.0,1405730.0,281449.0,323789.0
1957,4768.0,873433.0,467007.0,511.0,146451.0,561.0,14448.0,1643702.0,169731.0,2123.0,5789.0,662502.0,572728.0,381137.0,254042.0,542363.0,221569.0,547.0,480417.0,4842995.0,571158.0,14043.0,9732.0,318564.0,185.0,737923.0,7397.0,3286.0,339560.0,6544531.0,21023.0,6148.0,20982.0,48027.0,146527.0,1221083.0,342397.0,747778.0,52971762.0,334631.0,478318.0,1488048.0,93789.0,1866.0,1426953.0,17657.0,17224.0,116294.0,672581.0,10427.0,697.0,50019.0,613242.0,6235544.0,8350.0,5288.0,324664.0,303599.0,1032928.0,399291.0,2053898.0,101357.0,1989.0,2196620.0,98542.0,2113057.0,339598.0,39014.0,191.0,2761632.0,2681.0,3777.0,39827.0,3330979.0,352495.0,2944.0,594639.0,1470.0,315835.0,21435.0,36848.0,47690.0,21996.0,710073.0,9837.0,2729.0,352637.0,1736.0,5571.0,46554.0,169772.0,178009.0,343883.0,380639.0,712587.0,8717928.0,2683.0,38170051.0,203330.0,1690962.0,612634.0,11815.0,124009.0,3992685.0,145821.0,4325.0,75886.0,9338351.0,881906.0,689830.0,184529.0,516745.0,3808.0,4247.0,2688811.0,18853.0,192299.0,135332.0,112036.0,123939.0,9118.0,1360.0,873086.0,69913.0,234711.0,19645.0,170695.0,11627.0,323.0,1015606.0,1001.0,264202.0,412164.0,10005.0,3339943.0,1113.0,131680.0,501793.0,26316.0,1815010.0,45375.0,75732.0,734.0,582179.0,81908.0,1172.0,22873.0,55489.0,359245.0,727585.0,2029.0,54012.0,6825.0,348860.0,4342218.0,163371.0,459.0,843236.0,219965.0,968157.0,406.0,166534.0,53593.0,89649.0,255095649.0,4465574.0,105475.0,898930.0,2593235.0,931.0,181121.0,2145132.0,226218.0,1514485.0,721466.0,173511.0,108075.0,8501.0,2908.0,27510.0,1491276.0,11694454.0,236729.0,205271.0,779089.0,294236.0,134004.0,521.0,13064.0,213582.0,268977.0,1167.0,251419.0,440.0,528808.0,289661.0,6427.0,22182.0,305408.0,129903.0,478824.0,31634.0,176.0,3519.0,390514.0,436.0,266981.0,153226.0,2535628.0,186950.0,155.0,146206.0,50787.0,6333.0,71969.0,395841.0,2408739.0,419.0,989423.0,965638.0,617084.0,3973940.0,201395.0,11740470.0,632976.0,105.0,7015.0,716594.0,896.0,2826.0,2294980.0,6199.0,911.0,10344.0,545368.0,1450097.0,288979.0,335252.0
1958,4966.0,885978.0,465449.0,507.0,149564.0,623.0,15494.0,1676709.0,147347.0,2108.0,5890.0,689604.0,595028.0,342790.0,258811.0,534137.0,227902.0,568.0,488564.0,4939194.0,573748.0,14656.0,10154.0,308234.0,197.0,686554.0,7531.0,3309.0,350764.0,6702862.0,21438.0,6380.0,21524.0,47648.0,148556.0,1273317.0,361999.0,760770.0,52938201.0,340865.0,483618.0,1524366.0,95708.0,1821.0,1473162.0,17823.0,17407.0,119739.0,680518.0,10797.0,684.0,49338.0,650374.0,6058590.0,8643.0,5287.0,339050.0,306554.0,1040671.0,413393.0,2064108.0,103625.0,2079.0,2230297.0,92335.0,2160675.0,336307.0,40240.0,182.0,2764029.0,2819.0,3873.0,39857.0,3404575.0,314386.0,2812.0,591265.0,1327.0,321405.0,21915.0,38097.0,47699.0,22272.0,685279.0,10244.0,2838.0,362937.0,1795.0,5406.0,48233.0,162331.0,181423.0,333638.0,386156.0,724827.0,8766039.0,2652.0,38400792.0,204564.0,1682579.0,630030.0,12490.0,128021.0,3904442.0,147899.0,4156.0,78739.0,9631030.0,780364.0,703418.0,161944.0,524731.0,3927.0,4567.0,2699729.0,21144.0,196257.0,135473.0,114468.0,127618.0,9155.0,1425.0,898600.0,70782.0,234433.0,19770.0,163544.0,11052.0,330.0,1012819.0,1060.0,254931.0,414999.0,10014.0,3479553.0,1095.0,131829.0,517990.0,26991.0,1823543.0,44149.0,75816.0,752.0,596502.0,84120.0,1205.0,22746.0,60148.0,368430.0,720755.0,2073.0,55589.0,7014.0,361375.0,4426741.0,167467.0,441.0,864983.0,229236.0,997206.0,404.0,173075.0,54886.0,90340.0,255210954.0,4584791.0,108556.0,916362.0,2667180.0,929.0,182166.0,2056621.0,233337.0,1517200.0,717046.0,180365.0,109298.0,8461.0,3028.0,28841.0,1436251.0,10022581.0,240780.0,210522.0,799563.0,300217.0,133421.0,556.0,13424.0,216173.0,274066.0,1173.0,253335.0,442.0,512161.0,295502.0,6007.0,22434.0,311058.0,131923.0,506645.0,32337.0,205.0,3576.0,399597.0,447.0,271158.0,156155.0,2539700.0,172043.0,164.0,135536.0,51664.0,6474.0,75625.0,404383.0,2464137.0,351.0,1000107.0,992809.0,625497.0,3668888.0,202092.0,12260995.0,596796.0,107.0,7315.0,741899.0,933.0,2874.0,2302294.0,6327.0,890.0,10497.0,554763.0,1499554.0,296943.0,347673.0
1959,5226.0,902420.0,466793.0,514.0,151457.0,683.0,16462.0,1714202.0,126611.0,2138.0,5979.0,725654.0,592655.0,299123.0,264250.0,535781.0,234202.0,599.0,497902.0,5046340.0,580582.0,15318.0,10720.0,297506.0,203.0,630068.0,7713.0,3313.0,363151.0,6864658.0,21922.0,6606.0,22142.0,47349.0,151053.0,1324975.0,384249.0,775930.0,53290142.0,348137.0,490019.0,1564600.0,97858.0,1786.0,1524317.0,17856.0,17222.0,123719.0,687811.0,11269.0,671.0,48837.0,691123.0,5788048.0,8966.0,5285.0,357913.0,311007.0,1051660.0,428304.0,2113789.0,106177.0,2159.0,2341307.0,85270.0,2216747.0,338894.0,41399.0,172.0,2793293.0,2981.0,3978.0,40049.0,3509118.0,279604.0,2755.0,589461.0,1217.0,327694.0,22935.0,39468.0,47993.0,22638.0,668128.0,10595.0,2927.0,375291.0,1914.0,5242.0,50204.0,159330.0,185859.0,323559.0,391919.0,741946.0,8799142.0,2661.0,38792694.0,210594.0,1689348.0,648234.0,13264.0,134229.0,3785261.0,150526.0,3982.0,81355.0,9723965.0,656524.0,721725.0,138988.0,533432.0,4065.0,4838.0,2669461.0,24364.0,200922.0,136540.0,116847.0,131537.0,9053.0,1476.0,927802.0,71685.0,234664.0,20104.0,161389.0,11015.0,340.0,1015964.0,1127.0,242982.0,419637.0,9996.0,3620312.0,1121.0,131584.0,532385.0,28046.0,1842477.0,42871.0,75878.0,782.0,609063.0,86607.0,1244.0,23048.0,66173.0,378632.0,714182.0,2137.0,57368.0,7201.0,374297.0,4519493.0,171675.0,422.0,892634.0,242338.0,1026749.0,392.0,178562.0,56438.0,92268.0,255814372.0,4709108.0,111793.0,937628.0,2740813.0,891.0,184176.0,1998230.0,242891.0,1508337.0,723584.0,187549.0,110767.0,8408.0,3189.0,30413.0,1383404.0,8236276.0,247176.0,216438.0,822571.0,307468.0,132998.0,572.0,13862.0,219549.0,279690.0,1192.0,256495.0,440.0,497518.0,301370.0,5279.0,22721.0,316969.0,132437.0,539159.0,33176.0,237.0,3637.0,410721.0,466.0,275910.0,159505.0,2552819.0,154867.0,171.0,125645.0,52664.0,6624.0,79379.0,413721.0,2522780.0,289.0,1003471.0,1023206.0,638783.0,3337930.0,203010.0,12821970.0,564939.0,111.0,7637.0,769593.0,976.0,2922.0,2324463.0,6447.0,883.0,10644.0,564773.0,1555218.0,305704.0,360084.0
