Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_USS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1965,,,,,0.0,55.40357,,,,703.1307,2212.1338,,,28.936802,,,0.0,243.83194,,,,,,,,304.41122,,,,,,5998.7383,4114.714,438.7047,30.54537,,,,,,195.0547,,,,,,0.0,229.92093,213.4114,,,5.253433,,32.346947,46.946507,56.5607,,,613.0993,,,2049.3708,,,961.2143,,,84.84338,,,,,,,,,93.99947,,,,,,,0.0,,,,7.3956676,18.00632,39.10502,327.8786,68.66441,8.6210165,3331.8772,0.0,880.1361,,,753.7955,,,,,,,24.259663,0.0,,,,,,33.43434,,,262.1246,,,91.6224,,,,205.28358,,,,,,,,,,,,,64.81627,,,,,,,0.0,13282.383,,,4311.396,0.0,,354.40103,282.25336,42.070213,,223.1944,47.509163,,29.46789,,,470.43872,,,,0.0,,53.705933,,,0.0,,,0.0,,,,,,,,,,,509.26886,,6003.2646,,,,,,,26.999012,,,,,0.0,,70.458755,197.03209,,,,,1085.1125,,,141.16676,,,9.15711,,,,1.9382552,,
1966,,,,,0.0,55.26581,,,,658.1048,2367.1465,,,31.623657,,,0.0,243.37868,,,,,,,,323.9636,,,,,,6532.4863,4650.046,453.94745,30.28804,,,,,,210.51674,,,,,,0.0,216.06334,228.87056,,,5.4198813,,28.196934,52.16252,58.11576,,,839.59033,,,2265.8599,,,1069.4094,,,82.961,,,,,,,,,201.63309,,,,,,,0.0,,,,9.832487,22.864977,39.971752,293.88727,71.52013,10.937747,3190.4395,0.0,906.62335,,,778.798,,,,,,,33.013664,0.0,,,,,,35.676346,,,233.48737,,,77.517075,,,,226.71327,,,,,,,,,,,,,74.531654,,,,,,,0.0,12988.916,,,4534.678,0.0,,395.0461,294.8328,40.918373,,233.61206,45.21506,,29.586712,,,617.1931,,,,0.0,,55.122948,,,0.0,,,0.0,,,,,,,,,,,483.88806,,5827.7896,,,,,,,33.16085,,,,,0.0,,74.149376,196.5627,,,,,1079.3561,,,139.15475,,,10.25647,,,,1.8283366,,
1967,,,,,0.0,55.73476,,,,668.541,2399.3218,,,25.037146,,,0.0,243.28963,,,,,,,,330.0203,,,,,,6562.093,4981.936,455.13437,25.470205,,,,,,228.18423,,,,,,0.0,194.27556,216.34596,,,5.1704383,,31.842018,55.78248,61.082542,,,690.32635,,,2524.487,,,927.54,,,88.86081,,,,,,,,,191.7943,,,,,,,0.0,,,,8.033892,25.01633,43.778816,276.20264,74.684616,12.081975,3343.2952,0.0,875.3631,,,665.7571,,,,,,,31.255943,0.0,,,,,,35.78508,,,261.5864,,,66.72335,,,,238.82732,,,,,,,,,,,,,76.259094,,,,,,,0.0,14085.66,,,4536.621,0.0,,376.89792,295.3087,47.14371,,254.48305,48.52507,,31.44972,,,641.3221,,,,0.0,,77.690285,,,0.0,,,0.0,,,,,,,,,,,411.44894,,6265.421,,,,,,,41.407192,,,,,0.0,,75.03,189.47696,,,,,1202.2648,,,157.9385,,,11.055396,,,,1.2799035,,
1968,,,,,0.0,64.692856,,,,684.3331,2452.601,,,25.550688,,,0.0,155.90277,,,,,,,,336.67178,,,,,,6568.883,4864.4053,374.6846,29.283066,,,,,,247.43634,,,,,,0.0,150.10036,218.55562,,,4.316778,,42.74036,56.555286,90.93728,,,735.2414,,,2266.7356,,,1028.0579,,,67.377975,,,,,,,,,156.91905,,,,,,,0.0,,,,8.687591,30.081816,49.451385,262.62387,77.95906,14.107119,3409.407,0.0,878.24225,,,704.6413,,,,,,,29.814774,0.0,,,,,,40.388412,,,266.0027,,,73.73933,,,,265.20795,,,,,,,,,,,,,82.67152,,,,,,,0.0,15776.831,,,4744.3906,0.0,,438.14163,305.03574,55.076733,,265.54343,48.262703,,32.794712,,,614.7802,,,,0.0,,80.6776,,,0.0,,,0.0,,,,,,,,,,,375.0132,,6160.086,,,,,,,41.320477,,,,,0.0,,96.037895,271.8155,,,,,1200.4314,,,256.88266,,,12.080164,,,,1.1451888,,
1969,,,,,0.0,57.138725,,,,730.51483,2246.9658,,,23.985443,,,0.0,218.01427,,,,,,,,351.35416,,,,,,7160.43,4602.957,415.6922,28.996552,,,,,,267.98752,,,,,,0.0,122.362915,175.94017,,,4.497366,,26.78852,60.918636,118.02819,,,913.60724,,,1891.3058,,,1072.5612,,,58.71305,,,,,,,,,234.93703,,,,,,,0.0,,,,9.239856,30.597105,53.75657,197.74156,81.43714,15.039472,4239.2246,0.0,847.6804,,,714.3865,,,,,,,44.847412,0.0,,,,,,45.69743,,,230.60889,,,92.84519,,,,272.29623,,,,,,,,,,,,,101.93461,,,,,,,0.0,14912.214,,,4655.7617,0.0,,480.2821,316.3429,56.47008,,281.08786,49.508007,,27.65855,,,752.89667,,,,0.0,,112.528015,,,0.0,,,0.0,,,,,,,,,,,290.0393,,5249.7744,,,,,,,29.908154,,,,,0.0,,101.233,210.1415,,,,,1326.1355,,,288.94305,,,13.306377,,,,0.9715641,,
1970,,,,,0.0,67.56638,,,,827.9536,2851.4502,,,25.54393,,,0.0,253.45139,,,,,,,,422.7044,,,,,,7375.805,4719.826,437.46768,29.195745,,,,,,290.83282,,,,,,0.0,174.49974,235.96553,,,4.8695083,,42.078747,65.79654,135.42607,,,822.7388,,,2067.671,,,1142.4578,,,81.489296,,,,,,,,,301.3353,,,,,,,0.0,,,,8.531194,36.18593,55.7582,270.9805,85.067055,17.703817,6970.25,0.0,835.3784,,,708.847,,,,,,,37.510857,0.0,,,,,,60.25035,,,254.09671,,,88.965836,,,,295.28738,,,,,,,,,,,,,118.08916,,,,,,,0.0,14917.05,,,4940.738,0.0,,514.073,324.88614,48.552185,,261.90305,55.738438,,56.234013,,,690.9304,,,,0.0,,138.56978,,,0.0,,,0.0,,,,,,,,,,,434.5359,,5174.7383,,,,,,,49.701912,,,,,0.0,,87.30729,193.3759,,,,,1298.0419,,,360.3875,,,14.466485,,,,1.1220853,,
1971,,,,,0.0,66.171745,,,,905.5643,2242.803,,,13.862335,,,2.4901562,254.13261,,,,,,,,448.46268,,,,,,7419.784,4674.298,487.02988,34.44648,,,,,,301.29895,,,,,,0.0,122.98001,184.51802,,,4.835774,,23.406097,69.4005,142.43526,,,932.97504,,,2315.8323,,,979.6372,,,60.35033,,,,,,,,,301.81024,,,,,,,0.0,,,,9.280815,11.603219,59.817894,155.42549,88.744064,19.845652,7527.4854,0.0,805.9917,,,782.15894,,,,,,,39.710693,0.0,,,,,,65.767166,,,142.52373,,,97.892845,,,,278.02524,,,,,,,,,,,,,100.351006,,,,,,,0.0,16205.435,,,5458.444,0.0,,516.64795,332.9393,61.66653,,326.13058,50.18353,,50.959297,,,726.8407,,,,0.0,,221.5002,,,0.0,,,0.0,,,,,,,,,,,323.65808,,6442.538,,,,,,,55.445244,,,,,34.91101,,73.88875,204.41649,,,,,1372.634,,,459.07645,,,14.464338,,,,4.881856,,
1972,,,,,0.0,64.05843,,,,889.39856,2291.809,,,18.566648,,,2.442719,244.17645,,,,,,,,513.2226,,,,,,8170.5903,3870.612,568.76776,38.152016,,,,,,326.0852,,,,,,0.0,128.22041,180.69952,,,4.808148,,34.310604,68.15758,142.36359,,,1028.668,,,2237.2666,,,972.99854,,,60.147087,,,,,,,,,302.50882,,,,,,,0.0,,,,10.603175,10.103365,56.799404,225.92949,113.196556,19.17524,8243.677,0.0,835.15967,,,781.30206,,,,,,,40.312904,0.0,,,,,,66.13237,,,166.06026,,,100.222015,,,,287.4508,,,,,,,,,,,,,108.084946,,,,,,,0.0,17141.979,,,5659.5947,0.0,,498.81796,341.88452,63.111305,,328.0767,56.003124,,51.086594,,,816.62616,,,,0.0,,357.2275,,,0.0,,,0.0,,,,,,,,,,,336.10544,,6644.4854,,,,,,,45.552944,,,,,34.487278,,87.93092,235.33107,,,,,1397.2252,,,497.55624,,,9.71698,,,,35.32491,,
1973,,,,,0.0,122.0716,,,,933.8098,2532.5054,,,29.532877,,,4.489825,297.97937,,,,,,,,571.5426,,,,,,8646.607,4215.175,546.0174,41.726517,,,,,,346.84128,,,,,,0.0,109.12397,206.19473,,,4.779244,,50.910213,64.71297,138.88795,,,829.3994,,,2267.4958,,,944.101,,,68.305504,,,,,,,,,249.96194,,,,,,,0.0,,,,9.7046385,12.416377,59.140896,207.3827,93.13561,26.862257,10385.476,0.0,759.7356,,,605.9954,,,,,,,37.095604,0.0,,,,,,53.26597,,,145.30016,,,73.01135,,,,296.97897,,,,,,,,,,,,,101.320625,,,,,,,0.0,18398.248,,,5485.0747,0.0,,492.02332,340.51904,64.6756,,342.8008,58.916855,,50.37015,,,841.7998,,,,0.0,,362.86655,,,0.0,,,0.0,,,,,,,,,,,284.69077,,7406.9443,,,,,,,48.269814,,,,,28.215523,,71.20357,215.49976,,,,,1386.9459,,,499.45874,,,9.457371,,,,40.54464,,
1974,,,,,0.0,198.56273,,,,1042.5287,2989.2666,,,35.74448,,,3.2041435,239.55653,,,,,,,,632.4521,,,,,,9230.047,4391.8853,610.1409,46.289673,,,,,,385.05246,,,,,,0.0,182.52217,236.90097,,,4.7566338,,32.84113,72.26984,161.088,,,865.87994,,,2708.3545,,,1100.9939,,,72.406166,,,,,,,,,262.84955,,,,,,,0.0,,,,7.7483306,13.4072275,55.612484,252.4928,99.582146,35.817513,10518.654,0.0,766.85846,,,740.89655,,,,,,,54.008995,0.0,,,,,,74.97564,,,213.26932,,,79.898186,,,,299.56335,,,,,,,,,,,,,89.814575,,,,,,,0.0,19220.23,,,5678.032,0.0,,526.12726,366.70877,63.129185,,366.52966,49.812645,,70.060356,,,883.9712,,,,0.0,,402.97595,,,0.0,,,0.0,,,,,,,,,,,473.92648,,7061.0073,,,,,,,61.522522,,,,,24.021854,,88.60442,292.55823,,,,,1509.5554,,,600.45306,,,9.248354,,,,45.299828,,
1975,,,,,0.0,203.24467,,,,1106.727,3140.1257,,,27.28646,,,5.600204,281.2073,,,,,,,,679.7483,,,,,,8746.412,5085.6772,603.3818,47.603798,,,,,,424.99335,,,,,,0.0,180.84412,231.04723,,,4.149914,,20.920303,88.224464,174.72849,,,731.3164,,,2591.5474,,,1166.4106,,,68.26742,,,,,,,,,223.46863,,,,,,,0.0,,,,15.500772,13.709667,64.89108,164.572,101.454346,39.935608,10202.435,0.0,815.84674,,,739.3545,,,,,,,46.906662,0.0,,,,,,79.46007,,,183.08582,,,59.23941,,,,266.18134,,,,,,,,,,,,,87.60566,,,,,,,58.698887,19297.195,,,6066.5215,0.0,,497.31403,364.47852,70.49546,,373.8774,53.94013,,64.80327,,,723.787,,,,0.0,,440.14453,,,0.0,,,0.0,,,,,,,,,,,422.44034,,7074.4224,,,,,,,83.02405,,,,,21.833626,,149.16298,321.47443,,,,,1487.5656,,,675.78015,,,10.756655,,,,43.595207,,
1976,,,,,0.0,193.1291,,,,1042.0848,2718.733,,,17.010199,,,6.186191,337.23843,,,,,,,,760.1382,,,,,,9097.815,4101.4473,615.5999,47.50142,,,,,,437.08975,,,,,,0.0,143.26909,193.00229,,,3.7454998,,23.706324,82.64059,201.11652,,,583.7811,,,2006.6096,,,942.1904,,,80.71017,,,,,,,,,205.12732,,,,,,,0.0,,,,15.60471,7.8466196,66.30563,183.72504,110.11317,38.482178,10758.726,0.0,775.12604,,,733.2361,,,,,,,49.166218,0.0,,,,,,80.41758,,,114.64463,,,56.787994,,,,294.06976,,,,,,,,,,,,,80.68055,,,,,,,63.249874,20350.125,,,5614.3623,0.0,,530.505,357.58676,74.23238,,384.176,64.69692,,53.299805,,,538.8703,,,,0.0,,377.11133,,,0.0,,,0.0,,,,,,,,,,,421.638,,6711.7207,,,,,,,86.80924,,,,,17.819277,,203.71866,256.84637,,,,,1412.4386,,,777.4374,,,11.680853,,,,71.073,,
1977,,,,,0.0,218.36699,,,,983.77014,3293.2317,,,48.189224,,,5.337912,400.81107,,,,,,,,838.06555,,,,,,9322.095,5554.554,640.49915,48.894386,,,,,,436.33887,,,,,,0.0,193.80615,240.8214,,,5.109534,,15.808706,74.13535,221.78978,,,1092.6311,,,2570.8005,,,1460.5607,,,70.38621,,,,,,,,,207.06786,,,,,,,0.0,,,,14.026042,12.728623,70.65649,227.08543,110.32163,45.90054,11432.939,0.0,984.8246,,,635.97034,,,,,,,37.801125,0.0,,,,,,86.402794,,,255.79286,,,75.7714,,,,317.53317,,,,,,,,,,,,,63.893406,,,,,,,62.51553,17813.035,,,5317.76,0.0,,568.76544,363.35086,85.45562,,389.01874,47.669582,,64.16686,,,1080.7229,,,,0.0,,430.64267,,,0.0,,,0.0,,,,,,,,,,,497.76254,,6526.572,,,,,,,76.20684,,,,,21.305964,,205.5093,236.3682,,,,,1117.0568,,,868.36584,,,12.256199,,,,71.68432,,
1978,,,,,0.0,287.8726,,,,1049.6481,3298.5442,,,49.32715,,,6.031736,330.0547,,,,,,,,900.3213,,,,,,9858.17,5039.5615,657.14075,45.208004,,,,,,492.076,,,,,,0.0,179.39944,251.93143,,,5.8774033,,14.280059,102.2474,237.78886,,,1099.2302,,,2061.9917,,,1305.984,,,72.469315,,,,,,,,,318.2134,,,,,,,0.0,,,,12.945409,8.872852,85.668106,209.60316,167.24605,55.515057,11735.613,0.0,881.35406,,,607.9648,,,,,,,48.482635,0.0,,,,,,95.47821,,,248.75835,,,76.63445,,,,262.8206,,,,,,,,,,,,,73.324326,,,,,,,86.78592,19885.09,,,5620.516,0.0,,650.08826,386.21722,102.74262,,387.92642,61.74404,,63.34772,,,1155.567,,,,0.0,,485.36615,,,0.0,,,0.0,,,,,,,,,,,462.37112,,7011.941,,,,,,,48.18569,,,,,26.524204,,217.01785,285.83463,,,,,1379.8259,,,848.46466,,,15.920555,,,,68.42616,,
1979,,,,,0.0,390.00168,,,,1009.0182,3722.2725,,,55.955826,,,6.8307424,375.1861,,,,,,,,999.79095,,,,,,10127.685,4761.39,665.0956,50.094444,,,,,,528.12067,,,,,,0.0,223.7924,253.71146,,,6.8402057,,16.133854,89.195526,224.38332,,,1252.957,,,2281.6558,,,1265.4132,,,76.540344,,,,,,,,,374.34546,,,,,,,0.0,,,,13.65991,9.632838,80.70942,244.60574,140.08694,78.35798,12691.801,0.0,886.6905,,,696.4064,,,,,,,60.888786,0.0,,,,,,100.263626,,,269.1338,,,83.45842,,,,289.83008,,,,,,,,,,,,,87.388374,,,,,,,78.71814,21780.01,,,6468.467,0.0,,653.20703,398.68964,107.30041,,405.47827,75.158325,,58.07367,,,1187.0746,,,,0.0,,514.9507,,,0.0,,,0.0,,,,,,,,,,,381.88687,,7406.4634,,,,,,,72.96776,,,,,26.182856,,234.41502,257.50256,,,,,1369.6202,,,959.9244,,,19.46352,,,,39.95235,,
1980,,,,,0.0,544.0577,,,,940.9225,3856.456,,,58.7814,,,6.6237664,419.09857,,,,,,,,1078.4202,,,,,,10289.832,5319.9424,693.0527,59.218204,,,,,,562.1272,,,,,,0.0,233.47137,268.59872,,,8.705795,,13.811915,106.78646,223.0295,,,796.85614,,,2137.7932,,,1316.2112,,,70.253296,,,,,,,,,352.72675,,,,,,,0.0,,,,10.471869,8.515365,80.65913,245.18631,140.09497,50.765347,13581.201,0.0,872.2251,,,755.19104,,,,,,,50.349285,0.0,,,,,,99.68399,,,278.39435,,,77.85243,,,,264.8577,,,,,,,,,,,,,108.50499,,,,,,,72.30292,20465.543,,,6781.3794,0.0,,692.843,400.52496,107.99988,,408.67685,115.870575,,72.997696,,,853.6835,,,,0.0,,570.39746,,,0.0,,,0.0,,,,,,,,,,,453.5213,,7170.4062,,,,,,,27.8861,,,,,23.179165,,252.90712,161.77838,,,,,1342.8177,,,956.0119,,,28.34823,,,,33.60569,,
1981,,,,,0.0,518.96625,,,,954.592,4076.29,,,68.21902,,,6.921139,407.07712,,,,,,,,1069.1226,,,,,,10783.409,5596.192,707.2723,65.66283,,,,,,541.9543,,,,,,0.0,200.30185,276.85745,,,8.9816265,,19.042013,92.88331,226.22086,,,591.49506,,,2844.8174,,,1358.1678,,,78.4839,,,,,,,,,349.2799,,,,,,,0.0,,,,15.731398,8.289002,83.96089,249.54318,145.14072,43.551765,13903.674,0.5260134,820.93036,,,745.6723,,,,,,,67.14305,0.0,,,,,,104.083824,,,302.38806,,,51.237522,,,,371.33447,,,,,,,,,,,,,116.52745,,,,,,,76.072914,22644.51,,,6841.7017,0.0,,697.6649,402.40448,108.16461,,453.51483,154.8759,,67.01789,,,541.8015,,,,0.0,,571.8649,,,0.0,,,0.0,,,,,,,,,,,392.03128,,7292.1904,,,,,,,63.852898,,,,,16.738686,,274.7363,260.19962,,,,,1265.6562,,,961.8003,,,28.043427,,,,54.12397,,
1982,,,,,0.0,612.1919,,,,874.5357,4079.7793,,,38.42925,,,5.634898,342.2088,,,,,,,,1129.1125,,,,,,10339.415,5688.8013,763.7872,73.41627,,,,,,565.85614,,,,,,0.0,162.15219,274.72653,,,9.53526,,24.103897,103.93387,226.07643,,,704.864,,,2711.6885,,,1320.9801,,,80.57882,,,,,,,,,361.9849,,,,,,,0.0,,,,14.921094,8.835849,69.21941,230.89493,144.44478,41.649216,15252.382,0.5149881,793.06573,,,765.58746,,,,,,,43.585663,0.0,,,,,,105.16454,,,273.60593,,,27.874874,,,,343.8719,,,,,,,,,,,,,108.63139,,,,,,,18.487696,22480.154,,,6364.791,0.0,,646.9889,403.80823,117.22007,,468.4198,151.50922,,50.009098,,,735.8031,,,,0.0,,529.80194,,,0.0,,,0.0,,,,,,,,,,,341.66336,,6734.789,,,,,,,80.76718,,,,,15.681067,,299.36786,255.79591,,,,,1457.6256,,,980.90625,,,28.357838,,,,32.136353,,
1983,,,,,0.0,631.9384,,,,814.4519,4047.8533,,,36.274887,,,6.9439263,375.33823,,,,,,,,1190.0718,,,,,,10547.423,5523.8267,816.6406,83.97619,,,,,,557.37115,,,,,,0.0,160.63445,258.9005,,,18.30119,,11.43103,194.67493,205.40358,,,721.69135,,,2796.8518,,,1293.5424,,,80.5226,,,,,,,,,236.0908,,,,,,,0.0,,,,14.591065,12.982657,65.15471,222.78687,135.95349,40.429886,15868.171,0.25255135,789.87335,,,794.532,,,,,,,57.353485,0.0,,,,,,79.09669,,,267.43414,,,22.838802,,,,306.87277,,,,,,,,,,,,,122.44294,,,,,,,16.045166,25600.965,,,6752.5024,0.0,,661.7452,414.3121,131.1526,,441.1439,170.57289,,55.695824,,,849.4535,,,,0.0,,446.94452,,,0.0,,,0.0,,,,,,,,,,,360.17624,,7803.4526,,,,,,,75.58352,,,,,13.7872925,,234.1242,262.4405,,,,,1554.8912,,,1090.6187,,,21.708311,,,,18.173899,,
1984,,,,,0.0,669.4849,,,,868.5294,3551.2153,,,37.976414,,,9.170381,364.14166,,,,,,,,1277.2969,,,,,,11237.097,4697.472,833.5734,83.16782,,,,,,607.319,,,,,,0.0,125.9733,257.98203,,,18.85841,,21.24868,356.26373,195.54115,,,833.4063,,,2713.6611,,,1219.9454,,,80.370384,,,,,,,,,286.81,,,,,,,0.0,,,,17.100826,13.860447,71.11433,195.1613,122.42732,39.84148,16333.069,0.4958242,807.47675,,,695.57227,,,,,,,49.21746,0.0,,,,,,135.48929,,,286.74435,,,16.949368,,,,340.4719,,,,,,,,,,,,,233.85416,,,,,,,1.1754328,25580.855,,,6928.2163,0.0,,737.53955,421.93573,131.74857,,461.28577,197.97552,,47.499382,,,1018.19446,,,,0.0,,502.6193,,,0.0,,,0.0,,,,,,,,,,,303.74924,,8367.959,,,,,,,82.692245,,,,,11.083384,,271.2792,227.32027,,,,,1517.395,,,1190.1489,,,27.709417,,,,16.522713,,
1985,,,,,0.0,684.75916,,,,909.1178,4193.2007,193.03029,,34.411964,,,7.371294,249.69865,,,,2.0112352,,,,1338.9027,,,,,,11776.065,5009.6587,908.81744,87.17388,,,,,,639.1795,,,,,,0.0,162.15292,244.591,,,22.89872,,29.352308,352.16028,180.30972,,,826.346,0.0,,2516.0742,,,1146.0516,,,69.87218,,,,,,,,,279.46616,,,,,,,0.0,,,,14.695832,16.58837,67.059074,237.13011,118.97405,38.894665,15885.272,0.48717442,772.6261,,,790.96094,325.02408,,,,,,77.400986,0.0,,,,,,154.11627,,110.41224,238.97536,1154.8907,,21.977129,,,,400.6789,,,,,,,,,,,,,247.07353,,,,,,,30.53876,24657.797,,,6645.728,0.0,,,422.68353,132.58752,,486.1014,208.19714,,60.455696,,,1126.4169,,,,0.0,,562.37885,1112.5353,,0.0,,,0.0,,,,,,,,,,,410.97964,,8717.886,,,,,,,73.422485,,0.92378783,,,14.317948,,237.75096,306.77463,,,209.60464,,1338.8693,303.85205,,1297.0336,,,25.008223,,,,17.807178,,
1986,,,,,0.0,686.5599,,,,901.4422,4252.862,116.7169,,46.728374,,,4.3844466,259.49908,,,,1.9991511,,,,1341.7513,,,,,,11922.5205,5129.11,961.9597,87.76987,,,,,,722.8793,,,,,,0.0,182.05951,258.82416,,,40.073116,,10.991208,420.28305,171.85683,,,697.85834,0.0,,2519.1924,,,1150.5398,,,84.03792,,,,,,,,,320.65543,,,,,,,0.0,,,,14.651255,26.177494,66.48467,259.40598,137.03691,37.327133,16673.477,1.4392238,775.7412,,,779.61566,294.03522,,,,,,74.54445,0.0,,,,,,168.14355,,106.988625,279.87012,1154.2605,,28.450388,,,,322.404,,,,,,,,,,,,,261.4537,,,,,,,38.081734,23091.523,,,7368.9165,0.0,,,421.87167,122.569336,,507.7274,204.61285,,51.184746,,,912.63446,,,,0.0,,476.74316,1134.8214,,0.0,,,30.969633,,,,,,,,,,,323.3567,,7517.5337,,,,,,,108.08793,,0.89611894,,,21.611109,,230.14145,309.72803,,,207.62753,,1376.0602,251.05339,,1403.6886,,,23.31516,,,,44.858456,,
1987,,,,,0.0,703.6529,,,,862.86005,4791.723,115.27323,,58.28812,,,4.9257216,282.63742,,,,1.9885528,,,,1340.6034,,,,,,12001.079,5375.3765,1023.76105,91.24493,,,,,,771.01666,,,,,,0.0,239.24199,279.14664,,,51.530178,,21.285145,467.3164,167.1095,,,719.2945,0.0,,2797.1157,,,1289.0415,,,73.59985,,,,,,,,,274.40994,,,,,,,0.0,,,,16.133577,26.41282,60.527435,193.8151,146.5772,157.37537,16874.69,2.3602612,751.3903,,,734.5979,346.8099,,,,,,93.69516,0.0,,,,,,136.77599,,99.90596,329.29184,1408.6678,,35.78502,,,,303.35587,,,,,,,,,,,,,305.09003,,,,,,,47.878094,24671.543,,,7276.0156,0.0,,,420.79626,155.74786,,535.1207,174.40536,,49.222557,,,976.51086,,,,0.0,,492.79996,1112.0823,,0.0,,,30.558172,,,,,,,,,,,371.12146,,8790.487,,,,,,,77.987976,,0.86888975,,,25.465776,,353.41446,275.37173,,,186.2446,,1210.9535,357.66043,,1676.7134,,,22.473154,,,,43.320847,,
1988,,,,,0.0,484.01108,,,,907.88214,4792.308,98.6062,,55.16054,,,6.295705,288.9044,,,,1.9787122,,,,1407.481,,,,,,11509.294,5506.149,991.2011,97.88711,,,,,,796.4348,,,,,,0.0,203.67972,277.15775,,,78.85624,,7.5903735,482.08173,159.98154,,,922.13,0.0,,2701.3884,,,1389.1547,,,85.67263,,,,,,,,,232.58414,,,,,,,0.0,,,,16.186995,28.462278,66.01246,247.44421,149.7295,153.7664,17660.686,2.321647,773.1601,,,867.7355,416.6284,,,,,,46.29768,0.0,,,,,,161.50067,,104.69107,307.61615,1131.426,,39.828964,,,,332.12814,,,,,,,,,,,,,341.0778,,,,,,,57.534634,25866.717,,,7554.325,0.0,,,426.4595,157.87538,,501.50424,192.2849,,49.897118,,,1288.0155,,,,0.0,,647.63306,1092.0111,,0.0,,,29.835093,,,,,,,,,,,335.58768,,8526.116,,,,,,,70.76444,,0.8428583,,,21.950827,,538.2717,231.26286,,,230.68971,,1090.1619,368.12094,,1812.4668,,,28.499514,,,,82.17129,,
1989,,,,,0.0,411.93115,,,,892.96313,4748.7095,97.420685,,50.62131,,,8.406913,301.13016,,,,1.9687502,,,,1420.4028,,,,,,10740.619,4558.5312,822.0985,104.41792,,,,,,851.4579,,,,,,0.0,159.42847,253.38255,,,112.47551,,9.129675,483.70386,167.288,,,511.05084,0.0,,2624.7092,,,855.22485,,,83.54539,,,,,,,,,186.04433,,,,,,,0.0,,,,15.187403,34.849678,74.90168,198.74525,118.719955,149.73083,17683.645,0.6847028,656.2862,,,884.8338,429.01825,,,,,,68.098526,0.0,,,,,,172.39737,,104.02673,236.03804,1353.2893,,48.33043,,,,369.60318,,,,,,,,,,,,,305.7801,,,,,,,64.33858,28018.178,,,7540.108,0.0,,,419.37146,155.27776,,494.6933,198.9165,,45.126205,,,648.1142,,,,0.0,,597.6164,1077.1782,,0.0,,,28.92527,,,,,,,,,,,373.7227,,8706.691,,,,,,,102.76493,,0.81912965,,,20.941229,,327.45163,247.75609,,,195.10205,,1300.3489,275.4223,,1791.629,,,59.83104,,,,69.621574,,
1990,,,,,0.0,544.8246,,,,906.1529,4250.2314,229.28944,,56.219685,,,7.9187574,184.75865,,,,1.963439,,,,1411.845,,,,,,10782.507,4504.14,737.09357,109.92883,,,,,,856.0368,,,,,,0.0,112.60018,239.6249,,,161.44803,,5.3200383,476.11865,170.43805,,,665.9857,0.0,,3212.655,,,958.4106,,,99.88178,,,,,,,,,172.54086,,,,,,,0.0,,812.81866,,19.26554,41.524887,76.84057,199.20494,126.43018,264.5027,17412.742,0.6600734,611.94354,,,796.0806,429.40387,,,,,,106.27948,0.0,,,,,,192.31418,,110.96175,209.60735,1691.6771,,50.05024,,,,357.48486,237.44394,,0.0,,,,,,,,,,225.7983,,,,,,,54.55451,28610.943,,,7694.6626,0.0,,,427.91882,147.09071,,481.72305,190.24475,,39.153442,,,984.0357,,,,0.0,,497.39572,1120.3597,,0.0,,,27.964722,,,,,,,951.16626,,,,357.00574,1476.5001,8698.928,,,,,,,89.97576,,0.79776454,,,24.75718,,414.70612,320.1191,,,201.90558,,1392.916,324.84857,,1865.2882,,,81.96383,,,,24.787577,,
