Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_USS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2008,0.0,0.54,3.15,3.76,0.0,31.2,1.78,0.0,0.0,11.82,38.33,2.21,0.11,0.41,0.0,0.13,0.94,2.79,0.0,0.0,4.87,0.04,0.2,0.0,2.29,369.56,0.0,0.0,6.89,0.0,0.14,377.49,36.04,23.95,636.96,1.88,4.19,7.41,0.37,0.0,45.94,0.0,0.0,7.31,0.14,0.0,0.0,2.02,20.44,0.0,0.02,0.03,1.38,0.28,11.18,15.1,0.0,0.0,23.36,0.03,3.26,17.11,0.5,0.0,62.16,0.09,0.88,5.14,7.09,6.13,0.0,0.52,0.02,0.0,0.0,0.05,3.31,0.0,0.2,3.64,0.51,0.0,0.0,0.0,2.27,5.78,0.18,0.21,11.53,115.17,0.97,7.44,3.48,12.3,0.02,41.62,0.16,0.06,75.16,7.46,2.82,10.02,0.04,0.0,0.0,3.07,0.0,3.72,0.37,0.0,0.0,0.0,4.14,0.58,0.4,0.13,3.11,0.0,1.37,0.38,0.69,0.0,39.22,0.84,0.57,0.0,4.07,1.54,0.0,14.96,0.06,0.0,,0.11,1.52,7.81,1.39,0.45,0.0,5.72,0.53,0.0,0.1,139.04,2.78,0.0,22.12,0.0,0.08,,3245.28,27.78,3.97,19.04,9.84,0.85,2.15,0.16,13.93,6.8,55.46,0.0,0.21,0.0,0.63,17.2,164.78,0.16,0.0,1.45,0.23,0.0,0.0,0.0,0.02,2.03,0.0,0.0,9.56,,0.01,0.86,4.04,4.02,69.07,0.16,0.0,2.87,0.0,0.0,0.09,6.95,15.8,0.0,0.0,0.0,0.0,0.03,33.27,4.31,2.65,1.63,11.51,4.5,248.54,4.49,0.02,86.84,0.0,0.0,25.98,0.0,0.05,0.0,1.26,9.52,5.71
2009,0.0,0.78,3.27,5.2,0.0,34.62,2.0,0.0,0.0,12.64,40.9,2.29,0.12,0.33,0.0,0.13,0.44,3.43,0.0,0.0,6.24,0.04,0.19,0.0,2.27,390.99,0.0,0.0,6.93,0.0,0.14,368.69,35.72,25.04,615.64,2.11,3.98,7.72,0.33,0.0,40.64,0.0,0.0,7.15,0.15,0.0,0.0,2.43,19.03,0.0,0.02,0.02,1.46,0.3,9.13,13.77,0.0,0.0,26.41,0.03,3.49,12.69,0.46,0.0,55.49,0.09,0.94,5.23,7.34,6.81,0.0,0.52,0.02,0.0,0.0,0.05,5.35,0.0,0.26,2.91,0.36,0.0,0.0,0.0,2.77,7.41,0.2,0.23,11.38,106.34,0.9,6.72,3.23,12.16,0.02,49.14,0.14,0.06,70.47,6.88,2.15,10.11,0.04,0.0,0.0,2.81,0.0,3.37,0.62,0.0,0.0,0.0,3.89,0.65,0.42,0.11,3.46,0.0,2.95,0.35,0.73,0.0,26.72,1.27,0.67,0.0,5.26,2.07,0.02,16.78,0.11,0.0,,0.12,1.49,6.89,1.41,0.4,0.0,4.53,0.29,0.0,0.1,125.28,3.07,0.0,23.98,0.0,0.12,,3241.2,28.09,3.9,19.49,9.79,0.85,2.38,0.17,12.38,8.28,54.94,0.0,0.21,0.0,0.53,15.53,174.2,0.16,0.0,3.2,0.24,0.0,0.0,0.0,0.02,1.5,0.0,0.0,10.54,,0.01,0.86,4.37,4.71,65.85,0.2,0.0,1.87,0.0,0.0,0.11,6.97,15.9,0.0,0.0,0.0,0.0,0.08,35.96,3.75,2.64,1.4,11.94,5.06,268.82,6.48,0.02,85.96,0.0,0.0,29.98,0.0,0.05,0.0,1.45,9.88,5.46
2010,0.0,0.75,3.7,7.57,0.0,33.36,2.53,0.0,0.0,13.75,38.36,3.41,0.14,0.31,0.0,0.12,0.76,5.03,0.0,0.0,8.03,0.05,0.26,0.0,2.16,403.29,0.0,0.0,7.26,0.0,0.13,351.39,36.06,21.64,711.38,1.6,4.22,7.74,0.43,0.0,40.0,0.0,0.0,7.19,0.1,0.0,0.0,2.79,20.95,0.0,0.02,0.02,1.43,0.17,8.55,12.95,0.0,,42.3,0.03,4.88,12.92,0.41,0.0,61.2,0.07,0.9,3.59,9.27,6.93,0.0,0.48,0.02,0.0,0.0,0.03,7.47,0.0,0.29,3.81,0.47,0.0,0.0,0.0,3.05,9.13,0.17,0.19,17.46,108.74,0.6,10.25,4.77,12.51,0.03,51.12,0.15,0.06,88.5,8.02,3.39,11.0,0.03,0.0,0.0,3.68,0.0,8.36,0.83,0.0,0.0,0.0,5.64,0.69,0.54,0.11,3.52,0.0,3.63,0.4,0.7,0.0,37.2,2.43,1.1,0.0,6.19,2.75,0.04,16.65,0.12,0.0,,0.1,1.74,6.36,1.25,0.26,0.0,6.37,0.5,0.0,0.1,116.74,3.17,0.0,24.48,0.0,0.16,,3428.15,31.81,4.19,20.04,7.8,0.85,2.92,0.16,13.27,16.15,54.06,0.0,0.27,0.0,0.54,19.88,166.48,0.11,0.0,6.14,0.25,0.0,0.0,0.0,0.12,2.08,0.0,0.0,11.89,,0.0,1.2,5.26,4.52,66.4,0.24,0.0,2.59,0.0,0.0,0.09,5.35,16.4,0.0,0.0,0.0,0.0,0.05,51.8,4.19,2.7,1.49,13.15,8.41,254.7,8.19,0.03,76.78,0.0,0.0,28.52,0.0,0.05,0.0,1.14,10.44,5.8
2011,0.0,0.6,4.01,4.13,0.0,31.19,2.46,0.0,0.0,19.57,34.24,2.65,0.13,0.2,0.0,0.08,0.92,2.87,0.0,0.0,4.39,0.04,0.25,0.0,2.32,428.33,0.0,0.0,6.97,0.0,0.15,375.72,32.39,20.94,688.04,1.76,4.35,7.73,0.78,0.0,48.39,0.0,0.0,7.06,0.1,0.0,0.0,1.96,17.67,0.0,0.04,0.02,1.53,0.5,11.02,12.99,0.0,,30.6,0.03,6.2,12.45,0.45,0.0,45.74,0.09,0.83,5.69,7.81,7.49,0.0,0.41,0.01,0.0,0.0,0.03,4.01,0.0,0.34,4.13,0.47,0.0,0.0,0.0,2.79,5.03,0.12,0.22,12.42,131.7,0.71,10.68,3.4,12.38,0.03,45.82,0.15,0.05,82.49,7.88,3.42,14.0,0.05,0.0,0.0,4.6,0.0,12.84,0.8,0.0,0.0,0.0,4.63,0.49,0.48,0.06,2.89,0.0,2.14,0.35,0.68,0.0,36.27,1.43,1.15,0.0,7.52,1.2,0.05,16.48,0.13,0.0,,0.05,1.79,8.06,1.4,0.37,0.0,5.88,0.44,0.0,0.06,120.28,3.45,0.0,24.86,0.0,0.1,,3488.0,28.52,4.1,21.59,9.7,0.96,2.33,0.15,13.07,11.54,57.62,0.0,0.22,0.0,0.4,14.73,163.05,0.15,0.0,6.4,0.25,0.0,0.0,0.0,0.15,2.01,0.0,0.0,8.67,,0.01,1.03,3.78,3.56,66.43,0.28,0.0,3.0,0.0,0.0,0.1,7.93,16.2,0.0,0.0,0.0,0.0,0.05,52.34,4.0,1.99,1.53,10.94,6.48,312.93,5.7,0.03,83.67,0.0,0.0,41.08,0.0,0.05,0.0,3.06,11.48,5.2
2012,0.0,0.71,5.47,4.72,0.0,29.16,2.3,0.0,0.0,17.04,43.85,1.8,0.14,0.36,0.0,0.1,0.82,3.18,0.0,0.0,4.15,0.07,0.21,0.0,2.33,415.34,0.0,0.0,6.74,0.0,0.15,380.27,38.6,19.98,862.79,1.77,4.21,7.51,0.98,0.0,47.11,0.0,0.0,7.16,0.11,0.0,0.0,2.13,21.75,0.0,0.03,0.02,1.78,0.62,12.12,13.03,0.0,,20.55,0.04,7.31,16.86,0.52,0.0,59.83,0.1,0.9,5.31,7.15,7.99,0.0,0.49,0.01,0.0,0.0,0.08,4.39,0.0,0.34,4.46,0.56,0.0,0.0,0.0,2.76,4.84,0.22,0.21,12.8,115.78,0.8,12.5,4.39,12.21,0.03,41.87,0.15,0.06,77.1,7.64,4.26,14.04,0.51,0.0,0.0,3.97,0.0,12.93,1.0,0.0,0.0,0.0,3.3,0.49,0.42,0.1,3.71,0.0,1.82,0.27,0.75,0.0,31.85,1.04,1.24,0.0,7.77,1.48,0.05,14.86,0.14,0.0,,0.07,1.86,9.25,1.61,0.4,0.0,5.66,0.42,0.0,0.1,141.72,3.5,0.0,22.67,0.0,0.1,,3660.09,29.86,5.39,21.35,10.25,0.97,2.04,0.09,13.36,5.62,60.23,0.0,0.2,0.0,0.49,12.07,163.45,0.18,0.0,6.55,0.29,0.0,0.0,0.0,0.12,1.84,0.0,0.0,9.29,0.0,0.01,0.82,4.1,3.9,78.93,0.24,0.0,2.96,0.0,0.0,0.09,8.43,16.9,0.0,0.0,0.0,0.0,0.11,57.86,5.67,1.77,2.45,10.48,5.42,271.29,6.65,0.03,82.01,0.0,0.0,53.31,0.0,0.04,0.0,1.02,12.35,5.39
2013,0.0,0.86,4.72,6.96,0.0,32.77,2.15,0.0,0.0,19.09,42.02,1.47,0.14,0.38,0.0,0.11,0.94,4.04,0.0,0.0,7.24,0.14,0.26,0.0,2.51,390.99,0.0,0.0,7.53,0.0,0.14,391.79,38.46,19.68,909.61,1.59,4.33,8.15,0.96,0.0,49.76,0.0,0.0,6.78,0.13,0.0,0.0,2.73,23.0,0.0,0.04,0.01,1.88,0.33,10.93,13.24,0.0,,36.87,0.03,8.26,12.84,0.52,0.0,71.92,0.09,0.93,4.7,8.19,8.15,0.0,0.48,0.02,0.0,0.0,0.25,6.35,0.0,0.37,4.65,0.49,0.0,0.0,0.0,2.71,8.62,0.14,0.21,16.92,131.98,0.6,14.62,4.76,12.75,0.03,52.77,0.12,0.05,79.33,7.73,3.91,13.0,1.01,0.0,0.0,4.29,0.0,15.35,1.26,0.0,0.0,0.0,6.93,0.51,0.52,0.12,2.91,0.0,2.99,0.31,0.8,0.0,27.96,1.58,1.11,0.0,8.82,2.5,0.06,14.66,0.17,0.0,,0.09,1.86,11.8,1.27,0.46,0.0,5.33,0.46,0.0,0.11,128.14,3.47,0.0,22.8,0.0,0.14,,3790.72,31.87,5.15,22.31,10.02,0.99,2.44,0.08,13.76,13.73,60.38,0.0,0.15,0.0,0.56,14.96,181.15,0.15,0.0,8.23,0.31,0.0,0.0,0.0,0.1,1.79,0.0,0.0,10.2,0.0,0.01,0.83,4.85,4.63,61.36,0.31,0.0,3.0,0.0,0.0,0.04,5.41,17.07,0.0,0.0,0.0,0.0,0.06,59.42,5.42,1.72,2.87,13.8,8.21,263.88,5.7,0.02,83.54,0.0,0.0,57.82,0.0,0.03,0.0,1.1,13.28,5.0
2014,0.0,0.97,4.99,4.72,0.0,32.42,1.97,0.0,0.0,14.48,41.01,1.29,0.14,0.29,0.0,0.09,0.62,4.6,0.0,0.0,5.93,0.12,0.26,0.0,2.23,373.44,0.0,0.0,7.15,0.0,0.17,382.5,38.04,22.81,1059.69,1.89,4.33,8.73,0.94,0.0,47.25,0.0,0.0,6.65,0.1,0.0,0.0,1.91,19.59,0.0,0.03,0.02,1.32,0.25,11.34,13.59,0.0,,39.17,0.03,8.92,13.4,0.4,0.0,63.77,0.12,0.79,5.89,8.25,8.3,0.0,0.42,0.03,0.0,0.0,0.38,4.48,0.0,0.39,4.84,0.5,0.0,0.0,0.0,2.58,9.01,0.09,0.3,15.16,139.0,0.71,14.5,2.93,12.55,0.01,58.55,0.14,0.06,81.71,8.26,3.28,13.16,1.83,0.0,0.0,2.75,0.0,15.12,0.19,0.0,0.0,0.0,4.56,0.52,0.4,0.11,1.99,0.0,2.03,0.32,0.88,0.0,38.89,1.21,1.38,0.0,8.83,1.75,0.07,16.18,0.18,0.0,,0.09,1.97,13.39,1.49,0.29,0.0,5.35,0.4,0.0,0.11,135.47,3.77,0.0,24.07,0.0,0.15,,3870.65,32.47,5.03,22.2,9.14,1.01,2.18,0.08,12.87,15.57,55.28,0.0,0.17,0.0,0.43,18.8,173.4,0.2,0.0,8.82,0.31,0.0,0.0,0.0,0.12,1.79,0.0,0.0,11.0,0.0,0.01,0.55,4.21,6.09,63.76,0.23,0.0,2.34,0.0,0.0,0.12,5.16,16.0,0.0,0.0,0.0,0.0,0.05,40.64,4.32,2.59,2.87,8.48,9.65,253.19,6.07,0.01,64.29,0.0,0.0,62.16,0.0,0.03,0.0,1.8,14.04,5.43
2015,0.0,1.0,5.28,5.89,0.0,32.34,2.18,0.0,0.0,14.09,37.16,1.62,0.14,0.32,0.0,0.09,0.59,5.65,0.0,0.0,5.54,0.11,0.24,0.0,2.44,359.74,0.0,0.0,7.73,0.0,0.17,382.19,38.26,23.4,1114.52,1.34,4.32,8.83,1.09,0.0,47.94,0.0,0.0,7.99,0.05,0.0,0.0,1.79,18.98,0.0,0.02,0.02,0.93,0.14,12.97,13.68,0.0,,28.14,0.03,9.58,16.77,0.4,0.0,55.56,0.13,0.91,6.3,8.37,5.79,0.0,0.88,0.02,0.0,0.0,0.47,6.1,0.0,0.42,3.87,0.5,0.0,0.0,0.0,2.32,6.39,0.08,0.23,13.74,133.28,0.81,13.25,2.55,13.54,0.02,45.54,0.13,0.05,85.77,9.27,3.75,10.99,1.98,0.0,0.0,2.15,0.0,13.9,0.47,0.0,0.0,0.0,6.0,0.53,0.35,0.1,1.86,0.0,2.28,0.26,0.93,0.0,30.89,1.87,1.12,0.0,9.4,1.49,0.06,17.09,0.19,0.0,,0.12,1.96,13.92,1.5,0.34,0.0,6.42,0.29,0.0,0.09,137.3,3.43,0.0,24.28,0.0,0.14,,3881.76,34.63,6.26,23.71,8.66,1.0,1.83,0.05,9.9,8.66,55.74,0.0,0.17,0.0,0.5,16.63,167.99,0.28,0.0,8.34,0.33,0.0,0.0,0.0,0.12,1.42,0.0,0.0,10.08,0.0,0.01,0.47,3.87,3.81,75.31,0.12,0.0,0.41,0.0,0.0,0.06,3.76,17.0,0.0,0.0,0.0,0.0,0.07,67.15,4.47,2.11,3.09,5.4,8.27,243.99,6.82,0.02,74.9,0.0,0.0,56.12,0.0,0.03,0.0,0.73,13.04,4.99
2016,0.0,1.02,6.36,7.78,0.0,29.75,2.33,0.0,0.0,17.63,39.97,1.94,0.14,0.37,0.0,0.14,1.01,3.88,0.0,0.0,5.59,0.14,0.26,0.0,1.7,380.91,0.0,0.0,7.88,0.0,0.17,385.43,34.62,22.81,1153.27,1.51,4.33,9.01,1.12,0.0,48.46,0.0,0.0,7.95,0.06,0.0,0.0,2.0,20.55,0.0,0.04,0.02,1.5,0.22,15.68,13.2,0.0,,36.4,0.04,11.64,15.8,0.49,0.0,60.84,0.1,0.82,5.37,9.24,5.51,0.0,1.08,0.03,0.0,0.0,0.47,5.54,0.0,0.4,3.99,0.44,0.0,0.0,0.0,2.25,6.85,0.07,0.26,18.68,128.38,0.68,15.42,3.37,13.09,0.0,42.43,0.12,0.04,79.43,11.62,3.31,11.38,2.59,0.0,0.0,2.85,0.0,17.53,0.38,0.0,0.0,0.0,4.25,0.52,0.45,0.12,2.53,0.0,1.66,0.23,0.88,0.0,30.03,1.9,1.48,0.0,9.74,1.84,0.09,15.6,0.13,0.0,,0.1,1.94,20.02,1.36,0.23,0.0,8.15,0.43,0.0,0.1,142.81,4.15,0.0,25.66,0.0,0.25,,4014.6,32.18,6.52,24.16,8.11,1.0,2.14,0.07,12.67,15.72,63.77,0.0,0.18,0.0,0.46,18.03,184.61,0.3,0.0,8.05,0.36,0.0,0.0,0.0,0.13,1.34,0.0,0.0,10.79,0.0,0.01,0.78,4.36,4.5,62.02,0.12,0.0,0.93,0.0,0.0,0.2,3.54,16.63,0.0,0.0,0.0,0.0,0.05,67.23,6.56,2.37,3.3,7.68,7.84,261.13,6.86,0.02,62.96,0.0,0.0,63.94,0.0,0.03,0.0,0.62,11.02,2.98
2017,0.0,1.05,7.65,4.53,0.0,31.59,2.25,0.0,0.0,13.5,38.29,1.73,0.19,0.27,0.0,0.13,1.03,2.83,0.0,0.0,3.79,0.4,0.27,0.0,2.21,370.91,0.0,0.0,7.65,0.0,0.15,394.59,34.09,20.89,1165.06,2.03,5.04,9.39,1.19,0.0,60.64,0.0,0.0,8.59,0.08,0.0,0.0,1.87,20.15,0.0,0.03,0.02,2.17,0.06,19.89,12.79,0.0,,18.32,0.03,12.55,14.77,0.49,0.0,50.0,0.11,0.93,5.88,9.12,5.62,0.0,1.21,0.04,0.0,0.0,0.44,3.96,0.0,0.38,5.81,0.57,0.0,0.0,0.0,2.97,5.31,0.13,0.22,18.63,135.82,0.69,17.23,2.18,13.89,0.0,36.2,0.15,0.04,79.24,11.21,3.17,14.06,2.71,0.0,0.0,2.81,0.0,20.1,0.41,0.0,0.0,0.0,4.03,0.54,0.6,0.09,4.38,0.0,1.57,0.28,0.78,0.0,30.88,1.11,1.48,0.0,10.93,1.02,0.08,14.06,0.17,0.0,,0.09,1.82,26.85,1.59,0.36,0.0,7.75,0.47,0.0,0.06,142.37,4.49,0.0,24.93,0.0,0.18,,4053.88,27.92,7.25,29.06,9.61,0.79,2.56,0.05,11.78,5.9,59.68,0.0,0.18,0.0,0.42,14.49,185.16,0.28,0.0,9.35,0.36,0.0,0.0,0.0,0.13,1.71,0.0,0.0,9.15,0.0,0.0,0.92,4.32,3.87,65.14,0.21,0.0,0.75,0.0,0.0,0.21,4.69,17.13,0.0,0.0,0.0,0.0,0.02,58.22,5.45,2.35,3.44,8.95,7.52,293.84,7.93,0.02,60.51,0.0,0.0,85.94,0.0,0.03,0.0,0.78,12.49,3.97
2018,0.0,0.93,10.37,8.55,0.0,32.28,2.29,0.0,0.0,17.31,37.64,1.75,0.24,0.29,0.0,0.13,1.08,5.15,0.0,0.0,6.42,0.32,0.25,0.0,2.61,388.97,0.0,0.0,6.89,0.0,0.15,385.89,34.99,22.9,1198.89,2.93,4.97,10.43,1.05,0.0,58.19,0.0,0.0,8.26,0.14,0.0,0.0,1.63,17.69,0.0,0.02,0.01,1.76,0.12,20.47,12.92,0.0,,34.33,0.01,13.65,13.3,0.56,0.0,65.11,0.11,1.3,5.44,9.85,6.02,0.0,1.19,0.04,0.0,0.0,0.44,5.74,0.0,0.42,5.31,0.54,0.0,0.0,0.0,3.15,7.7,0.19,0.22,21.64,139.75,0.69,9.84,1.82,13.68,0.0,48.79,0.18,0.02,81.0,10.38,3.99,14.17,4.97,0.0,0.0,3.36,0.0,22.33,0.34,0.13,0.0,0.0,6.41,0.52,0.43,0.09,2.43,0.0,2.0,0.27,0.96,0.0,32.23,1.79,1.36,0.0,12.27,2.11,0.08,13.9,0.19,0.0,,0.12,1.42,26.33,1.14,0.32,0.0,7.7,0.41,0.0,0.07,138.98,4.75,0.0,26.03,0.0,0.27,,4176.91,27.34,7.86,30.72,9.38,0.85,1.97,0.04,12.67,12.39,59.21,0.0,0.16,0.0,0.6,17.66,190.64,0.31,0.0,9.66,0.36,0.0,0.0,0.0,0.17,1.63,0.0,0.0,10.64,0.0,0.0,0.99,3.59,4.7,62.21,0.27,0.0,0.75,0.0,0.0,0.2,7.6,18.39,0.0,0.0,0.0,0.0,0.02,59.75,4.48,2.23,3.64,10.43,6.56,286.62,5.9,0.02,58.15,0.0,0.0,83.08,0.01,0.04,0.0,1.1,13.71,5.05
2019,0.0,1.22,11.51,5.18,0.0,27.5,2.35,0.0,0.0,14.02,40.83,1.55,0.26,0.3,0.0,0.11,0.81,2.93,0.0,0.0,6.1,0.34,0.29,0.0,3.25,397.88,0.0,0.0,8.65,0.0,0.15,381.77,38.04,22.03,1272.54,3.45,5.03,11.76,1.05,0.0,52.98,0.0,0.0,7.75,0.14,0.0,0.0,2.01,19.73,0.0,0.02,0.02,1.3,0.15,24.66,14.08,0.0,,24.65,0.02,14.4,12.42,0.56,0.0,56.91,0.1,1.31,5.93,8.93,7.25,0.0,1.29,0.04,0.0,0.0,0.45,4.0,0.0,0.41,4.47,0.41,0.0,0.0,0.0,2.43,5.83,0.17,0.22,21.16,162.07,0.89,33.87,4.96,13.33,0.0,46.32,0.16,0.02,73.92,9.99,3.21,13.71,4.24,0.0,0.0,2.79,0.0,19.74,0.96,0.13,0.0,0.0,4.82,0.39,0.35,0.11,2.11,0.0,1.65,0.3,0.89,0.0,23.6,1.16,1.37,0.0,10.52,1.63,0.09,14.93,0.2,0.0,0.0,0.1,1.67,26.2,0.95,0.28,0.0,8.43,0.23,0.0,0.07,125.29,6.06,0.0,25.32,0.0,0.21,,4228.71,33.58,5.1,31.45,8.03,1.01,1.96,0.05,11.0,8.82,49.45,0.0,0.16,0.0,0.42,15.58,194.38,0.4,0.0,10.21,0.31,0.0,0.0,0.0,0.18,1.53,0.0,0.0,9.46,0.0,0.01,0.95,4.36,4.48,65.37,0.23,0.0,0.75,0.0,0.0,0.12,6.31,19.17,0.0,0.0,0.0,0.0,0.07,88.64,5.54,2.48,4.04,6.51,8.11,282.61,6.46,0.02,49.64,0.0,0.0,66.12,0.01,0.05,0.0,0.74,12.33,4.17
2020,0.0,0.99,12.64,5.28,0.0,23.67,1.78,0.0,0.0,14.42,42.0,1.07,0.27,0.27,0.0,0.11,0.78,2.82,0.0,0.0,4.58,0.39,0.24,0.0,2.94,396.38,0.0,0.0,11.37,0.0,0.15,386.55,37.87,21.93,1321.71,3.35,5.23,12.45,1.05,0.0,48.44,0.0,0.0,8.29,0.11,0.0,0.0,2.14,18.72,0.0,0.02,0.02,1.29,0.05,24.33,14.9,0.0,,30.51,0.03,14.94,15.88,0.56,0.0,62.59,0.11,1.42,6.87,8.25,7.29,0.0,1.49,0.03,0.0,0.0,0.49,3.34,0.0,0.43,5.78,0.44,0.0,0.0,0.0,2.7,5.66,0.14,0.24,24.33,163.7,0.93,23.2,4.16,12.92,0.02,47.55,0.14,0.02,78.33,9.66,4.23,13.98,4.05,0.0,0.0,3.88,0.0,28.51,1.05,0.13,0.0,0.0,4.98,0.43,0.3,0.09,2.6,0.0,1.29,0.28,0.82,0.0,26.82,1.28,1.44,0.0,8.8,1.45,0.08,15.7,0.21,0.0,0.0,0.12,1.68,27.3,1.5,0.31,0.0,7.69,0.57,0.0,0.05,141.8,6.09,0.0,24.03,0.0,0.26,,4347.86,33.55,7.35,30.5,7.19,1.01,2.12,0.05,12.8,12.08,46.37,0.0,0.16,0.0,0.42,15.38,212.44,0.53,0.0,11.01,0.31,0.0,0.0,0.0,0.18,2.07,0.0,0.0,8.98,0.0,0.01,0.97,4.52,4.93,72.39,0.23,0.0,0.75,0.0,0.0,0.08,4.54,18.11,0.0,0.0,0.0,0.0,0.05,77.86,3.02,3.14,4.08,7.56,4.09,279.95,5.0,0.02,62.51,0.0,0.0,72.87,0.01,0.05,0.0,1.47,12.79,3.81
2021,0.0,0.85,12.64,8.9,0.0,19.65,2.2,0.0,0.0,15.94,38.89,1.28,0.26,0.42,0.0,0.13,0.73,4.82,0.0,0.0,6.69,0.37,0.16,0.0,3.24,362.82,0.0,0.0,10.82,0.0,0.15,382.43,36.96,18.96,1300.0,2.61,5.23,13.13,1.05,0.0,60.7,0.0,0.0,9.29,0.12,0.0,0.0,2.41,19.66,0.0,0.02,0.02,1.5,0.01,25.57,13.93,0.0,,29.63,0.02,14.91,15.79,0.55,0.0,59.62,0.11,1.37,5.4,10.18,7.53,0.0,2.64,0.01,0.0,0.0,0.47,5.9,0.0,0.43,6.66,0.59,0.0,0.0,0.0,3.77,7.13,0.13,0.21,24.7,160.34,0.75,13.83,3.35,13.58,0.02,45.39,0.14,0.02,79.63,9.21,3.67,12.96,5.25,0.0,0.0,3.05,0.0,32.9,0.61,0.13,0.0,0.0,7.23,0.53,0.38,0.11,2.71,0.0,1.21,0.32,0.77,0.0,34.72,1.45,1.33,0.0,9.51,2.01,0.08,15.47,0.21,0.0,0.0,0.11,1.69,30.2,0.97,0.43,0.0,7.94,0.6,0.0,0.09,143.97,9.53,0.0,23.99,0.0,0.3,,4287.9,33.55,8.34,31.89,9.19,1.01,2.34,0.05,16.1,11.91,40.57,0.0,0.14,0.0,0.36,17.41,214.53,0.55,0.0,10.95,0.31,0.0,0.0,0.0,0.18,1.82,0.0,0.0,11.21,0.0,0.01,0.99,4.26,4.71,73.89,0.26,0.0,0.75,0.0,0.0,0.09,4.54,18.66,0.01,0.0,0.0,0.0,0.03,55.51,3.47,3.09,4.64,10.42,5.27,246.47,4.97,0.02,65.68,0.0,0.0,78.67,0.01,0.05,0.0,2.02,16.07,5.93
2022,0.0,0.74,12.64,6.81,0.0,22.77,2.85,0.0,0.0,16.66,34.63,1.6,0.26,0.27,0.0,0.08,0.71,3.8,0.0,0.0,4.71,0.37,0.24,0.0,2.85,427.11,0.0,0.0,10.77,0.0,0.14,397.73,29.9,20.68,1298.12,3.35,5.23,13.19,1.05,0.0,58.73,0.0,0.0,9.45,0.12,0.0,0.0,2.09,17.62,0.0,0.02,0.01,1.47,0.02,24.64,13.29,0.0,,17.59,0.02,16.77,13.49,0.6,0.0,45.52,0.13,1.52,5.64,10.77,8.19,0.0,2.95,0.01,0.0,0.0,0.48,3.86,0.0,0.47,7.04,0.6,0.0,0.0,0.0,3.88,5.46,0.19,0.18,27.3,174.94,0.7,14.0,2.65,13.94,0.02,28.4,0.12,0.02,74.87,9.2,3.04,11.9,6.16,0.0,0.0,3.54,0.0,38.74,0.69,0.13,0.0,0.0,5.11,0.48,0.46,0.06,2.75,0.0,0.68,0.29,0.82,0.0,35.56,1.35,1.64,0.0,9.07,1.44,0.06,16.17,0.21,0.0,0.0,0.13,1.69,31.78,0.78,0.54,0.0,9.23,0.6,0.0,0.05,128.24,10.59,0.0,25.86,0.0,0.3,,4321.15,34.58,8.12,29.73,10.09,0.85,1.97,0.05,16.6,6.54,43.87,0.0,0.19,0.0,0.63,13.98,197.67,0.56,0.0,11.8,0.31,0.0,0.0,0.0,0.18,2.26,0.0,0.0,8.6,0.0,0.01,0.92,3.68,3.15,69.87,0.3,0.0,0.75,0.0,0.0,0.08,6.6,19.92,0.01,0.0,0.0,0.0,0.01,66.66,5.84,2.82,4.98,11.1,5.69,248.76,6.48,0.02,64.51,0.0,0.0,95.91,0.01,0.04,0.0,3.1,17.09,5.88
