Date,ABW,AFG,AGO,ALB,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CZS,OWID_KOS,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1971,,,66.53523,19.27091,,596.7261,250.86913,,,,177.42035,29.26108,,,,,,0.0,3.54715,43.48457,,,,,,19.8873,107.041916,0.0,74.450874,,,,874.15466,,16.30526,458.3383,0.0,0.0,0.0,0.16282001,,135.78943,,,,1.3956,,,,87.39945,,,0.0,,427.9568,2.4933627,173.89175,,,1.43049,,,,,,21.64343,,67.39585,2.46556,,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,22.73665,523.72,83.56155,,2659.6023,970.4379,,0.73269,15.735391,,,8.74576,,,,,,,,1890.4507,,,,1519.857,,,,,,,,0.26749,,,,280.36813,,,,10.14136,,0.0,,,,,,,,38.3379,,,,877.1751,,,19.93382,3.4050403,,,1.163,169.33722,2.25622,,4384.51,29000.791,34.50621,4.66363,,38.37081,0.0,,4.59385,,,,,,,249.08618,,163.9016,,,2800.4424,0.0,,,,,,,,,,,,0.0,,,0.0,,,61.386726,,0.0,,0.0,,,,,74.301025,47.787674,40.14676,1.25604,,,,,6116.076,,,2208.2644,,,0.0,,,,,,
1972,,,82.072914,25.0045,,679.2343,258.39575,,,,189.33647,28.81914,,,,,,0.0,2.88424,40.56544,,,,,,23.62053,104.99714,0.01163,105.390366,,,,1008.47394,,16.47971,531.1421,0.0,0.0,0.0,3.90768,,123.015465,,,,1.30256,,,,83.72437,,,1.1366035,,578.319,48.75378,124.67361,,,1.60494,,,,,,17.25892,,73.30389,3.87279,,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,22.99251,636.4264,85.74799,,2950.6582,842.125,,0.55824,14.072301,,,8.32708,,,,,,,,1946.2715,,,,1242.3125,,,,,,,,0.32564,,,,291.88528,,,,11.25784,,0.0,,,,,,,,51.81439,,,,1043.0057,,,18.57311,18.77903,,,1.61657,162.8705,2.22133,,4656.652,30649.97,37.216,4.50081,,40.13162,0.0,,4.03561,,,,,,,279.9732,,167.79764,,,3538.2239,0.0,,,,,,,,,,,,0.0,,,0.0,,,67.94268,,0.0,,0.0,,,,,81.43525,46.25251,39.40244,1.44212,,,,,6139.336,,,2021.4376,,,0.0,,,,,,
1973,,,95.07525,24.50441,,863.18304,251.22162,,,,237.18723,29.99377,,,,,,0.0,2.2097,39.66993,,,,,,25.53948,106.482506,0.02326,132.97913,,,,1166.6589,,14.83988,623.4843,0.0,0.0,0.0,24.31833,,115.69473,,,,1.60494,,,,77.94426,,,1.7002469,,601.25507,130.2782,98.61077,,,8.88532,,,,,,14.58402,,88.35311,4.32636,,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,23.13207,785.5799,83.71274,,3435.2354,1156.0471,,0.45357,12.8511505,,,8.141,,,,,,,,1788.6992,,,,1216.8771,,,,,,,,0.48846,,,,300.7447,,,,11.40903,,0.0,,,,,,,,50.561577,,,,1176.8422,,,17.35196,18.160213,,,1.87243,168.76125,1.98873,,4989.27,33445.12,38.75116,4.33799,,43.66005,0.0,,4.55896,,,,,,,330.18402,,170.22832,,,4466.09,0.0,,,,,,,,,,,,0.0,,,0.0,,,64.282326,,0.0,,0.0,,,,,95.61217,45.10114,40.83293,1.67472,,,,,5985.4062,,,2110.0837,,,0.0,,,,,,
1974,,,99.33183,20.5851,,945.41235,245.91354,,,,234.67719,26.02794,,,,,,0.0,1.67472,39.11169,,,,,,24.56256,111.1111,0.09304,113.27886,,,,1097.7156,,12.9093,754.2055,0.0,0.0,0.0,28.55165,,105.52804,,,,1.95384,,,,72.62935,,,1.1334981,,556.3107,110.3313,86.67839,,,22.98088,,,,,,12.5604,,118.649254,4.7683,,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,23.22511,807.3037,87.108696,,3526.1836,1131.332,,0.4652,12.8395195,,,7.81536,,,,,,,,1510.3931,,,,855.80133,,,,,,,,0.27912,,,,377.0003,,,,10.39722,,0.0,,,,,,,,45.00536,,,,1291.8168,,,16.99143,19.862734,,,1.89569,167.03331,1.73287,,5337.007,33519.68,40.21654,3.75649,,47.611588,0.0,,6.3965,,,,,,,300.06198,,172.54268,,,4996.796,0.0,,,,,,,,,,,,0.0,,,0.0,,,74.70649,,0.0,,0.0,,,,,107.70769,48.13657,38.48367,2.0934,,,,,5715.055,,,1868.362,,,0.0,,,,,,
1975,,,90.60933,21.1666,,937.07684,235.63022,,,,251.46202,23.69031,,,,,,0.0,1.41886,35.4715,,,,,,21.79462,108.2866,0.19771,106.60954,,,,948.7265,,11.56022,896.20776,0.0,0.0,0.29075,20.80607,,98.84858,,,,2.62838,,,,67.41911,,,1.7002469,,544.32935,100.35785,136.46642,,,23.58564,,,,,,11.95564,,131.59344,18.23584,,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,23.32978,766.7918,96.33129,,3133.9348,1299.1066,,0.40705,14.36305,,,7.04778,,,,,,,,1236.8494,,,,831.915,,,,,,,,0.2326,,,,466.99908,,,,11.10665,,0.01163,,,,,,,,54.45093,,,,1021.5378,,,16.50297,107.25876,,,1.58168,196.40813,1.65146,,5708.0156,31837.768,42.82166,3.03543,,44.170933,0.0,,6.43139,,,,,,,253.14107,,174.21739,,,4179.089,0.0,,,,,,,,,,,,0.0,,,0.0,,,111.19105,,0.0,,0.0,,,,,124.41102,53.602673,35.99485,2.13992,,,,,5463.43,,,1478.1473,,,0.0,,,,,,
1976,,,87.96932,22.097,,1093.5983,237.41643,,,,257.49902,22.45753,,,,,,0.0,1.36071,33.75026,,,,,,21.9807,105.45652,0.2326,123.52781,,,,875.7928,,10.90894,1013.67084,0.0,0.0,14.54913,24.422998,,92.362915,,,,2.73305,,,,64.86051,,,2.273207,,607.42487,117.50911,193.1743,,,20.60836,,,,,,12.29291,,131.69812,141.52547,,0.0,,,,,,0.0,0.0,,,0.15119,,,0.0,,,,,24.91146,885.34705,100.70418,,3453.717,1390.0803,,0.41868,15.03759,,,6.7454,,,,,,,,1278.2631,,,,1087.3124,,,,,,,,0.10467,,,,520.7187,,,,13.47917,,0.0,,,,,,,,93.04304,,,,1187.2389,,,15.94473,158.76816,,,5.54751,211.96268,1.52353,,6043.8438,34590.74,45.40352,3.15173,,46.95398,0.0,,5.29165,,,,,,,282.8775,,175.4967,,,5085.341,0.0,,,,,,,,,,,,0.0,,,0.03489,,,116.722046,,0.0,,0.0,,,,,122.44165,43.1473,30.17985,2.46556,,,,,5326.305,,,1451.5715,,,0.0,,,,,,
1977,,,82.13106,22.6785,,1125.703,256.58066,,,,272.4299,20.78281,,,,,,0.0,1.50027,33.66885,,,,,,18.74756,101.61979,0.19771,129.12744,,,,878.9293,,10.79264,1089.0332,0.0,0.44194,13.09538,19.061571,,86.84424,,,,2.97728,,,,63.59284,,,5.66749,,648.445,114.43729,243.067,,,9.81572,,,,,,12.00216,,131.03522,445.02194,,0.0,,,,,,0.0,0.0,,,0.08141,,,0.0,,,,,25.48133,987.813,118.45155,,3321.8525,1348.9895,,0.27912,14.49098,,,6.89659,,,,,,,,1172.0682,,,,1158.6451,,,,,,,,0.25586,,,,632.27313,,,,15.61909,,0.0,,,,,,,,101.67877,,,,1194.486,,,16.07266,162.87442,,,7.83862,195.83217,1.43049,,6347.6426,35798.867,45.95013,5.54751,,55.780968,0.0,,4.23332,,,,,,,251.98254,,174.9152,,,5447.446,0.0,,,,,,,,,,,,0.0,,,0.01163,,,105.978966,,0.0,,0.0,,,,,131.89873,50.05552,30.28452,2.53534,,,,,5382.4077,,,1412.9277,,,0.0,,,,,,
1978,,,75.23447,24.423,,1030.9652,269.9307,,,,269.70963,20.8177,,,,,,0.0,2.86098,32.02902,,,,,,17.51478,101.04517,0.43031,136.49191,,,,874.4582,,9.0714,1210.1016,0.0,5.87315,13.2582,28.2609,,82.55641,,,,2.7912,,,,59.60375,,,4.5339923,,662.15814,126.6467,292.95972,,,11.3974,,,,,,12.85115,,123.27801,628.0898,,0.2326,,,,,,0.0,0.0,,,0.3489,,,0.0,,,,,25.586,954.87695,131.08173,,3079.8574,1472.1066,,0.27912,17.31707,,,6.29183,,,,,,,,1265.1078,,,,1112.3861,,,,,,,,0.27912,,,,775.63153,,,,16.43319,,0.0,,,,,,,,120.0143,,,,1086.7255,,,16.1657,202.03238,,,6.57095,180.85677,1.36071,,6646.906,36124.168,47.40388,5.47773,,92.051926,0.0,,4.22169,,,,,,,280.3668,,164.14583,,,4936.231,0.0,,,,,,,,,,,,0.0,,,0.01163,,,103.66249,,0.0,,0.0,,,,,132.4747,57.49872,31.76153,2.46556,,,,,5631.312,,,1360.4202,,,0.0,,,,,,
1979,,,83.736,24.423,,1031.0718,282.35434,,,,270.70334,20.09664,,,,,,0.0,3.0238,29.72628,,,,,,15.04922,104.676834,0.45357,148.17535,,,,1003.3732,,11.7463,1234.5245,0.0,23.30652,12.00216,32.122063,,77.65604,,,,2.7912,,,,56.21942,,,4.5339923,,675.54517,134.1268,304.00818,,,13.46754,,,,,,13.92111,,113.950745,905.44196,,0.2326,,,,,,0.0,0.0,,,0.90714,,,0.0,,,,,23.57401,925.10754,149.31757,,1866.4425,1996.2805,,0.24423,19.96871,,,5.60566,,,,,,,,1507.4767,,,,1175.4906,,,,,,,,0.22097,,,,938.07477,,,,17.60782,,0.0,,,,,,,,156.68533,,,,1318.7386,,,12.60692,226.7794,,,4.33799,169.9132,1.26767,,6810.528,37653.043,48.18309,5.76848,,116.81149,0.0,,3.84953,,,,,,,293.11072,,147.85219,,,5675.5664,0.0,,,,,,,,,,,,0.0,,,0.01163,,,96.71305,,0.0,,0.0,,,,,123.25906,64.383675,32.83149,0.0,,,,,5547.409,,,1481.2926,,,0.0,,,,,,
1980,,0.0,86.38764,29.783571,0.0,974.6628,293.85562,,0.0,0.0,253.9847,18.69058,,0.0,0.0,0.0,0.0,0.0,1.8947815,33.88598,0.0,,,0.0,0.0,18.373228,114.915504,0.0,136.24884,0.0,0.0,0.0,968.42413,0.0,25.825455,1232.1985,0.6336336,37.037186,12.62114,36.84384,0.0,79.09724,0.0,0.0,0.0,3.8993914,0.0,0.0,,59.17185,0.0,0.0,3.4098105,0.0,599.4387,128.24379,346.3414,,0.0,20.47768,,0.0,0.0,0.0,0.0,28.622375,0.0,103.44885,935.83124,,1.2672672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1912506,0.0,0.0,0.0,0.0,0.0,,0.0,34.913406,919.1779,109.31037,0.0,862.45776,1524.3804,0.0,22.271118,19.85241,0.0,0.0,6.800772,,0.0,,0.0,0.0,0.0,0.0,1009.875,0.0,0.0,0.0,1026.7806,0.0,0.0,0.0,,0.0,,0.0,0.6160267,,0.0,0.0,1246.5953,,0.0,0.0,19.389061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.77174,,0.0,0.0,1182.1918,0.0,0.0,19.328724,291.3272,0.0,0.0,4.5272274,164.18195,1.3346888,,7014.9834,35949.586,54.695404,6.2951965,0.0,119.1476,9.501284,0.0,4.853277,0.0,0.0,0.0,0.0,,0.0,275.31665,0.0,139.57164,,0.0,5929.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.3186419,0.0,0.0,91.751656,0.0,0.0,0.0,0.0,,,,0.0,122.44165,65.44201,29.512596,4.2124505,0.0,0.0,,0.0,5584.649,,0.0,1364.7378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,,0.0,83.24754,29.702196,0.0,861.628,299.3141,,0.0,0.0,247.38208,16.573679,,0.0,0.0,0.0,0.0,0.0,1.8889619,32.627018,0.0,,,0.0,0.0,14.897993,134.21123,0.0,98.43889,0.0,0.0,0.0,876.45544,0.0,29.816757,1177.1886,4.4203186,55.403984,12.588797,47.69463,0.0,84.39405,0.0,0.0,0.0,5.943009,0.0,0.0,,57.105263,0.0,0.0,8.501235,0.0,534.1274,132.25677,373.92776,,0.0,15.471008,,0.0,0.0,0.0,0.0,34.040607,0.0,88.99276,1040.6525,,1.2642331,0.0,0.0,0.0,0.0,0.0,0.0,5.077489,0.0,0.0,3.182531,0.0,0.0,0.0,0.0,0.0,,0.0,34.820156,929.9591,174.15926,0.0,769.4381,517.584,0.0,22.844845,17.29381,0.0,0.0,4.8866973,,0.0,,0.0,0.0,0.0,0.0,681.79614,0.0,0.0,0.0,687.5084,0.0,0.0,0.0,,0.0,,0.0,0.6130588,,0.0,0.0,1488.5858,,0.0,0.0,17.402475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.90604,,0.0,0.0,824.7004,0.0,0.0,20.593893,282.51993,0.0,0.0,6.262493,189.65233,1.3286867,,7080.5767,33858.336,54.54596,6.280138,0.0,117.6083,1.2642331,0.0,4.840017,0.0,0.0,0.0,0.0,,0.0,240.69855,0.0,141.11842,,0.0,5888.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.063554265,0.0,0.0,94.975685,0.0,0.0,0.0,0.7787622,,,,0.0,108.859634,62.88341,29.431963,4.080278,0.0,0.0,,0.0,5568.406,,0.0,1321.3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,,0.0,74.5483,43.203194,0.0,749.46564,297.39435,,0.0,0.0,243.93091,17.218323,,0.0,0.0,0.0,0.0,0.0,1.8889619,31.36814,0.0,,,0.0,0.0,16.974642,163.54337,0.62772685,100.906044,0.0,0.0,0.0,867.18097,0.0,31.05444,1187.6556,5.6851945,69.41419,14.474654,52.95139,0.0,88.92848,0.0,0.0,0.0,7.313237,0.0,0.0,,53.932365,0.0,0.0,19.269466,0.0,531.3829,132.25677,387.4418,,0.0,18.56521,,0.0,0.0,0.0,0.0,30.754223,0.0,90.62096,1200.437,,1.2642331,0.0,0.0,0.0,0.0,0.0,0.0,13.759776,0.0,0.0,3.8190374,0.0,0.0,0.0,0.0,0.0,,0.0,37.294876,774.3697,231.21603,0.0,1396.675,564.10254,0.0,0.63361543,20.50369,0.0,0.0,6.151573,,0.0,,0.0,0.0,0.0,0.0,496.1857,0.0,0.0,0.0,644.2256,0.0,0.0,0.0,,0.0,,0.0,0.6130588,,0.0,0.0,1756.2821,,0.0,0.0,19.336084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.90901,,0.0,0.0,737.2808,0.0,0.0,28.31248,293.44254,0.0,0.0,9.175219,194.26013,1.3785579,,7123.9683,32518.732,55.169403,7.5148206,0.0,118.88222,5.054363,0.0,3.3558707,0.0,0.0,0.0,0.0,,0.0,196.26921,0.0,142.25816,,0.0,3956.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.19066279,0.0,0.0,89.76361,0.0,0.0,0.0,2.806905,,,,0.0,101.947914,59.84798,31.991262,3.258869,0.0,0.0,,0.0,5590.811,,0.0,1193.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,,0.0,102.2277,50.628742,0.0,705.9224,298.51083,,0.0,0.0,237.44705,16.573679,,0.0,0.0,2.6282513,0.0,0.12385372,1.8889619,30.566433,0.0,,,0.0,0.0,15.781072,207.35083,0.62772685,101.63282,0.0,0.0,0.0,913.65857,0.0,28.579075,1233.5941,14.52883,72.59833,15.735996,62.394947,0.0,95.41989,0.0,0.0,0.0,8.682609,0.0,0.0,,52.02863,0.0,0.0,24.370207,0.0,522.8083,149.08698,423.6809,,0.0,35.892742,,0.0,0.0,0.0,0.0,31.382595,0.0,91.51647,1336.9847,,1.2642331,0.0,0.0,0.0,0.0,0.0,0.0,16.09713,0.0,0.0,4.4525456,0.0,0.0,0.0,0.0,0.0,,0.0,36.62582,822.0525,294.8903,0.0,1428.5646,632.14026,0.0,0.63361543,26.06283,0.0,0.0,6.151573,,0.0,,0.0,0.0,0.0,0.0,639.71454,0.0,0.0,0.0,631.85297,0.0,0.0,0.0,,0.0,,0.0,0.6130588,,0.0,0.0,1711.0585,,0.0,0.0,19.336084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.91435,,0.0,0.0,707.77814,0.0,0.0,39.13223,365.15457,0.0,0.0,9.609263,224.78691,1.3785579,,7168.0693,32122.473,53.608383,8.1346245,0.0,103.91183,8.213339,0.0,2.9685066,0.0,0.0,0.0,0.0,,0.0,178.5046,0.0,140.5253,,0.0,2794.4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.25421703,0.0,0.0,93.238335,0.0,0.0,0.0,6.8033895,,,,0.0,92.15631,64.33716,28.152311,3.258869,0.0,0.0,,0.0,5616.8555,,0.0,1131.2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,,0.0,117.16062,37.229465,0.0,676.1817,292.39865,,0.0,0.0,307.9994,15.322511,,0.0,0.0,4.614296,0.0,0.24838622,2.5255163,30.019976,0.0,,,0.0,0.0,15.227177,290.23807,1.2612551,97.92559,0.0,0.0,0.0,974.7762,0.0,28.482487,1332.9143,17.10231,86.207245,20.19726,70.07075,0.0,104.8947,0.0,0.0,0.0,10.761573,0.0,0.0,,50.89972,0.0,0.0,26.710182,0.0,567.38074,162.16396,486.55267,,0.0,28.544647,,0.0,0.0,0.0,0.0,31.468575,0.0,101.52989,1466.136,,1.2672672,0.0,0.0,0.0,0.0,0.0,0.0,17.413866,0.0,0.0,3.1912506,0.0,0.0,0.0,0.0,0.0,,0.0,37.19479,870.9995,327.8962,0.0,1192.2871,704.0628,0.0,0.6365323,26.43499,0.0,0.0,5.256819,,0.0,,0.0,0.0,0.0,0.0,706.256,0.0,0.0,0.0,561.07214,0.0,0.0,0.0,,0.0,,0.0,0.6160267,,0.0,0.0,1724.8599,,0.0,0.0,20.681664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.48622,,0.0,0.0,797.31885,0.0,0.0,44.528385,418.15393,0.0,0.0,10.802691,241.3637,1.3845571,,7125.8174,32752.219,51.880657,10.635683,0.0,112.52271,7.5997386,0.0,2.9774983,0.0,0.0,0.0,0.0,,0.0,199.42004,0.0,138.8971,,0.0,2547.3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.12745671,0.0,0.0,94.07448,0.0,0.0,0.0,12.351028,,,,0.0,98.18435,63.7324,26.304707,3.2706964,0.0,0.0,,0.0,5770.069,,0.0,1135.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,,0.0,133.18675,37.127743,0.0,650.8159,280.96475,,0.0,0.0,356.84106,14.63975,153.8649,0.0,0.0,5.2590723,0.0,0.4397193,3.777924,29.191065,0.0,,,0.0,0.0,14.5875025,342.74146,1.2554536,95.0956,0.0,0.0,0.0,996.51917,0.0,27.164629,1452.587,17.687271,117.81307,20.771517,69.04731,0.0,110.73357,0.0,0.0,0.0,12.565779,0.0,0.0,,52.02863,0.0,0.0,34.00494,0.0,547.31964,177.047,524.1292,,0.0,27.228975,,0.0,0.0,0.0,0.0,39.39968,0.0,100.32038,1484.116,,0.6306176,0.0,0.0,0.0,0.0,0.0,0.0,16.731709,0.0,0.0,1.9095187,0.0,0.0,0.0,0.0,0.0,,0.0,36.497448,771.53186,351.24927,0.0,1283.3833,812.2264,0.0,0.63361543,27.725922,0.0,0.0,7.1363215,263.5358,0.0,,0.0,0.0,0.0,0.0,645.34283,0.0,0.0,0.0,562.7875,0.0,0.0,0.0,,0.0,,0.0,0.6130588,,0.0,0.0,1696.2805,,0.0,0.0,19.336084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.25168,,0.0,0.0,858.6715,0.0,0.0,55.229572,456.02182,0.0,0.0,12.376593,288.3003,1.3785579,,7448.814,32465.682,55.478714,21.742046,0.0,114.873924,5.6851945,0.0,2.9685066,0.0,0.0,0.0,0.0,,0.0,178.14629,0.0,130.81424,6307.019,0.0,2001.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.67761946,,,0.063554265,0.0,0.0,92.25454,0.0,0.0,0.0,23.377903,,78.8514,,0.0,100.43309,62.89504,26.232836,2.17365,0.0,0.0,,0.0,5799.941,26.8653,0.0,1064.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,0.0,0.0,161.95938,37.127743,0.0,751.5359,265.96246,,0.0,0.0,318.80838,14.63975,151.7715,0.0,0.0,5.2590723,0.0,0.44212842,3.777924,31.36814,0.0,,,0.0,0.0,12.954105,360.37137,1.2554536,93.74967,0.0,0.0,0.0,997.1099,0.0,23.628353,1519.9247,12.633764,112.71845,20.142076,69.21013,0.0,186.68938,0.0,0.0,0.0,13.252177,0.0,0.0,,51.39405,0.0,0.0,41.939426,0.0,563.81366,184.52708,478.40002,,0.0,26.77459,,0.0,0.0,0.0,0.0,44.27642,0.0,96.47085,1477.8009,,0.19066279,0.0,0.0,0.0,0.0,0.0,0.0,16.731709,0.0,0.0,3.182531,0.0,0.0,0.0,0.0,0.0,,0.0,36.497448,818.39996,367.76385,0.0,1194.3988,1083.7975,0.0,0.63361543,29.74954,0.0,0.6395041,8.352289,270.8627,0.0,,0.0,0.0,0.0,0.0,690.7675,0.0,0.0,0.0,583.7657,0.0,0.0,0.0,,0.0,,0.0,0.30620822,,0.0,0.0,1591.9348,,0.0,0.0,15.4714365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.81085,,0.0,0.0,840.16785,0.0,0.0,66.43787,500.486,0.0,0.0,18.202044,324.01086,2.044507,,7683.963,34069.39,54.231827,26.07168,0.0,108.23962,5.054363,0.0,2.9685066,0.0,0.0,0.0,0.0,,0.0,200.86798,0.0,123.91765,6526.547,0.0,2937.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.3522412,,,0.0,0.0,0.0,116.05662,0.0,0.0,0.0,22.965563,,76.2928,,0.0,96.50558,61.0575,29.431963,2.17365,0.0,0.0,,0.0,5609.4917,29.4239,0.0,1150.7296,0.0,0.0,0.0,0.0,0.0,5.5634995,0.0,0.0,0.0
1987,0.0,0.0,203.59479,36.452698,0.0,793.14496,262.51917,,0.0,0.0,338.87204,13.810332,161.7733,0.0,0.0,4.602438,0.0,0.44100407,3.777924,30.566433,0.0,,,0.0,0.0,13.1096735,358.51154,0.8786677,87.97889,0.0,0.0,0.0,1050.1238,0.0,23.009514,1560.0482,11.370389,110.80797,20.142076,73.466705,0.0,236.79889,0.0,0.0,0.0,13.252177,0.0,0.0,,47.586575,0.0,0.0,52.707653,0.0,583.7999,109.19317,537.87585,,0.0,23.833061,,0.0,0.0,0.0,0.0,46.479088,0.0,89.88827,1434.5721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09713,0.0,0.0,2.546025,0.0,0.0,0.0,0.0,0.0,,0.0,33.750248,812.057,356.85492,0.0,1357.5194,1363.688,0.0,0.19117671,45.76405,0.0,0.3197522,7.8118424,279.81778,0.0,,0.0,0.0,0.0,0.0,606.09753,0.0,0.0,0.0,550.04926,0.0,0.0,0.0,,0.0,,0.0,0.24637982,,0.0,0.0,1663.4996,,0.0,0.0,10.955295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.47714,,0.0,0.0,772.05383,0.0,0.0,62.482,582.84064,0.0,0.0,17.6195,337.41425,2.044507,,7777.0996,34148.086,54.374012,26.07168,0.0,99.80384,3.7901297,0.0,2.3464541,0.0,0.0,0.0,0.0,,0.0,177.60414,0.0,116.69543,6623.0645,0.0,2484.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.3522412,,,0.0,0.0,0.0,133.54651,0.0,0.0,0.0,21.104242,,75.24609,,0.0,88.54622,58.23141,32.63109,2.8513765,0.0,0.0,,0.0,5434.2373,31.052101,0.0,1165.9482,0.0,0.0,3.2564,0.0,0.0,14.465097,0.0,0.0,0.0
1988,0.0,0.0,259.5816,29.783571,0.0,837.8947,275.8608,,0.0,0.0,321.6083,15.322511,159.7962,0.0,0.0,3.2969992,0.0,0.50353575,2.7771232,31.282305,0.0,,,0.0,0.0,13.586943,350.34323,0.818839,85.20507,0.0,0.0,0.0,1105.9545,0.0,19.214602,1593.8915,7.5997386,104.08726,18.93493,81.851944,0.0,232.53386,0.0,0.0,0.0,11.227941,0.0,0.0,,50.13727,0.0,0.0,54.55697,0.0,611.4504,191.90817,514.4414,,0.0,21.883657,,0.0,0.0,0.0,0.0,47.865322,0.0,103.41396,1331.1582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.230025,0.0,0.0,1.9153942,0.0,0.0,0.0,0.0,0.0,,0.0,36.994778,782.5798,375.48618,0.0,1365.1671,1589.8123,0.0,0.25422645,56.25431,0.0,0.31971553,7.785556,290.2848,0.0,,0.0,0.0,0.0,0.0,733.22754,0.0,0.0,0.0,578.15985,0.0,0.0,0.0,,0.0,,0.0,0.24641064,,0.0,0.0,1659.4952,,0.0,0.0,8.728684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.17395,,0.0,0.0,794.1685,0.0,0.0,56.039642,662.67206,0.0,0.0,21.02661,359.7082,2.050291,,7809.2114,35607.57,52.022373,28.003492,0.0,86.47234,3.8018017,0.0,2.3526683,0.0,0.0,0.0,0.0,,0.0,205.23705,0.0,114.42757,6614.9,0.0,3178.5789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0358512,,,0.0,0.0,0.0,155.51389,0.0,0.0,0.0,24.180489,,66.5236,,0.0,86.58319,57.405678,32.07891,2.1785314,0.0,0.0,,0.0,5338.8906,28.377201,0.0,1223.4188,0.0,0.0,8.0247,0.0,0.0,94.83861,0.0,0.0,0.0
