Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2010,117.51629,34.338135,360.0582,451.43384,455.3108,453.46262,526.0,281.1136,712.4202,800.0,230.0,20.045238,805.644,30.15899,22.99276,45.185226,456.0,524.19965,424.0738,246.0,247.0,106.543526,87.93414,332.80075,427.39453,148.28513,35.175232,38.78936,19.166842,670.67596,1378.5369,425.56042,157.11607,91.10313,78.39942,8.8181,40.21985,128.92209,95.1008,67.6314,267.15598,186.38225,951.0,301.34976,596.56757,29.165905,206.61433,627.0,203.08664,194.22098,265.9404,247.05814,30.323233,587.34015,324.8027,23.353111,670.0,62.249332,414.8352,11.664043,88.931175,517.9619,493.0,45.22838,38.98327,16.743929,33.68532,286.11523,757.1031,310.27927,239.08827,115.392204,150.1281,223.0,40.66217,443.0,142.54669,92.0,628.80194,676.66693,102.03195,620.0,500.0,645.0,101.01732,176.99387,466.0,141.0,42.925,92.0,86.78364,1.0,674.0509,652.68384,288.68893,41.66042,480.98108,53.845474,297.52707,348.80423,166.0,38.24328,372.0,622.0,397.0,208.80707,380.60168,210.0,25.373486,437.0,386.05322,5.486156,283.0,45.59837,755.0,48.0,,80.05884,3.7834108,71.145164,366.52805,7.9888306,220.6183,76.317955,28.885399,119.23406,114.46227,417.0,781.0,60.0,17.912106,358.4203,137.22505,229.72064,65.62227,358.5982,181.77783,127.0,249.22392,7.2772036,321.0,676.0,319.35626,479.36658,192.0,384.0,11.786133,332.05457,122.64007,52.63084,984.1721,3.87476,58.047276,208.66774,478.49072,442.93716,,41.0877,155.74121,444.0,301.0,578.0,67.5869,202.49574,86.10861,50.295513,41.75892,63.837425,93.0,336.114,14.579919,18.293297,691.4475,246.3171,147.0,3.0052457,33.057655,52.95824,236.0,296.5102,968.78455,168.0,147.33617,,94.8027,8.283124,33.734547,148.74962,79.582,18.455719,65.3056
2011,107.933556,31.895597,378.2736,461.47052,437.5968,486.34387,580.0,293.75543,726.8674,837.0,234.0,16.574791,834.3635,31.353823,23.491135,50.28721,496.0,508.15872,441.4567,264.0,264.0,104.98217,90.197296,342.03876,487.494,129.97238,35.970806,35.566845,20.361671,657.55457,1440.3468,476.90707,176.98534,85.32534,79.35484,8.239101,37.47264,120.242836,83.68159,62.9019,288.91876,233.48903,901.0,317.87378,635.3925,28.841501,206.48512,643.0,209.03221,198.85748,299.08694,254.39168,30.66873,596.74554,335.68045,23.169592,685.0,67.70133,431.2233,11.442797,105.4256,524.65186,498.0,75.38657,39.239643,17.219086,32.756397,258.71207,734.1362,325.3902,240.4031,132.17532,155.5619,194.0,43.905025,485.0,151.65001,90.0,655.5298,665.78455,89.98473,621.0,527.0,707.0,96.96899,172.58522,498.0,131.0,44.43246,101.0,116.79761,1.0,693.4924,682.92773,257.5212,43.022774,497.0692,47.21476,237.1424,374.53116,168.0,38.914482,416.0,620.0,375.0,213.94261,405.12515,226.0,19.054407,433.0,376.41095,5.524155,268.0,35.469795,814.0,49.0,439.0,103.277824,3.5012262,65.10949,370.71732,7.051699,243.63235,90.471115,29.705309,121.29352,119.35181,453.0,835.0,59.0,12.28118,376.88544,121.838806,237.22798,58.03155,411.38165,189.33041,138.0,262.576,8.249996,341.0,693.0,331.44937,424.8739,204.0,373.0,12.095604,305.1427,140.7429,57.848557,980.3504,3.6946309,77.49316,221.54524,460.66122,455.00595,,39.110676,180.19016,452.0,302.0,679.0,69.387665,217.59764,90.57328,42.918148,45.176792,61.662785,90.0,368.16238,14.034859,17.726305,623.68005,262.18445,145.0,3.5848143,29.84519,53.794273,282.0,302.72113,988.2719,181.0,149.73347,,99.97799,8.334124,36.076824,116.53899,81.78204,15.771173,62.627373
2012,115.73893,31.19114,378.37555,470.4426,417.98276,500.91254,665.0,297.82526,759.0024,887.0,311.0,12.61521,866.466,31.004086,23.372187,56.152653,586.0,591.9413,468.75684,280.0,285.0,100.36694,104.9538,344.31717,472.2369,141.87079,53.451576,33.17927,23.308777,668.55164,1507.1907,506.17236,198.43324,83.06613,79.41808,8.65385,34.431355,144.26912,93.38231,69.455734,278.2275,246.79016,886.0,323.29684,660.8071,27.266428,210.5654,638.0,198.67378,205.96126,303.14215,301.31854,32.801544,632.6155,356.47226,22.806923,684.0,73.596664,433.30896,10.191599,99.18033,549.2334,569.0,76.19079,37.486084,16.878582,48.71942,281.0255,674.3854,330.0332,250.89719,153.4754,171.05034,189.0,44.33326,506.0,150.71236,101.0,674.3541,563.8685,237.17824,638.0,550.0,709.0,89.588776,173.93834,520.0,183.0,45.526833,133.0,125.910286,1.0,643.5981,723.3644,284.59222,48.40718,414.24875,40.927036,,334.29526,177.0,39.360474,490.0,594.0,433.0,208.83868,401.64404,228.0,18.928059,392.0,400.34662,5.4868164,273.0,28.652763,818.0,68.0,405.0,125.76929,3.0640314,66.31056,364.89868,8.872516,261.00604,95.611885,30.012243,120.325096,123.79969,503.0,855.0,62.0,5.252233,390.32483,117.35323,249.32439,56.37419,439.8714,196.98096,152.0,261.43744,7.4925966,359.0,753.0,328.673,310.56332,200.0,399.0,11.953709,330.58334,145.87015,62.479424,1015.2216,3.4589214,84.28135,222.52428,486.21902,459.3925,,33.757244,198.56479,473.0,316.0,725.0,65.96694,220.6041,77.46535,39.870323,46.147842,68.973366,104.0,379.4795,15.500404,16.613287,616.01,268.49225,146.0,3.4729812,24.86787,51.637867,293.0,295.08502,1020.6741,191.0,156.69916,,129.82475,8.643008,36.77213,121.23671,81.205215,17.158058,56.854706
2013,128.30212,44.597607,384.48416,459.3411,455.9009,525.74634,840.0,286.60022,816.7161,948.0,360.0,12.537284,913.5499,31.652355,30.399612,59.693607,496.0,622.4818,473.91028,296.0,356.0,105.20704,123.24961,349.17664,470.87253,146.98253,56.438503,32.226448,14.748584,673.4328,1579.6533,563.92303,212.81865,80.24103,80.86871,10.294117,34.617073,152.51773,97.00745,70.43138,272.61838,272.5713,895.0,337.3484,653.72614,26.206944,197.93288,646.0,195.52235,218.00696,290.41663,302.65433,36.336403,668.20416,406.5084,21.791954,724.0,70.635895,453.86334,9.278426,117.276405,574.83014,567.0,91.37482,38.23618,16.037434,63.642124,334.01675,737.2383,341.0311,228.99504,161.6176,169.83936,125.0,44.5216,503.0,146.18108,130.0,692.072,451.5387,238.82889,662.0,571.0,715.0,83.99083,163.69728,533.0,166.0,49.87711,154.0,132.69235,1.0,693.3686,740.0457,272.04016,61.267044,407.06143,35.625164,,357.3565,198.0,39.887436,535.0,599.0,468.0,205.73842,451.26883,249.0,19.95583,403.0,407.7683,6.038582,283.0,24.229147,836.0,91.0,519.0,162.11516,5.393174,69.3878,433.9074,8.507861,275.40015,88.40406,28.191135,124.62457,128.72534,602.0,878.0,78.0,9.341014,418.87112,82.98546,262.7433,64.83143,455.68994,187.90468,161.0,268.57663,6.1721644,372.0,754.0,345.46637,227.62659,207.0,460.0,12.537893,342.23126,206.07378,67.351814,1090.4324,3.563037,125.242256,235.83485,438.18582,514.61017,,37.22894,218.5392,490.0,326.0,758.0,66.459656,178.11696,,37.541286,48.174706,65.3448,122.0,423.3325,14.663834,17.220179,613.3267,265.62967,165.0,3.6545575,23.481127,55.94168,359.0,299.26822,1036.2894,204.0,159.35616,,123.39442,8.71633,36.8187,127.18398,83.618004,18.779026,53.399124
2014,147.76405,53.14102,429.49658,450.6011,496.2905,512.93634,849.0,293.90585,835.7304,971.0,414.0,16.293377,933.55066,34.356445,27.910564,64.46408,543.0,600.69867,498.31696,305.0,348.0,103.38927,126.10806,370.65082,473.48764,112.37036,60.054935,31.34135,14.21506,692.60596,1596.6406,612.12494,216.93904,81.24348,82.32086,12.699458,34.96236,155.0483,99.08271,74.68798,306.15594,260.29657,937.0,360.81677,669.0595,26.202957,210.32373,661.0,198.47049,227.91473,263.3796,285.49673,41.74852,704.4664,432.74374,23.102392,720.0,71.97085,462.54727,8.577674,104.8901,593.3762,595.0,97.280685,49.611706,15.347255,79.50692,348.73962,779.1365,298.20953,247.23207,157.97412,168.3391,166.0,42.12023,512.0,137.26656,126.0,687.30634,420.94824,231.04889,680.0,588.0,724.0,97.58675,142.43245,545.0,172.0,49.11444,178.0,125.66258,1.0,675.6561,789.28625,279.31485,68.159454,401.01904,56.190857,,336.1498,193.0,40.086735,548.0,617.0,507.0,192.99504,476.77524,235.0,19.04988,371.0,415.37076,6.081569,290.0,27.786417,1151.0,119.0,472.0,163.47484,7.590636,72.535706,497.3978,8.476885,298.5985,80.6198,27.540623,130.30392,137.79466,604.0,890.0,88.0,12.436871,450.7921,79.49027,265.6817,71.9821,523.5404,180.62852,134.0,277.4451,6.8777127,370.0,786.0,365.08755,196.13684,210.0,484.0,14.046123,368.28986,172.89444,63.511173,1068.6545,3.4857528,121.18512,230.61632,487.83273,540.1958,,38.09345,235.22215,360.0,341.0,775.0,65.50912,316.18976,,40.003296,51.098766,71.73119,138.0,488.32147,16.211718,16.945517,621.39795,261.6064,183.0,3.5467918,22.340435,49.613293,354.0,302.0454,1058.308,132.0,173.25821,,139.3513,9.049712,37.488796,125.73223,60.43722,18.32812,51.764164
2015,169.0904,63.542442,431.87875,485.80743,429.8096,531.7902,837.0,244.42145,827.04865,994.0,439.0,15.649312,952.0638,39.16398,30.655231,69.634,576.0,591.5018,505.96457,315.0,388.0,102.57761,125.16383,323.422,482.92078,73.10139,65.943756,29.303679,18.017857,706.20074,1671.7029,653.9695,222.3063,62.804626,86.442154,13.038354,35.477562,153.47179,99.52823,76.19478,298.75653,305.60107,947.0,371.3695,694.2687,26.415594,199.0223,686.0,206.28642,237.63567,302.08887,341.8996,29.799469,710.1772,459.78342,22.909988,764.0,82.17309,456.03265,9.596876,97.159485,609.19366,508.0,81.68064,51.29073,14.230229,92.79917,349.2355,789.9426,327.00067,266.8122,154.36877,179.30827,170.0,50.58922,504.0,127.65089,126.0,685.98486,460.5335,235.3159,700.0,593.0,766.0,97.065796,202.18042,569.0,223.0,48.23368,166.0,121.15423,2.0,777.5645,861.16016,267.54022,68.193954,372.927,58.15777,,304.18094,216.0,43.552395,592.0,594.0,569.0,194.37529,490.53836,292.0,19.00972,297.0,435.98557,6.209785,296.0,27.49463,1255.0,162.0,546.0,165.7642,9.839381,75.53356,530.57,10.371376,311.31845,78.88276,31.454088,137.56099,147.41405,587.0,869.0,95.0,17.930752,466.91605,78.80529,271.79477,73.68336,603.11566,172.53084,142.0,300.61337,8.33495,396.0,815.0,364.55905,190.93979,227.0,499.0,14.283353,406.18082,206.19447,67.156105,1178.5471,3.3868153,109.724495,237.90186,549.2034,532.575,,32.752056,213.65108,375.0,336.0,795.0,64.01059,279.2847,,46.609676,52.662716,70.96629,128.0,591.4201,16.31178,16.314713,645.57416,258.1113,177.0,1.3124124,21.058966,45.63808,364.0,309.00717,1089.0187,155.0,171.54869,,150.7762,9.173294,35.94855,82.812195,62.741474,18.200201,50.280178
2016,181.72208,67.128296,458.59528,449.4089,428.95972,539.57806,880.0,293.06152,857.3684,1054.0,435.0,15.356023,970.514,39.631413,34.262135,77.87336,645.0,615.9835,513.73444,337.0,274.0,100.26766,140.65599,318.13864,504.0362,70.400894,69.80594,29.146841,23.668398,801.6751,1708.6722,698.6281,238.52132,62.370495,89.48445,15.181186,45.287666,164.27252,101.24045,83.63745,307.0265,256.32428,1069.0,398.96408,730.79816,27.091312,200.77133,723.0,214.65714,238.45673,268.5076,335.24924,36.3325,733.6754,498.1357,23.582571,812.0,81.22273,474.4612,9.36004,96.36053,625.2296,564.0,61.701794,54.923294,18.698225,96.40478,364.88782,796.8846,341.68823,271.82303,138.09026,193.5138,186.0,52.940105,540.0,120.75131,128.0,703.7504,485.09637,182.18579,730.0,648.0,812.0,97.46643,208.18076,557.0,286.0,47.84954,173.0,132.82777,2.0,832.55597,924.2868,274.46692,74.54004,420.28467,61.707577,,299.3387,234.0,42.042473,659.0,624.0,707.0,194.10396,511.00668,292.0,19.284008,356.0,450.60663,6.112503,335.0,28.37269,1264.0,162.0,590.0,172.74344,10.526025,80.33918,555.57477,13.833863,330.7909,76.084755,30.258053,141.50795,158.33618,595.0,895.0,88.0,15.184638,506.06625,78.482834,281.5636,75.58778,670.7903,176.87181,152.0,314.36404,9.105634,422.0,873.0,373.17575,189.4722,251.0,522.0,14.560599,411.324,226.6241,68.04975,1259.1991,3.4601154,112.70616,246.03572,592.7127,541.2674,,34.56209,191.35121,378.0,345.0,799.0,61.28265,317.24384,,43.819214,79.91111,69.13315,142.0,674.6372,16.99605,15.368432,728.9006,264.14545,184.0,3.9100778,20.36659,44.846085,388.0,321.20917,1118.351,177.0,182.66501,,166.71579,9.2748785,38.84817,,64.02218,18.026453,47.02117
2017,199.68463,68.73215,479.41306,449.0279,325.7596,513.82825,1093.0,269.14716,852.42084,1080.0,404.0,15.136352,1004.31024,39.75097,37.950886,80.15045,676.0,706.4006,559.665,349.0,279.0,96.48634,134.19476,335.5128,490.56705,73.92484,46.642315,29.086124,31.57193,835.1694,1745.9382,743.1838,256.589,61.576996,94.78593,17.070293,46.848915,169.1048,108.9793,90.76631,302.01733,263.98642,1145.0,417.44748,770.45953,28.745565,179.55182,768.0,210.07349,241.26921,285.9154,331.54337,27.61178,788.09357,554.25336,23.617363,827.0,63.722187,491.42386,9.469894,101.2794,652.2059,519.0,66.95713,60.28257,17.23945,97.6269,396.26907,813.3345,381.594,268.22836,151.89053,189.72003,197.0,55.28677,542.0,114.962845,99.0,703.92267,477.55756,240.00258,756.0,666.0,858.0,102.85507,232.73953,560.0,248.0,40.022022,178.0,130.7449,2.0,825.18854,962.427,300.8031,84.19546,459.53064,72.616615,,313.5837,222.0,43.79342,697.0,636.0,712.0,192.34125,500.93414,353.0,19.058369,362.0,456.86667,6.8031397,408.0,29.678066,1360.0,166.0,652.0,188.74573,9.759045,84.506615,584.15704,14.007364,346.1988,70.29423,31.142136,148.49078,166.71538,617.0,962.0,95.0,11.938766,521.28265,80.32838,284.34467,78.83809,723.48566,177.81113,159.0,330.31842,7.9593787,448.0,912.0,393.57892,203.76361,286.0,568.0,14.612987,410.79532,202.50575,66.35129,1300.8344,3.440002,81.62626,270.61368,595.3726,553.3974,16.591112,37.1664,249.27652,381.0,368.0,794.0,60.190147,310.3608,,44.323776,78.74085,77.57144,140.0,732.9574,17.701021,16.175524,703.79346,272.56824,200.0,3.3846262,20.783972,34.076077,413.0,336.30524,1130.6866,190.0,182.87622,,192.345,9.05207,38.707226,,64.93045,17.300453,15.181584
2018,228.5071,66.11931,505.9214,499.0743,381.2119,603.5136,1142.0,259.4159,866.06464,1088.0,401.0,14.994489,1058.1183,40.911896,37.667507,85.896515,661.0,620.53436,588.5362,380.0,266.0,100.053246,126.56355,351.716,484.27646,71.59656,47.959877,47.244576,41.13612,850.8893,1783.0853,784.1309,282.31604,62.09521,99.96183,14.618105,36.97387,174.92857,110.26986,90.72006,345.33752,277.56644,1240.0,436.86478,827.2695,31.998653,231.98756,804.0,213.61711,242.12514,281.95477,345.2239,35.56268,817.2965,598.5013,24.820927,827.0,100.74429,496.48215,8.90614,92.60313,713.7333,489.0,66.72403,63.498966,15.461469,95.52901,378.45767,867.0627,396.96866,295.38986,209.61627,214.6165,221.0,54.901863,562.0,117.92501,100.0,697.68915,419.10886,212.68056,763.0,667.0,879.0,104.16785,241.97217,591.0,243.0,43.782944,125.0,159.71754,2.0,740.90015,1063.9547,276.837,84.2579,524.2396,70.11919,,308.8213,241.0,42.244396,747.0,648.0,746.0,194.87926,506.0354,331.0,19.74183,298.0,465.76685,7.142901,439.0,27.190516,1364.0,175.0,701.0,245.87299,10.16853,85.3121,625.63367,13.336737,378.48956,70.53778,31.722929,122.324036,162.65483,627.0,980.0,100.0,10.931616,502.4657,73.15915,295.40515,83.28537,896.4324,201.00769,171.0,337.09735,8.7392645,413.0,983.0,419.63013,186.88625,316.0,596.0,16.688148,413.1641,137.72823,73.88897,1156.4548,3.7648838,83.35307,281.55054,555.5208,577.56586,14.416867,35.278156,232.65784,396.0,388.0,822.0,62.656536,336.20813,,46.229313,81.47366,70.777954,166.0,766.19366,20.342026,17.471266,766.66235,281.4875,201.0,2.91975,21.63645,33.80137,458.0,347.6643,1164.6019,226.0,187.79369,,221.10126,8.863356,38.953846,,67.61762,17.19374,9.770853
2019,246.97034,57.23624,553.8998,522.26715,418.40994,561.7122,1440.0,254.88858,794.288,1124.0,440.0,15.289742,1196.6792,42.008125,40.580597,92.684074,672.0,615.7692,568.9455,422.0,295.0,104.48558,146.88814,366.10422,479.0255,78.55374,76.34737,43.366463,43.29705,849.6934,1887.6685,786.1671,312.08023,65.49033,103.20195,14.663471,41.79509,181.97975,109.19362,96.5408,364.47015,276.90515,1057.0,474.71982,896.40924,33.625515,226.08253,840.0,224.33128,252.1285,285.3723,352.24835,37.688778,864.36304,637.1801,27.88588,828.0,112.39393,531.0212,9.578798,96.44339,771.14154,480.0,67.61636,64.22313,13.86269,101.218605,409.59036,859.0595,430.55246,303.2672,229.46156,224.24312,246.0,49.35434,605.0,122.91095,106.0,734.7529,358.13333,229.189,795.0,660.0,929.0,107.025,250.67719,602.0,256.0,50.907784,116.0,205.2135,2.0,781.90155,1120.9441,283.33194,89.2089,474.64154,64.5154,,289.33716,254.0,40.22235,901.0,633.0,762.0,200.06883,545.0535,307.0,17.538551,287.0,465.8703,7.889446,489.0,27.524837,1570.0,189.0,754.0,251.5854,10.142739,84.93321,663.035,13.794904,399.40182,69.553856,33.141216,112.92937,158.68921,639.0,1020.0,105.0,12.041526,530.6574,79.96776,306.87704,85.83636,1047.2483,196.77205,185.0,334.96014,9.114989,454.0,1087.0,426.26596,201.3382,356.0,623.0,17.542044,304.83304,137.7251,78.36337,1250.3937,4.3428473,83.32403,311.98517,572.53876,621.1087,21.74679,37.324608,288.06442,444.0,419.0,842.0,63.232845,337.05954,,46.239418,82.20795,61.652718,183.0,721.5832,20.440279,16.954412,845.24396,248.4006,206.0,3.3903103,22.138792,36.095898,460.0,351.90704,1205.2842,244.0,176.89366,26.931623,239.78238,8.567109,41.674747,,68.177956,17.21415,6.541477
2020,241.2745,55.48396,620.43335,516.46655,466.0653,475.9033,1343.0,250.75082,888.0758,1087.0,481.0,16.452065,1064.3291,42.672394,49.740227,99.09825,760.0,622.97876,468.03137,444.0,313.0,91.89323,135.8126,349.44244,465.1756,92.62904,76.22342,43.305626,40.91384,850.6991,1887.4758,711.3507,335.21066,64.04357,99.686104,17.718504,39.528225,190.92162,122.29995,85.094505,344.39398,231.43127,622.0,455.02145,880.3875,28.695673,183.08936,832.0,215.36176,263.67517,289.68155,310.78964,35.447536,805.813,640.82367,27.363075,830.0,103.651794,518.01666,9.273037,99.75786,711.1956,443.0,62.85399,60.87444,13.9682045,102.861374,466.80133,901.3583,417.60315,312.8012,258.87238,239.79153,239.0,47.16286,650.0,129.6616,107.0,733.0859,306.70746,291.39914,781.0,656.0,888.0,94.7883,256.4201,552.0,275.0,49.20345,123.0,199.03804,2.0,672.5876,1081.6075,283.76767,67.623535,273.16083,64.98682,,297.59857,245.0,38.14107,862.0,582.0,759.0,206.11603,480.06873,271.0,17.449495,271.0,446.70374,7.1732206,511.0,35.138454,1465.0,195.0,846.0,250.99419,10.023258,82.52873,566.9961,16.796646,381.0592,62.586285,34.422142,129.54614,152.61006,624.0,1028.0,112.0,12.091124,525.76495,93.06623,303.78156,86.09411,1151.2605,172.16704,189.0,370.6878,9.469895,448.0,1033.0,408.34955,211.49759,394.0,600.0,16.744781,316.4548,83.05078,76.45159,1350.1439,4.368889,81.66582,217.15134,517.92303,610.7237,19.88026,36.749004,231.23149,440.0,482.0,818.0,64.10851,350.09744,,52.779343,84.67481,81.76423,205.0,699.1492,24.926601,16.605013,875.7196,249.41422,210.0,3.5211148,23.648397,35.025913,450.0,353.32098,1167.7346,284.0,184.39911,28.016752,202.49142,10.496114,42.79946,,62.433086,17.208927,6.2674
2021,280.75894,46.486263,675.65436,576.0787,425.57193,519.5861,1513.0,235.5137,897.00134,1147.0,484.0,17.879536,1164.0764,47.26585,52.90954,112.089806,812.0,539.89166,579.5088,520.0,305.0,109.09867,164.12585,368.24164,478.11572,98.265015,83.055,47.155766,41.94134,918.8462,2003.4932,801.3325,355.18356,60.769806,104.09683,17.847525,30.072407,210.85182,123.74183,93.62013,355.488,254.59721,417.0,540.7929,916.2059,30.523384,179.05086,887.0,237.43286,259.02115,297.35254,337.89978,39.47987,917.0494,719.3428,30.240938,904.0,109.313354,564.97485,9.363004,89.48878,780.94653,441.0,67.54688,58.475086,14.841706,104.43065,424.12048,953.4306,452.7374,405.72543,325.62012,289.9639,254.0,47.755676,667.0,131.22008,117.0,769.1623,328.28702,256.15085,834.0,726.0,957.0,99.08276,276.60568,562.0,279.0,53.956833,123.0,197.95967,2.0,696.6127,1270.7314,270.68396,71.90293,183.32922,64.11299,,331.30087,266.0,37.1516,1035.0,669.0,851.0,230.83514,604.33575,355.0,18.537756,296.0,492.35706,7.346359,641.0,36.46966,1577.0,178.0,929.0,297.09888,10.830042,79.55449,613.07806,16.777502,406.85962,72.66176,32.23417,168.0733,184.85762,673.0,1146.0,117.0,12.720204,554.60046,100.97743,327.88873,95.86556,1153.0193,232.92714,219.0,384.01147,9.611503,487.0,1186.0,439.0983,193.58466,490.0,688.0,18.252186,307.68292,72.40496,79.04857,1429.3251,4.447913,78.00296,259.33514,641.3678,770.70374,9.2551985,40.432484,228.9616,518.0,537.0,888.0,71.37934,340.47882,,47.839336,89.61937,87.49666,223.0,753.37354,16.038158,17.955114,816.62476,264.5697,226.0,3.6495793,24.510435,37.164974,501.0,361.91016,1285.3301,406.0,203.8599,28.90382,214.59586,9.960342,46.272297,,66.62552,16.672905,6.474735
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.16364,,820.88257,,,,,,,,,,,,,899.65857,,,926.0,,,,,,,732.14594,,,,,,,871.35693,592.0,,,,,,,,,,,,,,,,841.11597,,,870.0,,1002.0,,,,,,,,,,1387.472,,,,,,,,,1119.0,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,,,526.0,1277.0,,,,,,,,,,,,,,,,,,,557.0,922.0,,,,,,,,,,,,,,,,,,,1335.4495,,,,,,,,,,
