Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,,1.1109874,2.7658305,3.9004922,1.6341282,4.4989514,0.95,2.727691,5.4553385,6.83,0.87,1.4650724,5.961859,1.1417465,0.96129316,0.5084198,3.47,2.3711853,1.5059162,4.08,4.15,1.3806782,2.4320166,3.4701455,2.7647612,2.1445394,3.5426295,3.2540555,1.7200943,6.0089083,2.60935,2.5057049,0.9907078,0.5868986,0.64510846,0.06221094,0.5146952,4.200178,0.89238626,3.1613958,4.262187,5.5088434,2.18,5.057047,7.732814,1.4109472,3.360238,6.74,1.7105132,2.5108278,0.96102405,1.732069,2.0524516,4.9167075,3.9211588,1.7995458,5.37,2.6313322,6.970703,1.7481588,1.0638379,5.49492,0.82,0.77568,0.30125162,0.6015296,0.5933851,0.31905925,4.4630947,1.8603982,1.9127058,1.7883087,3.0228589,6.51,0.8709848,4.67,0.549743,0.83,4.5726004,1.7808462,,7.19,4.18,5.5,3.1873808,4.203039,5.66,2.12,0.9991208,2.13,1.2926054,8.36,2.0119789,1.951333,1.5984789,1.2330596,3.2292993,0.64587975,1.6166896,1.6743091,2.2,3.1654186,4.17,4.93,2.76,0.9364674,2.9572694,2.9,1.8477194,2.56,2.0117788,9.659027,4.71,1.2932256,4.72,0.26,,4.23053,1.1387012,0.46969447,1.5294704,1.0154229,1.1732547,4.8139286,1.1299987,0.5855941,2.5671806,5.31,6.29,0.49,16.668398,5.56447,2.194915,4.960666,0.9593894,4.6724925,2.3408785,1.36,4.619604,1.7015045,3.61,6.0,2.3248913,1.1739918,3.34,2.98,0.64626944,3.0345542,1.2199817,1.2527444,1.2147411,4.444155,0.89177084,3.9431484,,4.0480175,,3.4942029,2.8406818,4.64,5.57,6.19,2.4108105,3.785938,1.6180878,2.0755363,0.290969,1.7115306,0.89,1.9021184,,2.303239,1.5669965,2.5348222,2.84,22.254263,0.7458642,1.2686597,2.51,3.8268127,5.54276,2.01,2.7810783,,1.6867316,2.4694293,3.5824437,2.371962,2.684802,1.4739426,
2001,,2.0463147,2.7532763,3.8179176,1.9132236,4.5921025,1.34,3.2129254,5.4597797,6.83,0.81,1.692442,6.1394844,1.2348931,0.9716204,0.38396508,3.85,2.4987836,1.5661814,4.33,4.26,1.7786721,2.6140192,3.5129848,2.944357,2.1185253,3.5378773,3.5053139,1.5167993,6.2790084,2.8348732,2.5808794,0.9747563,0.5097833,0.7802825,0.1064139,0.9651176,4.459828,0.53460306,3.4698508,4.2442007,5.670656,2.23,5.1270437,7.7552543,1.251842,2.5710046,7.05,1.7034112,2.9254992,1.2551087,1.8480024,1.7919514,4.872287,3.7288885,2.015423,5.53,2.0865433,7.0616565,1.8243942,1.2630013,5.7545404,1.14,1.0631063,0.3710707,0.6105977,0.48134443,0.18987545,5.0488243,2.149434,1.9815428,1.6322231,2.4912174,5.89,0.727173,4.57,0.7722177,0.8,5.014184,1.9745178,,7.06,4.4,5.77,2.4004743,4.3676763,5.86,1.97,1.0590591,2.0,1.18494,11.87,1.9194149,2.3776193,2.5152392,1.3295666,3.4526305,0.5318647,2.1384184,1.7875514,2.13,3.9820359,4.22,5.36,2.81,1.0027348,3.0067246,2.87,1.8395303,2.68,2.109274,7.9465294,4.56,1.0540614,4.81,0.24,,3.5003102,1.3729684,0.54510015,1.5712942,0.83659285,1.3514199,4.9103227,1.1457742,0.8576929,2.4591522,5.6,6.63,0.58,12.961076,5.546198,2.215374,5.17854,0.90441006,4.548054,2.4758627,1.16,3.9612622,1.6675597,3.99,6.05,1.947666,1.4624722,3.49,3.04,0.698044,3.23657,1.1215229,1.415766,0.8820115,6.0251737,1.0410613,3.8334188,4.2648573,4.3420043,,3.6888008,1.8592122,4.7,5.56,6.49,2.3843186,3.7585733,1.945274,1.8456059,0.32503283,1.6648763,0.88,1.6674873,,2.4464946,1.7426655,2.5368934,3.29,17.00361,1.089083,1.3500664,2.8,4.399974,5.9682746,2.03,2.7373161,,1.5741504,2.516054,3.1196582,2.477972,2.4029071,1.9250293,
2002,0.08418062,1.3086269,2.5886695,3.9761176,1.6640218,4.033505,1.17,3.090161,5.666007,6.9,0.74,1.5355022,6.132457,0.97000545,1.0579904,0.47014153,4.2,2.6211064,1.5094329,4.43,4.08,1.846639,2.602146,3.6863513,3.1366906,2.1185575,3.3276327,3.7632477,1.4343303,6.4156184,3.0986662,2.706143,1.1126238,0.54329485,0.8917552,0.1042934,0.43198308,4.367804,0.9570329,3.4618974,4.5927887,5.72781,2.49,5.4406595,7.9250903,1.2866325,2.4364097,7.29,1.679555,2.8079257,1.412834,1.8990773,2.1195555,4.8957763,3.5804043,2.0812154,5.86,2.201779,7.316396,1.6974876,1.1996045,6.1328154,1.12,0.69710666,0.64011806,0.54214686,0.3546703,0.15856972,4.977953,2.7116396,1.9446981,1.7353736,2.5401225,4.85,0.48891512,4.93,0.67425066,0.77,5.270792,1.8264843,,7.65,4.43,5.9,2.7612517,4.3988686,5.94,1.93,1.1094745,2.22,1.4006599,11.41,1.9299487,2.2579863,2.399862,1.018755,3.0498435,0.5640135,3.1703541,1.8297513,2.16,3.5532315,4.47,5.68,2.86,1.0812308,3.0544105,3.55,1.7439034,2.55,2.1650572,6.3302517,4.73,1.1098456,5.43,0.36,,3.5677934,1.2326442,0.8732657,1.6869628,0.97493625,1.3667756,5.1267376,1.2073678,0.53133184,2.4618068,6.04,7.45,0.79,9.821589,5.9201937,2.3182716,5.3741817,1.0049394,4.584163,2.5227134,0.98,3.5820215,1.7644566,4.24,6.33,1.4672561,1.547966,3.68,3.22,0.75874555,3.0728965,1.128654,1.3399377,1.0521412,5.7376347,1.0914521,4.0032616,4.03322,5.4796453,,3.756194,2.4587126,4.84,5.81,6.78,2.422583,3.6368394,2.2459073,2.0962212,0.34117612,2.0763688,0.81,1.4387548,,2.592215,1.9659958,2.6505418,3.54,10.992778,1.3321344,1.466253,3.07,4.640723,6.325949,1.93,2.7966864,,1.7021997,2.623522,3.4163346,2.330988,2.305701,1.8981862,
2003,0.65096337,1.4655967,2.6703534,3.5536752,1.6215494,3.7721565,1.21,3.34376,5.622313,6.98,0.77,1.3550808,6.792399,1.0584253,0.9801873,0.48277113,4.37,2.563934,1.6284657,5.49,4.39,1.7674284,2.7548647,3.5095444,3.7665603,2.1588266,2.856149,3.600583,1.5427359,6.5905566,3.1835897,2.77314,1.2534462,0.5154925,0.8576715,0.22955486,0.50115985,4.468719,0.8529356,3.3008552,4.625784,5.6491146,2.48,5.7074127,8.051972,1.504172,2.701722,7.47,1.1599065,2.7617898,1.6680541,1.6676879,1.6689847,5.3777804,3.8834655,2.2763493,6.14,2.2232654,7.3237095,2.1074123,1.4352864,6.356641,1.15,0.8231487,0.42212996,0.5868997,0.42981493,0.19967213,5.0579944,2.161332,2.041412,1.7290844,2.613116,5.12,0.51697874,5.68,0.8178504,0.75,5.519419,1.9529364,1.356368,7.91,4.29,5.9,2.0466743,4.094425,5.99,2.04,1.124524,2.27,1.4851989,10.26,2.0964766,2.3866847,2.1239305,1.0962521,2.9395664,0.4171488,2.6319168,1.642757,2.01,3.559341,4.6,5.84,2.73,0.99790573,3.5898664,3.21,2.169666,2.15,2.4137032,6.007626,4.95,1.412441,5.51,0.24,,2.7866843,1.2276065,0.7719968,1.6688329,1.1751387,1.5188433,5.2304616,1.0709467,0.9298292,2.5571008,6.34,7.65,0.66,7.471976,5.829775,2.2999284,5.506408,0.5693466,4.3130174,2.3357081,1.11,3.949009,1.4251952,4.08,6.44,1.630034,2.6276767,4.46,3.0,2.305814,2.8798544,1.2633222,1.5444692,1.3372829,5.238413,1.0260596,3.8891926,3.6380732,5.3561115,,6.034082,2.137722,4.74,5.83,6.91,2.9170406,4.1458936,2.4527986,1.7373284,0.3768517,2.0455692,0.77,1.6026695,1.3032733,2.4231987,1.9043714,2.677941,3.57,12.442854,1.4915853,1.4729902,3.65,5.036342,6.5237575,1.9,2.6279914,,1.5893112,2.4897923,2.8171744,2.4040833,2.7907665,1.4537687,
2004,0.54292566,1.686634,2.820827,3.2834096,1.4060068,3.7443836,1.29,2.969373,5.7973976,7.0,0.86,2.368194,6.9957848,1.1615825,1.699779,0.480915,4.1,2.3555398,1.611678,5.16,4.4,1.7244378,2.5355177,3.4669254,4.3416533,2.120415,3.0369277,3.4343946,1.4743903,6.6240005,3.15826,2.7272427,1.2985187,0.5599317,0.7055355,0.18619408,0.43517572,4.2640657,0.79133064,3.1233644,4.376973,5.4684186,2.23,5.5633807,7.700175,1.4389968,2.5728986,7.53,1.1476725,2.52882,1.7326192,1.5791299,1.5593377,5.4642587,3.923217,1.3256677,6.27,2.2177188,7.383909,2.3252416,1.3595706,6.6977525,1.18,0.72261524,0.24164158,0.78081375,0.5797157,0.16040228,4.745095,2.5947409,2.023834,1.7398028,2.4512718,5.19,0.5863951,5.4,0.7492621,0.71,5.6975546,1.8683016,2.7258105,7.55,4.2,6.23,2.4733999,3.4387732,6.05,2.32,1.0797088,2.34,1.3727535,12.06,2.1608286,2.3980224,1.7975681,0.79425544,2.9695535,0.51704127,2.2257426,1.5694808,2.13,3.454421,3.45,6.15,3.48,1.0108582,3.6703653,5.31,2.1758466,2.31,2.5874462,6.5715885,4.72,1.5885164,5.6,0.25,,2.6561275,1.1673197,0.70654863,1.8029528,0.85772187,1.4568765,4.9380245,1.1810163,1.202034,2.2737882,6.24,7.3,0.65,4.889749,6.0866647,2.1269798,5.5015736,0.60823673,4.644408,2.3036108,1.09,4.1484556,1.7000594,3.96,6.73,1.5977728,2.3869536,4.04,2.8,1.928557,2.5618272,1.5730271,1.6270481,1.0226736,4.88922,0.9875147,4.016509,3.7470791,5.3213687,,5.166869,2.430319,5.02,5.72,6.72,3.0239449,3.812825,2.1362844,1.9180099,0.44411397,2.0125566,0.89,1.4328083,1.671376,2.4559174,1.8575668,2.6580377,3.52,8.855526,1.9667485,1.3670238,3.4,4.342521,6.609466,1.8,2.4682493,,1.6892427,2.3245547,3.0209205,1.9529945,2.7315624,1.3154407,
2005,0.5291841,1.2787582,2.6872323,3.5952506,1.3188244,3.9133995,1.48,2.7760916,5.7256584,6.99,0.89,2.0624807,6.899486,1.0685052,1.2228526,0.45040676,4.1,2.2769961,1.5876555,4.94,4.52,1.7987003,2.7536962,3.3452523,3.8781483,1.8689835,2.6420841,2.866167,1.035282,6.599058,3.1228814,2.6059372,1.3679795,0.5290902,0.65208685,0.20691012,0.432135,4.357412,0.6935198,2.9531763,4.262261,7.430154,2.25,5.4040837,7.803226,1.3976359,2.7943444,7.61,1.3930893,2.2416713,1.6827618,1.5893116,0.8529867,5.532605,3.9032538,1.7281874,6.45,2.4168482,7.41066,2.6596,1.0543326,6.8308787,1.21,1.4651835,0.26129073,0.8167918,0.50890976,0.20671792,5.2102385,2.4208882,1.8811393,1.7805718,2.9197755,5.81,0.58343035,5.6,0.73213077,0.76,6.0274186,1.9537772,2.0203063,7.25,4.14,6.46,2.2336318,4.3921824,6.22,2.53,1.119953,3.8,1.2205251,11.1,2.2213993,2.5404248,1.5342233,0.9067181,2.899692,0.5453867,1.6273693,1.6031075,2.04,2.629775,3.43,5.99,3.25,1.1025314,3.6504753,5.04,1.9335409,2.97,2.4649763,5.642263,4.38,1.3972094,5.99,0.17,,2.2726533,1.4805974,0.8195586,1.6951575,1.0527487,1.3628044,4.5057907,1.9201821,1.1413321,2.5080986,6.21,6.89,0.75,9.724998,6.36614,1.8649167,5.454991,0.56327784,3.8173046,2.5658016,1.24,3.473572,1.6128887,3.98,6.84,1.5857868,1.9200017,4.41,2.92,1.6152691,2.4783633,1.599636,1.5951065,1.0006957,6.4007936,0.98310024,4.248248,3.8180904,5.422544,,4.9969654,2.3626297,4.95,5.77,6.71,3.6406043,3.620178,2.0691051,1.4299709,0.5036261,2.013062,0.99,1.1956204,2.124078,2.6116154,2.1462986,2.6150205,3.32,9.645557,2.3111696,1.0325117,3.73,3.5042632,6.6301103,1.82,2.4046721,,1.7880696,2.140447,3.177979,1.6550356,2.7450306,1.2433597,
2006,0.49784002,1.4441197,2.6371121,2.976663,1.3325602,4.018989,1.59,2.4520679,5.7168393,6.94,0.87,2.3640134,6.809426,1.0810854,1.4309781,0.47882023,3.63,2.1571062,1.6572747,5.0,3.99,1.9863174,2.6110628,3.5413063,3.7045808,1.6271045,2.4623644,2.7911026,1.2270366,6.486699,2.9323988,2.510853,1.3871202,0.5577988,0.64810383,0.21124637,0.5549219,4.5669603,0.64537597,2.974635,4.584882,7.08049,2.34,5.270232,7.6590304,1.7262971,2.6950173,7.69,1.4017193,2.296994,1.8175664,1.7442728,0.8182653,5.644729,3.6972165,1.1201277,6.52,2.4755113,7.402238,2.613834,1.2173816,7.054798,1.19,1.4700593,0.24835719,0.8845872,0.49984464,0.2612609,5.0880933,2.0441272,2.0665724,1.6519676,3.2740633,5.85,0.28958338,5.47,0.83084285,0.75,5.849717,2.1502597,1.5332608,6.98,4.18,6.56,2.0005038,3.9378517,6.17,2.31,1.17932,4.21,0.9599138,9.61,2.2306886,2.8147469,1.3937564,0.64221585,3.5516396,0.47191602,1.5032245,1.5601497,1.96,3.4517133,3.65,5.56,3.51,1.6835738,3.472151,5.19,1.8929375,2.96,2.421981,4.225586,4.22,1.2240586,6.03,0.27,,2.4913402,1.1838906,0.6761968,1.6182624,0.9437108,1.6748803,4.312526,2.0584102,0.9018671,2.8623827,5.99,6.57,0.85,10.8736925,6.67046,1.6297966,5.4071145,0.4864276,4.2113147,2.2161143,1.21,3.636012,1.6288981,4.0,5.93,1.7622097,1.7123061,4.02,2.94,1.4828672,2.6413913,1.7773572,1.7594533,0.99547803,5.2513394,0.90673697,4.5205708,3.877018,5.3083572,,0.5352406,2.7172348,4.77,5.61,6.63,3.459487,3.4434094,1.7742804,0.99538934,0.5644585,2.2303164,0.94,0.9142512,2.3965695,2.8505166,1.8640686,2.6816285,3.54,9.8855095,2.3799884,0.9806622,3.88,3.692359,6.811183,1.93,2.1732583,,1.8001989,2.146052,3.4421053,1.625758,3.230117,1.3285933,
2007,0.55994755,1.7219877,2.7483408,2.9396062,1.5053891,4.254916,1.61,2.2822845,5.8725686,6.94,0.91,2.4638324,6.7776246,0.96742857,1.4321285,0.4885756,3.43,2.1173725,1.800253,5.27,3.99,2.3904438,2.7755425,3.484627,3.2987332,1.6932395,2.6660886,3.1294875,1.2710581,6.5731077,2.892005,2.6253722,1.4341755,0.58829546,0.5689299,0.21944189,0.5865186,4.586063,0.5659792,2.9769115,4.632399,9.882448,2.31,5.0156336,7.55504,1.7355441,2.5205073,7.81,1.6847914,2.6668773,2.1294916,1.5685594,1.2148825,5.725431,3.8763938,1.3330675,6.36,2.4681818,7.3340845,2.4582725,1.23347,7.065246,1.09,1.6429648,0.24066733,0.7061946,0.59780544,0.28975433,5.3189893,2.0087028,1.9788345,1.6837045,3.333947,6.4,0.7924932,4.88,1.0186987,0.74,6.186335,1.9560639,2.0376632,6.85,4.06,6.3,2.6642618,4.485115,6.32,1.79,1.2724345,3.09,0.97199386,9.16,2.0831668,2.912259,1.472484,0.57034886,3.5130987,0.73447984,1.6095381,1.5579132,1.85,4.6397357,3.79,5.26,3.36,1.8063458,3.0563629,5.63,1.9048234,3.91,2.5267594,7.2299795,4.04,0.9967166,5.46,0.2,,2.8818548,1.2126247,0.7638784,1.4731197,0.734581,1.6247778,4.688955,1.5016872,0.7786122,3.1530688,5.96,6.71,0.68,16.819262,6.60466,1.7150676,5.340333,0.48821455,5.0311456,2.1542616,1.18,3.4008667,1.6344072,4.09,5.8,1.7357535,1.5476024,4.09,2.95,1.7470647,2.5073967,2.0494504,1.3188055,0.95031685,4.962358,0.70608526,4.104916,4.07535,5.7214465,,1.6638846,2.5842028,4.93,5.28,6.6,3.754104,3.043008,1.7619605,1.0227926,0.62282085,2.414057,1.08,0.8208648,0.9664635,3.1800175,1.918196,2.7627327,3.6,9.447454,1.9410567,1.0310436,3.56,3.6367788,6.9131045,1.8,2.1331387,,1.7696642,2.2235441,3.2787523,1.5639502,3.3001316,1.4878334,
2008,0.62779975,2.1384356,2.3005044,3.6927342,1.8715998,4.508547,1.49,2.1322293,5.9661703,7.18,0.87,1.5591383,7.2682395,0.7425097,1.3611135,0.44322866,3.48,2.0890796,2.084529,5.4,3.48,2.9299335,2.701888,3.5044186,3.5838082,1.6864777,2.3372722,3.6680632,0.8467703,6.701622,3.0125606,2.9334009,1.7363745,0.60337675,0.55071974,0.25155047,1.0992863,4.745627,0.43337327,2.4524162,5.0651355,10.292491,2.5,5.127185,7.7165823,1.8316064,2.6149223,7.99,2.1208324,3.0251632,2.1674092,1.5361136,1.4837213,6.1428556,4.5065427,0.5142492,6.58,2.2114437,7.416393,2.9463878,1.0624722,7.363087,1.53,1.7493656,0.26959306,0.7288478,0.54897773,0.2978002,5.7675843,1.9629132,2.0541914,1.6949198,3.3187578,6.41,0.8323705,4.8,0.8979124,0.8,7.2385983,1.8686013,2.3727639,6.86,4.18,6.63,2.951354,5.136816,6.57,2.27,1.3563815,2.9,1.0243121,10.5,1.7980311,2.9875004,1.5024987,0.51332533,3.0754359,0.9190216,1.5185325,1.6053098,1.67,4.36958,4.45,5.46,3.37,1.8876514,3.289028,5.28,1.4111278,6.4,2.6165552,5.5529375,4.23,0.7137344,5.09,0.17,,3.2181942,1.2420596,0.8877672,1.3896819,1.3674773,1.5973082,4.131216,1.5504853,0.6605994,3.1905422,6.27,6.66,0.71,12.60141,7.0828376,1.384062,5.4378242,0.42355877,4.725343,2.1801047,1.16,3.0403383,1.5140811,4.54,5.99,1.6205525,1.2231461,4.07,3.07,1.8151213,1.889405,1.7319499,1.3871423,1.191892,3.155822,0.713201,4.0889926,4.3451653,5.867557,,1.2229886,2.0978165,5.2,5.67,6.77,4.453919,2.4028265,1.5679735,0.795304,0.61289465,2.607263,1.37,0.55995965,3.3983235,2.8958013,1.7478144,2.802997,3.79,9.332379,2.2578394,0.9385791,3.19,4.575758,7.222118,1.92,2.3085506,,1.7361605,2.2740684,3.467816,1.6028107,3.3849366,1.5852447,
2009,0.5319035,2.600458,2.358506,4.1212344,2.9841497,5.6698284,1.81,2.2931247,6.2385597,7.45,1.13,2.0807962,7.875106,0.8678461,1.6417785,0.43522108,3.55,2.86231,2.3472369,6.14,3.48,2.9080567,3.158307,3.70742,3.899408,2.1657393,2.619949,3.4101844,0.7320244,7.484809,3.2603798,3.3975663,2.1486213,0.66822654,0.4480082,0.3094184,0.6177095,5.267974,0.3790723,2.7768505,5.576232,11.282934,2.75,6.0080557,8.501756,1.9051319,2.672587,9.02,2.3301568,3.7989593,2.4588835,1.5346106,1.031693,6.837311,5.225672,0.9070071,7.24,2.192371,7.9780645,2.185357,1.5406685,8.159347,2.05,2.160138,0.26025116,0.9055742,0.5200239,0.5880076,6.426864,2.1700943,2.2597408,1.8804125,3.9673026,6.69,0.78221947,4.91,0.92164314,0.89,8.110069,2.2411308,2.892047,7.16,4.23,7.01,2.947766,6.187579,7.28,2.66,1.4598949,3.48,1.2173859,8.59,1.9731133,3.3135755,2.2079618,1.1466395,2.6767635,1.1980318,2.4647639,1.8166678,1.65,4.8656015,5.29,6.03,3.64,2.1262515,3.9379587,5.83,1.3074776,5.82,2.8606765,5.506799,4.09,0.6656857,5.14,0.19,,3.1017492,1.3130027,0.8788552,1.5798881,1.0557555,1.811661,3.457705,1.5377779,0.57001245,3.8133273,6.8,7.63,0.8,6.3209467,7.477217,2.0075963,5.936482,0.5074421,4.818504,2.5005853,1.28,3.995913,1.55685,4.73,6.46,2.1217682,1.6926662,4.15,3.5,1.8822385,2.7882373,2.6293633,1.4065561,1.1854107,3.1049533,0.9796235,4.105075,5.0,5.7619615,,1.6996131,2.2877762,5.69,6.15,7.24,4.4614906,2.3870523,1.5912278,0.92613524,0.7069785,2.646819,1.08,0.6906,3.2456558,3.0427086,2.6116276,2.975105,4.42,10.030537,1.4848465,0.8267154,3.85,4.7168665,7.8576026,2.0,2.5003233,,1.7115248,2.0031998,3.9835134,1.3086916,3.8047519,1.6677223,
