Date,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BEL,BGR,BHR,BHS,BIH,BLR,BLZ,BRA,BRB,BRN,CAN,CHE,CHL,COL,CPV,CRI,CUB,CYP,CZE,DEU,DMA,DNK,DOM,ECU,EGY,ESP,EST,FIN,FJI,FRA,GBR,GEO,GLP,GRC,GRD,GTM,GUF,GUY,HKG,HRV,HUN,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LCA,LKA,LTU,LUX,LVA,MDA,MDV,MEX,MKD,MLT,MNE,MNG,MTQ,MUS,MYS,MYT,NIC,NLD,NOR,NZL,OMN,PAN,PER,PHL,POL,PRI,PRT,PRY,QAT,REU,ROU,RUS,SAU,SGP,SLV,SRB,STP,SUR,SVK,SVN,SWE,SYC,SYR,THA,TJK,TKM,TTO,TUR,UKR,URY,USA,UZB,VCT,VEN,ZAF
1950,,,,,,3.2575748,,,,,,,,,,,,,3.1149778,,,,,,,,,,,,,,,,,,,3.6873887,2.7168314,,,,,,,,,,,2.3237326,,,,,,,,6.1692433,,,,,,,,,,,,,,,,,,,,,,,,3.4003704,,2.9528866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2648194,,,,
1951,,,,,,3.0945861,,,,,,,,,,,,,2.8042152,4.0859227,,,,,,,,,,4.2098055,,,,4.9077187,,,,3.6873887,2.6231618,,,,,,,,,,,2.1919682,,,2.3580787,,4.1754594,,,6.276654,,,,,,,,,,,,,,,,,,,,,,,,3.2256393,2.660802,2.8296878,,,,,,,,,,,,,,,,,,,,,3.7135203,,,,,,2.7642694,,,,3.272993,,,,
1952,,,,,,2.9780507,,,,,,,,,,,,,2.8090513,4.1302705,,,,,,,,,,4.2170825,,,,5.3052197,,2.3472736,,4.3136864,2.8166313,,,,,,,,,,,2.3671842,,,2.9574862,,4.443592,,,6.554712,,,,,,,,,,,,,,,,,,,,,,,,3.2742875,2.7589118,2.6354783,,,,,,,,,,,,,,,,,,,,,3.8157315,,,,,,2.7253406,,,,3.3199317,,,,
1953,,,,,,3.0091784,,,,,,,,,,,,,2.8787653,4.1341276,,3.78056,,,,,,,,4.1423125,,,,4.459903,,2.4095178,,4.5103436,2.706247,,,,,,,,,,,2.2578127,,,1.7889087,,4.2920513,,,6.341103,,,,,,,,,,,,,,,,,,,,,,,,3.2563221,2.646769,2.83317,,,,,,,,,,,,,,,,,,,,,3.7539718,,,,,,3.759295,,,,3.3266976,,,,
1954,,,,,,3.0499358,,,2.948597,,,,,,,,,,2.9738195,4.3369374,,5.8072047,,,,,,,,4.14943,,,,4.4790936,,2.3718016,,4.7839704,2.7890732,,,,,,,,,,,2.2710004,,,3.1015038,,4.48996,,,6.4043765,,,,,,,,,,,,,,,,,,,,,,,,3.2788954,2.705947,3.051494,,,,,,,,,,,,,,,,,,,,,3.9490077,,,,,,3.3201118,,,,3.3927019,,,,
1955,,,,,,3.130333,5.22619,,2.9114516,,,,,,,,,,2.9347503,4.0503516,4.6093597,5.622656,,,,,,,,4.044753,,,,4.4066424,,2.4461122,,5.00375,2.706254,,,,,,,,2.9314594,,3.1262777,2.2877505,,,2.5477707,,4.6631994,,,6.351628,,,,,,,,1.9084859,,,,,,5.324375,,,,,,,,,,3.2336168,2.6736314,3.1053317,,3.7801542,,,,,4.379122,,,,,,,,,,,,,,3.9382813,,,,,,3.2430983,,,3.7285173,3.3993864,,,2.05633,
1956,,,,,,2.9586005,5.409795,,2.9183257,,,,,,,,,,2.912224,4.12619,4.966805,4.997558,,,,,,,,3.9252336,,,,4.355014,,2.849172,,5.0646715,2.644231,,,,,,,,2.8932905,,3.1303966,2.2441757,,,3.8161318,,4.382474,,,6.2439613,,,,,,,,1.8330078,,,,,,5.2587185,,,,,,,,,,3.122301,2.6083186,3.2240047,,3.8314176,,,,,4.3546987,,,,,,,,,,,,,,3.8515775,,,,,,3.3632288,,,3.7834575,3.397879,,,2.1409562,
1957,,,,,,3.0063682,5.0695424,,3.0229971,,,,,,,,,,2.8606155,4.030079,4.222674,4.881724,,,,,,,,3.894081,,,,4.20594,,2.9159815,,4.964324,2.5913396,,,,,,,,3.2443044,,3.2244682,2.4132202,,,2.6793432,,4.5135174,,,5.8741837,,,,,,,,1.6656066,,,,,,4.792242,,,,,,,,,,3.3975592,2.5621727,3.4320774,,3.7999766,,,,,3.9839268,,,,,,,,,,,,,,3.547011,,,,,,3.267884,,,3.6153457,3.4000397,,,2.1257322,
1958,,,,,,3.109062,5.2419167,,3.034389,,,,,,,,,,3.005155,4.157789,4.5957494,5.1934295,,,,,,,,3.8955727,,,,4.5517783,,2.8867202,,4.8496704,2.4602675,,,,,,,,3.1202843,,3.4976397,2.2541463,,,2.918455,,4.526863,,,6.151224,,,,,,,,1.6880472,,,,,,5.0102715,,,,,,,,,,3.3168993,2.6512878,2.8077435,,4.214234,,,,,4.027598,,,,,,,,,,,,,,3.6079645,,,,,,3.2244785,,,3.7215745,3.3938026,,,2.0931633,
1959,,,,,,2.8751738,5.346141,,3.1683874,,,,,,,,,,2.9975772,4.307367,4.933803,4.9045997,,,,,,,,3.6813018,,,,4.565269,,2.8485334,,4.9346375,2.4114237,,,,,,,,3.4482758,,3.4106662,2.1902287,,,2.415459,,4.7488675,,,5.9549346,,,,,,,,1.64145,,,,,,5.818746,,,,,,,,,,3.43199,2.4526935,3.0575538,,3.3450904,,,3.045993,,3.7451153,,,,3.4502883,,,,,,,,,,3.4772673,,,,,,,,,3.533614,3.4184887,,,2.2947958,
1960,,,,,,2.779662,5.4306216,,3.0033877,,,,,,,,2.8208745,,3.184841,4.0561295,4.893911,4.626383,,,,,,,,3.8506444,,,,4.760162,,2.9348946,,5.054335,2.4946628,,,,,,,,3.5100548,,3.4336371,2.1310472,,,2.8277636,,4.792569,3.5193074,,5.8127737,,,,,,,,1.8417767,,,,,,5.7653184,,,,,,,,,,3.1365018,2.5105245,2.7331035,,4.053893,,,3.4264634,,3.8923447,,,,4.039945,,,,,,,,,,3.510314,,,,,,3.7378933,,,3.8144796,3.4430854,,,2.3355567,
1961,,,,,4.5725646,2.729286,5.7019134,,3.0780017,,,,,,,,2.6141078,,3.1308296,4.2702537,4.928406,4.763342,,3.0947974,,,,,2.1276596,3.5973217,,,,4.9158716,,2.814162,,5.4029417,2.3795958,,,4.6079273,,,,,3.4370496,,3.578467,1.9819924,,,3.125,,5.0794635,3.6567323,,5.819643,,,,,,,,1.8113235,,,,,,5.99552,,,,,,2.0906994,,,,3.137973,2.5935822,2.6168396,,4.0189686,,,3.2433405,3.9484138,3.9381464,,,,4.1355844,,,,,,,,,,3.7060702,,,,,,3.511111,,,,3.5207303,,,2.4140916,
1962,,,,,2.4691358,2.5997446,5.5209455,,3.0224018,,,,,,,,2.457467,,3.0362077,4.282993,6.063832,4.554535,,2.6148605,,,,,2.269289,3.3573036,,,,4.723388,,2.5274544,,5.1689186,2.3749669,,,4.5436788,,,,,3.5234487,,3.2547357,2.2341745,,,2.5080905,,4.996524,,,5.571301,,,,,,,,1.7733448,,,,,,6.194063,,,,,,1.9604743,,,,3.0066912,2.4826622,2.5406458,,3.874984,,,3.1141434,4.368024,4.156343,,,,3.9691699,,,,,,,,,,3.8962898,,,,,,3.9597833,,,,3.5624914,,,2.4463942,
1963,,,,,3.8327527,2.4427257,5.362583,,2.8898714,,,,,,,,2.535885,,3.1275659,4.281528,6.574222,4.2318172,,2.9887483,,,,,,3.5108032,,,,4.8192554,,2.7731493,,5.295184,2.2710183,,,4.4871507,,2.2113676,,,4.0589843,,3.5145338,2.0979435,,,2.2607386,,4.92276,,,5.788124,,,,,,,,1.8129656,,,,,,5.9689994,,,,,,2.3550453,,,,3.0751877,2.616011,2.6677372,,3.3516421,,3.1403105,3.692757,4.3458214,3.9934294,,,,4.0810957,,,3.6910124,,,,3.0833333,,,3.7012818,,,,,,4.229154,,,3.822279,3.5247462,,,2.3786232,
1964,,,,,3.8461537,2.4892142,5.7745194,,3.1280653,2.639619,,,,,3.0178328,,2.9149036,,3.2924237,4.506706,6.4726024,4.22593,,3.2602494,4.1899323,,,,,3.5739462,,,,5.0399747,,2.6369026,,5.5748744,2.3276553,,,4.5125237,,2.2203345,,,4.3898396,,3.4860656,2.0349371,,,2.2171254,,5.221712,,,5.725284,,,,,,,,1.9546529,,,,,,6.287429,,,,,,2.6196635,,,,3.110117,2.462256,2.3139846,,3.927135,,3.232125,3.5143418,4.0935044,4.5356016,,,,4.083266,,,3.4538534,,,,2.9707296,,,3.8037593,,,,,,,,,3.9021356,3.5199225,,,2.4901683,
1965,,,,,,2.4279196,5.5657506,,3.2239559,2.7280872,,,,,2.6760564,,,,3.1999679,4.365672,5.6891584,4.026977,,3.2019916,,,,,,3.1931334,2.3579175,,1.9400636,5.1748834,,2.7522316,,5.585732,2.2621925,,,4.641068,,1.9844981,,,4.290335,,3.5063217,2.0168374,,,2.32378,,5.2084136,3.361051,,5.3903418,,,,,,,,2.0789726,,,,,,6.440718,,2.3992002,,,,2.051444,,,,3.0971375,2.6389558,2.4939065,,3.7872684,,3.198856,3.625748,4.195409,4.6771092,,,,3.84839,,,3.6220016,,,,3.4062235,,,3.7688315,,,,,,,,,3.798797,3.5258317,,,2.4302874,
1966,,,5.168526,,2.8455284,2.3660383,5.905512,,3.4554937,2.6533656,,,,,1.9430052,,2.9324055,,3.25564,4.318687,6.2438526,3.948212,,3.567976,,,,,,3.2283561,2.5894756,4.772049,2.0443544,5.228036,,2.6637275,,5.890995,2.238122,,,4.732595,,2.149814,,,4.155747,,3.7550397,1.8796457,,,2.3723938,,5.3638964,,,5.523151,,,,,,,,1.9762971,,,,,,6.493831,,,,,,1.8206238,,,,3.1626804,2.6381562,2.111195,,3.5932055,,3.4284766,3.76312,4.78693,4.8177605,,,,3.8832607,,,3.1273692,,,,3.6059806,,,3.9048953,,,,,,3.470255,,,3.8412035,3.5741103,,,2.6673818,
1967,,,5.1294136,,,2.2754936,5.625642,,3.38246,2.4325266,,,,,0.86313194,,2.4914508,,3.2831392,4.2544703,7.0877476,3.9610186,,3.629392,,,,,3.219697,3.0374613,2.728013,4.941955,2.347323,5.3572536,,2.6147523,,5.9957848,2.2358968,,,4.769712,,2.1758368,,,4.531107,,3.7295718,2.1146498,,,2.5270758,,5.458106,2.9841657,,5.587506,,,,,,,,2.184872,,4.886856,,,,6.451613,,3.0230978,,,,2.430078,,,,3.0763988,2.294566,2.1906378,,3.7816067,,3.3922865,3.6248763,,4.8217416,,,,3.5432565,,,3.5603278,,,,,,,3.9319153,,,,,,3.394834,,,3.9646578,3.6283782,,,2.6142423,
1968,,,5.1529913,,,2.3569794,5.7679086,,3.6437116,2.4717357,,,,,2.1008403,,3.1295843,,3.2814171,4.2510543,7.722327,4.0382533,,3.2479115,3.926187,,,,1.3961606,3.1972933,2.737659,7.39258,,5.7954187,,2.7636461,,5.8217015,2.416166,,,5.0007505,,2.1241233,4.4386425,,4.8099823,,3.5369384,2.0297372,,,2.739726,,5.463497,,,5.857943,,,,,,,3.3163266,2.214893,,4.8638134,,,,16.518513,,2.8095734,,,,2.497895,,,,3.154616,2.378677,2.264552,,3.0518394,,3.5120409,3.746595,,4.474916,,,,3.4502332,,,3.7828054,,,,,,,3.8021617,,,,,,3.4148397,,,3.9290388,3.8194232,,,2.813913,
1969,,,5.5428867,,3.1707318,2.336238,5.8836045,,3.483826,2.4668572,,,,,1.9893899,,2.6673377,,3.4568253,4.589497,7.1799717,3.806912,,3.526166,3.4175441,,,,2.6536312,3.3936133,2.782191,8.425363,,5.765743,,2.5453596,,5.7861795,2.4350414,,,5.0163593,,2.9609976,18.138424,,5.7664585,,3.5059447,1.9950199,,,2.2068965,,5.700862,,,5.8405533,,,4.830918,,,,,,,4.427956,,,,5.938076,,4.0013227,,,,2.9869323,,,,3.1464016,2.2977896,2.14809,,3.2683077,,3.6249194,3.696404,5.646166,4.443653,,,,3.7535098,,,3.9272869,,,,,,,3.8448613,,,3.3876374,,,,,,3.6929445,3.846326,,,2.9932013,
1970,,,5.17974,,3.649635,2.341483,5.7499065,,3.2968144,2.7381802,,,,,2.6348808,,2.8100774,,3.4329095,4.562891,6.5423374,,,3.7291377,3.3593125,,,,2.5728989,3.1679556,3.0732195,7.073312,30.050604,5.7586465,,2.8672454,,5.9944897,2.3294706,,,4.79266,,2.9612195,7.0422535,,5.26544,,3.7879481,2.0720773,,,2.6080987,,5.9173355,,,5.699883,,,3.2786884,,,,,,,4.06641,,,,5.589759,,3.1270359,,,6.146572,2.7425492,,,,3.0095148,2.2673864,2.141707,,2.806846,,,4.068231,6.012168,4.480466,,,,3.7753227,,,4.2075996,,,,,,,4.038839,,,4.1643777,,,4.1690626,,,4.0166416,3.8732846,,2.303523,3.0139024,
1971,,,,,3.6231885,2.297334,5.855097,,3.3213081,2.31387,,,,,3.5598705,,2.866861,,3.5409992,4.3107023,7.3246036,,,3.5650117,3.3040786,,,,2.8700907,3.1499448,3.1781256,4.027791,24.406796,5.6559105,,2.5242507,,6.0756392,2.4051356,,,4.5245805,,1.9581777,3.3412888,,5.100479,,3.7940314,2.0821574,,,2.398401,,5.9542255,,,5.6924477,,,4.5558085,,,,,,,4.815993,,,,5.9252973,,2.8802588,,,7.373272,2.8809218,,,,3.176619,2.3421667,2.0568514,,2.444963,,,3.8124511,5.654762,4.7543774,,,,3.7754881,,,4.086857,,,,7.537879,,,4.1083474,,,3.6260362,,,3.8614423,,,3.9900424,3.8517969,,1.7735335,2.9393814,
1972,,,,,2.857143,2.4444244,5.7415314,,3.4268973,2.3023736,,8.0,,,2.5411062,,3.0360532,,3.6148584,4.597355,8.67942,2.99788,,3.6296637,3.334884,,,,3.6832414,3.1678064,2.9994917,4.1334376,27.186794,5.831962,,2.6570213,,6.220787,2.4070463,,,4.560299,,,3.5264482,,4.932608,,3.8977737,2.1814373,,,1.3130615,,6.300732,,,5.6908145,,,2.9574862,,2.868161,,3.0895984,,,5.288695,,,,5.8067307,,3.2202215,,,,2.3824162,,,,3.1529548,2.4177778,2.3555036,,3.2318347,,,4.1213946,6.0336666,4.874052,,,,3.8773823,,,4.0183997,,,,,,,4.2271953,,,4.198234,,,3.7095616,,,3.9796603,3.807033,,2.247191,3.0361123,
1973,,,,,3.4482758,2.619516,5.864091,,3.3140528,2.398429,,,,,1.5444015,,3.9179106,,3.7161894,4.474469,7.015472,,,4.133168,3.3825893,,,,2.016129,3.1401014,3.3334594,4.1492705,25.604807,5.461615,,2.6606772,,6.320719,2.468299,,,4.1662374,,,3.649635,,5.3136706,,4.0286627,2.2461395,,,2.440678,,6.123731,,,5.6051736,,,5.142857,,,,3.8095238,,,4.6194353,,,,6.0512295,,3.7074149,,,,3.3256705,,,,3.136915,2.2949097,2.4752865,,2.8998146,,,3.9096208,6.56904,4.3359356,,,,3.6466086,,,3.8003356,,,,,,,4.240237,,,4.5653167,,,4.150592,,,3.9140527,3.8060763,,,2.7213552,
1974,,,,,4.233871,2.5985687,6.0620837,,3.4754088,2.5070684,,,,,3.190014,,3.8807383,,3.7027712,4.556495,6.7548923,2.8897092,,4.247267,3.296911,,,,2.584493,3.045873,3.7461019,3.831793,27.953543,5.4874268,,2.719581,,6.185217,2.5491526,,5.3727612,4.130899,,5.7326746,4.4155846,,5.0582952,,4.148121,2.2307494,,,2.6086957,,6.198747,,,5.658189,,,2.9411764,,,,,,,5.317164,,,,6.2659316,,3.8979447,,,7.142857,3.68108,,,,3.2402747,2.308433,2.6688843,,2.9839158,,,3.8890593,6.172396,5.070388,,,,4.0217266,,,3.863286,,,,,,,4.0681305,,,3.8306575,,,4.1542587,,,3.687206,3.783884,,1.8156425,2.7940001,
1975,,,,,3.6717062,2.7224112,5.8610387,,3.5143394,2.4495966,,5.168986,,,3.042877,,2.939759,,3.7511365,4.046563,6.8857675,2.9477024,,4.3057723,3.2282119,,,,3.118503,3.0964277,3.7234251,4.5356293,25.139542,5.4773436,,2.7318542,,6.2934866,2.5560133,,,3.8974986,,5.4243164,4.7029705,,4.6246047,,4.1486783,2.278962,,,2.6912181,2.9390244,6.010506,,,5.657328,,,,,3.2021766,,3.6130536,,,4.182857,,,,6.3153625,,4.320372,,,6.0730596,3.7892923,,,,3.1185982,2.5286438,2.8429224,,3.1289544,,,3.818172,6.3021026,5.934488,,,,3.8731787,,,3.6952913,,,,6.0674157,,,4.181311,,,5.3320847,,,4.3049717,,,3.8489575,3.7182515,,,2.8159947,
1976,,,,,4.07332,2.7373917,5.484549,,3.4490607,2.5297685,,,,,1.1481056,,3.7131882,,3.7393196,3.800683,6.8535943,3.002611,,4.104318,3.031735,,,,3.7383177,2.8895712,3.8447762,,26.362139,5.6042166,,2.396184,,6.2863255,2.5001543,,,3.901342,,2.9894018,4.7244096,,4.993747,,4.4071383,2.3646564,,,1.8615041,2.6778278,6.0421567,,,5.5089793,,,,,2.7461917,,3.5107589,,,4.117516,,,,5.8699174,,3.6709275,,,,4.04989,,,,2.951404,2.5934951,2.632613,,3.3457682,,,3.8772335,6.238375,5.6847696,,,,3.7701406,,,3.2972693,,,,3.8951023,,,4.160095,,,4.743462,,,4.006497,,,3.769332,3.6403344,,,2.8225596,
1977,,,4.860457,,2.6209676,2.851365,5.9122095,,3.3344576,2.5783684,,,,,2.5032938,,3.3410673,,3.659745,3.8520968,7.791572,3.062726,,4.3561244,3.3275552,,,,3.6893203,3.0614686,4.014555,4.251902,25.71521,5.526223,,2.4866745,,6.307101,2.524487,,,3.83403,,3.0701222,6.4102564,4.5215025,4.829703,,4.4421387,2.2181256,,,2.4390244,2.8616087,6.054758,3.2754114,,5.437388,,,3.7848606,,2.4231129,,5.140759,2.328531,,4.7994094,,,,6.1560116,,2.9810297,,,,4.3209877,,,,2.8812006,2.4608276,2.5417855,,3.3474364,,,3.8197064,6.3181705,5.345902,,,,3.926013,,,3.1961179,,,,3.3386328,,,3.9224803,,,4.676856,,,4.3496103,,,3.4544764,3.6181884,,1.5424165,3.0265121,
1978,,,4.6089206,,3.482587,2.7761126,5.4334846,,3.2473047,2.6188545,,,,,2.5258324,,4.292683,,3.7656307,3.8480196,8.590866,,,4.57971,3.1629329,,,,4.0865383,2.8867,4.3196263,4.229607,24.142635,5.4393644,,2.2890136,3.1479218,6.0848465,2.449575,,,3.7591128,,2.31726,8.351178,,4.3514423,,4.6288567,2.28147,,,2.1815622,2.7591143,6.012899,,,5.481869,,,3.6480687,,2.5931928,,,,,4.7334447,,,,6.5976024,,2.6035502,,,,5.1875,,,,3.1289604,2.6252396,2.4961505,,3.7061548,,,3.6985087,,4.6135936,,,,4.0029078,,,2.9757957,,,,3.8095238,,,3.6489758,,,4.590165,,,4.879836,,,3.6135983,3.5133014,,2.560647,3.3503518,
1979,,,4.9249554,,,3.1022446,5.5525365,,3.7764487,2.747794,,6.774194,,,2.4577572,3.2899864,3.8533835,,3.9593775,3.7960804,7.994284,,,4.1671224,3.4185245,,,,2.631579,3.0716033,4.5075126,4.0616503,26.609152,5.45701,,2.6129186,,6.715516,2.7625275,,,4.3066387,,2.1999493,0.2283105,4.5286503,3.999389,,4.8381557,2.650203,,,2.1592443,2.9494164,6.1480217,,,5.5260243,,,,,3.3214002,,6.2352943,,,4.9812264,,,,7.0053244,,3.1341822,,,,4.618868,,,,3.572158,2.7022483,2.6287787,,3.9411263,,,3.773433,7.0399766,4.371738,,,,,,,3.064089,,,,4.1553397,,,3.4812212,,,4.5630436,,,4.929178,,,,3.769122,,2.1645021,3.6656036,
1980,,,4.8460345,,,3.3166199,5.61974,,3.7550535,2.4961715,,8.085431,,,2.9447854,3.3850737,4.17495,,4.0956883,3.8005314,8.142722,,3.5949144,4.5939827,3.3924124,,,,4.9095607,3.053326,4.339116,3.9863205,24.557068,6.0153313,,2.6194594,,6.5195656,2.8268273,,,4.1211247,,2.0123317,,,4.3436403,,4.8419385,2.6260755,,,2.1456437,2.9910953,5.9609385,3.757416,,5.399965,,,,,3.5279806,,5.3240743,2.336849,,5.200774,1.8785046,,,7.13934,,3.0596788,,,,3.7995512,,,,3.4302015,2.890663,2.5029976,,3.869833,,,3.6110485,7.0399766,4.9236083,,,,4.3467197,2.6786084,,2.9435291,,,,4.4155846,,,3.4293807,,,4.222688,,,4.849454,,,3.8057876,3.779297,,,3.557019,
1981,,,5.195036,4.015847,,3.2751393,5.421121,4.4267797,3.698196,2.7147663,,5.3024025,,2.3932743,,3.373034,3.9936101,,4.1273704,3.5055134,8.283838,,,4.304783,3.5121934,,,,3.235294,2.940338,4.62353,3.9137483,,5.831567,2.196305,2.4636185,,6.39339,2.8957071,3.9648778,5.882353,3.9600747,,2.4613926,,,4.3170075,,5.180406,2.626864,,,2.5966184,2.5519447,5.9282107,3.5361633,,5.4077544,4.042191,3.7680376,,,2.9072254,,4.7449584,2.058069,2.3581326,5.6971154,2.2249923,9.212557,,7.37193,,2.4545743,,,5.3168635,3.9818864,,,,3.567502,2.6782517,2.4893625,,4.2627883,,,3.591114,7.185913,5.212114,,,,4.6644554,2.7014616,,2.9949436,,,,4.9893394,,,3.179398,,,4.5058327,2.6740842,3.8660934,4.500952,,2.8275864,3.9011846,3.746396,4.269354,,3.7649665,
1982,,,5.1994944,3.680806,,3.4233067,5.321933,4.2689257,3.7801971,2.8775687,,,,2.2421143,3.8406827,3.410278,3.5403366,,3.9865146,3.582528,8.577394,,,4.0466843,3.4967275,,,,3.6945813,3.0173821,4.9268494,4.052142,,5.998151,2.0902028,2.5469232,,6.2260633,2.86873,3.648149,,3.898315,,,,,4.6295934,,5.1109357,2.5880396,,,2.969046,2.5216477,5.7242465,3.1947403,,5.2460866,3.7614946,3.9288895,,,2.2435896,,,2.0944452,2.3829908,5.1628466,2.1354933,9.508843,,7.988491,,3.9728682,,,3.8075092,5.1213784,,,,3.6550007,2.7548609,2.5521588,,3.8197002,,,3.475389,6.7613,5.214422,,,,4.762181,2.7126048,,3.1019776,,,,4.6276817,,,2.870977,,,4.738442,3.3850186,3.7441628,4.5936394,,2.8375783,3.9121153,3.6784542,4.31781,2.7894003,3.734249,
1983,,,5.1019754,,3.2051282,3.2973819,5.2385507,,3.719663,2.8684113,,7.246377,,,2.7816412,3.4604585,3.1,,3.8874626,3.4120088,8.883753,,,4.23028,3.5836704,,,,1.1594203,2.8315816,4.668073,4.1266623,,5.71506,,2.5637646,,6.0751715,2.7839437,,,3.71691,,,,,4.340114,,5.4533343,2.4169092,,,2.2988505,2.4601135,5.662467,3.3196542,,5.146357,,,,,2.320086,,4.5283017,2.3262656,,4.8762913,2.1837978,,,8.191355,,2.649626,,,,4.7453337,,,,3.633631,2.7212012,2.5570037,,3.659254,,,3.4772232,6.654206,5.2694387,,,,4.6564226,2.7647147,,3.0255256,,,,,,,2.8584647,,,4.3786025,,,4.426186,,,3.754434,3.5965216,,2.857143,4.049527,
1984,,,4.8905096,,,3.3315094,5.303733,,3.813708,3.0546544,,5.7067604,,,3.3121018,3.496583,2.6147015,,3.775743,3.4333298,8.7117815,3.6774087,,4.138556,3.5333858,,,,1.8735363,3.1088357,4.9192524,4.250913,,5.8535314,,2.4550753,,6.044167,3.0110805,,,3.7241082,,2.5354664,,11.692114,4.292416,,5.607018,2.77466,,,2.777778,2.8340225,5.9475274,3.429155,,5.125181,,,,,1.8926057,,,2.087863,,5.270864,2.152308,,,8.077775,,3.1410038,,,,4.2543244,,,,3.5180116,2.8252037,2.714415,,4.012121,,,3.4353476,6.6031656,5.0767794,,,,4.8438373,2.7014306,,2.8037384,,,4.874086,4.8034935,,,2.7313826,,,4.5041327,,,4.8215885,,,3.9546516,3.6194038,,3.5410764,,
1985,,,4.7060595,3.671927,4.282116,3.3317487,5.0670924,4.6083355,3.7110705,3.0636833,2.7347312,4.853621,4.3085,2.178068,,3.6421323,3.5489666,,3.7391837,3.2475705,7.9677424,3.7188125,,3.7739446,3.5852864,,,,3.4334764,3.2697406,5.1357565,4.595768,,5.750131,2.326423,2.647637,,5.704476,3.072514,3.9304054,,3.4784575,3.4482758,,,,4.3101068,4.9532332,5.4493475,2.5441847,,,2.2974608,2.6543937,5.8651605,3.5714285,,5.062058,3.5090625,3.7455153,,9.005208,2.5265393,,,2.4651082,2.1751895,4.8529415,2.0224786,10.788931,,8.107082,,3.259005,,,5.5607476,4.797489,,,,3.4391706,2.8463895,2.8525686,,3.8038037,,,3.2603853,6.2737155,4.959985,,,,4.843718,2.6763003,,2.9519742,,,4.834123,4.879121,,6.6837916,2.620914,2.7777777,,4.5622153,5.2539515,3.3013804,4.896586,,2.6772008,3.8344362,3.5852938,3.5417585,3.2258065,3.6342556,
1986,,,4.683659,3.735188,4.5454545,3.452076,4.9591713,4.2100387,3.6326637,3.1526637,,,3.9138944,2.1588058,3.303685,3.7576191,3.014354,,3.7269845,3.157807,7.440901,3.559373,,4.3640537,3.6313248,,3.612695,,3.9014373,3.371584,5.5972695,4.813863,,5.809357,2.0682752,2.7648602,,5.552122,3.0864112,3.7947102,,3.2653108,,3.5731516,,,4.0991163,4.648241,5.472197,2.5664608,,,2.3779724,2.475096,5.655211,3.3739533,,4.9944043,3.5048552,3.6963174,3.6319613,9.058202,2.0762036,,4.368359,2.6100461,2.221415,4.982561,2.33976,9.879566,,8.031299,,2.621461,,,,4.938085,,,,3.447533,2.9565337,2.783528,,4.137777,,,3.1553268,6.58086,5.10811,,,,5.1054344,2.6101236,,2.5431,,,,5.5944057,,6.487512,2.5710855,3.8152611,,4.4880176,8.623761,3.3303428,3.7797117,,2.6619482,3.913527,3.5313659,3.1222346,4.8465266,3.7202306,
1987,3.8843358,,4.811432,3.806965,1.0256411,3.4272025,4.9077225,3.7425673,3.6480565,3.0052326,2.2307203,6.0319767,4.233885,2.0536222,2.628121,3.870719,3.2095368,,3.7447352,3.2918284,6.475432,3.6299744,,4.772153,3.6463375,,3.6316056,,2.4175825,3.439744,5.5168433,4.873272,4.8142166,5.9021583,2.1445374,3.2885277,,5.4373174,3.0980442,3.5677285,,3.0557415,,4.040419,,,4.035758,4.932178,5.59954,2.5505493,,,2.4941995,2.6159213,5.443427,3.0869567,,4.914454,3.4631822,3.4676602,3.966597,8.626272,2.1226966,,3.891892,,2.1859848,4.698647,2.236392,9.543362,,7.793446,,2.1312585,,,,4.5281873,,,,3.4640217,3.1896687,2.6649654,,4.107633,,,3.1673121,6.2881002,5.008227,,,,5.144601,2.6266906,,2.4981017,,,4.970179,3.95189,,6.9415736,3.0595295,2.5742574,,4.5478354,8.583013,3.7049475,3.588279,,2.6018653,4.026374,3.5534396,3.5326393,4.066265,4.043659,
1988,3.7167835,,4.6815763,1.9681165,3.3057852,3.498508,4.765622,3.6306202,3.8000708,3.0954044,3.1516743,,4.17456,2.0356283,,3.8856738,4.3238273,,3.657683,3.1790001,6.4552965,3.5193279,,4.879386,3.426351,,3.757538,,2.1226416,3.4144013,5.878072,5.017826,,5.7513685,2.2586384,3.4956203,,5.38658,3.1190214,3.807,,2.727066,3.9682539,4.4695787,,6.4411836,4.099379,5.4113045,5.613316,2.827739,,,2.310231,2.7111323,5.51438,2.9604423,,4.75351,3.3759398,3.795602,5.591398,8.38407,,,3.2768362,,2.0770805,4.504735,2.3626661,9.300449,,7.8388767,,2.8529627,,,,4.79176,,,,3.5356748,2.9843185,2.8459883,,3.6772544,,,3.2228487,5.5380816,4.9065514,,,,4.903896,2.5518892,,2.7832565,,,,5.0,,6.838858,3.1336558,,,,6.291391,3.927957,3.6460927,,2.5415955,4.0420713,3.5219111,3.8102875,,4.198272,
