Date,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BEL,BGR,BHR,BHS,BIH,BLR,BLZ,BRA,BRB,BRN,CAN,CHE,CHL,COL,CPV,CRI,CUB,CYP,CZE,DEU,DMA,DNK,DOM,ECU,EGY,ESP,EST,FIN,FJI,FRA,GBR,GEO,GLP,GRC,GRD,GTM,GUF,GUY,HKG,HRV,HUN,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LCA,LKA,LTU,LUX,LVA,MDA,MDV,MEX,MKD,MLT,MNE,MNG,MTQ,MUS,MYS,MYT,NIC,NLD,NOR,NZL,OMN,PAN,PER,PHL,POL,PRI,PRT,PRY,QAT,REU,ROU,RUS,SAU,SGP,SLV,SRB,STP,SUR,SVK,SVN,SWE,SYC,SYR,THA,TJK,TKM,TTO,TUR,UKR,URY,USA,UZB,VCT,VEN,ZAF
1976,,,,,39.307537,53.43594,50.939667,,42.37995,53.51904,,,,,19.977037,,44.430218,,48.906944,48.062,21.102419,23.731863,,22.477554,42.512333,,,,28.598131,49.773933,13.393035,,17.71973,44.887245,,53.389206,,37.64418,50.477383,,,39.40209,,3.6390102,38.845146,,28.888697,,51.96007,50.6624,,,48.250187,47.197235,48.646755,,,43.203465,,,,,23.10663,,28.539072,,,49.476963,,,,14.946313,,50.57358,,,,29.72854,,,,45.25661,49.3336,49.19843,,22.06808,,,44.69228,42.85427,40.495163,,,,53.406258,,,32.612057,,,,25.14462,,,53.050037,,,4.6647053,,,39.726585,,,41.074276,51.925537,,,19.926176,
1977,,,41.337536,,39.919353,53.026012,51.134174,,41.97671,53.909412,,,,,17.654808,,43.712296,,48.641773,49.119625,22.229776,24.109169,,22.005165,42.432583,,,,29.514563,48.93566,13.427166,11.765004,16.798088,44.55702,,53.03776,,36.9799,51.111282,,,39.894924,,5.046485,29.05983,29.763725,28.71819,,51.42656,51.917816,,,46.480835,46.996113,48.569035,37.92865,,43.427807,,,35.05976,,21.491146,,30.599754,12.071569,,49.249325,,,,15.077154,,62.872627,,,,31.380993,,,,45.196335,49.344616,49.264423,,23.096067,,,45.16833,42.432774,41.85369,,,,53.44323,,,32.538486,,,,22.019077,,,53.146828,,,4.417969,,,39.666256,,,41.235867,51.51235,,27.120823,20.538584,
1978,,,42.406265,,35.820896,52.498962,51.96212,,41.35352,55.441612,,,,,21.354765,,43.17073,,47.85615,49.05402,24.194908,,,23.802898,43.769676,,,,34.375,49.359146,14.528473,12.770092,19.647984,44.76466,,53.893375,29.400978,37.0375,51.016747,,,41.164,,5.845495,28.265524,,31.06422,,52.24984,50.340298,,,45.883183,45.334553,48.902752,,,43.092262,,,40.55794,,22.589142,,,,,47.64523,,,,16.245941,,60.4142,,,,32.390625,,,,45.15142,49.360897,49.2625,,24.341496,,,45.971443,,41.95376,,,,54.76431,,,33.015583,,,,21.794872,,,54.098965,,,4.87831,,,40.56272,,,41.22998,50.94554,,28.571428,22.047745,
1979,,,44.23095,,,52.137604,51.327,,42.779217,55.53319,,23.467741,,,29.032259,25.101238,46.56955,,47.268154,48.56929,24.770147,,,24.499617,42.90375,,,,35.855263,49.009544,16.53143,11.731247,17.945692,46.115208,,53.55799,,37.15414,50.644707,,,43.570404,,5.576485,22.60274,33.97412,29.290653,,52.564148,51.123745,,,48.245613,45.47471,48.318756,,,42.826363,,,,,27.724741,,32.941177,,,49.33667,,,,16.221102,,57.721188,,,,34.4,,,,45.741573,48.969543,49.48173,,24.121153,,,46.22564,39.751125,43.177113,,,,,,,33.953636,,,,23.262136,,,54.419064,,,8.250557,,,41.798866,,,,50.31959,,31.601732,22.702042,
1980,,,44.74816,,,51.305946,53.021355,,43.048065,55.390507,,28.985508,,,27.116564,25.215569,44.035786,,47.0733,48.315483,26.631393,,17.62385,25.31004,43.158726,,,,36.43411,47.62688,17.14011,12.4447565,19.310728,45.8323,,52.207222,,37.363075,50.200825,,,44.316124,,5.089686,,,28.907543,,52.92078,50.720005,,,47.594276,47.085014,47.887142,38.657124,,42.934776,,,,,28.933496,,27.199074,16.050318,,47.99226,62.199375,,,16.455553,,59.981823,,,,38.055347,,,,44.842884,49.005806,48.711033,,24.890062,,,48.19633,39.716835,42.807804,,,,56.298626,52.7082,,34.43449,,,,22.300556,,,54.57378,,,8.848651,,,44.47109,,,40.71019,49.920975,,,23.043184,
1981,,,44.10758,44.168316,,51.416016,52.870228,43.87617,43.788837,57.350613,,30.985916,,55.60256,,25.642185,40.78807,,46.49913,47.98454,27.250217,,,25.41713,43.708256,,,,39.705883,48.08076,18.405205,12.784789,,45.918007,61.621887,54.1749,,36.45703,49.869144,62.443985,31.946438,44.276093,,5.667057,,,28.929558,,53.40467,50.5937,,,48.97343,46.944992,47.406063,38.87248,,42.625046,39.233223,35.10189,,,29.6708,,29.774614,15.97066,53.75924,46.947117,61.06887,51.47073,,16.870178,,61.842525,,,37.969925,40.49032,,,,45.185474,49.48082,48.868652,,26.379137,,,47.884155,40.495514,43.675175,,,,55.942307,52.61027,,34.329056,,,,24.690832,,,56.054546,,,9.407618,26.17821,31.680264,41.94996,,59.744827,39.812366,49.428886,36.917305,,22.073282,
1982,,,45.22649,47.61005,,50.228367,52.898544,45.606003,44.147366,57.65108,,,,56.27664,30.156473,25.847204,44.45734,,46.102642,48.258564,27.602676,,,27.89049,42.21329,,,,42.857143,47.459812,19.079319,13.859911,,45.690464,61.253002,53.9397,,36.425804,49.12749,63.60509,,45.21744,,,,,29.325996,,53.909424,50.1864,,,46.999367,46.567154,47.073196,39.448097,,41.469173,39.998337,36.94937,,,25.520834,,,13.944538,53.795662,46.80338,60.562206,50.5774,,16.94507,,56.62145,,,33.20994,45.12138,,,,44.98226,49.3535,48.083923,,27.40113,,,48.825363,40.80127,43.65701,,,,56.5688,53.161217,,34.3544,,,,29.364746,,,56.165485,,,10.042765,26.178516,34.28536,41.591415,,60.032276,40.62638,49.2482,37.06389,30.404463,23.809828,
1983,,,46.254246,,42.94872,49.724007,53.81176,,43.706257,57.946606,,25.362318,,,20.862309,26.094019,41.35,,45.296417,46.589638,27.617294,,,27.958015,43.03661,,,,31.884058,46.502266,20.910255,14.526648,,45.751877,,52.5385,,35.982704,49.050602,,,45.887886,,,,,29.275013,,53.386974,50.21834,,,47.97338,42.874714,47.292366,35.82002,,40.539677,,,,,26.766918,,32.83019,13.632925,,47.970215,61.236042,,,17.288614,,57.263092,,,,45.38121,,,,44.51049,49.346344,47.479527,,28.191551,,,49.095562,39.7757,44.22053,,,,58.1807,53.955288,,33.303303,,,,,,,55.604023,,,9.978542,,,40.909092,,,41.649982,48.837734,,32.57143,28.199413,
1984,,,46.543552,,,49.308987,53.02489,,42.586407,59.46322,,25.548727,,,27.261147,25.854744,45.337936,,44.520195,46.878944,28.359829,30.274294,,28.708086,43.526028,,,,38.1733,46.36335,22.471313,14.689936,,44.832653,,53.15637,,36.130253,49.376663,,,46.249306,,6.682765,,32.001675,29.089132,,53.611572,49.622772,,,44.444443,42.359287,46.35256,36.13746,,40.17132,,,,,29.599472,,,14.435344,,49.536358,62.31216,,,17.848742,,53.80676,,,,47.218327,,,,44.49137,49.02656,47.33483,,27.260607,,,49.869137,38.523834,44.20994,,,,58.447403,54.84897,,35.232883,,,7.7985377,26.943232,,,55.098545,,,11.484273,,,39.57028,,,41.827274,47.964394,,29.6034,,
1985,,,46.101486,47.520557,41.309822,48.323513,53.48188,47.577415,42.132565,60.114433,36.91887,29.738058,38.32424,59.762512,,27.188854,43.351303,,43.298424,45.81676,27.772186,29.717371,,28.323645,43.53407,,,,34.76395,46.122456,23.118086,15.948293,,44.754456,63.893913,52.789326,,36.616737,48.81847,64.87553,,48.314064,43.29502,,,,29.106037,50.628998,54.009106,49.655254,,,47.4607,41.967247,45.599667,38.290043,,39.407246,42.522835,37.22937,,31.80464,29.044586,,,15.8580475,57.51487,47.916668,64.04613,50.995117,,18.165071,,51.595196,,,35.981308,46.07682,,,,44.319664,48.519337,45.571968,,26.960293,,,50.99382,39.052258,44.31831,,,,58.091377,56.00142,,34.846783,,,10.331754,25.802198,,50.317318,54.591385,27.777779,,11.693205,26.429062,33.075153,39.995018,,62.298637,40.1933,47.101234,36.719166,35.17665,23.6025,
1986,,,46.02607,48.511078,42.24599,48.11741,53.68837,46.502293,40.879517,61.48175,,,40.519108,59.587154,24.650572,26.685215,41.913876,,43.023167,45.28242,27.41902,28.58568,,27.859125,43.686752,,56.002052,,34.907597,46.224277,24.996588,15.740723,,43.776516,64.29445,52.513317,,35.70885,48.166965,64.326706,,50.000546,,6.8990474,,,28.878218,52.28643,53.4146,48.697483,,,47.997498,43.885357,45.108532,39.74965,,38.77155,43.127514,38.07035,39.709442,31.692234,30.937714,,38.01653,17.118526,58.63418,47.832584,63.416115,51.069565,,18.450125,,63.61412,,,,44.50317,,,,42.47249,48.637383,46.24427,,28.707224,,,51.300503,37.67211,43.848354,,,,57.538895,57.266575,,34.963726,,,,26.573427,,50.074364,54.668266,27.309237,,12.446737,26.730848,32.187332,39.55059,,61.33805,40.11539,46.21141,36.006294,37.318256,22.97797,
1987,36.869446,,44.929558,49.044456,45.128204,47.38918,52.823677,49.72674,40.209248,61.362896,29.827915,27.761627,45.289635,60.237587,22.470434,27.049341,39.15635,,42.059334,44.8875,27.435196,28.455418,,27.051558,43.49022,,56.64,,37.142857,46.161434,24.335135,15.748444,33.053173,42.563526,64.3963,51.44941,,35.372707,48.071056,64.71985,,50.54675,,6.940847,,,29.159094,52.206104,52.970177,48.062412,,,46.345707,43.010532,44.91367,37.47826,,38.02711,43.79045,38.16714,33.402924,30.378338,32.143692,,39.783783,,59.68253,47.453873,63.782272,51.85517,,18.627918,,63.058186,,,,45.54019,,,,41.60836,48.349598,45.920525,,28.237232,,,52.298176,39.039665,44.413822,,,,58.326843,57.732155,,35.49734,,,16.003977,28.808706,,49.105206,53.639824,40.19802,,13.380808,26.777569,33.717632,39.75664,,61.568043,40.79925,45.60936,35.80703,40.06024,24.936104,
1988,38.134663,,44.391163,27.666096,51.790634,46.019417,53.084805,50.449615,39.207474,61.00014,32.63296,,47.84168,59.302044,,27.920404,40.064396,,41.256557,45.167194,27.931753,29.469717,,28.892544,43.554985,,55.69876,,38.915092,45.204147,25.978252,16.196997,,42.232113,63.88335,50.338154,,34.619137,47.16811,64.58228,,51.678986,35.84656,7.7815914,,36.035812,29.020826,51.5469,53.13406,47.34642,,,44.279427,41.986565,43.859398,39.838367,,38.400963,44.16697,38.150505,33.11828,29.985699,,,37.740112,,58.633694,47.14615,63.289227,51.71099,,19.395716,,54.133137,,,,42.394386,,,,41.52042,46.912167,44.758636,,27.531443,,,52.136475,38.153442,44.37579,,,,58.499035,57.259136,,36.562202,,,,28.820225,,48.57785,52.06602,,,,28.516443,34.809826,37.90443,,61.235508,40.46602,44.92479,38.081345,,26.802279,
1989,37.420883,,44.272472,49.64274,35.18072,45.6946,52.393684,47.369137,38.223896,61.164433,,,48.95501,55.890568,31.72043,28.057163,39.51368,,40.67028,44.356297,27.102964,29.72449,,28.7235,43.75408,,56.23772,,35.814888,44.51498,26.526154,17.626024,,41.290226,61.50194,49.52472,,33.823116,46.108376,64.12473,,51.667385,37.08166,8.062,,38.671368,28.070791,52.38068,52.31003,46.72542,,,45.94752,41.784466,43.541542,40.820343,,37.326305,44.096283,39.828606,36.435642,29.730202,,,42.316513,,57.732635,47.01344,60.207462,48.871937,,19.555468,,49.905197,,,,43.83818,,,,40.135757,46.824783,43.65848,,27.037773,,,52.326897,35.112564,43.452503,,,,57.81825,55.90118,,36.147663,,,,28.50387,,44.710484,51.12711,,,,31.034586,36.115036,38.986973,,57.675453,38.945343,43.53275,39.820435,,25.59904,
