Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,92325.28,123241.77,28252.43,26341.63,16144.1,30064.5,31383.68,26889.04,26352.29,30555.54,39167.77,124924.66,32169.33,82258.12,106980.37,46386.6,44712.62,24328.79,31640.84,29884.66,46799.78,29627.63,45925.81,32724.91,31228.69,17919.25,45004.85,91576.28,122044.3,26133.04,28853.24,24374.2,29485.72,96999.95,91568.15,102538.6,82239.03,27733.09,28802.08,58011.72,29747.55,20670.3,27126.9,23203.38,34369.16,32325.57,61924.63,31338.53,32920.49,30581.52,27539.24,29059.33,33698.67,72688.68,28836.09,44256.77,101645.47,31770.21,33988.27,29955.94,40254.12,65645.69,31442.26,36267.94,63201.67,97227.99,72671.75,106411.96,93492.05,30808.35,31058.19,40101.56,42365.33,32765.86,36283.16,69464.35,44025.75,37402.32,53642.46,28602.98,25837.28,35851.03,23533.08,23148.52,31200.5,27015.83,24338.62,26635.06,45564.11,73434.16,37528.69,58757.74,52457.77,32736.19,24142.23,17669.12,65108.66,23493.08,105527.1,25167.91,27875.2,32363.62,93926.56,39882.71,28522.89,45720.95,33196.84,37170.04,48155.39,68985.01,27463.74,26853.13,41763.76,31623.63,109330.79,27160.97,56951.67,32591.09,40158.96,108190.57,57574.51,30660.05,125978.4,23174.89,71489.91,135827.1,102168.92,26746.78,41594.89,28469.87,29886.22,48478.36,49687.37,27151.55,22764.48,44399.805,61783.68,24355.5,27372.57,31940.4,37024.92,47382.82,34157.51,49841.29,34049.06,27584.01,21803.91,39747.12,55474.21,114487.07,27223.87,60205.61,75689.39,19889.94,38857.81,126537.12,31882.34,26113.08,115612.58,42345.51,118085.04,54475.24,32844.31,33692.14,32490.68,29593.42,91684.0,27564.96,25750.82,118318.99,76586.4,34386.22,44792.59,40210.21,65043.58,27373.61,32084.82,25061.94,28779.41,51467.01,88980.31,105830.01,51939.8,32392.14,31213.81,45389.35,30462.85,26538.57,27488.83,35901.08,28669.01,58247.57,63285.82,118104.05,93998.38
2001,90552.21,119483.63,25744.99,25713.93,16226.68,30138.89,31455.94,26553.12,25987.85,30000.36,37118.03,119450.02,31867.4,80304.18,104293.1,44520.31,44283.64,23013.91,31497.53,29813.13,48420.44,29350.16,43893.16,32253.42,30565.82,17788.68,41746.15,93804.74,120511.57,26080.76,28392.58,24814.2,29291.85,94941.74,90686.5,100144.74,79001.42,26862.17,28712.01,56097.26,28950.48,20945.45,27306.9,23387.72,34201.18,32038.86,61688.51,31479.24,32811.34,30261.28,27042.19,28369.55,33439.82,67349.66,28638.13,44873.68,93158.72,31357.8,33349.03,29961.78,39866.61,65133.64,31361.14,35563.39,62334.84,93949.73,70603.27,103370.02,89956.38,30380.89,31372.68,38981.07,42078.47,32038.09,36048.54,67601.42,41979.22,36804.64,52223.39,27738.88,25662.02,35055.45,23324.56,23114.31,30983.73,26970.88,24059.86,26629.67,44936.21,71734.6,36093.21,55105.65,51219.43,31908.91,23577.92,16984.96,62278.82,22988.09,101438.96,25294.7,27766.78,30480.75,92102.02,41385.55,28135.6,47332.3,32608.79,37354.02,46972.3,66269.85,25987.64,26423.92,42185.12,31370.42,106543.26,27068.44,55890.86,32842.77,39126.4,104612.98,55374.48,30466.08,119730.06,22591.72,72787.07,130694.89,99887.48,26177.51,41832.96,28322.33,29549.32,45981.94,49716.01,27322.76,22148.5,43676.22,60267.34,24242.48,26161.74,32132.2,37218.88,47080.4,33753.37,49411.58,33762.67,27096.67,21952.01,40018.15,56272.27,108201.5,26404.62,58428.14,72642.54,19595.07,38713.54,119115.61,31822.25,25806.92,115463.74,41072.67,111175.69,52209.08,33125.03,33710.28,32640.09,29523.13,98649.17,27580.26,24895.63,115570.67,75669.91,33566.87,41956.73,38912.47,62750.42,27075.75,32364.8,24814.27,27729.46,45276.2,85340.07,100928.71,51833.18,32444.43,31276.71,44131.9,30363.93,26671.44,27392.13,35905.45,28322.38,55531.15,67082.61,113878.23,95260.02
2002,83300.65,114686.33,26194.73,25020.42,16305.34,30377.04,32039.64,26142.07,26057.83,30063.77,36113.92,114279.59,31974.72,78612.91,101320.22,43040.54,44185.05,22717.0,30870.22,29940.67,50296.28,28691.87,42240.76,31943.11,30976.36,17740.53,39710.06,93171.85,118529.23,26162.32,27996.78,24459.08,29059.1,92993.04,89732.53,98269.12,76872.87,26607.18,28617.89,54524.09,28420.59,20649.99,26338.18,23408.05,34398.37,32249.97,61282.29,31612.02,32844.67,30050.83,26680.52,28103.5,32953.71,64837.08,28643.48,44515.18,88449.24,31451.22,32998.85,29875.52,42861.21,63877.27,31221.73,39530.9,61152.14,90343.07,68699.7,100509.6,86910.03,30390.47,32388.13,37635.78,41887.88,31332.19,36382.1,65632.11,42030.47,36258.28,50638.13,27218.65,25524.25,34357.53,23121.54,23669.02,30743.52,25699.77,23719.37,26684.48,44446.57,69869.87,36412.96,51753.06,50227.38,31226.31,23412.97,17484.85,59470.63,22628.72,100237.21,25544.19,27723.45,29248.35,93227.47,41586.77,27913.95,47135.61,32073.57,37353.86,47675.72,64299.98,24754.0,26321.42,42570.79,32169.52,103840.0,27010.13,54849.66,32972.7,38069.72,101611.52,53023.58,30433.3,113156.38,22279.67,74228.65,124496.58,97452.05,25777.42,42260.05,28361.38,29349.11,44822.74,49483.36,27153.6,21775.66,43050.984,59096.99,24076.09,25613.26,32018.46,37530.75,46711.38,33484.64,48791.81,33598.01,26820.68,21886.17,41168.32,57748.72,98282.81,25682.84,57341.88,69714.89,19633.76,38671.48,115689.14,29686.48,25571.1,115261.23,41673.69,105351.32,49982.72,33331.09,33579.39,32500.57,29457.19,104297.03,27835.25,24519.64,113155.91,74655.76,33797.11,39331.05,38269.32,60566.29,27093.58,31958.81,24694.82,26629.22,44422.83,81692.37,96270.12,52844.75,32344.34,31253.57,43798.81,30435.97,26671.04,27372.44,35780.25,28082.85,53032.8,71955.81,108181.08,96510.18
2003,78598.79,110562.09,26976.53,24690.62,16389.92,30403.58,32236.56,25891.22,25806.9,30296.29,36063.9,109679.33,31976.45,77117.03,98098.6,41684.97,44186.1,22613.16,30278.69,30018.48,49547.33,28064.82,40560.4,31536.65,31596.73,17750.03,37998.84,88314.04,116076.65,26240.07,27990.22,24641.93,29077.83,90682.77,88648.57,95777.17,73835.55,26443.46,26917.99,52660.76,28120.25,20793.4,26815.89,23374.76,34970.39,32490.03,60543.91,31617.55,32340.3,30125.98,26521.63,27135.33,32553.22,62791.87,28826.29,43370.29,83725.01,31309.14,33404.45,30043.14,39161.41,62987.09,31160.19,37906.36,59965.4,87042.52,66706.45,97744.86,84871.18,30532.78,33380.51,36999.81,41644.37,30751.56,37095.78,64069.63,42417.27,35770.99,49053.0,26526.68,27180.71,36858.33,22967.33,22849.11,31123.74,25027.32,23430.32,27023.28,45380.78,67699.84,36222.23,48887.95,49372.23,30705.64,23348.78,17278.19,57067.7,22437.46,98794.79,25433.94,27552.75,29145.48,101915.88,41806.51,27612.9,46651.54,31701.28,37401.64,48023.11,62266.56,23782.68,26215.72,43005.58,31791.44,100814.35,27026.09,53609.64,33148.22,37250.86,98735.5,50691.33,30530.19,106611.5,22499.09,75133.66,118300.01,94705.67,25376.15,42748.96,28157.71,28526.47,42152.67,,26727.87,21356.51,42416.902,57923.22,24208.03,25208.79,31838.97,37818.71,46238.18,33647.14,34798.94,33604.64,26782.08,21553.14,40863.79,58623.73,89932.37,25089.85,55612.13,65771.87,19511.75,38523.34,113075.97,29808.82,25418.69,114863.01,41992.94,99756.13,47529.64,33466.48,33823.99,33179.72,29104.0,109291.26,28119.39,23800.46,110146.84,73489.71,33439.45,36858.4,37719.75,57882.16,27163.85,32498.78,24610.58,25740.99,43563.53,78067.41,91057.06,53347.83,33026.98,31185.1,42399.72,30312.24,27431.74,27426.91,35701.8,27978.31,50916.8,76712.66,101335.14,96908.6
2004,76507.31,106361.04,26627.68,24508.41,16456.56,29519.23,32054.93,25741.34,25735.88,29702.75,35180.98,103798.44,31056.16,75485.53,94590.66,40200.66,44001.92,22288.44,30253.86,30288.52,48896.29,27633.7,38989.87,31317.7,31635.86,17791.81,36606.72,80384.01,113904.85,26142.64,27317.51,24868.78,29107.23,87755.69,86781.57,92763.19,70343.54,26464.77,26429.52,51362.19,28026.18,20924.24,26966.54,23308.87,34275.54,31848.73,59747.83,31710.52,31738.8,30440.96,25958.97,27012.86,31797.8,61058.53,28080.54,42842.43,78999.09,31208.39,32948.1,28915.59,39079.73,61366.45,30389.85,39370.98,58796.18,84421.94,64745.7,94857.95,82734.21,30681.61,34743.14,36128.32,41345.38,30072.26,35962.72,64830.88,41773.5,39567.27,47637.55,26185.35,25319.66,36552.71,22887.64,22422.41,30104.89,24655.62,23237.0,27109.42,45266.95,65058.73,35232.06,46428.9,49033.14,30685.45,23096.15,17563.87,54932.64,22190.06,87154.54,24924.69,27498.83,37893.57,109884.47,42358.37,27301.88,46535.81,31349.7,37518.96,47121.23,60342.6,24901.74,25830.18,43431.05,31252.61,97350.54,27127.39,52275.02,33272.82,36762.6,96010.81,48598.18,30670.59,100530.78,22388.26,74343.21,111957.21,91964.74,24976.65,44542.71,27499.5,27985.9,40951.99,48853.45,26630.33,21107.59,41828.336,56571.14,23862.18,24556.5,31784.61,38506.44,45831.48,33749.45,34823.82,32499.81,27133.11,21272.9,40011.27,57702.51,80984.61,24560.88,55197.32,62350.02,19175.2,38392.52,109921.01,29901.94,25059.93,114913.89,42082.85,93423.91,45260.06,33176.34,33544.29,32269.11,28632.08,113180.61,28022.71,23557.69,107595.05,71744.4,33539.05,35021.18,37942.07,55143.46,27009.54,32423.18,24567.51,25074.32,42855.84,74831.93,85049.56,53867.29,32442.23,30765.98,40862.35,30440.6,26476.56,27508.53,35627.75,27932.55,48907.38,79726.63,93876.74,96492.27
2005,74033.53,101356.78,29131.8,24183.6,16473.34,29132.6,32521.39,25640.84,25815.96,29639.68,35488.64,98560.87,31193.72,73844.43,90879.45,38916.87,44704.9,21789.5,29922.7,31109.19,49627.42,27193.61,37641.04,30638.67,31287.18,17845.19,35465.92,72545.36,111229.0,26297.12,27194.83,24695.6,28713.93,83783.45,84738.3,89940.53,66557.14,26508.04,25651.68,50494.05,27928.65,20243.89,27543.35,23157.23,34238.95,31902.77,58214.33,31797.35,31064.89,30233.42,25735.0,27296.11,31185.95,59667.86,28154.28,41799.94,74286.38,31181.42,33361.66,29124.62,39099.05,58782.62,30121.87,36373.43,57816.37,82197.4,62808.76,91876.69,80608.31,30694.28,34797.92,36399.52,41138.65,29435.58,36618.7,61228.73,42135.49,34983.0,46252.31,25689.37,25197.32,37441.8,22862.02,22186.32,30304.41,29296.48,23106.81,27640.44,45788.55,61933.25,35168.79,44244.91,48911.31,30308.23,22977.29,17793.02,52844.98,22226.52,81312.37,24469.54,27296.61,29073.27,115329.38,44683.58,26944.26,47846.26,30977.65,37736.87,49640.09,58275.97,22230.06,25948.94,43798.83,31323.09,94788.41,27243.57,50764.03,33118.82,36274.63,93429.27,46813.1,30817.06,94358.29,22258.88,70607.75,106270.16,89045.21,24807.62,43512.93,27294.05,27706.67,39268.02,48478.02,25942.77,20979.93,40978.21,57238.27,23989.35,24120.08,31578.53,38924.56,45336.46,33977.21,34841.97,33055.71,26603.97,21006.85,39807.44,57999.1,72688.98,24174.8,51299.98,59171.1,19214.43,38214.13,106956.31,30044.89,24871.26,113615.42,42376.23,88054.7,42947.51,32553.55,34020.6,31916.2,28628.49,114114.79,27867.33,23262.29,105536.31,70634.11,32335.18,33834.27,38429.07,52636.54,26448.49,32517.97,24568.07,24648.49,42317.38,71444.34,78846.27,55161.67,31984.39,30958.87,41398.8,30637.06,26138.22,27635.83,35538.84,27998.09,46994.62,81139.04,87617.14,94562.38
2006,72202.59,96340.45,29778.63,24009.75,16378.9,28910.79,33109.09,25707.03,25725.19,29141.34,35121.12,82900.02,30828.56,72441.09,87458.9,37762.31,44723.66,21484.76,30281.55,31239.28,48567.42,26801.05,36484.93,30449.02,31358.19,17981.61,34250.03,67890.85,108673.48,26064.21,27015.37,24558.04,27827.56,79977.98,82927.88,87420.23,63096.31,26467.6,25327.77,49581.15,27400.8,21036.45,26757.01,22978.16,33438.89,31628.41,57175.79,32289.4,31183.21,30154.67,25597.49,26952.66,30975.67,57607.77,27357.87,41906.14,69582.21,31027.84,33670.02,28682.43,39056.43,57117.09,29788.95,37128.93,56769.63,80150.4,60980.52,88851.85,77759.35,30411.76,34702.73,35178.36,40826.96,28902.34,35882.43,59384.88,41256.86,34747.73,44943.37,25254.75,25101.61,40231.68,22785.92,22140.83,29730.71,23988.95,22396.85,27531.12,45466.09,58669.11,35283.21,42282.53,48954.77,30226.03,22682.02,17776.81,50880.13,23379.62,76663.89,23744.75,27159.23,29508.7,116808.44,45913.41,26556.95,48686.78,30688.66,37898.78,48012.53,56408.41,21633.43,25697.22,44142.77,31600.3,92207.14,27324.63,49350.23,32857.83,35752.56,90730.47,44808.46,30827.38,88385.11,22198.96,65185.95,100915.17,86420.72,23851.3,44141.34,26986.04,27466.68,37890.55,48774.69,26064.5,20977.36,39973.977,54202.55,24022.01,23656.17,31796.61,39082.4,44786.68,34115.47,34956.69,32097.57,26562.58,20385.16,39218.03,54675.36,65577.08,23900.26,50098.09,56508.88,18985.42,38083.45,104198.35,29965.55,24406.26,113356.98,41435.46,83475.77,40906.94,31994.85,33928.11,31425.7,28392.86,109201.34,28106.92,23253.6,104429.57,68500.67,31683.26,32726.58,37908.7,50724.61,26334.25,32196.45,24587.75,24218.4,41987.64,67400.51,74005.35,53639.54,31103.02,30770.87,39501.74,30609.25,26549.18,27689.19,35460.44,27897.29,45254.31,81453.25,81789.84,92268.99
2007,70995.97,91107.02,29818.58,23639.69,16148.81,29645.32,32645.21,26201.06,25510.73,29062.32,33000.05,77938.39,30545.19,71099.59,84240.64,36653.23,44386.63,20494.67,29887.36,32592.44,46779.69,26345.07,35488.63,30169.77,31310.08,18041.53,33077.2,65553.84,105654.15,26320.98,26977.55,24743.67,27384.4,76822.65,80889.91,85040.3,60495.22,26447.09,24806.73,48658.23,27787.66,20264.4,26999.24,22715.71,33374.61,31648.71,54636.85,32856.68,31139.11,29968.56,25512.64,26623.53,30628.49,55724.66,27448.94,42132.54,64881.78,31229.03,33905.41,28540.64,38961.11,55982.44,29644.59,36590.81,55444.96,78421.29,59451.16,85307.65,75082.74,31214.73,34831.78,33708.06,40388.99,28423.89,36474.67,57574.87,41293.98,34393.4,43869.47,24897.96,25053.44,39823.41,22696.88,21906.7,29723.41,32310.72,21858.23,27697.46,44884.41,55556.08,34478.89,40678.69,49090.06,30270.36,22791.25,17373.38,48944.27,22301.65,73137.65,23865.57,27067.13,28855.68,109825.33,47273.38,26163.98,48168.9,30433.57,37953.43,47275.19,54687.6,21193.62,25638.77,44109.96,32290.52,89323.91,27337.77,47843.86,32486.57,35299.12,87253.53,43301.52,30859.69,82882.8,22244.65,59616.35,96437.27,83894.63,23889.86,44284.85,26649.38,27358.91,36816.62,49222.42,26132.47,21258.77,39211.605,53381.45,23891.3,23163.94,31336.13,39546.52,43943.56,34450.84,35263.42,32035.42,26400.66,19674.38,38587.35,52545.48,59852.22,23669.24,48978.45,53645.28,19310.54,38317.61,101068.5,29290.59,24394.28,112167.94,41409.82,78858.37,39146.34,31602.57,34171.26,31500.43,28254.83,105511.83,28135.14,22879.72,100782.64,67498.26,31138.62,32019.29,37329.5,48714.49,26327.3,32430.81,24653.75,23868.16,41460.54,62795.71,70022.62,54475.31,32822.73,30615.56,38572.71,30612.92,27053.93,27798.79,35373.96,27994.22,43723.92,79284.87,75867.11,89282.1
2008,67442.73,86426.31,29719.98,23639.83,15954.28,28973.26,33244.41,26295.37,25604.03,28893.26,33807.57,73484.99,30785.17,68979.07,81017.62,35216.31,43793.66,20050.02,30194.8,31969.08,46892.94,26014.98,34488.49,30069.07,31172.94,18176.82,32106.9,64459.32,101889.01,26364.0,26784.16,24408.27,27524.44,73675.85,78359.85,83013.92,57644.58,26417.42,24650.76,47191.46,27294.88,20587.12,27532.93,22442.89,33211.72,31829.9,53149.94,33019.19,30688.87,29773.95,25383.43,26639.87,30518.43,54243.61,27151.63,39970.29,60661.26,30958.22,34248.59,28636.38,38858.73,55293.53,29598.39,38878.72,54012.49,76719.83,57584.03,81733.76,72928.41,30739.42,35323.35,33057.62,40664.27,28075.58,36523.3,56280.15,40355.85,34082.81,42850.8,24745.01,24985.32,34593.36,22572.56,21827.66,29557.31,30794.68,21636.37,27969.2,42010.34,52754.98,33815.31,39143.76,49214.94,30506.35,22737.73,17937.57,47142.31,22598.9,70458.45,24253.91,27074.06,30403.08,101297.45,45537.29,25830.22,45876.55,30105.18,38357.86,46177.88,53189.83,20764.41,26286.36,43994.54,31398.6,86740.59,27346.43,64702.51,32243.56,34870.61,84310.88,42089.08,30883.52,76825.12,22717.86,55224.12,92341.27,81668.72,23776.84,44447.13,26737.73,27154.74,36024.25,49485.01,25952.62,21197.31,38759.63,52672.12,24292.85,23023.02,31374.94,40032.98,43143.96,34379.74,35394.54,31928.04,26418.05,19001.72,38813.5,52024.33,55178.87,23093.0,48387.61,51087.74,19249.24,37604.11,96900.35,28673.7,24952.9,109985.02,41282.02,75176.97,37419.26,31533.39,33899.64,30692.46,28082.56,103128.87,28013.83,23045.33,98527.02,66230.57,30616.6,31386.26,36501.53,46861.12,26373.46,33515.27,24711.89,23690.18,40791.08,59537.93,65651.05,53967.54,31421.05,30649.66,37575.64,30691.29,27508.9,27991.91,35264.43,28158.95,42258.35,76590.97,70365.31,86372.13
2009,64149.83,81809.98,29448.77,23519.25,15864.67,28895.68,33224.94,26116.13,25270.64,29378.73,32892.2,69705.69,30569.42,67082.42,77996.87,33846.61,43277.31,19627.91,30516.82,32168.31,46962.33,25951.02,33472.4,30041.94,30765.54,18236.98,31258.15,62214.72,99480.65,26220.58,26905.55,24902.43,27185.91,71137.54,76151.94,80781.07,55209.1,26567.74,24741.6,47476.3,27472.87,20471.26,27709.78,22207.2,33246.36,31959.64,51847.56,33473.18,30470.86,29704.58,25309.34,26150.55,30443.61,52642.37,26844.07,38566.37,56760.15,30941.69,34009.6,28610.31,38645.89,54037.5,29005.64,39886.96,52561.43,75380.65,55897.14,78550.09,70828.67,30840.84,35758.06,33002.35,40262.86,27684.32,36088.75,54837.25,40175.06,33765.37,41578.46,25106.79,24874.5,32683.0,22497.49,21212.61,29481.75,28430.29,21290.13,27892.32,39165.95,49751.67,32732.31,37878.93,49354.73,30736.55,22849.76,17466.45,45377.69,22503.31,68191.36,24379.54,27181.07,32291.46,94636.48,43612.83,25480.18,44407.53,29790.42,39527.49,46015.37,52048.28,20396.14,26622.34,43789.36,31316.35,84219.47,27302.71,45032.31,32003.25,35063.19,82149.5,41072.99,30946.58,71530.71,23179.52,53311.75,89190.84,79568.66,23537.8,44198.29,26588.17,26818.29,35294.26,49580.1,25742.45,21335.09,37870.707,51912.4,24357.48,23720.85,31692.24,40502.67,42399.48,34329.51,35613.6,31881.64,26598.49,18635.11,39136.08,50247.7,52182.91,22267.97,47472.52,49135.63,18798.83,37398.71,92973.98,29556.38,25310.65,107544.14,41453.67,73627.38,35204.3,31021.15,33561.9,30716.2,27788.02,100045.04,28090.4,22924.31,95129.85,64414.97,30069.14,30998.46,34867.91,45579.3,29655.59,32697.31,24834.98,23848.37,39514.0,57247.72,61841.87,50065.23,31159.3,30417.65,36168.46,31027.25,27373.21,28159.99,35083.92,32999.0,41003.48,72470.39,66220.76,82272.64
