Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_SRM,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1996,,5.6315107,42.1846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5527267,0.0,0.96713984,0.0,0.8091636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8919079,0.0,0.0,0.0,0.0024424023,0.20255291,3.7568157,4.9638796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24150723,0.0,1.5251994,0.0,0.0,0.0,4.4483643,0.0,0.0,0.0,0.0,24.335087,0.0,0.0,0.44832966,2.2126427,0.0,0.0,0.0,0.46279973,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.38237348,1.022088,0.0,0.19481032,0.97045493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.511661,0.0,0.0,0.0,0.0,4.1634283,0.0,0.90745175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.22572349,0.06984478,0.0,0.0,0.0,0.0,1.4804707,0.0,0.18423256,,0.0,0.0,0.0,0.0,0.0,0.14500417,4.8482585,3.9409103,8.489838,0.0,0.0,0.0,0.0,0.39501452,0.0,0.0,0.0,,0.698695,2.4847922,0.0,0.0,1.1276346,0.0,0.0,0.0,0.26531827,0.0,0.0,,0.0,,0.0,0.020238353,0.0,0.0,2.1372662,0.11307835,0.0,,0.0,,0.0,,,3.0024593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.916142,0.44985348,0.016608233,0.0,0.4649982,,0.0,0.0,0.0,0.3151237,0.0,0.28901055,5.694233,0.019756557,0.0,0.0,0.0,0.0,0.0,0.026685718,0.0,0.0,0.42132306,0.0,0.0,0.089460075
1997,1.0680867,1.0086646,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46970218,0.27529597,1.4175769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852586,2.891446,0.0,0.0,0.0,0.0,0.39125004,1.5063285,1.8294506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20897478,17.891657,0.0,0.0,0.31028777,0.0,0.0,0.0,0.0,,0.0,0.0,0.93058676,0.2550106,0.7592997,0.8602513,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.4318665,2.2696998,0.0,0.20806482,1.2538749,0.0,0.0,0.0,0.0,0.0,,0.0,0.49357876,0.0,0.69981587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.67663974,0.0,0.0,0.0,0.0,0.19306305,0.0,1.2507943,,0.0,0.24210548,2.01265,0.0,0.19024643,0.0,1.1811619,5.3362794,3.3658144,0.0,0.0,0.0,0.0,0.5161419,0.0,0.0,0.0,,0.87801856,8.115742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.3494518,0.5523919,0.0,,0.0,0.0,0.0,,0.129294,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.753204,0.43548724,0.31153107,0.16347706,0.0,,0.0,0.0,0.0,0.09791535,0.0,0.31460539,1.5998583,0.0,0.0,0.0,0.0,0.0,0.0,0.013147757,0.0,0.0,0.0,0.0,0.54745567,0.26402858
1998,3.1903732,0.45552555,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2150338,0.53566325,2.4044943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5896783,0.0,1.6877285,0.0,0.0,0.0,0.0,2.3961177,1.1177396,0.21788613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51135194,0.0,0.0,0.0,0.87112856,0.0,,0.0,0.0,,0.0,0.0,5.9845977,0.50046563,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.2357407,4.2313037,0.0,0.063030414,1.6049631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.740899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5108395,0.0,0.0,0.0,,0.0,,0.0,0.3934185,0.0,0.0,0.0,0.0,1.3182089,0.0,0.9210133,,0.0,0.41363332,0.0,0.0,0.46587634,0.0,1.1521009,0.7369931,2.673739,0.0,0.0,0.0,0.0,1.3078331,,0.0,0.0,,1.0600749,2.3440275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.25269586,0.04884583,1.997671,1.079735,0.0,,0.0,0.6741602,0.0,0.0,1.4894139,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188665,1.0574629,0.5020632,0.0,0.0,,0.0,0.0,0.0,0.41772303,,2.0228956,2.0410285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086707,2.2681587,0.64017534,1.4720699
1999,7.7870083,69.49888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16180734,0.0,5.450317,0.4335176,3.1004736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9242673,0.0,0.0,0.0,0.0007965378,0.55059695,0.06803195,0.95284003,3.3149233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390084,0.0,0.0,0.0,0.3295318,0.0,0.12874083,2.9705222,0.0,0.0,2.012982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15643904,2.6911645,0.0,0.0,1.5266267,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.18483683,2.7073522,0.0,0.046529844,3.6942606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2727957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.055118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015206,0.0,1.1100838,,0.0,0.0,2.6711278,0.0,0.0,0.0,1.6870234,4.9859905,8.195792,0.0,0.0,0.0,0.0,1.739623,0.0,0.0,0.0,,1.1768761,3.7275927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3.6206615,0.0,2.3406265,0.0,0.0,,0.0,3.1283827,0.0,0.0,2.266093,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06288831,13.7812,0.20542532,0.38435268,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3801059,0.08627257,3.014162,0.17070013
2000,6.1403103,7.014733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14289752,0.0,1.5325868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79804766,0.0,0.0,0.0,0.0,0.059525,0.0,12.40324,14.996647,0.0,0.0,0.0,122.201904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287937,0.0,0.0,0.056044884,3.3432405,0.0,0.0,2.2675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288448,0.0,4.173797,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.11961402,0.0,0.16349608,0.25008643,0.0,0.045770515,0.1624111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96621877,,0.0,0.11255868,0.0,0.0,0.0,0.0,0.0,2.839278,5.193241,0.0,0.0,0.0,0.0,1.1808056,0.0,0.0,0.0,,0.48317593,1.2891113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,3.0039418,0.0,0.0,,0.0,7.416983,0.0,0.0,11.007325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264675,0.0,0.31712505,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,0.558698,0.059026357,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24891526,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.23070611,0.03205027,0.0,0.068630174,0.0,0.0,0.0,0.014488777,0.0,,0.0,,0.0,0.0,0.2412845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.8223947,0.0,0.0,0.24838483,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059845608,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.36207876,0.0,0.0,0.0,0.0,0.4986938,0.44390655,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.07960522,0.7474042,0.0,0.0,0.037676096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037109535,0.0,0.0,0.0,,0.0,0.0,0.0,0.7717112,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.2943495,0.0
2002,0.47618464,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.079162285,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.09409391,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.4567795,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23239684,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24083772,1.5588461,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.30447972,0.55125844,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.31877226,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.19032586,0.0
2003,0.35327676,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2611235,0.8441668,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.24833287,0.0,0.0,0.0,0.0,0.055198453,0.12229182,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013164246,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.37506706,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.20135757,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.22198509,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1005845,2.6667707,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.122616895,0.6172223,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.7184627,0.1844678,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2004,0.16982575,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7600172,0.66934496,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5378984,7.2901425,0.0,0.0,0.0,0.0015422379,0.9166941,0.7733765,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.012899494,0.0,0.0,0.0,0.013280032,0.0,,0.0,,0.0,0.0,0.0,0.0,0.7811588,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.11793028,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.4899627,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.870293,5.718178,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.19410875,0.31057972,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08452441,4.404896,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.496487,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2005,0.36868328,0.51411337,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057886537,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.35314038,0.0,0.0,0.2839811,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.5253153,0.057160735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.07549114,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15964092,0.0,0.0,,0.0,0.227608,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72174937,5.9149814,0.0,,0.0,0.0,0.1521774,,0.0,0.0,0.0,0.30953726,0.16057615,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139968,0.0,0.0,0.0,,0.0,0.0,0.0,17.674099,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1998998,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,22.419552,0.0,0.0,0.0
2006,1.2184124,0.09919485,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12620169,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11266756,0.22267276,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21332382,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.008628224,0.57660794,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.054163463,0.0,0.07419619,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02079509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.564234,0.9049666,7.9193645,0.0,,0.0,0.0,0.18854424,,0.0,0.0,,0.30445313,0.22463079,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.2452548,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09647276,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.045524273,0.0,0.0,0.0
2007,0.6562869,0.38259768,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68005294,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.73464406,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3096253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383602,2.380406,0.0,,0.0,0.0,0.18717022,,0.0,0.0,,0.20621628,0.17589712,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206036,0.0,0.0,0.0,,0.0,0.0,0.0,0.7195479,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0517147,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2008,1.1730337,1.3369278,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.67366743,0.39479095,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.67155606,0.0,0.0,0.0,0.0,0.04939625,0.0,0.2891579,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711262,0.0,,0.0,,0.0,0.0,0.0,0.328865,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4632335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.068723224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77643865,5.683067,0.0,,0.0,0.0,0.22320148,,0.0,0.0,,0.25485945,0.62926245,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81084687,0.0,0.0,0.0,,0.0,0.0,0.0,0.087375395,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.3337321,0.48212203,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2009,1.3876053,1.2884494,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.22963771,0.0,2.1804273,0.95846534,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0671191,0.0,0.0,0.0,0.0,1.2573894,0.15528533,0.12447441,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023053272,0.0,,0.0,,0.0,0.0,0.0,0.0,4.2908525,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.61782867,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.47071126,0.0,0.0,,,0.0,0.0,0.0,0.0,2.8168538,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13304378,0.0,0.0,0.0,0.0,0.0,3.912569,0.0,0.0,0.0,0.0,0.93528354,3.4611413,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.25904912,0.46811745,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.365782,0.0,0.0,0.0,,1.757232,0.0,0.0,0.51150745,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.567087,0.9377013,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.25467548,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2010,1.0642196,1.4124175,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7773424,99.371704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05603007,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03546632,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.060140107,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.49751765,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25757957,0.0,0.0,0.0,0.0,0.0,1.4622183,0.0,0.0,0.0,0.0,0.18020675,0.29822394,0.0,,0.0,0.0,0.22090033,,0.0,0.0,,0.20213,0.7405332,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09773629,0.0,0.0,0.0,1.4365376,0.0,0.0,,0.15535913,0.0,0.0,0.08314867,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.269912,0.0,0.0,60.353317,0.5694788,0.0,,,0.0,0.0,,0.0,0.12367924,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2011,2.7693107,0.20610805,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.8453019,0.0,0.0,0.0,0.015474225,1.669533,0.0,1.5148365,0.21813947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5641723,0.0,0.0,0.0,0.28496224,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.000795152,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023454826,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4364162,0.0,0.0,0.0,0.0,0.08417358,0.0,0.0,0.0,0.0,0.0,0.3471596,0.5741439,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.10122824,0.9969651,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.7366879,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.716261,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.3532791,0.0,0.0,0.0
