Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1990,100861.6,178461.69,71503.52,,35079.2,641481.44,,1149.88,217881.0,53629.2,,168116.16,102855.95,162204.38,285937.34,2266067.8,108973.26,12073.86,4983.7,,,5325.12,118430.09,2780562.8,3430.41,6914.16,18600.0,36728.79,93172.5,346533.97,71951.4,279466.7,25165842.0,269173.53,240971.92,537800.3,62516.25,312.89,677095.3,14861.34,10842.75,74378.7,173799.42,10867.78,,677243.25,17041.65,1397.44,50553.72,141969.1,617990.6,175121.4,1580879.5,,404036.8,,753510.75,61228.34,18298.56,534534.9,2747.52,25539.04,629018.7,,337236.06,84005.6,36943.88,19730.31,16065.28,80158.72,2001.75,221850.0,14356.18,158784.3,,70381.47,120336.48,2596218.0,14116183.0,42416.4,1624743.5,469770.75,4527.27,89671.4,246274.33,43608.94,109218.93,895420.94,,710081.56,,102358.7,1862.25,898.92,629755.06,26157.12,49698.88,59183.42,,106744.82,3001.2,257067.2,47668.0,,3856.8,,533109.4,240.57,,211743.94,7857.6,1699482.0,903.76,,154865.36,4378.4,665698.25,,63834.2,293300.22,26857.64,15960.0,305772.56,329616.0,,88790.25,1948362.6,49.5,179039.92,50733.18,367857.47,,50957.1,58595.18,95675750.0,2125929.0,46214.84,408443.53,1726810.8,296.94,86633.68,517219.9,396148.34,96869.4,90900.6,,7509.74,325593.53,,239852.56,336827.9,477320.84,144718.11,43260.84,8437.1,,165833.64,,87817.5,,,3101.99,7835.75,,,110235.84,27653.05,1409.54,391805.38,81127.68,105909.86,833724.8,,,,2519.8,19221.3,195741.75,1081757.9,250.8,774136.8,387894.0,,52590.49,3555085.5,,2474.88,338166.9,1545826.5,3552.12,4602.19,420507.38,908862.6,278745.3,293819.0
1991,98085.41,189061.08,62820.0,,36246.46,691117.0,,1138.83,221772.5,54682.8,,170197.05,82538.64,126189.0,255190.98,2367576.5,101591.7,12154.56,5529.78,,,4771.28,122335.92,2992920.5,3757.28,6797.76,17864.08,36983.76,66000.87,372363.56,67972.02,288433.53,24357740.0,283398.88,211272.48,247581.2,54634.88,452.14,654445.75,6926.4,10565.52,79100.16,182683.7,10922.34,,682575.75,11512.13,1511.16,53810.2,148379.05,623146.9,160280.1,1632023.2,,340770.94,,351641.94,62433.08,20168.91,552962.75,2566.52,24271.35,697429.8,,353952.9,104846.28,38933.37,19518.2,16023.35,76009.68,2254.08,162998.98,15131.6,154785.38,,80825.15,121425.48,2713536.2,10896249.0,41676.18,1576092.0,453074.44,4606.47,95387.44,273101.5,45634.05,109310.0,839863.25,,748282.9,,119238.6,1568.6,879.12,617933.9,22233.75,75113.05,63403.6,,102116.25,3531.77,256825.84,47749.5,,4048.0,,534210.4,260.68,,252316.08,8167.4,2035882.1,1292.04,,152851.86,4944.6,659199.6,,55042.5,277032.8,23224.0,19015.04,329589.2,376484.8,38253.08,102482.8,2108358.2,47.52,184758.88,56476.14,376485.0,,48448.06,57552.96,90020920.0,2224530.8,51146.4,474482.1,1706920.8,303.8,90919.92,513567.12,403626.72,106540.8,98457.0,,8111.04,299036.8,,255446.9,370236.84,486214.0,156461.77,47716.72,9332.04,,92004.12,247.5,80872.2,,,3420.34,9904.44,,,115892.16,26598.4,1447.14,380847.6,74254.88,102224.19,824056.1,,,,2583.9,24267.42,193588.3,993420.5,168.84,776513.94,416793.6,,52163.52,3522494.2,,2480.94,351294.94,1586144.5,3445.47,3993.22,332983.1,955271.6,253669.6,293300.5
1992,124420.34,194750.4,64802.82,,37717.05,650259.7,75203.52,1230.57,223683.42,56449.8,97306.56,160849.34,109153.68,151195.8,226969.2,2369497.2,87258.32,11805.03,5702.04,32710.6,128590.12,4389.09,130940.4,3166269.5,3758.4,6586.28,16327.96,37070.0,37733.44,385907.6,69884.34,260813.61,21131784.0,277616.16,166870.0,376530.0,52461.0,428.91,630737.5,8952.54,11415.22,75373.76,174978.55,11104.0,,664583.25,8777.69,1534.5,54562.35,151580.84,624279.2,207937.02,1622148.8,,331261.3,,258827.64,64769.76,19615.96,565803.25,2611.44,22947.54,723270.9,14748.64,365283.2,134448.08,38555.16,22890.0,15932.6,76108.32,1692.14,199482.55,14956.97,163913.97,49138.2,91073.58,123341.13,2890672.2,12993911.0,41643.42,1745452.8,443138.66,4621.32,97650.02,263392.0,38150.28,124182.24,809374.1,325454.3,784234.06,124251.08,104754.21,1985.06,861.3,622626.6,30192.0,75541.2,73371.16,,100776.72,2782.5,267820.2,47205.18,49456.41,4152.0,33548.3,540487.06,316.54,57121.04,261620.81,8249.64,2039209.9,1444.8,,129611.65,5038.84,671595.2,,54413.52,285695.2,32099.93,18574.92,362648.66,392684.88,40600.72,79318.47,1625347.1,45.54,191740.4,58570.56,392752.22,,49241.0,57395.52,88850190.0,2322372.5,48815.56,533205.25,1691574.9,304.56,93554.3,511268.16,417491.9,109967.22,116920.17,,8424.56,254193.94,1558683.5,232138.72,348784.47,452096.3,168179.64,46642.23,8761.9,,94024.15,240.57,74518.08,72121.46,,2349.88,6946.07,,19615.5,119376.96,28676.45,1483.96,383448.25,68631.75,96792.32,768439.7,142473.6,92659.2,,2474.28,20612.22,192529.86,1042304.6,176.88,810029.2,446382.16,600601.5,50478.54,3391888.8,553373.5,2428.47,341496.3,1643764.5,3664.32,4707.0,297798.47,945522.1,275500.3,288988.38
1993,161025.25,240735.4,53735.04,,39872.7,675855.6,70578.35,1202.85,223137.31,57343.2,88645.9,159555.6,87956.4,149079.69,192929.0,2504305.8,77652.08,12274.2,5654.88,27049.92,123882.24,5122.4,131859.23,2925423.8,3818.0,7105.23,14959.56,37363.04,50268.96,390146.88,71082.86,272743.8,16966970.0,275659.28,147464.0,514301.7,49314.1,492.03,814139.6,9976.4,12075.36,72489.61,157894.08,11380.5,121705.22,745365.2,8510.37,1588.95,53726.49,156437.25,634608.44,259347.75,1608073.4,23175.08,360979.2,13354.78,493642.6,65311.29,20436.48,573352.25,2665.6,22265.46,718392.25,51141.79,381099.84,147187.16,41667.78,26779.76,15807.11,75669.12,2246.31,244205.2,19202.24,177226.66,46557.9,103209.48,121356.18,3026578.0,15125999.0,40696.5,1633343.0,436782.78,4546.08,97780.36,275685.0,49553.6,128480.88,797123.9,319744.88,790859.2,121876.5,117793.44,2305.99,851.4,641531.6,35867.25,77273.56,83585.92,,101570.56,3519.36,283172.2,47186.08,49653.32,4365.8,25701.6,550553.1,343.53,47862.4,270099.38,6961.7,1833427.2,580.68,34396.04,192961.05,4903.2,703104.5,,52482.36,323517.25,37736.37,18882.36,351556.56,398417.12,38170.31,74022.29,1547928.0,45.54,189211.66,56522.61,402431.84,,50620.05,56137.4,88063656.0,2373109.0,53478.56,481452.75,1637527.4,107.84,38318.56,495619.75,424251.62,107404.15,130341.12,91350.35,8523.46,244030.14,1470080.5,212119.52,366418.78,436086.78,173646.2,45809.85,8172.8,,145370.1,233.28,80084.07,73189.25,,2609.46,6742.33,,18524.7,119801.79,29037.7,1467.4,395153.66,54507.2,89442.0,824112.0,167754.23,100999.08,,2467.32,20779.08,186953.2,962700.5,172.8,785932.8,469295.25,593378.75,48810.6,3383993.8,548015.8,2432.43,347815.03,1689776.5,4166.2,4854.84,339234.66,934681.25,300969.75,287565.1
1994,283410.0,231200.64,60247.8,,39527.1,687862.06,60686.0,1159.34,222948.98,57068.4,103950.0,98649.6,95829.24,178586.45,176649.3,2616458.5,78640.8,12924.21,5867.84,27794.91,117277.85,5193.06,148222.72,2637678.0,3937.23,7027.02,14081.04,37803.92,63230.44,386199.7,70196.42,274000.3,14844534.0,299606.44,178338.19,632490.7,43207.57,354.24,739256.25,10529.73,11765.88,70703.16,153473.77,11999.06,116600.79,736602.3,8780.52,1566.18,59715.04,159130.31,634221.25,254580.1,1592778.8,35387.37,356839.2,12243.6,1257884.6,64999.44,20088.96,570737.6,2765.56,21540.6,701230.5,47493.18,396211.53,159766.22,43752.4,27623.64,16475.2,72748.9,1928.79,231728.64,17376.88,179458.38,44726.4,112875.84,116626.95,2936701.0,17244178.0,39258.18,1506626.2,520500.97,4547.2,100411.56,282015.0,51146.68,137816.77,941017.5,302565.0,798743.4,111722.16,172345.5,1804.6,841.5,654862.44,39547.9,125016.15,81829.44,,100179.72,3392.96,279819.12,46253.74,46232.16,4717.96,23046.12,563515.5,333.63,60694.25,326006.72,7410.8,2085075.0,919.81,30285.2,177269.28,3795.66,762999.2,,48222.4,359965.44,42627.37,19227.85,330565.75,478846.56,37483.6,76510.34,1626751.6,45.54,187789.44,56575.78,414683.2,,51031.59,56259.03,89850260.0,2457462.2,54512.64,479886.0,1576034.2,143.09,50831.64,476243.53,358694.47,102181.17,103597.88,99300.48,8587.96,233047.36,1201237.2,62202.25,380419.28,438628.8,179656.19,50089.7,7825.8,,132733.6,251.23,99664.25,68334.03,,2976.35,7796.88,70894.39,17947.02,116663.84,31991.96,1488.56,400488.25,72544.56,84507.63,880079.25,149799.66,105841.8,,2443.26,19798.06,180217.31,1028312.7,210.14,824656.5,503109.53,561767.06,48770.1,3524049.2,467906.34,2415.6,527914.3,1705889.2,3010.93,4965.08,211150.3,829366.75,324760.3,285426.12
1995,307582.8,248532.48,58402.89,,38849.4,714292.94,50837.76,1227.6,226053.84,56127.0,106194.56,175569.6,100584.75,155511.2,172265.73,2657387.8,74949.02,13312.35,5825.7,23181.14,103811.25,5169.24,134717.77,2984362.8,3628.48,6911.19,14231.55,38557.47,57390.52,375908.16,68724.0,273557.47,15257187.0,318325.06,219662.42,456231.4,35864.02,466.56,843114.56,12185.4,11301.6,73846.5,147609.0,12243.33,108285.12,734866.56,8539.89,1515.69,60778.96,163625.28,620642.4,249003.72,1582947.8,42055.22,344269.8,11550.6,913789.44,63527.52,19332.04,582108.06,2968.2,20666.49,689844.5,42299.23,409542.0,172045.62,45947.72,18708.3,17169.57,72420.6,1907.84,297660.4,16209.27,175462.61,44754.32,115535.63,113605.47,2826515.8,18628040.0,37820.86,1315115.4,592613.6,4505.49,103410.42,270352.5,55643.4,144137.31,1093722.8,296758.16,800543.3,117377.76,228785.58,1210.25,833.58,660527.9,40701.36,117493.8,77224.2,,98299.24,3475.18,292746.3,45809.36,41295.14,4922.72,20342.34,562965.94,326.7,61732.58,295551.3,7031.04,2084625.0,872.67,33165.27,204515.48,2604.06,811426.06,,49492.95,414600.94,56327.57,19685.02,356008.5,499561.62,36099.16,166742.4,1790431.2,15.3,187607.08,55244.16,411124.0,,48878.76,57354.5,91986744.0,2208142.8,54961.2,624107.1,1530784.1,357.39,61158.3,460044.47,289618.22,103109.54,102461.25,77271.96,8705.22,231215.67,1196998.0,173078.64,390361.3,476876.53,247694.4,51342.1,9071.2,,151468.17,249.29,105643.78,71149.52,,3378.1,9058.45,68376.33,18260.55,111491.8,31400.7,1611.17,403398.94,80259.92,81330.09,924817.5,142937.9,105351.96,,2695.92,18666.48,176106.84,887630.9,243.46,837024.25,502435.06,525526.6,49107.6,3422576.0,583614.9,2382.93,264256.1,1629778.2,3414.0,5072.64,277284.0,819120.4,298979.88,279825.06
1996,329023.8,344322.6,57804.52,,38617.2,713513.8,42024.91,1374.12,225376.11,78746.31,103445.55,171593.53,84365.37,147932.4,164392.0,2335910.2,69874.4,13413.05,5810.72,30338.0,99333.12,5050.35,142178.8,2753392.8,3789.72,6781.5,13806.55,38240.63,56206.04,376368.72,68113.95,260177.73,15558582.0,374673.66,189187.83,372982.7,40640.46,349.2,793541.7,7539.62,10940.16,68003.88,144843.94,12888.9,97655.72,713726.6,8574.33,1466.19,59924.15,165442.6,610117.2,244492.36,1633953.1,49744.86,334423.8,11621.18,1335176.5,62710.2,19160.96,596913.25,2675.66,20757.12,676618.6,42501.55,416414.28,175439.66,48514.34,20720.63,17651.52,93106.8,1810.5,251916.23,19219.2,182982.8,43957.6,118376.5,111205.71,3576296.8,17190792.0,37718.45,1213094.5,619168.06,4328.28,109082.88,290548.5,58394.88,151130.38,1111206.9,282581.38,798186.94,116766.02,213124.23,1658.88,825.66,616397.06,41085.0,125439.55,75587.95,,98411.67,3584.35,300998.88,44702.3,39335.04,5051.41,21672.96,595398.06,324.72,57293.1,257076.06,6912.2,2154521.8,1052.94,30358.51,227722.98,2505.63,847695.1,,50153.28,347857.3,56878.8,13013.13,360698.4,508023.9,31795.03,164413.08,1589661.2,44.55,189586.56,55514.64,485304.3,,53347.12,57601.46,91886020.0,2378509.5,59422.5,550670.9,1641391.8,357.39,35945.76,437747.4,214436.0,105633.0,111045.33,102559.15,8960.4,226623.66,1226243.9,175693.0,386523.28,561493.56,220299.1,50721.3,12291.3,,149541.78,250.88,106294.65,72936.9,,2596.92,9264.63,62638.29,17972.25,103527.36,26089.12,1582.7,409500.25,69127.96,75630.24,927860.5,160533.53,109604.18,,2749.3,18805.6,175540.6,988503.8,238.76,865595.6,500357.56,465613.84,48867.23,3484399.0,597215.6,2344.32,360301.44,1566935.0,3462.36,5165.76,301117.38,820477.75,307229.84,283202.47
1997,309080.22,445202.94,58522.85,578.7,44457.15,663528.0,41464.4,1328.97,218700.75,79888.5,101051.28,182795.69,87925.92,163994.81,173209.83,2452089.0,64931.67,13316.04,5797.62,38792.88,93415.85,5381.35,119538.39,3417765.0,3431.6,6583.64,13394.64,37439.63,54562.2,365012.16,68032.61,265283.53,14910682.0,406854.2,211518.3,369517.6,17755.02,418.88,695706.4,8579.41,10557.6,79562.34,138834.23,12560.4,88987.2,728393.1,6521.78,1417.68,58254.84,164985.97,607793.4,241070.06,1643891.0,58172.97,341824.28,11579.92,1294342.2,59347.2,15327.75,599140.5,2387.98,20524.56,662330.75,42903.51,429442.94,164358.31,47552.05,21832.08,18355.7,92044.8,1933.84,273833.3,17239.68,181982.75,43697.29,123676.28,106423.02,3525183.2,14397341.0,38510.01,1062185.5,652967.44,4280.76,112994.33,300123.8,52407.52,154426.3,1104739.8,259221.83,798622.06,115367.56,188498.0,2152.5,808.01,574012.6,39498.15,114105.69,78602.13,,95954.04,3449.45,319585.9,43535.2,37897.92,5096.0,19777.33,587699.7,322.74,56339.75,267238.38,6826.56,2095953.9,796.12,31525.62,227558.8,2662.8,864707.4,,49674.17,376433.44,55771.52,18075.99,352893.75,518337.7,30101.8,157526.25,1632415.8,42.57,186954.23,56597.94,545180.06,281.16,56953.71,55640.48,89270376.0,2503986.8,61350.2,571833.06,1724164.0,278.05,77261.0,414305.44,144747.86,102812.16,83742.63,105486.72,8613.87,226530.89,1212407.5,175540.86,389789.28,561197.0,208230.75,50436.68,9500.96,,152671.27,264.6,83280.75,72897.12,,2732.4,8513.83,59656.41,15570.16,95358.72,27526.4,1503.81,408320.62,99150.3,69089.39,931399.6,159350.52,107218.98,,2785.84,18040.0,171308.6,1086355.9,249.48,837922.5,501163.2,464676.56,50229.24,3449053.0,591282.25,2288.88,383693.4,1478865.6,3668.6,5470.74,284514.16,894531.44,315046.38,276617.88
1998,260971.33,363405.56,52712.92,600.3,49215.7,670226.9,40012.98,1415.7,209255.8,67650.18,93984.92,157952.44,92880.8,170076.16,104094.48,2475792.0,62465.35,13989.69,5635.0,41076.0,89109.44,5443.2,152656.4,3285308.0,3563.78,6555.78,11049.02,36978.61,48830.75,351163.2,65709.63,263824.8,14405321.0,410580.06,235137.23,373291.2,21112.35,420.01,675519.75,11705.57,10437.0,66010.73,143010.45,12127.14,85290.05,751444.94,4457.04,1347.5,61930.05,164980.0,539172.5,280423.88,1782437.8,65514.7,343398.78,11341.27,1014204.75,57526.08,15666.42,601615.1,2619.08,20816.32,633078.1,43189.72,463615.62,155991.16,47503.8,26468.51,18876.4,91480.43,2026.33,295539.78,19357.95,202431.73,43836.52,126679.54,100579.05,3559451.2,13930753.0,39818.24,1038503.06,691911.44,4117.44,112264.2,289736.16,51119.2,150155.02,1121780.0,242454.95,808687.6,110164.74,193334.05,2035.88,827.64,564036.2,41309.73,120139.1,73674.95,,97322.2,3114.9,322222.6,43017.08,36724.2,5160.28,18497.9,580347.06,322.74,51397.38,306862.9,6610.1,2190965.8,1435.92,29529.6,225763.2,2766.0,871639.3,,49115.16,405646.72,54856.62,17285.6,371425.5,509626.56,32666.24,163801.05,1668756.4,42.57,188032.31,55257.02,491001.47,252.0,46327.14,53649.12,87835320.0,2630239.0,64664.64,580092.1,1756102.4,222.0,100725.66,403847.88,205904.38,104965.44,97412.71,101920.36,8955.18,222565.53,1201688.5,200363.77,397303.44,480928.12,202793.94,48753.6,9408.3,,151295.77,272.25,111218.88,67991.44,,2676.83,8919.96,58389.21,17307.3,87422.82,27151.96,1362.45,424883.62,69179.6,65405.2,949836.5,148983.34,104201.46,,2744.64,17853.3,170314.84,1103547.2,238.08,848271.6,473954.0,435258.25,51887.04,3469463.5,562446.56,2249.28,521042.9,1396119.4,3586.56,5437.08,457261.2,833474.5,322426.9,272152.62
1999,269156.56,276962.78,47955.3,673.18,51786.24,680845.94,36599.44,1369.17,223253.36,54165.15,83263.96,159679.1,94554.2,179587.69,160014.23,2540676.0,59846.4,13180.68,5166.02,41653.55,88092.2,5532.54,185785.1,3431857.8,3167.38,6172.98,11601.59,37617.3,49556.32,339419.53,65086.68,246962.44,14152064.0,368425.78,235815.78,282496.2,23425.27,316.68,687469.9,12096.39,10353.0,69657.28,139516.8,11581.44,86976.02,740821.75,4982.49,1293.93,61908.64,168040.14,497399.1,312299.47,1792753.0,71282.64,353097.9,11251.6,716043.5,55735.68,15864.78,635357.5,2548.54,20851.6,633109.8,43006.12,491708.06,121062.8,48124.8,30837.1,12087.0,90888.16,1959.9,313810.56,17816.73,204315.3,43227.12,129576.78,96537.87,3554431.8,14786315.0,41000.96,1010203.94,727026.3,3993.12,116206.56,366732.1,46188.14,131221.34,1125032.8,232443.1,811781.8,107353.62,213082.38,1636.8,836.55,581078.7,40070.4,119253.02,68757.15,69603.75,98464.84,3183.45,327460.25,41252.75,35760.99,5017.68,17883.89,572713.2,308.88,48030.78,341244.75,6132.34,2137431.2,1455.45,28912.94,220734.12,3057.88,838051.94,,47301.66,434991.47,54103.06,15546.4,346515.6,513774.1,33997.6,170356.55,1570480.5,40.59,192809.28,53588.7,584956.06,133.77,47123.25,53122.41,89047600.0,2757323.0,61213.5,576177.75,1770608.0,257.28,110820.68,388410.3,259604.73,101917.6,112140.74,102825.64,9119.34,224528.78,1228321.6,221796.9,397415.16,507462.75,201154.2,47844.28,14322.33,98106.32,141250.05,277.2,137663.36,63080.64,,2883.2,9376.35,56910.15,17787.0,80368.78,27545.72,1442.43,422992.72,106942.8,95310.84,931379.5,144118.9,100556.02,,2779.05,17027.12,158846.4,1107422.2,231.24,870907.7,535107.1,424532.78,52664.04,3481145.8,540542.4,2011.44,477635.75,1295092.5,3470.76,4868.5,522524.38,766251.75,326700.9,278576.0
2000,235543.4,254365.23,51946.95,694.52,51762.04,641575.5,34990.36,1255.9,231197.33,60294.75,77557.86,168243.12,93579.22,186577.3,218580.0,2688232.8,58852.14,13556.34,5420.04,37380.8,89925.78,6730.56,199013.64,3408290.8,3552.26,6456.78,11404.38,38720.5,49174.92,334466.88,64458.56,248832.16,13847987.0,454046.2,258639.16,502973.62,35154.98,261.44,762102.9,12534.2,10298.5,65080.12,137021.92,11178.28,86512.36,725687.75,11193.0,1212.75,65998.35,172583.16,455262.4,312808.3,1865277.1,60461.8,355548.4,11290.2,757826.44,54953.28,16121.43,640031.25,2783.75,21274.0,620347.2,39128.73,560795.4,128086.14,48264.7,31692.98,12190.5,92330.38,1924.64,328054.75,17164.74,207503.23,41917.89,130125.42,94138.11,3463491.8,14860810.0,42670.27,1010436.56,712944.3,3842.02,120606.3,390128.0,47850.0,145550.55,1136654.4,232136.19,857649.75,106522.08,214104.16,2102.4,852.39,589998.44,41233.5,70034.16,63916.33,66051.09,101653.65,2911.92,341342.1,38485.92,35054.83,5116.86,18085.65,586270.1,250.88,43510.32,361262.6,5880.6,2187398.5,1537.84,27813.78,220904.73,3304.1,814830.25,,44638.4,472412.7,40677.8,16415.28,315219.84,502814.4,36943.29,187131.2,1523470.8,38.61,197191.69,52194.56,509217.7,21.28,47715.6,52747.2,89186450.0,2861355.0,66567.22,597451.1,1743820.2,195.88,118094.19,374917.62,314875.88,96879.72,124963.6,105982.8,9950.85,224359.23,1210810.2,212842.5,407134.7,588497.0,165832.8,45539.52,13236.86,59980.7,143184.61,283.14,90348.0,64738.6,,3087.75,9424.8,55045.62,16927.1,81499.6,27861.28,1413.29,418267.1,103003.32,99674.16,888837.7,159107.52,98924.16,,2721.75,17212.5,163853.16,1164866.5,198.45,970451.06,569015.6,399914.47,46692.07,3473078.8,532217.06,2380.8,479325.0,1284262.5,3440.4,5017.35,504497.0,723998.9,335301.2,284225.25
2001,322487.56,461617.2,50956.1,670.27,52332.62,628983.5,33713.43,1347.33,234436.23,62417.11,79636.84,177670.31,93931.0,185346.92,295237.53,2831349.2,61218.9,13350.54,5282.8,39830.48,91307.7,6723.82,209063.36,3352158.8,3588.87,6414.21,11194.56,39681.46,49417.9,327448.84,61773.88,241701.12,14189486.0,488520.47,276327.2,683447.25,36944.95,264.77,795290.44,12908.0,10458.8,65043.22,139240.31,10880.72,86069.07,737547.5,11332.23,1119.69,63114.42,182555.12,479056.9,313021.16,1860862.5,66773.28,377277.12,12016.55,800900.56,54879.36,16412.42,638351.7,2760.24,21764.05,585756.25,37656.38,502793.47,135831.08,48886.81,32608.08,12744.0,96246.15,2071.08,350100.66,17773.48,213441.03,40787.54,131310.19,94654.89,3421896.2,15270680.0,39892.31,989719.7,693984.06,3757.6,123214.05,408726.78,44369.15,151545.23,1161168.6,223857.05,871264.25,107294.22,192247.38,1986.64,787.5,585036.5,40986.99,82399.0,58835.4,62552.42,104268.81,2856.01,344050.75,35728.7,33498.95,5313.82,19143.32,601564.8,245.0,44081.3,378075.53,5571.3,2186127.8,1089.28,25760.0,253321.56,3060.4,707837.2,,45209.55,503981.44,52383.86,17961.3,355453.9,493346.4,31294.48,204377.94,1533998.4,36.63,198471.16,53699.4,505924.7,243.2,47715.6,52313.58,91312840.0,3020153.2,65692.5,594632.3,1825919.0,218.4,114411.7,367389.44,361088.97,101897.1,120509.1,112929.32,10419.92,221383.95,1200938.6,198735.19,404992.4,602535.3,170504.64,45036.65,12302.26,85833.5,136962.45,280.33,78178.0,63735.3,,3379.5,9359.48,54292.59,16930.34,85004.2,28387.32,1371.8,403986.4,98606.56,70647.6,876387.4,153735.12,102083.66,,2682.12,17333.68,155829.6,1208364.4,238.59,1096956.6,606265.1,385012.0,48580.14,3533441.8,513538.75,2385.32,559319.3,1304380.0,3443.4,5027.8,530280.0,677106.7,339648.12,285947.56
2002,317897.3,491385.16,49443.84,622.3,53742.62,667104.25,31376.8,1397.88,238691.38,60871.98,75391.8,189695.25,94176.18,184057.5,308875.53,2779778.2,60927.92,13524.39,5156.84,37266.08,90585.0,6350.08,215431.58,3186879.2,3534.44,6382.53,10977.72,41079.84,60519.06,321782.1,59306.5,236675.4,14097578.0,500983.8,293797.56,850328.5,40425.83,287.85,787828.1,13368.59,10492.21,73446.9,140064.55,10552.2,87719.8,723420.25,14757.24,1094.94,63377.35,180248.27,473788.44,312930.1,1883390.8,66423.24,397893.03,12236.0,901207.06,54168.96,16828.3,657019.4,2808.08,22286.55,575312.3,37008.0,518187.53,143032.4,50174.1,33547.88,13185.41,98652.52,1866.24,357370.3,17249.64,211412.47,39498.15,129252.69,95498.37,3232095.0,15182142.0,40114.96,1027322.0,662472.56,3879.33,125126.4,429012.44,43535.78,144998.5,1160071.1,226599.7,911872.25,104478.78,170073.8,2287.12,833.58,566757.44,39721.5,89608.75,53498.25,57321.68,105659.19,2875.32,352756.8,39872.04,31385.48,5249.9,19337.36,589349.94,314.28,43198.64,394854.22,5384.47,2225483.5,1336.8,27357.68,272018.3,2770.95,750368.9,,47136.04,534487.8,80698.59,16248.12,308333.4,489558.6,36384.76,222347.92,1490874.9,36.63,199158.95,50843.67,499605.0,97.6,47018.16,51818.58,92049780.0,3099815.5,66175.1,575343.75,1868316.8,263.34,131762.08,362166.84,372844.9,105489.9,112818.24,108751.42,11539.44,213597.86,1247814.4,204685.05,420955.75,616493.6,194423.77,44286.22,11813.1,112438.24,129932.16,281.28,182150.1,64773.52,,4206.65,8430.04,51937.38,16810.68,87549.15,28332.45,1406.3,429520.56,97824.75,87058.08,873949.94,153782.2,93019.52,17063.76,2601.0,16504.77,157330.62,1093108.4,235.62,1166224.0,654768.4,359737.28,48159.3,3572460.8,491174.06,2129.49,476657.38,1311325.5,3410.4,5437.08,464665.2,623356.5,347370.25,280006.3
