Date,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BEL,BGR,BHR,BHS,BIH,BLR,BLZ,BRA,BRB,BRN,CAN,CHE,CHL,COL,CPV,CRI,CUB,CYP,CZE,DEU,DMA,DNK,DOM,ECU,EGY,ESP,EST,FIN,FJI,FRA,GBR,GEO,GLP,GRC,GRD,GTM,GUF,GUY,HKG,HRV,HUN,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LCA,LKA,LTU,LUX,LVA,MDA,MDV,MEX,MKD,MLT,MNE,MNG,MTQ,MUS,MYS,MYT,NIC,NLD,NOR,NZL,OMN,PAN,PER,PHL,POL,PRI,PRT,PRY,QAT,REU,ROU,RUS,SAU,SGP,SLV,SRB,STP,SUR,SVK,SVN,SWE,SYC,SYR,THA,TJK,TKM,TTO,TUR,UKR,URY,USA,UZB,VCT,VEN,ZAF
1994,3.7373197,,4.1865005,4.6689925,2.232143,6.3355436,2.6374497,4.1696253,6.3019137,2.0655353,,3.508772,,4.5729713,2.8833551,4.8720784,2.3690772,,5.2854733,3.4620163,3.6278083,4.8045893,,6.3842573,4.277286,,1.8445469,3.8063169,2.6465027,5.1588407,3.3224757,3.8737419,,6.9509406,1.6117414,2.2925446,,4.0225782,5.7367644,1.5025483,,3.7921622,2.3076923,3.0831583,,2.4628253,10.712862,2.2634494,3.7395585,7.5449142,,,4.6592894,2.8000596,4.61367,,,3.8083963,6.0146585,8.367243,1.4814814,3.86948,2.1073904,,2.631579,,3.2482898,6.037027,1.8368177,3.793024,,4.77026,3.3415763,5.5967383,,3.102896,,6.0962124,,,,4.847495,3.328342,6.1671896,,,,5.533848,1.9397098,6.265162,4.162777,,,,3.5693214,3.77906,,6.1211247,,,,,1.3895646,3.1613202,2.937124,,,4.7046733,5.179881,3.1652477,2.9900692,,5.155564,5.2640295,5.6711426,4.344867,,2.9608753,
1995,3.2691948,,5.071176,4.741969,1.0989012,6.078046,2.8741791,4.416857,6.8591094,1.9237813,,4.1770573,,4.3221827,3.2223415,5.16985,2.2,,5.4300942,3.727776,3.536183,5.295004,,6.855355,4.306042,,1.5273973,3.9799318,2.5684931,5.5703254,3.369424,3.6172764,,7.3365164,1.5027847,2.4956918,,4.2291646,6.152507,0.8501875,,4.0585876,2.294197,2.7379181,,1.9698726,7.895248,2.336948,3.6498408,7.8458724,,,4.0041604,3.1034288,4.614238,,,4.6322737,5.9188557,8.199697,1.4814814,3.6810548,1.5075377,,2.6915114,,3.2534323,5.243243,1.8648378,3.8735058,,4.938375,3.2562125,4.283604,,,,5.522061,,,,5.2441497,3.6186976,6.481614,,,3.3896267,5.5601916,1.9772899,6.6962514,4.377568,,2.9,,3.2432492,3.497759,,5.767236,3.302356,,,2.149837,1.4558777,3.964572,3.1524653,,,4.8965344,5.1788526,2.9645905,3.1298385,,4.953477,5.81388,5.6837153,4.3960805,1.7105263,,
1996,3.0990624,,5.0466537,5.033086,,6.5510626,2.7218716,4.5479045,6.9244037,1.8760252,,3.1270792,,4.0239816,2.367531,5.8905334,,7.285429,5.4416304,3.760995,3.3883953,5.3145137,,6.74623,4.827898,,1.3096062,3.9916496,4.283361,5.5853868,2.8190413,3.338432,,7.6147604,1.3669821,2.6118264,,4.401101,6.0439587,1.4093101,,3.7581894,2.1840873,2.6543272,,2.286427,8.291465,2.1210206,3.3710613,7.73256,,,5.2155404,4.5876856,4.4001184,,,4.4630113,5.718915,8.266304,,3.593629,1.3378804,,4.3944263,4.006189,3.2007647,4.8710604,1.6433567,3.897401,,5.12787,4.0094633,3.7251356,,,,4.9413958,,,,5.2558503,4.068854,7.082702,,5.179959,3.4464898,5.740454,1.9917197,6.3841186,4.639238,,,,3.432719,3.469902,,5.614473,3.4977858,,,2.5164113,1.4033102,3.9366274,3.1892555,,,3.6860523,5.246603,3.1364284,3.2636518,,4.849514,5.5094824,5.8729677,4.406576,2.8314028,3.4954271,4.826825
1997,2.6016562,,7.389539,4.7196164,,6.319593,2.7747004,4.077852,6.7466283,1.9267855,3.9517014,3.5329342,,4.3197002,4.0851064,5.8965197,,7.587769,5.5302596,3.9821882,4.011622,5.6171274,,7.6858344,4.31476,,1.4200312,3.7506292,0.97465885,6.202396,3.4090464,3.5386329,,7.67622,1.4057956,2.867143,,4.464671,6.2853913,1.4411211,,3.6846538,,2.6355054,,2.1815348,7.394937,2.1995997,3.132665,8.156803,,,4.0151925,4.6418877,4.6487303,,,4.4786415,5.182405,8.031268,,3.6147335,1.4438636,,3.292181,4.3581085,3.0819337,5.284121,1.8638356,4.204446,,5.221472,3.669559,4.501385,,,,4.706335,,,,5.3062606,4.0160375,6.9139113,,5.1640887,3.6462858,6.078668,,6.3011427,4.7918825,,,,3.2010455,3.4286497,,5.6133647,2.9518776,,,2.063492,0.9880285,3.7510567,3.2158887,,,4.7037077,4.075235,2.8018878,2.3806925,,4.7018437,5.1159124,6.08544,4.1622066,2.69179,3.550622,4.7402096
1998,2.6219957,,8.159755,4.1576905,2.660754,5.899119,2.812137,4.041124,7.178289,1.8707167,4.456685,4.3355856,,4.1690946,3.5555556,6.314591,,9.806034,5.8058333,3.9909217,4.874341,5.9231424,,8.179222,4.300909,,1.7319931,3.6083586,3.5294118,6.520429,3.4796436,2.9659925,,8.124301,1.4398848,3.0261796,,4.5282516,6.327999,1.4846208,,4.2223477,,2.3899353,,2.4284303,7.400153,2.0626638,2.9473984,8.053734,,,4.61285,3.9699078,4.611907,,,4.46895,4.882901,7.7928085,2.195122,3.7766705,1.4946619,,4.9740934,4.9585896,3.0399685,5.8242054,1.5701754,4.160613,,5.368086,2.5666864,4.9277267,,,,6.0776367,,,,5.655286,4.147278,6.4973354,,5.024448,4.195957,6.154814,,6.8082113,4.8238783,,,,3.1564164,3.075861,,5.300426,3.0166366,3.0621076,,2.540835,2.0298743,3.7449446,3.3088393,,3.1041832,5.4345727,4.599044,2.7747846,2.6048152,,4.3480554,5.7524204,6.265167,4.2276874,1.9253911,3.806345,4.9365435
1999,2.490196,,8.411186,4.5709305,2.6,5.9642878,3.1560102,3.862188,6.9189663,1.7631904,4.21875,2.2857144,,4.140116,4.037006,6.194695,,7.6243095,5.8871226,4.187267,5.2034545,6.4738793,,7.434228,4.4491124,3.8256755,1.8347788,3.7146268,3.3980582,6.8185687,3.6034076,3.6830897,,9.3871765,1.5010296,2.922946,,4.578396,6.7477555,1.2729704,,4.8120112,,2.7368617,,2.1205623,7.968366,2.5446076,3.3216953,8.160574,,,4.892162,5.419538,4.90294,,,4.6928253,4.7711806,8.392439,1.6470588,3.8371801,1.0511228,,4.3933053,5.042053,2.8022897,6.45072,1.5406163,4.349615,,5.6362205,2.8887963,4.9079757,,,,6.250802,,,,5.38484,4.481979,7.344813,,5.613097,3.8190873,5.0194235,2.413906,6.7007284,5.584291,,,,3.3741336,2.988552,,4.7204967,3.2053566,3.1465635,,2.3894863,2.2460976,4.130262,3.413059,,3.3589344,3.2442837,3.588939,1.993901,2.7661273,,4.223115,5.975764,6.91453,3.8420582,2.4009604,3.7428913,4.7086215
2000,2.766437,,7.9156265,4.7700315,3.2178218,6.1940923,3.3836937,4.040599,6.630098,1.8333956,3.5415642,2.2769232,,4.1544633,3.1942635,6.124741,2.7583368,6.735751,5.7919307,3.8372371,4.9318647,5.4374294,,7.206906,4.183723,4.172099,2.0596142,3.8182063,1.8779342,7.010378,3.1149392,3.292802,2.8039608,8.839844,1.5921317,2.903723,,3.5712535,6.59718,1.1941383,1.9273536,4.823619,,2.50391,,,7.593633,2.2967002,2.9771166,7.4288807,,,4.978118,5.773721,4.748974,3.6630964,,4.6641564,4.742871,7.5044703,4.4077134,4.5802846,1.7506505,,4.0342298,5.450947,2.913744,5.5478883,1.4345598,4.1238112,0.90361446,5.44912,2.9270272,4.2045074,3.3813748,,1.8573551,6.097873,6.364511,,,5.474393,4.516334,6.3140955,,4.45774,4.02877,4.969054,2.5033422,6.4198837,5.225256,2.3205845,,,3.0541005,2.924777,,4.6211348,3.5893066,3.5629842,,2.2161741,2.1527197,3.7282116,3.3694768,,2.5710754,3.436429,4.123711,4.44222,2.226208,,4.0351834,5.1912656,6.870033,4.1387043,1.997147,3.3082266,4.5454106
2001,2.4301658,,8.388094,4.178644,2.5974026,6.09139,3.4841576,3.5177987,6.733533,1.7175708,4.2950983,3.8395414,,3.9187734,4.2030134,6.13636,2.6869159,7.790927,5.7848754,3.7041268,5.448816,5.7751393,,7.2970724,3.8050256,,2.057445,3.6433923,2.5490196,7.0082593,3.6176414,3.7904043,3.183604,8.158421,1.382588,2.970889,4.2505207,3.4225113,6.6062975,1.1972852,1.993865,4.3672423,3.630363,2.525498,1.2121212,2.8947937,7.509383,2.1492574,2.6236353,7.321594,,,4.695652,5.14696,4.4243765,3.3335414,,4.802794,4.2034063,7.060012,4.5333333,4.974304,1.7415216,,3.6598494,5.722235,2.7228396,5.129635,1.3003546,3.9999,6.439394,5.382264,2.7247474,3.2708688,4.400663,,1.9252129,6.0559206,6.43414,,,5.228777,4.43641,7.092577,,4.910786,5.5682945,5.0493145,2.3693628,6.509181,4.793431,2.548913,3.0578513,4.2489853,2.9733863,2.5383883,,4.616236,3.8986948,3.0149078,,2.40458,2.0642555,3.9766588,3.4144208,6.137184,3.4581316,,4.454501,4.009288,2.20445,,3.6187315,6.1998844,6.929162,3.5505726,1.589404,3.653373,4.8112593
2002,2.5110784,,8.269172,4.7781167,2.0270271,6.385713,3.8788404,3.1853158,7.047337,1.5077653,4.176904,3.557745,,3.6281688,3.6604362,6.199061,3.2142856,7.1085496,5.7821226,3.7559903,5.198633,5.580662,,6.2316713,3.4040308,,2.0601795,3.9864035,4.5454545,6.9215884,3.4035718,4.141831,3.5313075,8.738043,1.4546446,2.8569114,4.5551224,3.440595,6.8447237,,2.061483,4.654766,4.7297297,2.2444496,1.3452915,2.1293375,7.215293,2.1752458,2.7907221,7.246572,,,5.2140503,5.3758388,4.606613,3.9706576,,4.822884,4.377942,7.915425,3.1161473,5.4221005,2.14187,,3.4042554,5.306491,2.8218737,5.8284764,1.2554618,4.5898743,7.0240297,5.4527183,2.8563473,4.025074,3.899873,,2.6425066,5.2839994,6.507069,,,5.3261213,4.6530485,6.706866,,4.7473445,5.822002,5.456009,2.399537,5.944707,5.1888647,2.566811,,4.6738315,3.0912313,2.4892895,,4.413738,3.686854,2.9391448,,1.774308,2.1190717,3.7591572,3.6404371,4.7913446,3.4719129,3.5413446,4.6933527,3.5961983,2.4833748,,3.3585415,5.5343084,6.8910084,3.4190092,2.2222223,3.2096326,4.4016542
2003,2.5160034,,8.799483,5.089567,1.7738359,6.1881566,4.5111322,2.9992507,7.2762194,1.6135517,4.888467,2.2437842,,2.8421192,3.4455755,6.214532,2.5302114,7.3267326,5.9327316,3.8718884,5.1522613,6.576396,,7.1392407,3.9867914,,2.1547697,4.1228604,3.5906644,6.756945,3.8457463,3.5694253,4.218855,8.905277,1.8014544,2.8796933,5.3956833,3.610671,7.3421173,,1.9158528,3.9979532,2.6894865,2.4425027,1.664355,1.5643803,7.0532355,2.6723728,3.2431915,7.673523,,,4.9288063,4.987096,5.2825875,3.9701555,,4.9304843,4.4075413,8.75226,1.8867924,4.622195,1.8083183,,3.2473733,6.1353307,2.800683,5.0127225,1.2331597,4.647276,9.244533,5.5193205,3.3322227,4.108723,4.1549788,,1.9435277,6.2815886,6.2544537,,,5.6187296,4.8766155,6.8636184,,4.544082,5.6790824,5.3742957,2.6353257,6.2548757,5.1324806,2.553213,,4.5533285,2.9999063,2.3804052,,4.1402955,3.9598572,3.0025206,,1.747997,2.2362628,4.0614877,3.6310656,5.688623,3.798152,3.5126038,4.90218,3.2651558,2.7140896,,3.1285276,6.0871167,6.948774,3.3045692,2.7131784,3.4193854,4.4752035
2004,2.70453,,8.921286,,1.369863,6.160346,4.078501,2.9333441,6.93391,1.5448189,4.2572465,2.839879,,,3.6209552,6.2235065,3.555941,6.739346,6.072803,3.8235295,5.5596833,6.3745823,,6.919575,4.1560845,4.708134,2.129188,3.9866989,4.6678634,6.3051567,4.149269,3.6693056,3.9989123,8.260337,1.832061,2.6530142,5.259417,3.5053658,7.288758,2.268768,1.9086826,4.0241275,3.251121,2.4343562,1.9471488,2.0813072,7.014817,2.7052014,3.1820788,7.3329844,,,4.605263,5.2016845,4.998615,3.932194,,5.0143785,3.6926107,7.5067024,5.5555553,4.3375845,1.4604632,,4.6728973,6.998216,2.6221578,4.8773365,1.1984645,4.05107,6.962664,5.5603495,3.259416,4.9683228,3.4549282,,2.0778239,5.4001694,6.1634636,,,5.1987143,4.850086,6.894746,,5.2026124,6.593856,,2.5250192,6.298423,,2.7585258,5.1967335,4.123711,2.9846654,2.1727784,,4.033771,3.776033,3.1825154,,2.0444763,2.256422,3.34719,3.589192,2.94599,4.0843883,2.0795646,4.691819,3.3324714,2.7552674,,2.9160826,6.184574,6.9622936,2.486918,2.2929935,3.3706427,4.5553465
2005,2.610891,,8.80233,,2.6584866,,4.1069837,,7.168671,2.2818284,4.650113,4.0570173,,,3.725347,6.0133467,3.1162605,6.8097014,6.304208,4.0933185,5.575945,6.7184925,,6.6176944,3.9245968,4.571429,2.6811688,4.1740394,4.7034764,6.263708,4.828115,3.311853,3.8719945,9.259465,1.6574267,3.0679986,4.1162634,3.6705995,7.662909,1.2720709,1.981551,4.112626,2.5316455,2.4975336,1.3513514,1.911315,7.0858,2.9021046,4.045472,7.4239206,,,5.0081654,5.476001,5.4245086,3.8618941,,5.10991,3.618913,6.8852725,2.52809,4.1000676,2.069398,,5.7319226,5.7510767,2.4224298,4.8261995,1.2264698,4.1710486,4.120603,5.651302,3.444529,4.952077,3.3909917,,2.5219717,6.4117785,5.890114,,3.8670406,5.7601795,5.158923,6.458863,,5.633505,5.7342486,,2.641704,6.3932815,,2.628121,3.232062,4.604811,2.9484818,2.0839999,,4.304874,3.5787024,3.3735752,,2.0270271,2.1954184,3.3784862,3.7995098,4.9034176,3.8802874,3.1618164,4.288728,3.165993,2.6201315,,2.7630534,6.071844,7.191004,2.6176333,3.0674846,3.6565695,4.5937757
2006,2.5095954,,8.301033,4.7864127,1.2658228,6.0147004,4.039303,,6.6781883,2.1967947,3.5822184,2.8901734,,,3.4408603,5.7661366,3.61135,6.9406395,6.053604,3.7572782,5.436775,6.6748266,,6.099393,3.7943363,4.7201095,2.4109306,4.0882297,4.45269,6.2914267,5.008881,3.1453493,3.8234887,8.258363,1.8884269,3.0765393,4.087948,3.5049772,7.6244617,1.5311798,2.2649279,5.045347,1.2626263,2.6219966,2.0661156,1.8882926,6.4038486,2.5725515,4.1670785,7.337968,,,4.939569,5.697023,5.0201035,3.8810115,,4.933192,3.3534763,6.7439327,1.6129032,3.9793253,1.6771488,,3.4136546,7.8251762,2.3296812,4.4714327,1.1203382,3.9386141,,5.41318,3.2796564,4.8196516,3.4684987,,2.259036,5.4278345,5.5633845,,4.1104608,5.651095,5.2398043,6.6081934,,4.5688815,6.997095,5.524313,2.6008558,6.044813,,2.6003168,2.622577,3.8408144,2.8350136,2.0048432,,4.1455817,3.344673,3.0626726,,2.6808667,1.9943341,3.0253026,3.7416046,3.6144578,3.803359,3.0115614,,2.88434,2.4317052,,2.5351803,5.9131346,7.0010333,,2.3407023,3.3039377,4.3459644
2007,2.6156387,,9.327155,4.9310474,2.892562,6.4009748,4.243886,3.701501,7.017873,2.379562,5.506608,2.335929,,2.9234622,3.3189032,5.6453977,2.7519052,7.0698466,6.3507314,3.789553,5.974899,6.746216,,6.519011,4.2452426,5.3903346,2.6186016,4.2438235,4.9382715,6.647854,5.3520436,3.217126,4.1143384,8.906195,1.8840829,3.200049,3.2488115,3.5922656,7.7464776,1.5420855,2.0577617,5.2404566,3.3288949,2.6069539,1.7045455,1.6315161,6.4509673,3.013348,4.40807,7.0704556,,,5.506948,5.662361,5.1694856,,,5.0553355,3.3336704,5.93227,2.6086957,4.1828613,1.9837521,,,7.515631,2.546905,4.849634,1.4006535,3.8188152,11.081323,5.5856194,3.0825763,4.982321,3.4453921,,2.6343894,5.1423764,5.5821486,,3.7835028,5.8832374,5.535829,6.53124,,4.9604115,6.5556536,5.5572023,2.7651858,6.184648,5.692669,2.6122484,2.5266705,4.6973124,2.8226142,1.929491,,3.4717028,3.445086,3.3004231,,1.8441197,2.2058823,2.787344,3.6930952,5.2380953,5.9732237,3.225142,,3.4622931,2.5277116,,2.4233265,6.4351892,7.186615,,2.3968043,3.3398976,4.2358346
2008,2.1867063,,8.867213,4.494382,3.030303,6.4920177,3.855733,,6.7116423,2.3605945,4.9372387,1.8796992,,2.4051569,3.7663336,5.4517503,2.9850745,7.241063,6.3834515,3.8459654,5.5667586,7.175168,,5.7713313,3.8901682,5.005776,2.5936654,4.289593,5.8715596,6.766793,5.126237,3.4261885,4.0308247,8.733861,2.0509746,3.0698717,3.708855,3.5870297,7.9346623,,2.2906227,5.426981,2.6837807,2.4526398,1.8087856,1.6789926,6.3568506,2.7151923,4.1183753,6.9321637,,1.756318,4.881731,5.591091,5.115139,,3.0163705,5.1886935,3.1681793,5.8550553,1.6042781,4.272834,1.5260481,,3.835091,,2.1536777,5.2417006,1.2439173,3.6020787,12.007504,5.551754,3.3400064,4.4094973,3.8542397,,2.6891358,4.9897704,5.4396443,,4.399036,5.788243,5.839486,7.102893,,5.1869006,8.657027,5.578436,2.6592057,6.2692666,5.692578,2.5023568,2.566735,3.763963,2.7543225,1.9061116,,3.5453534,3.2601128,3.3560183,,1.8506056,1.9769017,3.0259995,3.7818706,3.9215686,9.652682,3.3556743,,3.8374875,3.0010514,,2.2223842,5.854899,7.618698,,3.1094527,3.3445315,4.1042237
2009,2.1708593,,8.613367,4.7024674,2.419355,6.4627733,3.9299052,,6.5914693,2.3115075,4.147465,2.4245424,,2.1007128,3.5099792,5.4454403,3.1739314,6.6609735,6.4403696,4.142173,5.751101,6.7687597,,5.8311315,3.8923395,5.538402,2.7322404,4.6342845,4.11449,7.1262217,5.1240897,3.2417111,4.121983,8.646959,1.6771228,3.2342098,3.6539662,3.575597,7.781036,1.1581769,2.3956194,5.6658297,2.2842638,2.9801834,1.8518518,1.9289786,6.061344,3.2071583,4.2142715,7.336148,,,5.7942057,5.114652,5.320017,3.5187552,2.8770177,5.381284,3.4900334,5.323416,3.1073446,4.2499857,1.7354676,,3.6960986,7.2055783,2.1079178,5.637394,1.1089956,3.30098,,5.476762,3.0849948,4.4692736,3.9209,,2.5743291,5.5413375,6.0025487,,4.180648,5.7905912,5.657685,6.7661963,2.014652,4.6715703,8.311569,5.5847783,2.8266742,6.5404773,6.0716057,2.571873,2.636816,4.1179338,2.8719387,1.9494236,,3.3035657,3.25505,3.3076923,,1.923762,2.1431406,3.0826666,3.847988,2.631579,6.9249716,3.2840886,,3.3657658,2.8577323,7.6169434,2.1934547,6.395893,7.5687957,1.8037572,2.7027028,3.2605226,4.2334805
2010,1.9606228,,9.007329,4.122345,3.5422344,6.594272,3.9624865,,6.4078665,2.3446648,3.0403998,2.125556,,1.8354578,4.431599,5.535971,2.825607,5.8774834,6.478392,4.0798736,6.118656,7.1583166,,6.4461765,3.7841103,5.4170756,2.5120738,4.630005,3.3955858,7.1279173,5.6418896,3.4796157,4.279214,8.316516,1.7552754,3.032803,,3.5629349,7.9212556,0.7709343,2.0212061,5.5425177,3.1400967,2.6791115,1.5564202,2.0982883,6.2764935,3.0597358,4.073404,6.975887,,,5.9435363,5.198133,5.240201,3.7564766,2.5109656,5.650319,3.1314912,4.940012,0.5813953,4.284568,1.6519824,,5.1329055,6.968858,2.0773978,4.8605356,1.1669271,3.5204327,7.800175,5.688661,3.191545,5.4817276,,,2.0322354,5.443707,5.5780964,,5.149632,5.549839,5.6440325,6.649447,3.0977874,5.900133,8.697928,5.587449,2.5697663,6.5317326,5.8479695,2.9343216,2.4873097,4.3673277,2.8403337,1.8040775,,3.7936268,3.5352604,3.3494492,,2.3317788,2.2565255,3.0146704,3.8699057,2.4096386,4.4879446,3.5574756,,2.1323245,2.965065,7.163643,2.0723681,6.738917,7.572709,1.6465812,2.9161603,3.3609138,3.8900003
2011,,,9.198175,4.4487357,4.595186,6.743936,3.8206565,,6.2420897,2.4173734,4.23427,2.5507793,3.017586,1.5789474,4.694534,5.6449475,3.0813475,6.396761,6.699191,3.987824,6.3136287,7.3188543,3.8873463,5.824033,4.2828913,5.2400913,2.9509208,4.656541,2.3217247,7.3422084,5.2202945,3.502183,3.8670044,8.468695,1.7232307,3.2233825,3.4669068,3.9388552,8.324581,1.525553,2.3280423,5.1674633,2.6151931,2.9037786,2.1645021,1.3541087,6.079928,3.332092,4.3192673,7.675007,,,5.1307845,5.505557,5.2050567,3.1312773,2.7883022,5.755004,4.1748443,4.473999,2.1390374,4.348164,1.6295186,,4.747162,6.753367,2.007944,5.6958623,1.2784588,3.1083593,10.236887,5.261141,3.0824556,3.2139578,,,2.6373627,5.1726065,5.3277993,,4.133586,5.81475,5.8226805,6.7448,,4.930653,8.841325,5.612299,2.6292872,5.4674373,5.69654,3.0471668,2.257568,4.0158653,2.8655062,1.8361444,,3.428673,3.368313,3.9597805,,2.0408163,,3.1338575,3.9915056,3.3430233,,4.026093,,2.4955807,2.871371,8.599868,1.9524878,,7.7313156,1.8421953,2.183908,3.590407,3.9540434
2012,,,8.901004,4.210145,3.4482758,6.9586263,3.8370512,,6.447798,2.2346063,3.482587,2.458605,,,3.8411458,5.4750137,2.6225278,4.3585525,6.618112,3.9892166,6.290079,7.203288,,5.9165654,4.0269885,6.2363634,2.9661057,4.6937494,3.0744336,7.4484243,5.753364,3.8513014,4.1832237,9.057699,1.7385123,3.2723196,4.182678,4.0275617,8.648668,1.3536516,2.3296244,5.129084,1.5186915,2.5393286,2.4111676,1.8024514,5.9420223,3.4906209,4.4839306,7.7879806,,,5.1150894,5.633164,5.3535337,3.6930363,2.8136926,6.023119,4.9790034,4.335931,1.4662757,4.598067,1.394958,,3.301477,7.2396345,2.098295,5.3211503,1.2287464,2.5556118,10.091743,5.190992,3.4469056,3.3333333,,,,5.679446,5.3515754,2.8697572,4.4187193,6.0136495,6.0959606,6.694851,,5.792507,8.183683,,2.344148,5.440755,5.9378157,3.3207312,2.8064992,4.6411486,2.885274,1.7908185,,3.3925781,3.508499,3.828125,,2.5577264,2.4333963,3.11575,4.2113276,4.147465,,4.089454,,2.4342647,2.9534109,8.237295,1.7634312,6.4519997,7.67867,1.7261692,3.0267754,3.532383,3.988597
2013,,,8.62687,4.243271,4.6709127,6.5575104,3.9395921,,6.2432547,2.1074321,2.335539,2.1791768,,1.1737388,3.538175,5.60739,2.9730816,6.571429,6.5321116,4.216376,5.8274612,7.475218,,5.747483,4.386982,6.676783,3.8209968,4.8876457,2.5848143,7.818788,4.5496874,3.9728067,4.358126,8.447847,1.7887342,3.0867555,,3.9281983,9.031881,1.5199884,2.2773623,5.1281824,1.8292683,2.698365,2.3622048,2.6775753,5.576165,3.584329,4.7027087,8.049756,3.8990662,,4.9119554,5.3472843,5.243973,3.493642,,6.1737447,9.502352,3.752867,3.1161473,4.3458014,1.2861736,,3.842635,7.1935716,2.088603,5.1212206,1.3281277,2.5801365,8.6765995,5.437246,3.0872552,4.2954264,,,2.5552487,6.088181,5.6374497,3.3816426,4.5928626,5.866402,6.0347757,6.775543,,6.005516,8.094021,,2.431115,5.691337,5.509188,3.2103136,2.156587,4.5144606,2.9077685,1.8879597,,2.9253228,3.717114,3.7068794,,2.0972354,2.0466938,2.7619736,4.1765647,4.3235703,,3.2100735,,2.8908556,2.556848,7.8669662,,6.336779,7.839952,1.9859685,1.7563118,3.6183245,4.028039
2014,,,8.798112,4.831493,3.4482758,6.8622217,3.8222666,,5.8851604,2.2101476,2.0037105,2.4085224,3.3435242,1.0761712,4.347826,5.455165,,5.1700683,6.4079037,4.1072297,5.983719,8.025194,,6.0423856,4.321603,6.69796,3.5262387,4.7450585,2.4429967,7.6716413,5.3745494,4.318763,4.379879,8.526387,1.822883,3.0624511,,3.9592888,7.579851,1.7051358,2.6532478,6.2721996,1.5560166,2.743969,2.3076923,2.289526,5.1389194,3.5740278,4.614118,7.9926157,3.7815866,,4.736328,5.598767,5.241285,3.6681223,,6.362981,10.061791,3.9351916,3.1553397,4.463712,1.2601559,,4.53149,7.294145,1.746497,4.8582997,1.2162689,2.1041172,10.630942,5.373105,,4.7706423,,,2.323476,6.6857386,5.8023653,3.0612245,4.5792685,5.231894,6.0132856,6.86048,3.2484972,5.2721367,6.997792,5.572636,2.1425517,5.7707615,5.57789,3.5736794,1.5638208,4.759715,3.0110016,2.0778055,,2.8239293,3.650531,3.9665372,,2.3809524,2.0995228,2.7957218,4.156655,4.0,,3.495675,,3.4077666,2.5504587,7.8779364,1.5486418,6.170226,7.714728,1.5484673,2.2110553,3.8470316,4.1042438
2015,,,8.375682,5.2155824,3.409091,6.8512187,4.077137,,6.1208057,2.4573863,,2.5067143,,,5.1354403,5.619633,,5.042017,6.586389,4.2274356,6.28103,7.759532,,5.7072678,4.5400286,7.813827,3.9577956,5.0298314,2.5718608,7.7512255,5.599379,4.423522,4.2352133,9.36015,1.7778653,3.1757867,,4.2654567,7.9237733,1.9991449,2.512044,6.6246862,1.726122,3.2197437,2.7644231,2.3727052,5.1179504,3.7634904,5.2947297,8.344674,4.1093965,1.7811304,4.72044,5.446618,5.4571795,,2.8869202,6.5411596,10.851796,3.499095,2.1563342,4.612624,1.1572288,,4.714415,7.1728873,1.9054003,5.6004167,1.2453433,2.2177117,11.845493,5.3633227,3.18655,5.2570434,,,3.1751227,6.371104,5.8246894,2.6771653,4.825797,5.9068604,6.3609104,6.6832304,,4.99395,8.039277,,2.404025,5.807577,5.967573,4.252645,4.6681924,4.4361067,3.1225362,2.1405356,,2.827253,3.401111,3.9545517,,,,2.904104,4.402101,2.2759602,,2.8022442,,3.259218,2.6570275,7.6819215,1.5045495,6.83714,7.8760467,1.424672,3.6405005,3.8292384,4.1865478
2016,,,8.504585,4.60214,3.5055351,6.9733257,4.0548415,,6.0593724,2.8592675,,3.119508,3.0543327,,5.382908,5.5714955,,4.105392,6.4944444,4.303922,6.1926827,7.801307,,6.153777,4.4421864,7.5840645,3.6955917,4.909875,4.482226,8.005334,6.8981957,4.417385,4.148536,8.688759,1.8396932,3.2336373,,4.2551355,7.843216,2.024778,2.8199565,5.9990582,1.4460511,3.1756797,2.4417315,2.5718305,4.8411984,3.5408018,4.712207,8.654254,4.350142,1.8479128,5.194805,5.156257,5.5997334,,2.7860804,6.6574755,10.891481,3.793876,0.9975062,4.5034842,1.1833386,,3.7653239,,1.6785871,5.002592,1.4354067,2.0578377,12.539682,5.325701,3.6873806,5.145079,,1.532567,2.435312,6.532258,6.0009108,4.0446305,4.7645125,5.5645413,6.5478096,6.704249,4.0751586,5.6297,8.925247,5.1755204,2.4496853,6.1796985,5.8934846,4.5760818,6.751246,5.0700045,3.06342,2.0166948,,2.938057,3.5575762,3.567249,,,2.1928904,2.8899386,4.551394,2.960969,,2.8721874,2.1948075,,3.0541012,7.521113,,7.023021,7.799951,1.4051205,4.767064,3.5894663,4.1304784
