Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2001,7.958,16.539,18.57,2.442,17.32,10.995,6.747,4.012,10.91,3.164,6.178,0.766,2.742,3.614,19.921,1.171,6.87,26.461,11.523,9.07,2.626,10.649,9.85,5.609,1.9,18.54,5.589,7.219,2.49,10.39,3.8,5.199,7.46,3.233,19.858,15.04,4.379,13.313,6.051,4.08,4.043,8.128,7.773,26.78,4.164,7.262,27.3,4.252,9.26,5.784,10.348,13.135,3.174,10.291,4.698,8.61,17.801,4.696,11.16,9.604,4.595,9.571,3.195,8.16,10.764,2.746,13.213,11.802,5.09,4.0,15.822,9.744,5.671,6.082,8.039,3.684,12.356,8.288,1.874,11.812,9.599,6.686,14.7,5.02,10.43,2.868,1.966,0.775,3.699,0.8,1.891,8.456,2.125,19.186,18.556,7.9,16.05,16.84,1.805,13.821,6.393,12.46,7.366,5.35,3.062,2.627,30.52,1.264,7.107,0.7,30.308,6.107,2.84,10.002,9.14,5.202,3.53,20.986,17.447,1.47,3.827,7.22,2.119,3.738,10.615,5.433,4.337,5.041,6.224806,0.595,6.429,5.067,3.698,2.801,18.373,11.4,3.16,3.829,6.206,21.493,11.678,0.87,6.562,8.978,11.828,4.618,14.825,2.68,3.76,2.583,4.161,6.96,18.883,12.8,12.166,15.73,12.137,19.149,5.685,4.73,25.2,11.63,0.789,4.102,2.6,14.566,10.898,3.483,4.479,10.88,14.4,8.381,2.994,3.517,11.061,15.052,4.731,11.254,21.1,13.04,10.583,2.76,8.47,4.96,11.725,19.725,13.41,5.314
2002,7.939,16.342,17.891,2.657,19.59,10.872,6.375,4.86,10.04,3.18,6.91,0.69,2.855,3.967,18.11,1.184,9.05,27.414,10.837,10.04,2.606,10.641,10.32,5.695,1.851,21.272,5.625,7.665,2.924,10.168,4.24,5.516,6.711,3.165,19.656,14.481,4.369,13.434,6.396,3.31,3.336,7.281,8.482,26.761,4.274,6.779,25.9,4.825,10.01,5.814,11.146,10.026,3.061,10.423,4.77,8.702,17.372,5.037,12.59,8.698,4.549,9.965,3.222,8.245,10.346,2.748,11.39,11.81,7.28,4.02,15.053,11.044,5.608,6.604,8.248,4.216,12.8,8.636,2.988,12.888,9.211,6.654,15.3,5.386,9.33,2.903,2.07,0.853,3.046,1.1,1.785,8.225,2.211,19.198,20.39,8.76,16.045,13.008,2.621,13.829,6.267,11.59,6.845,5.52,4.142,3.003,31.94,1.297,6.902,0.685,30.277,6.2,2.906,10.076,8.205,5.229,3.48,21.51,17.079,1.807,3.618,7.523,2.554,4.022,10.655,5.282,4.374,5.309,6.4703393,0.597,6.419,4.84,3.615,2.754,19.895,11.94,3.12,4.497,9.393,27.465,11.71,0.87,8.112,7.875,11.557,5.265,14.767,2.808,5.65,2.635,3.901,6.2,18.893,13.8,12.116,17.63,11.233,18.541,5.927,4.965,25.734,10.94,0.768,4.085,1.82,14.148,10.1,3.326,4.837,10.39,14.55,10.358,3.021,3.5,10.136,16.648,5.783,10.224,20.617,16.17,10.817,2.12,8.654,4.978,11.842,19.658,14.125,5.007
2003,7.922,16.37,16.985,2.902,15.36,10.757,5.933,4.785,9.17,3.137,7.68,0.747,2.78,4.32,13.733,1.165,10.84,28.415,10.155,10.363,2.657,11.169,11.0,5.785,1.8,23.8,5.631,7.574,4.117,9.765,4.58,5.858,5.909,3.05,19.865,13.221,4.565,13.635,6.654,2.33,4.153,7.777,9.779,26.647,5.398,6.938,23.72,5.662,10.91,5.784,11.283,11.288,3.002,10.469,4.739,8.307,17.129,4.807,11.51,7.722,4.651,9.93,3.284,8.265,9.839,2.807,9.691,11.532,7.86,5.3,13.924,12.184,5.79,6.658,8.397,4.478,11.528,8.965,3.997,13.505,8.869,6.563,14.5,5.251,8.78,2.86,2.165,0.909,3.348,1.3,1.646,8.048,2.406,19.002,22.18,8.22,16.019,12.875,3.675,12.061,5.995,11.92,6.378,5.01,5.201,3.455,36.69,1.206,7.488,0.683,30.318,6.768,2.869,9.817,8.314,5.151,3.61,22.068,16.719,2.146,3.594,7.6,3.593,4.221,10.677,4.745,4.653,5.636,6.572412,0.595,6.393,4.15,3.527,2.627,19.37,11.78,3.13,6.132,6.814,23.004,11.748,0.87,6.95,8.21,11.751,5.563,14.766,2.774,5.93,2.256,3.879,6.9,18.914,15.2,12.118,16.36,10.351,17.55,6.481,5.555,26.229,10.28,0.728,3.964,1.54,13.751,9.239,3.409,5.18,10.48,14.51,10.542,3.051,3.6,9.057,16.661,5.989,9.185,19.967,16.78,11.119,2.25,8.71,5.04,12.013,19.728,14.701,4.736
2004,7.914,16.267,16.306,2.964,13.522,10.666,5.399,5.969,7.99,3.179,7.363,0.79,3.475,4.294,12.037,1.094,10.2,29.288,9.443,10.601,2.618,10.072,9.57,5.886,2.49,21.754,5.56,7.185,4.316,10.162,4.49,5.93,5.088,2.973,19.883,13.717,4.571,13.493,6.445,1.854,4.77,8.298,10.727,26.602,5.204,6.303,17.65,5.002,10.32,5.674,11.09,10.248,2.771,10.358,4.7,8.914,17.104,4.594,12.62,6.757,4.757,9.897,3.28,8.166,10.628,2.971,7.7,11.279,6.74,5.99,13.664,13.458,5.832,7.303,8.551,4.491,10.3,8.736,4.031,13.029,7.866,6.562,14.619,4.734,8.4,2.836,2.26,1.005,3.42,1.7,1.503,7.85,2.412,18.873,20.97,8.38,16.121,10.684,5.113,11.708,4.905,10.83,6.374,3.952,6.256,3.937,37.161,1.36,7.317,0.678,30.315,6.852,2.958,9.696,8.337,4.958,3.54,22.09,16.31,2.748,3.556,6.41,4.646,4.256,10.68,4.005,4.756,5.834,6.4502187,0.588,6.171,4.71,3.554,2.524,19.074,10.31,3.079,6.319,6.513,23.215,11.697,0.87,7.719,7.763,11.78,5.822,14.788,2.77,5.84,2.015,3.42,6.8,18.846,18.5,12.142,16.12,9.49,18.206,6.017,6.693,26.695,9.518,0.679,3.999,1.51,13.364,8.367,3.498,3.944,8.33,14.23,10.838,3.104,2.706,8.59,12.98,5.529,8.126,19.524,15.07,10.772,2.14,8.465,5.165,12.131,19.634,15.327,4.39
2005,7.914,16.268,15.966,3.12,11.506,10.577,5.036,5.682,7.26,3.15,8.44,0.86,4.0,4.25,10.083,1.044,10.2,30.213,8.748,10.91,2.6,10.551,9.08,5.993,3.1,19.847,5.53,6.758,4.437,9.34,4.52,6.041,4.4,2.948,19.796,11.062,4.597,13.471,6.749,1.95,5.481,7.927,11.167,26.605,4.83,6.587,15.27,3.779,11.049,5.689,9.146,8.033,2.497,8.384,3.886,8.882,16.91,4.751,13.81,5.817,4.899,9.878,3.221,8.12,10.074,3.06,7.0,11.066,5.58,4.909,12.598,14.589,7.189,7.945,8.697,4.343,11.813,8.596,2.547,11.342,7.731,6.596,14.8,4.446,8.13,2.739,2.358,1.067,3.482,1.457,1.35,8.247,2.403,18.613,18.7,7.67,15.994,8.325,4.488,10.033,4.158,11.01,5.633,2.62,7.394,3.558,37.32,1.325,6.923,0.67,30.31,7.015,3.029,9.538,9.524,4.931,3.53,22.105,15.77,3.1,3.69,5.37,5.873,4.381,10.652,3.807,4.64,5.764,6.3665366,0.582,6.041,4.87,3.795,2.386,17.746,11.35,3.032,7.582,4.825,20.016,11.718,0.87,7.174,7.124,11.901,6.051,14.791,2.685,5.59,1.879,3.724,7.22,18.873,20.85,12.145,16.47,9.263,16.276,6.515,7.486,27.208,8.816,0.67,4.151,1.35,12.995,7.46,3.448,2.572,7.95,12.872,10.636,3.192,1.9,7.18,12.009,5.084,7.074,19.449,10.663,10.701,2.077,8.132,5.214,12.216,19.557,15.9,4.626
2006,7.918,16.121,15.626,2.959,10.078,10.491,4.785,5.32,6.62,3.185,8.246,0.888,3.67,3.591,8.951,1.039,7.54,31.11,8.064,9.39,2.576,9.692,8.73,6.076,3.13,17.782,5.46,6.484,3.995,9.024,4.43,6.04,3.73,3.173,19.593,11.091,4.622,13.408,5.926,1.913,4.593,7.141,10.25,26.528,3.897,5.655,12.27,3.55,10.49,5.683,8.452,5.915,2.346,7.719,3.957,8.833,17.792,5.35,13.57,4.897,4.958,10.196,3.204,8.024,8.906,2.95,7.4,10.7,4.77,3.575,11.13,15.914,7.494,7.551,8.614,4.415,11.519,8.434,2.83,10.707,6.777,6.619,14.0,4.192,7.79,2.678,2.462,1.154,3.254,1.3,1.198,8.669,2.274,18.744,16.0,6.5,16.02,5.78,4.731,7.03,3.822,9.67,4.26,2.945,8.478,3.566,36.392,1.384,6.798,0.669,24.843,7.193,3.027,9.287,9.04,4.95,3.32,21.861,15.238,2.532,3.718,5.31,5.002,3.399,10.659,3.857,4.391,5.513,6.1060133,0.582,5.849,4.17,4.052,2.286,13.841,11.01,2.997,7.649,5.277,19.014,11.766,0.87,7.27,7.055,11.669,6.254,14.783,2.755,4.48,1.915,3.9,6.57,18.9,20.85,12.137,16.65,9.096,13.395,5.957,7.066,27.689,8.17,0.716,4.229,1.22,12.627,6.577,3.46,1.09,6.27,12.51,10.227,3.299,2.27,6.81,10.844,4.623,6.026,19.15,8.606,10.169,2.045,8.006,5.323,12.349,19.425,13.232,4.763
2007,7.908,16.08,15.966,2.925,8.47,10.394,4.381,4.909,6.33,2.4,7.459,0.902,3.3,4.045,6.878,1.019,7.88,28.984,7.408,8.51,2.615,9.28,7.41,6.169,3.7,16.99,5.419,6.156,3.641,8.427,4.35,6.308,3.063,3.401,19.899,11.204,4.688,13.325,4.557,1.788,3.946,5.316,8.658,26.423,3.801,5.158,13.79,3.142,8.8,5.696,8.232,4.592,2.344,6.854,4.103,8.009,18.258,5.262,13.28,5.092,4.834,10.383,3.202,7.974,8.351,2.825,8.3,10.891,4.01,3.211,9.909,16.8,7.406,8.06,8.534,4.98,10.772,8.646,2.251,9.379,6.076,6.614,13.1,3.888,7.26,2.65,2.558,1.257,3.013,1.5,1.066,8.98,2.223,18.708,14.0,5.97,15.905,4.25,4.065,6.052,3.27,9.56,2.749,3.2,9.537,3.628,35.231,1.366,6.472,0.673,19.4,7.2,3.065,9.455,8.475,4.876,3.23,22.11,14.758,2.027,3.767,4.89,4.153,2.493,10.672,3.661,4.3,5.204,5.898347,0.398,5.743,4.08,3.434,2.171,9.602,10.93,2.98,7.966,4.713,18.282,11.74,0.52,6.413,6.002,11.661,5.734,14.769,2.796,3.9,1.975,4.018,6.41,18.834,18.06,12.121,16.098,9.005,11.16,4.828,6.161,28.24,8.42,0.829,3.822,1.18,12.254,5.705,3.409,1.182,5.54,12.365,10.285,3.024,2.675,6.351,9.403,4.622,4.99,18.927,7.279,9.935,2.026,6.852,5.426,12.483,19.39,10.563,4.997
2008,7.92,16.17,13.06,2.805,7.837,10.657,4.242,4.198,5.86,1.634,6.976,0.892,3.497,4.516,5.61,1.024,8.18,23.405,6.735,8.18,2.603,8.268,8.12,6.272,3.833,16.315,5.372,6.284,3.35,9.285,4.59,6.404,3.385,3.625,19.954,11.273,4.699,13.331,4.934,1.583,3.756,4.393,7.525,26.299,3.683,4.764,11.33,3.917,8.517,5.647,11.255,5.455,2.333,6.369,4.182,7.386,19.197,5.615,17.87,5.142,4.844,10.041,3.218,7.943,7.664,2.874,8.889,11.111,3.56,3.156,8.53,16.194,7.817,7.209,8.486,6.774,10.63,8.467,2.946,7.704,6.723,6.666,12.7,4.002,6.63,2.752,2.639,0.825,2.959,1.75,0.941,7.665,2.211,18.953,12.72,5.22,15.812,5.826,5.06,7.739,2.999,9.57,2.097,3.428,10.515,3.874,33.93,1.394,5.977,0.684,17.15,5.565,3.095,9.681,7.17,4.801,3.32,22.004,14.368,1.59,3.771,6.2,3.654,2.55,10.65,4.167,4.142,5.268,5.93505,0.423,5.704,4.03,3.72,2.168,7.118,11.48,2.906,7.553,4.415,22.913,11.759,0.31,5.788,6.205,11.601,5.085,14.8,2.813,3.96,1.996,4.14,5.88,18.88,13.67,12.15,15.573,8.832,9.514,4.379,6.235,27.847,10.94,0.904,3.286,1.18,11.869,4.846,3.367,1.254,4.63,12.444,10.965,2.775,3.049,6.363,8.026,5.784,4.89,18.79,6.245,10.008,1.889,5.658,5.538,12.647,19.507,7.93,5.374
2009,7.914,16.392,13.674,2.919,8.645,10.993,5.565,5.371,5.74,1.618,7.908,0.947,3.715,5.0,6.817,1.074,14.25,24.068,6.1,8.335,2.973,9.419,10.02,6.397,3.96,16.169,5.463,8.46,4.109,11.313,4.72,6.586,3.742,3.879,19.854,12.066,4.724,13.517,7.824,1.67,5.594,6.662,7.742,26.436,6.409,5.467,10.16,4.608,9.087,5.722,17.857,13.548,2.331,8.25,4.302,9.122,19.754,7.537,20.71,5.349,4.991,9.769,3.21,8.098,9.546,3.209,9.3,11.42,5.26,3.292,9.202,15.342,10.03,6.106,8.406,12.609,12.113,8.41,7.22,9.534,7.749,7.314,12.9,5.068,6.55,2.813,2.738,0.579,3.363,1.64,0.833,6.355,2.236,19.18,15.37,5.85,16.089,13.785,5.122,17.515,3.58,8.96,3.024,3.883,11.697,5.356,32.351,1.398,6.896,0.696,19.09,5.86,3.182,10.155,7.257,4.74,3.66,22.253,13.97,1.212,3.751,8.16,4.347,3.103,10.64,6.121,3.991,6.628,6.512929,0.535,5.849,3.96,3.858,2.088,8.167,15.0,2.895,9.432,5.46,20.452,11.968,0.31,6.859,8.301,11.694,5.377,13.0,2.807,5.86,2.02,4.282,7.33,18.926,16.116,12.319,15.4,8.72,12.023,5.869,8.351,27.404,8.14,0.903,2.853,1.49,11.5,4.0,3.295,1.41,5.28,13.291,14.026,2.5,3.6,8.84,7.74,9.254,5.04,19.378,6.097,11.3,1.737,4.565,5.646,12.753,20.512,10.581,5.469
2010,7.914,16.598,14.086,2.789,7.714,11.279,5.214,4.883,5.63,1.612,8.293,1.04,3.723,3.379,10.279,1.13,14.431,27.312,6.054,8.424,2.609,8.424,10.69,6.476,3.32,17.86,5.585,8.178,4.808,8.547,4.53,6.614,4.11,4.096,19.379,11.153,4.692,10.67,7.171,2.5,6.36,7.281,6.967,26.469,7.747,5.212,9.96,4.088,8.757,5.839,19.86,16.707,2.299,8.394,4.342,9.279,20.39,7.787,20.203,5.384,5.129,9.673,3.197,8.292,12.719,3.497,8.2,11.758,4.329,4.119,11.62,15.255,11.172,5.614,8.318,14.534,13.679,8.262,7.564,8.48,8.363,7.63,12.5,5.103,5.77,2.793,2.856,0.771,3.324,1.82,0.708,6.77,2.266,19.208,17.116,4.784,16.044,17.814,4.361,19.482,2.84,9.09,2.972,4.28,10.851,5.303,33.135,1.382,6.861,0.707,19.649,6.549,3.24,10.054,7.654,4.787,3.39,22.12,13.95,0.721,3.739,7.83,4.989,3.521,10.629,6.557,3.925,6.97,6.3881135,0.653,5.873,3.6,3.605,2.002,9.637,16.1,2.825,10.771,4.569,21.416,12.143,0.45,6.959,7.369,11.7,5.55,15.156,2.798,4.12,1.622,4.427,4.893,18.973,19.204,12.35,14.66,7.15,14.387,7.248,8.61,26.753,8.61,0.873,2.385,0.622,10.844,4.0,3.301,1.517,4.033,13.049,11.879,3.029,3.619,8.1,7.158,9.633,5.36,19.951,7.112,11.501,1.114,4.683,5.62,12.778,23.181,13.19,5.456
2011,7.916,16.77,13.481,2.568,7.18,11.534,5.083,4.637,5.42,1.599,7.14,2.647,3.827,3.73,11.26,1.209,14.52,27.582,6.024,8.434,2.255,7.578,11.19,6.537,3.23,18.062,5.551,7.637,4.409,7.492,4.55,7.145,3.989,4.315,19.51,10.288,4.726,10.947,9.518,3.18,7.942,6.712,5.825,26.399,7.769,6.087,9.96,3.458,11.849,5.755,21.391,12.328,2.274,7.781,4.406,9.228,19.929,8.038,19.632,4.227,5.123,10.269,3.144,8.234,17.973,3.171,13.3,11.977,3.422,4.475,13.678,14.482,11.029,5.153,8.222,15.354,12.491,8.186,7.028,7.139,8.359,8.034,12.9,4.55,5.39,2.706,2.962,0.577,2.992,2.056,1.055,7.333,2.208,19.43,18.86,4.118,16.098,15.39,4.902,16.206,2.56,8.91,2.677,2.518,10.01,5.175,31.502,1.408,6.388,0.723,19.759,4.769,3.279,9.956,7.447,4.835,3.05,19.479,13.937,0.317,3.77,6.617,4.977,3.215,10.653,6.491,3.928,7.192,6.2399487,0.796,4.049,3.477,3.592,2.62,9.632,15.7,2.903,12.682,4.67,17.597,12.273,0.56,7.177,6.536,11.801,5.77,17.44,2.853,3.89,1.297,4.554,4.297,19.021,22.959,12.48,14.196,7.54,13.634,8.182,7.804,25.994,8.612,0.899,1.982,0.66,10.187,4.002,3.533,1.606,3.425,18.334,9.789,3.47,3.528,7.851,6.307,8.949,4.96,20.03,6.902,11.778,0.999,4.819,5.68,13.277,21.416,10.546,5.368
2012,7.909,16.557,13.376,2.266,7.217,11.704,5.225,4.909,5.19,1.591,7.542,2.415,3.852,4.075,12.27,1.2,14.02,28.01,5.97,8.38,2.066,7.251,11.59,6.615,2.05,17.949,5.52,7.392,4.491,6.79,4.58,7.223,3.837,4.485,19.573,9.959,4.767,11.137,9.11,3.46,12.097,6.979,5.379,26.252,7.798,6.722,10.97,3.235,12.597,5.649,24.788,10.021,2.255,7.689,4.375,9.841,19.713,7.885,19.653,3.141,4.891,10.346,3.207,8.116,24.731,2.765,12.2,12.231,3.285,3.755,15.935,14.1,11.003,4.468,8.156,15.451,12.275,7.965,6.0,6.762,10.655,8.695,12.2,4.358,5.29,2.686,3.07,0.496,2.812,2.234,1.398,7.91,2.138,19.03,19.06,3.88,15.733,13.365,5.14,15.047,1.97,8.99,2.19,0.599,9.142,4.892,31.096,1.49,6.203,0.742,19.808,3.905,3.305,9.865,7.472,4.951,3.1,16.771,14.053,2.177,3.76,5.208,5.821,3.123,10.654,6.931,3.727,7.993,6.2294974,3.667,3.717,3.238,3.504,2.627,10.088,14.5,2.92,15.531,4.086,19.202,12.146,0.48,6.794,5.436,11.72,5.622,17.068,3.887,3.72,0.987,4.56,3.843,19.078,24.0,12.754,13.59,8.1,13.966,8.852,7.976,25.118,13.8,0.893,2.028,0.58,9.519,3.997,3.767,1.647,3.718,17.63,9.21,3.223,3.551,7.529,6.451,8.069,4.87,19.846,6.601,11.84,1.027,4.949,8.752,13.44,21.786,7.85,5.057
2013,7.919,16.487,15.866,2.074,7.1,11.948,5.663,5.367,4.97,1.584,8.425,2.113,4.055,4.426,12.941,1.182,16.18,27.49,5.946,8.349,2.437,7.071,11.55,6.734,2.87,18.203,5.56,7.143,4.747,6.361,4.6,4.255,3.687,4.474,19.902,9.246,4.79,11.386,8.218,3.29,16.131,6.953,5.231,26.211,7.384,7.352,9.82,3.083,13.154,5.61,26.094,8.631,2.251,8.193,4.356,9.913,19.788,7.525,19.416,2.173,4.977,9.468,3.226,8.039,27.686,3.017,11.5,12.528,3.4,5.646,17.251,13.639,10.177,4.336,8.088,13.735,10.595,9.208,5.376,6.137,12.149,9.698,12.6,4.038,5.2,2.764,3.146,0.438,2.747,2.476,1.755,8.423,2.072,19.316,22.21,4.186,15.907,11.77,5.848,11.867,1.82,9.23,1.894,0.995,8.298,4.921,29.017,1.54,6.115,0.753,19.585,4.231,3.338,9.931,7.322,4.978,3.16,19.028,14.348,1.4,3.711,5.28,7.243,3.423,10.667,5.839,3.516,8.531,6.1681876,2.954,3.707,3.575,3.497,2.682,10.326,14.3,2.93,16.188,4.385,19.894,12.03,0.28,7.096,5.458,11.802,5.6,16.414,4.989,3.86,0.694,4.538,3.693,18.995,22.154,12.578,13.711,6.6,14.227,10.116,8.052,24.435,14.479,0.942,2.083,0.249,8.86,3.999,4.011,1.758,2.683,15.934,9.713,2.93,1.91,7.17,6.444,7.375,4.86,19.347,7.54,12.274,1.316,5.057,8.772,13.638,22.038,8.042,4.944
2014,7.915,16.401,18.055,1.962,7.268,12.201,6.078,5.674,4.91,1.572,8.523,1.892,4.254,4.406,11.424,1.146,13.8,27.517,5.911,8.244,2.021,6.755,12.17,6.862,2.63,18.518,5.685,7.023,4.826,6.761,4.63,3.275,3.534,4.446,19.781,8.799,4.88,11.67,8.499,2.7,16.277,6.108,4.981,26.217,6.925,6.719,10.207,3.48,13.105,5.652,24.442,7.352,2.364,8.663,4.325,10.273,19.922,6.11,17.439,4.412,5.108,8.224,3.316,8.044,26.708,2.717,7.6,12.887,3.296,7.078,17.29,13.766,7.725,4.049,7.992,11.858,10.68,10.59,4.897,5.789,12.683,9.046,11.9,3.589,5.06,2.768,3.253,0.692,3.082,2.9,2.117,8.796,2.079,19.298,21.592,4.157,16.056,10.698,5.852,10.846,1.67,9.7,1.451,1.385,7.461,4.819,28.215,1.492,5.737,0.749,18.054,4.798,3.378,10.03,7.467,4.966,2.88,18.521,14.59,0.524,3.903,4.52,7.416,3.484,10.647,5.428,3.43,8.285,6.0172095,1.827,4.415,3.208,3.6,2.524,8.99,13.9,2.883,13.897,5.034,20.527,11.886,0.2,6.802,5.16,11.858,5.877,15.558,5.842,3.74,0.728,4.678,4.154,18.847,19.223,12.462,13.619,6.94,11.537,9.692,7.954,23.817,14.768,0.926,2.142,0.576,8.206,4.011,4.228,1.924,2.477,14.259,9.901,2.125,2.404,9.27,6.547,6.168,5.09,19.229,6.821,12.36,1.256,5.15,8.72,13.467,22.606,8.131,4.774
2015,9.011,16.491,17.193,1.792,7.58,12.468,6.055,5.802,4.96,1.444,8.482,1.855,4.468,4.382,9.143,1.166,12.0,27.695,5.881,7.578,3.111,8.538,9.803,7.694,2.45,18.939,5.871,6.945,4.801,6.605,4.65,2.574,3.52,4.456,20.2,8.572,4.972,11.905,8.415,2.4,15.026,5.048,4.624,26.095,6.278,7.605,11.206,3.616,13.052,5.793,22.058,6.412,2.45,9.376,4.292,10.354,19.994,5.301,16.506,6.806,5.251,7.271,3.224,8.178,24.981,2.506,6.9,13.273,3.314,6.147,16.175,13.745,6.813,4.514,7.894,9.908,11.166,10.838,3.979,5.176,11.896,8.824,13.075,3.385,4.93,2.763,3.346,0.393,3.546,2.2,2.491,9.27,2.553,19.649,20.851,4.519,16.223,9.12,6.669,9.873,1.81,9.46,1.781,1.785,6.612,4.311,26.395,1.406,5.389,0.766,17.555,4.861,3.426,10.109,7.41,4.95,3.1,20.799,13.637,0.558,4.137,4.7,6.873,4.296,10.655,5.415,3.392,7.901,6.0499463,3.566,4.37,3.272,3.068,2.487,7.501,12.0,2.902,12.447,4.556,23.005,11.776,0.17,6.812,5.571,11.849,5.6,14.512,6.757,3.79,0.735,4.621,3.998,18.444,17.66,12.355,13.598,7.22,11.492,8.975,7.432,23.279,14.29,0.968,2.204,0.597,7.554,4.023,4.45,2.028,2.428,15.159,10.304,2.162,2.788,9.14,7.488,5.28,5.15,19.121,6.138,12.146,1.849,5.255,8.9,17.9,22.869,8.316,5.383
2016,10.1,16.58,15.418,1.64,8.083,12.732,5.711,6.064,5.0,1.356,7.83,1.835,4.594,4.35,7.575,1.195,12.7,25.408,5.844,7.0,3.498,11.58,8.247,8.521,2.737,19.343,5.904,7.038,4.918,6.926,4.56,1.896,3.534,4.548,20.524,8.922,5.042,12.075,8.085,2.0,13.006,3.952,4.122,25.999,5.989,7.284,10.202,4.597,12.45,5.83,19.635,6.882,2.566,8.818,4.32,10.057,20.165,4.81,16.604,5.237,5.019,6.299,3.192,8.232,23.514,2.583,5.4,13.563,3.392,6.727,13.103,13.888,5.115,4.301,7.8,8.374,12.618,10.82,2.978,4.723,11.688,8.634,15.275,3.132,4.96,2.757,3.466,0.716,3.65,2.16,2.88,9.76,3.081,19.5,19.928,4.243,16.139,7.862,6.291,9.643,1.939,9.3,1.591,1.944,5.77,3.853,24.312,1.367,4.694,1.043,17.732,7.235,3.48,10.286,6.814,5.003,3.44,23.352,12.714,0.555,4.498,3.9,6.006,4.679,10.684,5.147,3.266,7.442,6.0091906,2.286,4.758,3.741,2.695,2.453,6.161,11.8,2.925,11.068,5.255,23.939,11.699,0.15,5.901,5.559,11.805,5.6,13.812,4.455,4.08,0.735,4.312,4.418,18.372,15.257,12.876,13.65,7.917,9.679,8.007,6.99,22.718,13.867,1.044,2.963,0.688,6.9,4.034,4.657,2.048,3.207,15.557,10.899,2.237,3.167,9.35,7.841,4.869,5.16,19.01,5.319,12.247,1.848,5.262,9.062,18.382,24.023,8.418,5.893
2017,11.184,16.617,13.616,2.462,8.347,12.968,5.592,5.561,5.0,1.258,7.086,1.722,4.66,4.372,6.164,1.196,9.8,20.527,5.648,6.596,3.655,12.792,8.622,9.316,3.039,19.678,5.969,6.426,4.797,7.29,4.47,3.273,3.581,4.637,20.887,9.086,5.04,12.24,7.729,1.7,11.155,2.893,3.746,26.064,5.833,5.832,12.0,3.836,11.767,5.879,17.224,5.807,2.678,8.64,4.328,9.41,20.351,4.33,13.939,3.369,4.815,5.162,3.137,8.329,21.414,2.462,5.417,13.813,3.124,5.528,11.208,13.929,4.156,3.783,7.723,6.713,12.232,13.02,2.742,4.14,11.211,7.399,18.12,2.822,4.9,3.54,3.568,0.141,3.653,2.223,3.269,10.236,3.066,19.015,19.136,4.046,16.391,7.073,5.522,8.715,1.987,9.229,1.622,2.113,5.376,3.419,22.857,1.494,4.008,1.356,16.082,6.359,3.543,10.336,6.752,5.033,3.41,21.739,11.676,0.564,4.826,3.3,4.839,4.162,10.66,4.736,2.524,6.865,5.9160404,3.193,5.395,3.691,2.552,2.544,4.888,10.8,2.846,8.869,6.138,25.677,11.554,0.14,4.927,5.212,11.875,5.89,13.206,4.078,4.2,0.727,3.848,4.385,18.545,13.477,13.079,13.811,7.883,8.142,6.573,6.718,24.83,13.67,1.116,3.744,0.83,6.9,4.045,4.212,2.132,3.385,15.33,10.919,2.313,3.643,9.5,7.89,4.355,5.83,18.988,5.045,11.955,1.874,5.288,9.4,18.564,23.992,8.518,6.347
