Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATA,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MLI,MLT,MMR,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1896,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,791.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,791.0,,,,,,,,,,0.0,,0.0
1897,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,914.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,914.0,,,,,,,,,,0.0,,0.0
1898,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,1007.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,1007.0,,,,,,,,,,0.0,,0.0
1899,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,1290.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,1290.0,,,,,,,,,,0.0,,0.0
1900,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,1395.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,1395.0,,,,,,,,,,0.0,,0.0
1901,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,1666.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,1666.0,,,,,,,,,,0.0,,0.0
1902,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,2158.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,2158.0,,,,,,,,,,0.0,,0.0
1903,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,2548.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,2548.0,,,,,,,,,,0.0,,0.0
1904,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,2749.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,2749.0,,,0.0,,,,,,,0.0,,0.0
1905,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,3512.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,3512.0,,,,,,,,,,0.0,,0.0
1906,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,4497.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,4497.0,,,,,,,,,,0.0,,0.0
1907,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,4630.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,4630.0,,,,,,,,,,0.0,,0.0
1908,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,115405.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,110692.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,4713.0,,,0.0,,,,,,,0.0,,0.0
1909,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,115641.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,109690.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,5951.0,,,,,,,,,,0.0,,0.0
1910,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,135402.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,128447.99,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,6954.0,,,,,,,,,,0.0,,0.0
1911,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,148075.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,140959.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,7117.0,,,,,,,,,,0.0,,0.0
1912,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,176700.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,169241.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,7460.0,,,,,,,,,,0.0,,0.0
1913,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,202725.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,194404.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,8322.0,,,0.0,,,,,,,0.0,,0.0
1914,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,146633.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,138661.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,7972.0,,,0.0,,,,,,,0.0,,0.0
1915,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,160302.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,152540.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,7762.0,,,0.0,,,,,,,0.0,,0.0
1916,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,181316.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,173048.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,8268.0,,,0.0,,,,,,,0.0,,0.0
1917,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,148254.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,139885.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,8369.0,,,0.0,,,,,,,0.0,,0.0
1918,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,119586.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,113181.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,6405.0,,,0.0,,,,,,,0.0,,0.0
1919,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,124745.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,117463.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,7282.0,,,0.0,,,,,,,0.0,,0.0
1920,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,148899.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,139969.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,8930.0,,,0.0,,,,,,,0.0,,0.0
1921,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,129580.01,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,120761.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,8819.0,,,0.0,,,,,,,0.0,,0.0
1922,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,192769.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,182504.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,10265.0,,,0.0,,,,,,,0.0,,0.0
1923,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,207956.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,195645.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,12311.0,,,0.0,,,,,,,0.0,,0.0
1924,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,216033.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,202653.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,13380.0,,,0.0,,,,,,,0.0,,0.0
1925,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,14428664.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,222293.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,14206371.0,,,0.0,,,,,,,0.0,,0.0
1926,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,14740364.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,234818.0,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,14505546.0,,,0.0,,,,,,,0.0,,0.0
1927,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,134262.0,,,,,,15448016.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,247321.0,,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,15066433.0,,,0.0,,,,,,,0.0,,0.0
1928,0.0,0.0,,,,0.0,0.0,116297.0,3642.0,0.0,,377966.0,258079.0,7351.0,,1504656.0,,0.0,,0.0,54514.0,0.0,,8820.0,21108.0,,,0.0,43611.0,0.0,0.0,0.0,,,868594.0,312548.0,54569.0,39782.0,0.0,,21806.0,,,0.0,,,,,0.0,,0.0,0.0,3812364.0,,,385234.0,0.0,25440.0,0.0,43796.0,,763200.0,5530.0,0.0,138103.0,0.0,2096982.0,,,2173302.0,4587.0,0.0,0.0,,,,72686.0,,0.0,,,,0.0,387392.0,0.0,210788.0,0.0,288820.0,0.0,0.0,0.0,0.0,,1519131.0,0.0,,1897096.0,58674.0,,10116.0,0.0,,,0.0,,,,,,,,,,13756.0,,3642.0,0.0,29074.0,6643.0,,,105394.0,,,,0.0,,7269.0,0.0,,,,0.0,,,,0.0,,,0.0,158328.0,,,101681.0,,,35583016.0,,,25423.0,32708.998,,0.0,541508.0,0.0,36343.0,,,,,163576.0,586683.0,,,,,0.0,,,0.0,0.0,,132118.0,,,,0.0,73379.0,233214.0,,0.0,,,,,,,3642.0,10117.0,,,0.0,0.0,29074.0,0.0,0.0,,,151700.0,,15417118.0,54088.0,,0.0,,79954.0,,,,,0.0,,0.0
1929,0.0,0.0,,,,0.0,0.0,174446.0,4505.0,0.0,,356160.0,287065.0,9093.0,,1606354.0,,0.0,,0.0,76320.0,0.0,,0.0,26109.0,,,0.0,47246.0,0.0,0.0,0.0,,,963050.0,341623.0,72619.0,76511.0,0.0,,29074.0,,,0.0,,,,,0.0,,0.0,0.0,3561598.0,,,396137.0,0.0,27810.0,0.0,87223.0,,901302.0,6840.0,0.0,138103.0,0.0,2860182.0,,,2355016.0,5674.0,0.0,0.0,,,,76320.0,,0.0,,,,0.0,0.0,0.0,199886.0,72686.0,292571.0,0.0,0.0,0.0,0.0,,1729919.0,0.0,,2111519.0,72575.0,,12513.0,0.0,,,0.0,,,,,,,,,,17015.0,,4505.0,0.0,32708.998,8071.0,,,112663.0,,,,0.0,,10903.0,0.0,,,,0.0,,,,0.0,,,105385.0,159094.0,,,98126.0,,,36872740.0,,,25427.0,38362.0,,0.0,497897.0,0.0,43611.0,,,,,156274.0,727582.0,,,,,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,283997.0,,0.0,,,,,,,4505.0,12514.0,,,0.0,0.0,32708.998,0.0,0.0,,,191836.0,,14995672.0,66903.0,,0.0,,90857.0,,,,,178080.0,,0.0
