Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CUB,CUW,CYP,CZE,DEU,DNK,DOM,DZA,ECU,EGY,ESP,EST,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GNQ,GRC,GTM,GUY,HKG,HRV,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LBY,LIE,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MEX,MKD,MLT,MMR,MOZ,MWI,MYS,NCL,NER,NGA,NLD,NOR,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLV,SRB,SSD,SUR,SVK,SVN,SWE,SXM,SYR,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UKR,URY,USA,UZB,VEN,VNM,YEM,ZAF,ZMB,ZWE
1883,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,381051.0,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,381051.0,0.0,,,,,,
1884,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,1172480.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,1172480.0,0.0,,,,0.0,,
1885,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,3715296.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,3715296.0,0.0,,,,0.0,,
1886,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,7676080.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,7676080.0,0.0,,,,0.0,,
1887,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,11787088.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,11787088.0,0.0,,,,0.0,,
1888,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,16773792.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,16773792.0,0.0,,,,0.0,,
1889,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,12226768.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,12226768.0,0.0,,,,0.0,,
1890,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,11688053.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,11688053.0,0.0,,,,0.0,,
1891,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,8947488.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,8947488.0,0.0,,,,0.0,,
1892,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,7775008.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,7775008.0,0.0,,0.0,,0.0,,
1893,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,7287696.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,7287696.0,0.0,,0.0,,0.0,,
1894,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,6697850.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,6697850.0,0.0,,0.0,,0.0,,
1895,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,7042154.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,0.0,,7042154.0,0.0,,0.0,,0.0,,
1896,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,6847964.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,6847964.0,0.0,,0.0,,0.0,,
1897,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,7287643.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,7287643.0,0.0,,0.0,,0.0,,
1898,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,8460176.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,8460176.0,0.0,,0.0,,0.0,,
1899,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,10904064.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,10904064.0,0.0,,0.0,,0.0,,
1900,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,11541600.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,11541600.0,0.0,,0.0,,0.0,,
1901,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,12860640.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,12860640.0,0.0,,0.0,,0.0,,
1902,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,3664.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,13696032.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,13692368.0,0.0,,0.0,,0.0,,
1903,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,3664.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,14527760.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,14524096.0,0.0,,0.0,,0.0,,0.0
1904,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,3665.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,15165234.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,15161569.0,0.0,0.0,0.0,,0.0,,0.0
1905,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,3664.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,17169504.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,17165840.0,0.0,,0.0,,0.0,,0.0
1906,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,,10992.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,19027152.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,19016160.0,0.0,,0.0,,0.0,,0.0
1907,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,10992.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,19877138.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,19866146.0,0.0,,0.0,,0.0,,0.0
1908,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,10992.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,19675680.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,19664688.0,0.0,0.0,0.0,,0.0,,0.0
1909,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,14654.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,23522878.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,23508224.0,0.0,,0.0,,0.0,,0.0
1910,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,14656.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,24915200.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,24900544.0,0.0,,0.0,,0.0,,0.0
1911,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,615589.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,,14656.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,,25717654.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,25087408.0,0.0,,0.0,,0.0,,0.0
1912,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,809744.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,10992.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,28315392.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,27494656.0,0.0,,0.0,,0.0,,0.0
1913,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,1084544.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,43968.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,10992.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,29597792.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,28458288.0,0.0,0.0,0.0,,0.0,,0.0
1914,,,,,,,3666.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,,,1146893.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,29312.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,10992.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,30136464.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,28945600.0,0.0,0.0,0.0,,0.0,,0.0
1915,,,,,,,10998.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,,,1066160.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,36640.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,10992.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,31865750.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,30740960.0,0.0,0.0,0.0,,0.0,,0.0
1916,,,,,,,14667.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,,,1348417.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,139232.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,10990.0,,,29312.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,38376810.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,36834190.0,0.0,0.0,0.0,,0.0,,0.0
1917,,,,,,,25648.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,,,1450882.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,95264.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,10992.0,,,43970.0,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,40509124.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,38882370.0,0.0,0.0,0.0,,0.0,,0.0
1918,,,,,,,29312.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,,,1066224.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,106256.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,10994.0,,,47632.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,36519090.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,35258670.0,0.0,0.0,0.0,,0.0,,0.0
1919,,,,,,,29312.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,1055232.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,58611.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,14656.0,,,51296.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,37948036.0,,,0.0,0.0,,0.0,0.0,0.0,,256480.02,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,36482450.0,0.0,0.0,0.0,,0.0,,0.0
1920,,,,,,,36640.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,,890391.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,98928.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,14656.0,,,69616.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,41685396.0,,,0.0,0.0,,560619.0,0.0,0.0,,304112.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,39710430.0,0.0,0.0,0.0,,0.0,,0.0
1921,,,,,,,47632.0,177.0,,0.0,0.0,1909.0,,0.0,,,,,0.0,,0.0,732.0,,,0.0,,,,747456.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,98928.0,57.0,0.0,,0.0,,0.0,493.00003,,,,0.0,,,,0.0,0.0,142836.0,0.0,0.0,0.0,,,,14656.0,,,58624.0,500.00003,95.0,,0.0,,,,,368.0,,173.0,,,245.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,34992324.0,,,0.0,0.0,,553264.0,0.0,0.0,,322432.0,28038.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,128.0,1122.0,,0.0,0.0,0.0,0.0,,5751.0,,32961346.0,5366.0,0.0,0.0,,0.0,,0.0
