Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2006,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,90000.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,40000.0,50000.0,0.0,0.0,70000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,550000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,80000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,450000.0,20000.0,0.0,0.0,20000.0,0.0,9210000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,70000.0,0.0,40000.0,0.0,0.0,90000.0,519999.97,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,1030000.0,0.0,80000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2007,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,90000.0,50000.0,0.0,0.0,90000.0,0.0,0.0,0.0,30000.0,50000.0,0.0,0.0,70000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,129999.99,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,550000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,70000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,460000.0,20000.0,0.0,0.0,20000.0,0.0,9500000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,70000.0,0.0,40000.0,0.0,190000.0,50000.0,530000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,1110000.0,0.0,90000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2008,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,90000.0,50000.0,0.0,0.0,70000.0,0.0,0.0,0.0,20000.0,50000.0,0.0,0.0,80000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,519999.97,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,70000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,420000.0,20000.0,0.0,0.0,30000.0,0.0,9160000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,60000.0,0.0,40000.0,0.0,190000.0,50000.0,550000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,990000.0,0.0,80000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2009,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,80000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,70000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,50000.0,480000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,40000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,390000.0,20000.0,0.0,0.0,50000.0,0.0,8640000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,60000.0,0.0,30000.0,0.0,190000.0,20000.0,460000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,820000.0,0.0,80000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2010,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,90000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,60000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,440000.0,20000.0,0.0,0.0,50000.0,0.0,8930000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,60000.0,0.0,40000.0,0.0,190000.0,30000.0,519999.97,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,880000.0,0.0,80000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2011,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,100000.0,50000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,490000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,70000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,410000.0,20000.0,0.0,0.0,50000.0,0.0,8930000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,70000.0,0.0,40000.0,0.0,190000.0,20000.0,540000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,930000.0,0.0,80000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2012,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,80000.0,50000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,480000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,60000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,60000.0,0.0,8920000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,60000.0,0.0,30000.0,0.0,190000.0,20000.0,540000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,920000.0,0.0,100000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2013,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,70000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,470000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,400000.0,20000.0,0.0,0.0,80000.0,0.0,8940000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,60000.0,0.0,40000.0,0.0,190000.0,20000.0,580000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,920000.0,0.0,110000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2014,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,70000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,70000.0,490000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,410000.0,20000.0,0.0,0.0,129999.99,0.0,9090000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,60000.0,0.0,40000.0,0.0,190000.0,10000.0,560000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,920000.0,0.0,160000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2015,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,70000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,50000.0,490000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,40000.0,0.0,0.0,50000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,400000.0,20000.0,0.0,0.0,110000.0,0.0,9080000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,70000.0,0.0,40000.0,0.0,190000.0,20000.0,580000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,10000.0,0.0,0.0,0.0,920000.0,0.0,210000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2016,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,60000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,40000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,129999.99,0.0,9190000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,50000.0,0.0,40000.0,0.0,190000.0,10000.0,590000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,920000.0,0.0,280000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2017,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,60000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,40000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,129999.99,0.0,9190000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,50000.0,0.0,40000.0,0.0,190000.0,10000.0,590000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,920000.0,0.0,280000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2018,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,60000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,40000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,129999.99,0.0,9190000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,50000.0,0.0,40000.0,0.0,190000.0,10000.0,590000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,920000.0,0.0,280000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2019,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,60000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,40000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,129999.99,0.0,9190000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,50000.0,0.0,40000.0,0.0,190000.0,10000.0,590000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,920000.0,0.0,280000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2020,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,60000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,40000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,129999.99,0.0,9190000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,50000.0,0.0,40000.0,0.0,190000.0,10000.0,590000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,920000.0,0.0,280000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
2021,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,70000.0,50000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,60000.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,40000.0,500000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2610000.0,129999.99,0.0,80000.0,0.0,0.0,0.0,50000.0,0.0,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,430000.0,20000.0,0.0,0.0,129999.99,0.0,9190000.0,0.0,0.0,20000.0,10000.0,0.0,0.0,50000.0,0.0,40000.0,0.0,190000.0,10000.0,590000.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,920000.0,0.0,280000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,30000.0,0.0,480000.0
