Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1990,280000.0,5490000.0,330000.0,0.0,19440000.0,19450000.0,1990000.0,0.0,20370000.0,600000.0,18070000.0,0.0,1120000.0,30000.0,0.0,990000.0,2300000.0,2540000.0,0.0,1900000.0,980000.0,0.0,4270000.0,8390000.0,70000.0,1240000.0,0.0,0.0,0.0,25820000.0,350000.0,390000.0,128280000.0,20000.0,4860000.0,910000.0,3800000.0,0.0,8189999.5,0.0,0.0,0.0,120000.0,0.0,11400000.0,4750000.0,0.0,0.0,850000.0,0.0,43980000.0,4210000.0,16410000.0,0.0,2400000.0,60000.0,0.0,10000.0,0.0,2020000.0,0.0,7830000.0,8160000.0,7150000.0,0.0,0.0,0.0,0.0,0.0,1170000.0,0.0,0.0,0.0,0.0,430000.0,0.0,2160000.0,36090000.0,47570000.0,210000.0,75510000.0,21640000.0,10000.0,10000.0,4370000.0,0.0,60000.0,3500000.0,15720000.0,0.0,1680000.0,0.0,0.0,0.0,14430000.0,9910000.0,0.0,0.0,0.0,41840000.0,0.0,0.0,0.0,0.0,270000.0,20000.0,250000.0,20000.0,810000.0,0.0,0.0,36490000.0,0.0,180000.0,0.0,0.0,70000.0,40000.0,230000.0,10000.0,0.0,0.0,20000.0,6380000.0,0.0,0.0,66150000.0,0.0,0.0,290000.0,440000.0,0.0,0.0,830000.0,8050000.0,2080929900.0,5170000.0,0.0,1440000.0,100000.0,0.0,0.0,830000.0,20500000.0,90000.0,0.0,3460000.0,17420000.0,413930000.0,0.0,44380000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,3600000.0,0.0,0.0,180000.0,2390000.0,40000.0,30000.0,0.0,0.0,29650000.0,0.0,0.0,2069999.9,1050000.0,93060000.0,0.0,0.0,7630000.0,2210000.0,4150000.0,0.0,0.0,0.0,13680000.0,0.0,242690000.0,15340000.0,0.0,150060000.0,2450000.0,0.0,0.0,8730000.0,23610000.0,10000.0,380000.0
1991,240000.0,5700000.0,270000.0,0.0,21060000.0,19300000.0,1850000.0,0.0,21700000.0,460000.0,16910000.0,0.0,970000.0,30000.0,0.0,1010000.0,1960000.0,2510000.0,0.0,1880000.0,910000.0,0.0,4560000.0,8229999.5,70000.0,1320000.0,0.0,0.0,0.0,26910000.0,370000.0,340000.0,129070010.0,10000.0,9520000.0,850000.0,3780000.0,0.0,7830000.0,0.0,0.0,0.0,90000.0,0.0,10230000.0,4880000.0,0.0,0.0,1070000.0,0.0,44390000.0,4350000.0,17530000.0,0.0,2190000.0,70000.0,0.0,50000.0,0.0,2170000.0,0.0,8500000.0,8330000.0,6290000.0,0.0,0.0,0.0,0.0,140000.0,1180000.0,0.0,0.0,0.0,0.0,350000.0,0.0,2150000.0,40750000.0,49190000.0,200000.0,81440000.0,2800000.0,10000.0,10000.0,4490000.0,0.0,60000.0,3640000.0,16500000.0,0.0,1690000.0,0.0,0.0,0.0,12590000.0,1600000.0,0.0,0.0,0.0,45640000.0,0.0,0.0,0.0,0.0,259999.98,20000.0,240000.0,20000.0,760000.0,0.0,0.0,38070000.0,0.0,170000.0,0.0,0.0,70000.0,40000.0,210000.0,10000.0,0.0,0.0,20000.0,6980000.0,0.0,0.0,70790000.0,0.0,0.0,320000.0,470000.0,0.0,0.0,910000.0,8330000.0,2076610000.0,5740000.0,0.0,1340000.0,70000.0,0.0,930000.0,810000.0,19210000.0,90000.0,0.0,4030000.2,14950000.0,384890020.0,0.0,59610000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,3560000.0,0.0,0.0,210000.0,2410000.0,40000.0,30000.0,0.0,0.0,35900000.0,0.0,0.0,2490000.0,1030000.0,91770000.0,0.0,0.0,7590000.0,2290000.0,3970000.0,0.0,0.0,0.0,13090000.0,0.0,241420000.0,16080000.0,0.0,166510000.0,3330000.0,0.0,0.0,8890000.0,24010000.0,10000.0,370000.0
1992,200000.0,6220000.0,200000.0,0.0,21170000.0,20510000.0,1700000.0,0.0,22390000.0,490000.0,15300000.0,0.0,830000.0,30000.0,0.0,1120000.0,2120000.0,2710000.0,0.0,530000.0,1020000.0,0.0,4610000.0,8260000.0,70000.0,1410000.0,0.0,0.0,0.0,28340000.0,380000.0,360000.0,132190000.0,70000.0,9150000.0,760000.0,4139999.8,0.0,8279999.5,0.0,0.0,0.0,140000.0,0.0,9690000.0,4840000.0,0.0,0.0,1150000.0,0.0,44410000.0,4650000.0,16280001.0,0.0,2430000.0,50000.0,0.0,70000.0,0.0,2150000.0,0.0,8530000.0,8560000.0,5420000.0,0.0,0.0,0.0,0.0,480000.0,1230000.0,0.0,0.0,0.0,0.0,320000.0,0.0,1810000.0,41890000.0,45400000.0,190000.0,84550000.0,4070000.2,10000.0,10000.0,4540000.0,0.0,60000.0,3650000.0,16090000.0,0.0,1300000.0,0.0,0.0,0.0,9110000.0,9070000.0,0.0,0.0,0.0,41350000.0,0.0,0.0,0.0,0.0,250000.0,20000.0,220000.0,20000.0,690000.0,0.0,0.0,37850000.0,0.0,160000.0,0.0,0.0,70000.0,40000.0,170000.0,10000.0,0.0,0.0,20000.0,6860000.0,0.0,0.0,74670000.0,0.0,0.0,320000.0,530000.0,0.0,0.0,930000.0,8940000.0,2023260000.0,6140000.0,0.0,1340000.0,160000.0,0.0,1850000.0,780000.0,17930000.0,80000.0,0.0,3690000.0,13470000.0,360600000.0,0.0,61590000.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,3530000.0,10000.0,0.0,240000.0,2430000.0,30000.0,40000.0,0.0,0.0,41530000.0,0.0,0.0,2690000.0,990000.0,61390000.0,0.0,0.0,7330000.0,2590000.0,3960000.0,0.0,0.0,0.0,12040000.0,0.0,240360000.0,15450000.0,0.0,166690000.0,3730000.0,0.0,0.0,8520000.0,23870000.0,10000.0,350000.0
1993,160000.0,6710000.0,140000.0,0.0,21340000.0,20900000.0,1560000.0,0.0,23170000.0,470000.0,8810000.0,0.0,880000.0,30000.0,0.0,1250000.0,2100000.0,2790000.0,0.0,190000.0,980000.0,0.0,3750000.0,8359999.5,70000.0,1500000.0,0.0,0.0,0.0,29750000.0,400000.0,350000.0,138250000.0,70000.0,7470000.0,1390000.0,4120000.0,0.0,8490000.0,0.0,0.0,0.0,180000.0,0.0,9550000.0,4950000.0,0.0,0.0,1220000.0,0.0,47330000.0,5380000.0,17550000.0,0.0,2280000.0,30000.0,0.0,80000.0,0.0,2190000.0,0.0,8560000.0,9390000.0,4550000.0,0.0,0.0,0.0,0.0,540000.0,1220000.0,0.0,10000.0,0.0,0.0,330000.0,0.0,1750000.0,43420000.0,44450000.0,180000.0,89750000.0,6110000.0,10000.0,10000.0,4690000.0,0.0,70000.0,3650000.0,16240000.0,0.0,1020000.0,0.0,0.0,0.0,7500000.0,16530001.0,0.0,10000.0,0.0,42960000.0,0.0,0.0,0.0,0.0,240000.0,20000.0,210000.0,20000.0,620000.0,0.0,0.0,38620000.0,0.0,170000.0,0.0,0.0,70000.0,40000.0,140000.0,10000.0,0.0,0.0,20000.0,7160000.0,0.0,0.0,74280000.0,0.0,0.0,320000.0,570000.0,0.0,0.0,950000.0,10240000.0,2019500000.0,5920000.0,0.0,1400000.0,200000.0,0.0,2780000.0,880000.0,16639999.0,80000.0,0.0,4460000.0,13000000.0,345920000.0,0.0,56430000.0,20000.0,0.0,100000.0,0.0,0.0,0.0,0.0,3490000.0,10000.0,0.0,259999.98,2390000.0,30000.0,40000.0,0.0,0.0,45120000.0,0.0,0.0,3040000.0,950000.0,71410000.0,0.0,0.0,5040000.0,2190000.0,3890000.0,0.0,0.0,0.0,11210000.0,0.0,232140000.0,16950000.0,0.0,170940000.0,4110000.2,0.0,0.0,10780000.0,25760000.0,0.0,340000.0
1994,120000.0,7510000.0,80000.0,0.0,22720000.0,21150000.0,1420000.0,0.0,23160000.0,340000.0,2290000.0,0.0,760000.0,10000.0,0.0,1310000.0,1980000.0,2740000.0,0.0,190000.0,940000.0,0.0,2970000.0,8570000.0,70000.0,1460000.0,0.0,0.0,0.0,31020000.0,400000.0,380000.0,148730000.0,70000.0,5690000.0,2110000.0,3770000.0,0.0,9020000.0,0.0,0.0,0.0,200000.0,0.0,9080000.0,5060000.0,0.0,0.0,1330000.0,0.0,48700000.0,6080000.0,17790000.0,0.0,2150000.0,40000.0,0.0,90000.0,0.0,2160000.0,0.0,9790000.0,10970000.0,3690000.0,50000.0,0.0,0.0,0.0,570000.0,1260000.0,0.0,10000.0,0.0,0.0,300000.0,0.0,1750000.0,45980000.0,44690000.0,180000.0,89900000.0,8080000.0,10000.0,10000.0,4710000.0,0.0,120000.0,3750000.0,16340000.0,0.0,610000.0,0.0,0.0,0.0,6240000.0,18360000.0,0.0,10000.0,0.0,47080000.0,0.0,0.0,0.0,0.0,230000.0,20000.0,200000.0,10000.0,600000.0,0.0,0.0,39130000.0,0.0,180000.0,0.0,0.0,70000.0,40000.0,120000.0,10000.0,0.0,0.0,20000.0,7880000.0,0.0,0.0,73540000.0,0.0,0.0,320000.0,640000.0,0.0,0.0,860000.0,11230000.0,2001800100.0,5940000.0,0.0,1330000.0,90000.0,0.0,3710000.0,870000.0,15350000.0,60000.0,0.0,5010000.0,11890000.0,334910000.0,0.0,51300000.0,50000.0,10000.0,120000.0,0.0,0.0,0.0,0.0,3450000.0,10000.0,0.0,290000.0,2420000.0,30000.0,40000.0,0.0,0.0,46070000.0,0.0,0.0,3600000.0,530000.0,46350000.0,0.0,0.0,3130000.0,1960000.0,3780000.0,0.0,0.0,0.0,10200000.0,0.0,238040000.0,19390000.0,0.0,177180000.0,4010000.2,0.0,0.0,16650000.0,26670000.0,0.0,330000.0
1995,80000.0,9420000.0,10000.0,0.0,23000000.0,23260000.0,1280000.0,0.0,24700000.0,340000.0,2340000.0,0.0,770000.0,10000.0,0.0,1420000.0,2079999.9,2770000.0,0.0,190000.0,920000.0,0.0,1790000.0,8870000.0,70000.0,1490000.0,0.0,0.0,0.0,32930000.0,400000.0,350000.0,167560000.0,170000.0,5300000.0,2100000.0,3960000.0,0.0,10860000.0,0.0,0.0,0.0,230000.0,0.0,8940000.0,5450000.0,0.0,0.0,1350000.0,0.0,51560000.0,6070000.0,18170000.0,0.0,2010000.0,50000.0,0.0,90000.0,0.0,2190000.0,0.0,10370000.0,11680000.0,2820000.0,50000.0,0.0,0.0,0.0,650000.0,1280000.0,0.0,10000.0,0.0,0.0,300000.0,0.0,1450000.0,47200000.0,47630000.0,170000.0,89780000.0,8430000.0,0.0,10000.0,5000000.0,0.0,120000.0,3740000.0,17190000.0,0.0,560000.0,0.0,0.0,0.0,5150000.0,18240000.0,0.0,10000.0,0.0,49380000.0,0.0,0.0,0.0,0.0,230000.0,20000.0,200000.0,10000.0,670000.0,0.0,0.0,39010000.0,0.0,180000.0,0.0,0.0,70000.0,40000.0,120000.0,10000.0,0.0,0.0,20000.0,8490000.0,0.0,0.0,76450000.0,0.0,0.0,320000.0,710000.0,0.0,0.0,860000.0,12020000.0,2057820000.0,6330000.0,0.0,1340000.0,60000.0,0.0,4630000.0,930000.0,14090000.0,20000.0,0.0,5270000.0,12030000.0,328180000.0,0.0,51090000.0,50000.0,20000.0,140000.0,0.0,0.0,0.0,0.0,3420000.0,10000.0,0.0,320000.0,2440000.0,40000.0,40000.0,0.0,0.0,47980000.0,0.0,0.0,3740000.0,380000.0,46490000.0,0.0,0.0,2830000.0,1910000.0,3730000.0,0.0,0.0,0.0,9890000.0,0.0,240250000.0,19520000.0,0.0,196410000.0,5160000.0,0.0,0.0,16709999.0,28040000.0,0.0,390000.0
1996,90000.0,10880000.0,10000.0,0.0,23920000.0,24790000.0,1130000.0,0.0,25130000.0,320000.0,2120000.0,0.0,750000.0,10000.0,0.0,1530000.0,2020000.0,2810000.0,0.0,360000.0,1010000.0,0.0,1780000.0,10050000.0,70000.0,1450000.0,0.0,0.0,0.0,34060000.0,390000.0,350000.0,172130000.0,430000.0,5710000.0,2380000.0,4620000.0,0.0,11690000.0,0.0,0.0,0.0,250000.0,0.0,8800000.0,5960000.0,0.0,0.0,1540000.0,0.0,54380000.0,6390000.0,18060000.0,0.0,1970000.0,50000.0,0.0,90000.0,0.0,2230000.0,0.0,10740000.0,12100000.0,2830000.0,60000.0,0.0,0.0,0.0,840000.0,1330000.0,0.0,10000.0,0.0,0.0,290000.0,0.0,1530000.0,49820000.0,48240000.0,160000.0,91150000.0,8520000.0,0.0,10000.0,5120000.0,0.0,120000.0,3860000.0,18650000.0,0.0,660000.0,0.0,0.0,0.0,4700000.0,18330000.0,0.0,10000.0,0.0,49820000.0,0.0,0.0,0.0,0.0,210000.0,30000.0,190000.0,10000.0,720000.0,0.0,0.0,41500000.0,0.0,180000.0,0.0,0.0,80000.0,40000.0,110000.0,0.0,0.0,0.0,20000.0,9220000.0,0.0,0.0,87700000.0,0.0,0.0,350000.0,780000.0,0.0,0.0,990000.0,12410000.0,2101960000.0,6620000.0,0.0,1390000.0,20000.0,0.0,4360000.0,960000.0,12830000.0,20000.0,0.0,6060000.0,11740000.0,322869980.0,0.0,51390000.0,100000.0,10000.0,140000.0,0.0,0.0,0.0,0.0,3380000.0,1720000.0,0.0,350000.0,2450000.0,40000.0,40000.0,0.0,0.0,46310000.0,0.0,0.0,4460000.0,200000.0,46720000.0,0.0,0.0,3240000.0,1940000.0,3720000.0,0.0,0.0,0.0,10490000.0,0.0,240940000.0,20140000.0,0.0,218380000.0,5790000.0,0.0,0.0,16840000.0,27990000.0,0.0,450000.0
1997,90000.0,11390000.0,10000.0,0.0,23940000.0,25780000.0,990000.0,0.0,26690000.0,320000.0,2110000.0,0.0,710000.0,10000.0,0.0,1510000.0,1820000.0,2940000.0,0.0,530000.0,1060000.0,0.0,2290000.0,10910000.0,70000.0,1460000.0,0.0,0.0,0.0,35120000.0,380000.0,360000.0,168970000.0,500000.0,5900000.0,2400000.0,5200000.0,0.0,13240000.0,0.0,0.0,0.0,240000.0,0.0,8650000.0,5760000.0,0.0,0.0,1760000.0,0.0,54610000.0,6360000.0,17590000.0,0.0,1920000.0,50000.0,0.0,80000.0,0.0,2079999.9,0.0,10790000.0,12100000.0,2830000.0,60000.0,0.0,0.0,0.0,1680000.0,1310000.0,0.0,10000.0,0.0,0.0,280000.0,0.0,1450000.0,51340000.0,51050000.0,160000.0,90750000.0,15340000.0,0.0,10000.0,5230000.0,0.0,129999.99,3680000.0,21890000.0,0.0,640000.0,0.0,0.0,0.0,4490000.0,18980000.0,0.0,10000.0,0.0,47140000.0,0.0,0.0,0.0,0.0,210000.0,30000.0,180000.0,10000.0,590000.0,0.0,0.0,44650000.0,0.0,190000.0,0.0,0.0,100000.0,40000.0,120000.0,0.0,0.0,0.0,40000.0,10000000.0,0.0,0.0,87250000.0,0.0,0.0,320000.0,800000.0,0.0,0.0,1050000.0,13080000.0,2117659900.0,6580000.0,0.0,1320000.0,20000.0,0.0,4090000.2,960000.0,11580000.0,20000.0,0.0,8680000.0,10470000.0,311130020.0,0.0,52760000.0,180000.0,10000.0,140000.0,0.0,0.0,0.0,0.0,3350000.0,3430000.0,0.0,380000.0,2400000.0,40000.0,40000.0,0.0,0.0,45820000.0,0.0,0.0,5210000.0,200000.0,32910000.0,0.0,0.0,3060000.0,1880000.0,4100000.0,0.0,0.0,0.0,9750000.0,0.0,242590000.0,20580000.0,0.0,231820000.0,6270000.0,0.0,0.0,17620000.0,29610000.0,0.0,500000.0
1998,90000.0,12180000.0,10000.0,0.0,23740000.0,26460000.0,850000.0,0.0,28380000.0,320000.0,2450000.0,0.0,690000.0,10000.0,0.0,1630000.0,1550000.0,3020000.0,0.0,640000.0,1010000.0,0.0,1730000.0,12490000.0,80000.0,1410000.0,0.0,0.0,0.0,36280000.0,360000.0,380000.0,167970000.0,470000.0,6100000.0,2180000.0,5930000.0,0.0,14350000.0,0.0,0.0,0.0,290000.0,0.0,8290000.0,5780000.0,0.0,0.0,1780000.0,0.0,54580000.0,6070000.0,17010000.0,0.0,1650000.0,40000.0,0.0,80000.0,0.0,2089999.9,0.0,10880000.0,12340000.0,2830000.0,70000.0,0.0,0.0,0.0,2350000.0,1370000.0,0.0,10000.0,0.0,0.0,270000.0,0.0,1410000.0,50690000.0,49040000.0,140000.0,88120000.0,24160000.0,0.0,10000.0,5420000.0,0.0,129999.99,3700000.0,23030000.0,0.0,620000.0,0.0,0.0,0.0,4310000.0,18410000.0,0.0,10000.0,0.0,47390000.0,0.0,0.0,0.0,0.0,200000.0,30000.0,170000.0,10000.0,560000.0,0.0,0.0,44850000.0,0.0,220000.0,0.0,0.0,110000.0,40000.0,120000.0,0.0,0.0,0.0,60000.0,9720000.0,0.0,0.0,80280000.0,0.0,0.0,310000.0,770000.0,0.0,0.0,920000.0,12520000.0,2112420000.0,6790000.0,0.0,1310000.0,20000.0,0.0,3810000.0,980000.0,10320000.0,20000.0,0.0,9040000.0,9960000.0,316960000.0,0.0,52790000.0,270000.0,10000.0,140000.0,0.0,0.0,0.0,0.0,3310000.0,5130000.0,0.0,400000.0,2520000.0,40000.0,40000.0,0.0,0.0,46070000.0,0.0,0.0,5580000.0,100000.0,33610000.0,0.0,0.0,3110000.0,2010000.0,4480000.0,0.0,0.0,0.0,9020000.0,0.0,240060000.0,21670000.0,0.0,227680000.0,7170000.0,0.0,0.0,17890000.0,29620000.0,0.0,560000.0
1999,90000.0,12400000.0,10000.0,0.0,22340000.0,26940000.0,710000.0,0.0,28480000.0,330000.0,2920000.0,0.0,690000.0,0.0,0.0,1780000.0,1280000.0,3010000.0,0.0,610000.0,950000.0,0.0,1610000.0,13800000.0,80000.0,1560000.0,0.0,0.0,0.0,36160000.0,340000.0,470000.0,166440000.0,580000.0,5920000.0,1940000.0,6330000.0,0.0,14200000.0,0.0,0.0,0.0,420000.0,0.0,7560000.0,5840000.0,0.0,0.0,2150000.0,0.0,54920000.0,6110000.0,17680000.0,0.0,1580000.0,40000.0,0.0,70000.0,0.0,2110000.0,0.0,9980000.0,12930000.0,2830000.0,70000.0,0.0,0.0,0.0,2640000.0,1390000.0,0.0,10000.0,0.0,0.0,250000.0,0.0,1350000.0,52090000.0,49270000.0,140000.0,87200000.0,28770000.0,0.0,10000.0,5470000.0,0.0,120000.0,3850000.0,24190000.0,0.0,370000.0,0.0,0.0,0.0,4300000.0,16940000.0,0.0,10000.0,0.0,44460000.0,0.0,0.0,0.0,0.0,180000.0,30000.0,160000.0,10000.0,550000.0,0.0,0.0,43720000.0,0.0,200000.0,0.0,0.0,120000.0,40000.0,129999.99,0.0,0.0,0.0,80000.0,9580000.0,0.0,0.0,75960000.0,0.0,0.0,290000.0,790000.0,10000.0,0.0,980000.0,12920000.0,2101729900.0,7410000.0,0.0,1250000.0,20000.0,0.0,3540000.0,960000.0,9060000.0,30000.0,0.0,10020000.0,9550000.0,322010020.0,0.0,49450000.0,570000.0,0.0,140000.0,0.0,0.0,0.0,0.0,3140000.0,6840000.0,0.0,430000.0,2540000.0,40000.0,40000.0,0.0,0.0,46320000.0,0.0,0.0,6090000.0,150000.0,45420000.0,0.0,0.0,3520000.0,2089999.9,5480000.0,0.0,0.0,0.0,9480000.0,0.0,234060000.0,21560000.0,0.0,209580000.0,7730000.0,0.0,0.0,19120000.0,29410000.0,0.0,620000.0
