Date,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BEL,BEN,BFA,BGD,BGR,BHR,BLR,BOL,BRA,BRN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COL,CRI,CYP,CZE,DEU,DNK,DOM,ECU,EGY,ESP,EST,ETH,FIN,FRA,GBR,GEO,GHA,GIN,GRC,GTM,HKG,HND,HRV,HUN,IDN,IND,IRL,IRN,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LKA,LTU,LUX,LVA,MAR,MDG,MEX,MLT,MNG,MOZ,MUS,MWI,MYS,NAM,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLV,SVK,SVN,SWE,TGO,THA,TJK,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,VEN,VNM,ZAF,ZMB,ZWE
2000,1055325.8,-19148336.0,-1390896.0,767683.0,-59134400.0,25903468.0,-5899394.0,63789410.0,922413.75,367769.0,-1028646.0,-3020792.0,-8144595.0,-12813948.0,255862.0,10123808.0,-1851123.8,-494892.25,14307520.0,45859470.0,1157416.0,-386813440.0,378443.5,632102.0,-2075748.0,2590145.0,601569.5,-6716016.0,184844420.0,11342024.0,-6752594.0,-1107224.0,-6387648.0,25526208.0,4842861.0,342940.75,22071000.0,113121890.0,172786180.0,1627201.5,2673121.5,-176790.88,1660672.0,13222906.0,43837636.0,-1079783.5,1984012.0,14813156.0,-41271664.0,-70586820.0,9238072.0,-76615740.0,9150876.0,103754110.0,-3703723.0,2532222.0,283462900.0,-40321590.0,1559559.0,1610739.5,2840793.0,45320130.0,-21602878.0,1501392.2,8433215.0,8345026.0,-326793.0,7614765.0,5256236.0,759579.75,50064130.0,2126389.0,-382445.5,3026626.5,1926131.0,-44998.25,-11082496.0,-68657.875,-47830096.0,702748.5,-41737096.0,,-349081.0,-170082.0,-3123594.0,0.0,4882104.0,-929623.5,2754792.0,18575368.0,-17413696.0,45347416.0,1830958.0,-23029010.0,-3274976.0,-482843600.0,174911.6,-99315140.0,1100433.0,86161280.0,2621356.0,5082536.0,4044296.0,31017900.0,-417060.0,-16018272.0,3215673.5,-14179882.0,-5393590.0,23205632.0,54037490.0,2381537.5,1485988.8,-63750800.0,2739978.0,242407940.0,-69901010.0,-17289400.0,-92010780.0,1954269.0,-1833605.0
2001,1268565.0,-4179376.0,-4561168.0,929453.5,-58195840.0,26434704.0,-3197950.0,63463470.0,1406894.0,528486.5,-1685774.0,-3542756.0,-8270348.0,-14703868.0,128086.0,-2971104.0,-1765524.5,-659357.0,968768.0,62221560.0,686820.0,-369970430.0,-1087023.0,1356343.0,-1465608.0,2435025.0,897507.5,-5097200.0,165260030.0,10529828.0,14986292.0,1175030.0,-6281352.0,24643424.0,3067457.0,163766.5,18761216.0,108452640.0,146723970.0,2036975.0,2679179.0,-294022.75,1223888.0,-1458900.0,39584884.0,-1478582.2,3707764.0,16766316.0,-50561664.0,-77713220.0,9150932.0,-75626430.0,7236912.0,92784160.0,-3405440.5,4141733.0,262350600.0,-22326456.0,2924003.0,861963.5,3332420.5,30136768.0,-19357804.0,1505910.5,8864779.0,7508878.0,-593035.0,6221045.0,4732904.0,873407.5,42874910.0,2097047.5,-312887.0,3291751.0,1571972.5,-50917.125,-13212968.0,-63654.5,-29440360.0,663871.0,-49681256.0,,746665.5,-764516.0,-650686.0,0.0,5182912.0,-1778682.5,3477908.0,20456616.0,-18033888.0,48413096.0,1778188.0,-24910396.0,-2692744.0,-403132300.0,-27545.875,-90962320.0,895478.5,68784820.0,2458979.0,5112556.0,3843155.0,24250608.0,-388335.56,-14415904.0,3184882.0,-14548535.0,-6099781.0,-10809472.0,25599648.0,2456763.5,1428243.2,-46863504.0,2501808.0,269288960.0,-47741890.0,-19344944.0,-98794820.0,2104188.5,-1121602.0
2002,1374554.5,11894816.0,-42745450.0,1352279.5,-44294370.0,23183360.0,1558086.0,67310744.0,1176125.2,485672.38,-1250568.0,-2882020.0,-7568797.0,-14575412.0,391185.0,-16065248.0,-1250469.0,368536.5,18982080.0,54278304.0,1517880.0,-452293120.0,-2171832.0,2282009.5,-236668.0,4293143.0,1192431.0,968896.0,128447740.0,10996752.0,7871294.0,1970762.0,-7272264.0,27608960.0,4455745.0,-578214.0,16544668.0,105382690.0,173093120.0,2034278.0,1808985.5,-321061.62,4625872.0,-1408199.0,36163280.0,-1613485.5,4307548.0,16101876.0,-32802560.0,-94153860.0,12074328.0,-94385470.0,8802372.0,98821340.0,-3032773.5,4189037.0,222090240.0,-33021544.0,2255803.0,724476.5,4904268.0,49300736.0,-14481392.0,1503503.8,10303636.0,6676979.0,-155050.0,6048592.0,5968924.0,800187.1,42942560.0,2309425.5,-405110.5,3172092.5,1633104.5,-20142.812,-8367152.0,-230408.62,-18805872.0,576726.5,-44613784.0,,1080875.5,-203912.0,-3436304.0,-2048.0,8493456.0,-1007749.5,4534752.0,19873056.0,-21252288.0,44655130.0,1408474.5,-21152050.0,-3327856.0,-387860860.0,-33322.0,-104457220.0,794551.0,69137940.0,2207632.0,3739100.0,2965911.0,25329244.0,-180419.12,-10873104.0,5019175.0,-13824985.0,-5732602.0,1654464.0,24002240.0,2438765.5,1510848.0,-44750624.0,1800573.5,348367870.0,-82931570.0,-22322728.0,-102394210.0,2096492.8,249139.0
2003,1627436.0,19287552.0,-21775008.0,504154.75,-34903360.0,23515640.0,3458004.0,78531256.0,1340397.0,508709.38,931756.0,-4180532.0,-11486076.0,-14482108.0,-777536.0,-20590272.0,-217280.5,-1227482.8,-3724608.0,50728350.0,-1168524.0,-763444000.0,1130314.5,747810.0,402884.0,2642475.0,1019792.0,-6669640.0,168651260.0,6976300.0,4177062.0,1784390.0,-12176432.0,22728736.0,3444162.0,-798300.0,16789824.0,109334850.0,173877950.0,2106861.5,2911761.0,1044233.5,-11662040.0,-1338199.0,39737936.0,-1375819.0,2098498.0,19677400.0,-22909280.0,-78393980.0,26565164.0,-46438784.0,14649740.0,96356540.0,-3346880.0,3023494.0,238030720.0,-51289760.0,2796299.0,-145371.0,4042879.0,57542400.0,-10329760.0,781093.9,6675719.0,9951703.0,1073222.0,6869203.0,3195412.0,1149225.0,17379936.0,1490292.0,357578.0,3289065.0,1674199.0,66312.0,-27427672.0,-265439.88,-17187808.0,671884.5,2839104.0,-1677280.0,-268013.25,1425788.0,-184120.0,0.0,2921440.0,,3765826.0,21185488.0,-34256830.0,47774620.0,1667515.5,-23138040.0,-6289112.0,-375361020.0,-9654.25,-33101408.0,1075237.0,61954024.0,1999692.0,1544940.0,2671275.0,30664184.0,-570072.75,-12664640.0,3384454.5,-15590840.0,-5495282.0,9597792.0,19346880.0,2516631.0,1230186.2,-70150700.0,1652736.0,478194700.0,-48046610.0,-17197560.0,-125286240.0,1842165.8,849112.0
2004,1350874.5,20886344.0,-23690944.0,541248.5,-38459936.0,26891480.0,8024772.0,89893370.0,919476.25,609836.75,890980.0,-3773632.0,-12971258.0,-16475488.0,-1117338.0,-25042176.0,-310543.5,-1239887.8,4584832.0,53976284.0,-2081200.0,-901406700.0,121354.5,488433.0,2394092.0,2726420.0,1488561.0,-12853832.0,167668160.0,15188112.0,6567948.0,1822974.0,-19153792.0,32697408.0,3495038.0,-1039167.75,16400904.0,128964700.0,183613440.0,3167794.5,3009409.0,-70045.125,-15544936.0,-1705969.0,40716080.0,-1594407.5,3029418.0,19472468.0,-20842592.0,-90303300.0,20651960.0,-52255840.0,17881936.0,107660030.0,-3784938.0,3334424.0,250682880.0,-55865080.0,2463382.0,834318.0,5513848.5,61728000.0,-12451380.0,1074856.2,7875421.0,8313414.0,1290618.0,6211623.0,3388840.0,1056099.0,34550270.0,1453982.0,488.0,3287829.0,2010865.0,-63754.375,-35478576.0,-142776.75,-9748048.0,786035.5,8684624.0,683600.0,1734665.0,3149412.0,-2404170.0,-2048.0,11815888.0,,2643704.0,21407904.0,-33107328.0,43595184.0,1868508.5,-24272382.0,-4578320.0,-358930560.0,39204.812,-50285216.0,991986.0,78673610.0,1730510.0,3216140.0,2453900.0,30936760.0,-602578.5,-10558480.0,2885223.5,-16305155.0,-6453858.0,33467376.0,48805890.0,2662922.5,1363799.2,-84235970.0,1905068.5,503632400.0,-46661630.0,-20362624.0,-126441500.0,2046343.8,312305.0
2005,1571162.0,30456760.0,-20876128.0,1397161.0,-42011040.0,27723888.0,990208.0,100709710.0,1268394.0,567497.75,1177664.0,-2070828.0,-15842367.0,-16301132.0,-1644415.0,-14455104.0,-343365.0,-1443288.2,34866690.0,62740836.0,-18740.0,-1163778600.0,98407.5,850500.5,3371592.0,2780375.0,1706680.0,-15318112.0,182908290.0,15362196.0,14547236.0,2375940.0,-18711744.0,42982430.0,2256948.0,-885449.25,23744728.0,135785730.0,177071870.0,3780565.0,4157738.0,-77229.875,-20218672.0,-1945615.0,44401796.0,-1478583.5,2550448.0,18003400.0,-19430272.0,-90637570.0,24691500.0,-64832510.0,17608124.0,116579870.0,-3446128.0,4082826.0,251372290.0,-57882736.0,3108608.0,1872881.5,7069693.0,83193700.0,-8544116.0,972913.25,8411473.0,7574830.0,2347065.0,5606434.0,2537320.0,1240374.0,30905472.0,645388.25,210013.0,3794050.5,1215125.0,-62708.625,-32674112.0,-148224.25,-7472240.0,875485.5,38546064.0,847108.0,1630532.5,4334192.0,-4982656.0,0.0,12385232.0,,2615084.0,20997800.0,-33283584.0,59076250.0,1998396.5,-20819206.0,-973752.0,-363959550.0,-12810.125,-55157280.0,1247170.0,89968870.0,1942626.5,-39600.0,2054978.0,37530440.0,-492144.0,-4568304.0,3997954.5,-23141400.0,-6973525.0,39012210.0,36095230.0,3515383.0,1545182.8,-62461360.0,1848385.0,589998600.0,-52058800.0,-22532880.0,-116990980.0,1802482.8,232543.0
2006,1831169.5,49951336.0,-23354672.0,724923.5,-36207840.0,33443608.0,2463784.0,102290190.0,2376335.5,636228.1,-127100.0,-916704.0,-15205274.0,-14837648.0,-1355343.0,-9634624.0,-1043298.0,-1811425.5,7770240.0,72340980.0,329496.0,-1358413800.0,1163773.0,758659.5,6282468.0,3566789.0,1716500.5,-11082536.0,162433340.0,13176096.0,14236152.0,4342904.0,-20582208.0,56850370.0,4755925.0,-810636.0,21398896.0,144751260.0,183531900.0,2920341.0,4307882.0,-109909.625,-16329424.0,-979975.0,45419304.0,-1310874.0,4801552.0,19262096.0,-17065792.0,-113354750.0,24726064.0,-63992160.0,19057036.0,144064200.0,-4011792.5,3931142.0,247320200.0,-58270530.0,3702377.0,3203488.0,7535671.0,104135900.0,-12056420.0,1246730.8,9024481.0,8966876.0,2998721.0,6909281.0,3294756.0,1120653.8,33701090.0,1195793.0,295339.0,4115307.5,1235449.0,27625.188,-31565408.0,-217222.25,-16200896.0,1249548.5,58053744.0,5965348.0,1861302.5,2520684.0,-4722324.0,-2048.0,13433104.0,,4144070.0,17348664.0,-19200160.0,49897244.0,2053829.0,-28037490.0,1248384.0,-380932740.0,-2899.9062,-45875810.0,1476821.5,100697140.0,2423329.0,2494344.0,3767340.0,38921776.0,2224642.2,-8094624.0,4639417.0,-29469748.0,-6884950.0,45336030.0,30707200.0,2885473.0,1676046.2,-66765470.0,1717439.5,654141950.0,-58948384.0,-23271936.0,-113314180.0,2369296.5,894898.0
2007,2037091.5,56436320.0,-17464928.0,5013850.0,-31653792.0,31362776.0,788956.0,114393930.0,2406602.5,630654.75,-341112.0,-1684732.0,-15261971.0,-10863844.0,-1226183.0,2299456.0,-1005714.0,-1503537.5,6380544.0,64164156.0,-10536.0,-1436464600.0,1565221.0,39168.5,11116996.0,4032440.0,2248438.0,-6589872.0,191668030.0,15438756.0,8134348.0,4063128.0,-16175760.0,60987200.0,1303064.0,-1011555.0,21994432.0,154381660.0,190226880.0,3800211.0,4501632.0,-107622.875,-17476656.0,-1219399.0,42829308.0,-1431604.5,4860720.0,23681352.0,-18920000.0,-95171970.0,25179432.0,-15819968.0,18865028.0,137214180.0,-3187681.5,4495564.0,220263300.0,-52589104.0,4432364.0,3093162.0,7356306.0,111890240.0,-9251328.0,1368878.8,7268734.0,8891424.0,571041.0,9100153.0,5319020.0,1171683.8,27982688.0,2025179.0,299553.0,4939330.0,1074255.0,-74644.0,-26257984.0,236388.25,-56720.0,1576523.5,26457616.0,9414564.0,2219125.0,3785732.0,-4305124.0,0.0,12586720.0,-6785549.0,5272484.0,19968576.0,-10827744.0,53118636.0,2753457.0,-22192500.0,4407104.0,-310148860.0,11169.5625,-30581696.0,1841728.5,91483720.0,2271685.0,7552516.0,5504928.0,38851710.0,-203890.88,-11398208.0,2058223.0,-26317168.0,-8209362.0,49677280.0,10159840.0,3498437.0,1815347.0,-43819840.0,2822782.0,507209730.0,-48339136.0,-20950040.0,-124849980.0,3393062.5,1197500.0
2008,2152003.0,66556050.0,-14568000.0,957602.5,-41888864.0,30281080.0,930770.0,114365256.0,3618478.5,507875.25,-639856.0,981012.0,-16164527.0,-10733520.0,-891325.0,30523616.0,-1474347.0,-1164800.8,7119360.0,62028856.0,9886872.0,-1532079600.0,1514869.0,413888.5,9783820.0,4619000.0,3108441.0,1307944.0,184472320.0,17193324.0,6842904.0,5327210.0,-14815200.0,57500896.0,-318754.0,-1079492.5,24097472.0,154804860.0,171166400.0,4008651.0,5576316.5,-47609.25,-13664808.0,-846398.0,42293390.0,5402638.0,10166374.0,26225144.0,1775200.0,-108212220.0,18110476.0,-12806400.0,23120008.0,136952060.0,-3758773.5,7998104.0,268838900.0,-67865840.0,4892323.0,8788234.0,8680606.0,106883780.0,-12710752.0,1661371.5,8595007.0,7629953.0,4699479.0,8038535.0,8607752.0,2419539.0,36748610.0,3209446.0,1162340.0,6076096.0,1556525.0,-67280.375,-29118912.0,479373.75,1918776.0,1283627.0,45775984.0,6071064.0,2789316.0,2952792.0,-2841992.0,-2048.0,13840320.0,-7250157.0,10547908.0,22658384.0,-307840.0,55029348.0,3886920.0,-22983840.0,8986856.0,-315462900.0,26709.0,-31829216.0,2420462.5,147111650.0,2455422.0,10445704.0,5093126.0,39237564.0,-260780.0,-1920320.0,3561164.0,-25877514.0,-8819157.0,39875230.0,17160080.0,5607157.0,2006619.0,-26770976.0,2890312.5,397934600.0,-49025150.0,-22600112.0,-154547870.0,3944499.0,2653431.0
2009,2509241.0,36321550.0,-20492176.0,1526376.0,-13049504.0,28014968.0,2902372.0,92793200.0,2248864.5,1113590.2,-450844.0,-808268.0,-11019026.0,-4147372.0,-977950.0,24002816.0,-1299804.5,-11857.25,31354944.0,60274492.0,-1336708.0,-1169984500.0,1488918.5,1178553.0,6539944.0,2675776.0,252306.0,-818336.0,183657090.0,13413952.0,35645960.0,3572832.0,-7405392.0,49154304.0,-344466.0,-845920.5,13908072.0,134206300.0,131123260.0,1505223.0,4953824.0,1162833.2,2060448.0,-1381367.0,30347824.0,-1060544.0,3865210.0,17814216.0,-3837760.0,-87049470.0,10810960.0,-21796832.0,16571644.0,140755970.0,-2426772.0,8982710.0,230863100.0,-70691020.0,4735972.0,6369341.0,6430060.0,37089730.0,-11876096.0,2199815.0,6157369.0,8385521.0,-1191903.0,4565531.0,6296936.0,1796453.0,29914496.0,2108183.5,417991.0,6103601.0,1145058.0,-108367.06,-35015890.0,230232.25,8402856.0,1078133.0,23374272.0,8068928.0,-456611.0,982768.0,-294908.0,2048.0,11715008.0,-7341214.0,6301740.0,17029208.0,-5692544.0,38383216.0,2570471.0,-17887120.0,4585232.0,-258185340.0,-7736.875,-3942400.0,1028587.5,61719800.0,1572442.5,11011100.0,3163309.0,30061204.0,-510997.88,-6008304.0,3404060.5,-19665908.0,-6484476.0,8554752.0,-10012400.0,4128949.0,2439885.5,-26407200.0,2230272.0,295820300.0,-21581112.0,-24057872.0,-131310720.0,2415774.5,1402910.0
2010,1830780.0,23554512.0,-14109248.0,1041298.0,-10288448.0,29105776.0,2811364.0,101615920.0,2513871.0,1150653.0,-1070144.0,-2861288.0,-10882668.0,-689276.0,-1674142.0,44521630.0,-1454132.0,5542589.0,51388290.0,55728230.0,2655672.0,-1283493400.0,1869106.5,1250719.0,8961960.0,3598438.0,534664.0,3158936.0,192528200.0,13178748.0,51105800.0,3787392.0,-1322240.0,45261090.0,-1724050.0,-1317435.0,18558716.0,126876060.0,160981700.0,1784949.5,5117760.0,1831892.5,-5111544.0,-771954.0,39851450.0,-1305817.0,3146172.0,20061208.0,-162304.0,-99807230.0,8432704.0,-73245470.0,17355560.0,167756740.0,-2110794.5,6650354.0,230727680.0,-109911780.0,4723166.0,5002610.0,9609248.0,56563584.0,-12280328.0,-748523.0,9022061.0,6841432.0,-419874.0,4802965.0,4949784.0,1332003.5,45113664.0,3299372.0,905857.0,5609412.5,974486.5,-63048.938,-20867328.0,4311533.5,-12888256.0,882296.0,39766624.0,9512436.0,-392036.5,1513116.0,-5796004.0,0.0,11926352.0,-7893233.0,10150604.0,19350672.0,-4507360.0,42955636.0,3704614.0,-29344356.0,8467600.0,-270785150.0,32912.188,-11354752.0,519493.0,64322440.0,1580301.0,12736236.0,3489738.0,33058964.0,-621148.5,6066576.0,5310863.0,-22238812.0,-7611028.0,36849570.0,20486048.0,4142540.0,2430170.5,-45972864.0,3644109.0,282185730.0,-50055920.0,-30085664.0,-125874720.0,2056252.0,509310.0
2011,1826803.0,25972976.0,-2976.0,306028.0,-9405984.0,33168768.0,2236108.0,115091880.0,4497811.0,685201.5,-2239152.0,-6194452.0,-15885563.0,-10273876.0,-1387836.0,56730496.0,-761443.0,8572748.0,36554110.0,62801676.0,6843736.0,-1392463400.0,1349578.5,1155371.0,11764488.0,4929583.0,539337.0,593072.0,175283710.0,15665368.0,30473802.0,4770236.0,-3740048.0,37253470.0,586634.0,-1884975.0,14101648.0,147371140.0,139492320.0,2352477.0,7184863.0,2086598.0,-11744016.0,-1669843.0,54214476.0,-1997186.5,2610544.0,19050652.0,4371424.0,-134896770.0,10038776.0,-80470880.0,19253432.0,157685920.0,-2369303.0,8685910.0,261607550.0,-112861860.0,5799182.0,5254878.0,15606206.0,51853056.0,-11904176.0,-942472.5,14773202.0,9632161.0,1078652.0,5661110.0,8127028.0,1404369.0,61318880.0,5548665.5,1935696.0,7721530.0,1074948.0,-71578.56,-11607568.0,4255330.5,-25340424.0,675336.5,41891456.0,6248172.0,-389932.0,2630620.0,-8263100.0,0.0,14072592.0,-9731581.0,12613688.0,25881216.0,-8080320.0,11279004.0,4747720.0,-46736332.0,3676880.0,-261099900.0,63669.688,-11384640.0,1382770.0,166788340.0,1864375.0,11078716.0,5027764.0,35126824.0,-605764.4,8470144.0,5306934.0,-28432880.0,-7460406.0,44061090.0,26422912.0,6405466.0,2754839.5,-39643584.0,4118854.0,269349380.0,-48409270.0,-37358910.0,-129664770.0,3358026.0,73083.0
2012,1992504.5,24011104.0,-1605200.0,769625.5,-4792256.0,32357328.0,3013646.0,106727250.0,2842313.0,668146.25,841560.0,-4493912.0,-14763620.0,1101104.0,-1296224.0,55305790.0,-448500.0,6848311.0,12817472.0,106352720.0,9701528.0,-1280388100.0,2683643.0,2281873.0,14215032.0,4905650.0,858367.0,-463296.0,104304190.0,13033592.0,36391790.0,5128848.0,7536176.0,17388352.0,-153218.0,-607950.0,16645888.0,123666270.0,144870820.0,2721447.5,9640992.0,2135665.5,-16121344.0,-1945072.0,65108860.0,-2235731.5,4439542.0,14950996.0,21592256.0,-134487940.0,8721032.0,-45544830.0,13774352.0,125122620.0,-2287411.5,10305396.0,277698430.0,-116963920.0,7644635.0,8006579.0,14678013.0,28081792.0,-22338912.0,-789858.0,13674116.0,7177283.0,1168916.0,5793312.0,7201132.0,1316598.8,53275170.0,5183456.5,1675588.0,6759744.0,1100859.0,8712.25,-3170896.0,5794345.0,-35861270.0,1141041.0,23213392.0,3617292.0,-403185.0,2833956.0,-8731376.0,0.0,16410464.0,,12584268.0,29904632.0,-1390688.0,2138540.0,4147403.0,-48774616.0,2224384.0,-229653380.0,111857.0,-26729600.0,2711607.0,196589090.0,1458696.5,7414736.0,3132653.0,30912360.0,-79884.5,-1042400.0,3688254.0,-30137034.0,-8018880.0,41166496.0,7594848.0,5938716.0,2361799.0,-31522880.0,4196825.0,305104400.0,-87254700.0,-33965224.0,-104384450.0,3048396.5,629291.0
2013,1289360.0,28281968.0,8882320.0,511447.0,-18857216.0,27116640.0,2956656.0,107163250.0,3146690.0,828624.5,-1032184.0,-4475348.0,-18483128.0,2243008.0,-622192.0,58830496.0,935988.0,6388757.0,8486912.0,97343220.0,8637240.0,-1231844400.0,2820927.0,1794127.0,13127768.0,4509152.0,-109965.0,2181048.0,96374720.0,10606128.0,26706896.0,5928060.0,2108272.0,24108368.0,-2462644.0,-1527963.0,14814132.0,108491460.0,137775300.0,2453812.5,7747450.0,-55602.75,-17799192.0,-2079589.0,77440500.0,8136594.0,5124328.0,17008328.0,23231200.0,-214453630.0,9375900.0,-92929730.0,16621484.0,121812960.0,-2487898.5,11556318.0,215265150.0,-101113100.0,9777736.0,7356353.0,17578694.0,22369984.0,-7344336.0,-915749.25,15549990.0,7923238.0,1268391.0,5373536.0,7032904.0,1543019.5,66627070.0,4053230.5,-11652.0,9860943.0,1047593.0,-120768.625,-3205808.0,6357465.0,-6094064.0,1150662.5,24319200.0,3932576.0,-323486.5,4054140.0,-8397000.0,0.0,13659872.0,,14456428.0,33083912.0,-10878944.0,1687744.0,4662943.0,-36029556.0,585224.0,-207749250.0,-11595.8125,-14955072.0,1993536.0,209133490.0,1784568.0,7640468.0,2934136.0,28998544.0,-144481.5,2954768.0,9055865.0,-30045852.0,-7660590.0,38814210.0,14196256.0,8329335.0,2309700.5,-24130784.0,4916063.0,257648130.0,-91824180.0,-36224184.0,-110686180.0,3171199.0,500970.0
2014,511246.5,31992592.0,-3213248.0,213295.5,-13173152.0,31095192.0,3005200.0,114839656.0,2855133.5,887227.25,37276704.0,-6341236.0,-16484597.0,-643248.0,-289172.0,54518400.0,-143266.0,6728675.0,-8306752.0,97699330.0,5920880.0,-1183674400.0,3383217.0,1867197.0,15840584.0,4307773.0,104799.5,-1561816.0,112173120.0,13412336.0,14553468.0,5515444.0,13322576.0,26894912.0,-1488226.0,-1393664.0,13843080.0,107719580.0,154998620.0,2378094.0,7741736.0,-102710.5,-18596064.0,-2426221.0,67432250.0,-2167405.5,1464360.0,14127076.0,21727616.0,-191638780.0,10460764.0,-87790720.0,21345856.0,122094530.0,-1658811.5,9483858.0,177899900.0,-118830100.0,13277055.0,7666226.0,15276900.0,43206784.0,-640648.0,-927528.75,14663420.0,8376208.0,1499263.0,4698218.0,6155536.0,1810366.0,69820380.0,5183686.5,-450368.0,10014542.0,1144844.5,-91952.06,-6381616.0,7812661.0,-7722104.0,1676631.0,12702704.0,3058636.0,-642645.0,3591336.0,-6331872.0,0.0,16484480.0,-10685522.0,12273424.0,34358696.0,-8149792.0,1020368.0,4619445.0,-34539332.0,2505896.0,-244716540.0,88845.31,1632640.0,2692081.0,136992160.0,1806792.5,5889896.0,3995402.0,29735956.0,59804.25,-19549216.0,15447578.0,-26336208.0,-7424490.0,33972224.0,14019776.0,8599745.0,2438971.5,-35298576.0,4684310.0,306177540.0,-26057904.0,-47073410.0,-124326940.0,3749272.0,800905.0
2015,1201425.0,22718160.0,8151488.0,420604.0,-20159168.0,22760460.0,2539412.0,106489540.0,2481161.5,775674.0,-383856.0,-7628488.0,-14454844.0,1182680.0,475602.0,18695424.0,600217.0,7355359.0,-27796032.0,102855430.0,4924080.0,-1003059200.0,3615442.0,1328090.0,12500824.0,4647779.0,-300840.0,-511400.0,94175230.0,14014960.0,12287880.0,5865900.0,22069008.0,10868928.0,2189439.0,-1260986.0,10944988.0,90917860.0,163253180.0,1999072.0,7433369.0,-40078.5,-18675460.0,-2521352.0,47787710.0,-2214024.0,3675716.0,12608060.0,5440320.0,-140374530.0,7793188.0,-38760256.0,17628428.0,92513820.0,-1543147.0,9591994.0,133230980.0,-82776430.0,10679344.0,5818323.0,18255434.0,32501568.0,2344376.0,-1891450.5,14883500.0,7345858.0,1654509.0,4700508.0,5100444.0,1603096.5,63818370.0,6716992.0,225428.0,8551575.0,819609.0,-93601.44,-9200368.0,7180868.0,6230624.0,1971623.5,4427392.0,4440924.0,-584865.5,2722888.0,-2639652.0,-4096.0,22855104.0,-9500954.0,12464052.0,31255512.0,-1716384.0,-307544.0,3871279.0,-23850728.0,1529056.0,-316124160.0,108619.625,27952064.0,2197598.0,110393090.0,1910175.0,5769904.0,3927187.0,27897720.0,251226.0,-23892144.0,3620386.0,-21520928.0,-7531634.0,26952192.0,-1545600.0,8739011.0,2223204.5,-38922976.0,4008697.0,411448320.0,-77686420.0,-57410896.0,-111520830.0,3170342.5,1199924.0
2016,1191324.5,22967072.0,-2733520.0,313443.5,-38818304.0,25008456.0,815028.0,108181600.0,1496872.0,586179.0,36073384.0,-5843196.0,-13719580.0,565420.0,388054.0,-5048736.0,-563054.5,6913673.0,-37416576.0,121838480.0,3599608.0,-902020100.0,3189315.0,1583837.0,10648536.0,4326737.0,-528440.5,-1057448.0,108502720.0,12560280.0,5673186.0,3614488.0,20333360.0,13766640.0,-884397.0,-1298900.0,9848112.0,95341340.0,171051140.0,1555122.0,6028185.0,2350410.5,-13994468.0,-2680237.0,40528440.0,-2041213.0,4487854.0,13405900.0,9559296.0,-170133500.0,8683072.0,-82445180.0,19608212.0,82339490.0,-1204355.0,6958764.0,125980420.0,-98370560.0,9340722.0,7406448.0,15447357.0,17590016.0,-2500680.0,-3716016.0,15524432.0,8237683.0,725434.0,4805915.0,7136188.0,1480599.0,52835230.0,7803886.0,-1826026.0,7422816.0,924664.0,35911.25,-12717552.0,7183305.0,201024.0,2004097.5,3785088.0,4417908.0,-649578.0,3972880.0,1363992.0,0.0,25395824.0,-8204749.0,9495932.0,34024570.0,-14643456.0,4135008.0,3455184.0,-16047560.0,4169032.0,-270336130.0,73001.94,7038336.0,2884452.0,98953600.0,1870859.0,5684104.0,3831137.0,27779400.0,104534.5,-29545520.0,7658375.0,-11544406.0,-7389286.0,12281984.0,-1125024.0,5702335.0,2154967.5,-54112670.0,3240556.0,407102980.0,-81885656.0,-59481250.0,-122906240.0,1760790.5,1204355.0
2017,662791.5,27701072.0,3865856.0,259861.0,-36254240.0,22182056.0,-349368.0,101803360.0,1248221.0,461348.0,39502390.0,-6431860.0,-13632708.0,490248.0,342828.0,1079808.0,-893176.0,4352113.0,-41199520.0,89783880.0,4245632.0,-871352300.0,3157915.0,1649655.0,10277544.0,4237523.0,300575.5,2923000.0,112216000.0,14544284.0,6492914.0,5507524.0,-3599728.0,19816416.0,-1844712.0,4697158.0,10810392.0,90555650.0,156155940.0,1123614.0,6807223.0,1919208.5,-17893616.0,-2091428.0,43799988.0,-2125162.5,3157612.0,15994152.0,7122432.0,-145017860.0,10805744.0,-93101310.0,18892484.0,92737730.0,-1525747.5,5722100.0,119720830.0,-105690450.0,8541530.0,7233671.0,15529711.0,34656190.0,-3815600.0,1228192.0,14310606.0,8923195.0,447116.0,7036529.0,5501920.0,1584539.0,54320960.0,7192811.0,-3679914.0,5769972.0,1080509.0,-90336.0,-16731904.0,5182159.0,-5489696.0,1753492.5,5998016.0,5691100.0,-801768.0,2802288.0,1604756.0,0.0,24153936.0,7828012.0,8634060.0,32631184.0,-14918912.0,2943496.0,4000190.0,-27356784.0,5299304.0,-266077700.0,524848.75,-3851072.0,2856615.0,104814380.0,1840044.5,4704916.0,5181490.0,29817356.0,-19654.375,-24546592.0,7833590.0,-15372072.0,-8081402.0,9803488.0,2829248.0,4864155.0,2283889.5,-41943890.0,3810629.0,420275200.0,-73835704.0,-68876290.0,-112972260.0,1266781.5,138314.0
